task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing_tpc,589,0.9983,79.316,72.918,122.706,141.111,67.496,65.783,0.002,0.958,5.746,0.0,11.82
vocseg,no_sharing_tpc,593,1.0051,80.311,73.649,128.667,141.916,67.405,65.367,0.002,1.443,6.678,0.0,12.906
