task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,2906,4.9254,98.493,81.709,221.734,291.501,80.159,77.066,0.002,2.323,17.469,0.0,18.334
gestureclass,no_sharing,2996,5.078,95.122,78.483,217.652,295.42,77.799,74.771,0.002,2.275,16.554,0.0,17.323
heartrate,no_sharing,2990,5.0678,96.454,78.948,221.763,322.894,78.192,75.277,0.002,2.209,17.418,0.0,18.262
diasbp,no_sharing,2979,5.0492,95.224,78.575,211.458,332.016,77.731,74.757,0.002,2.274,16.715,0.0,17.494
sysbp,no_sharing,2955,5.0085,96.846,81.533,209.122,291.446,79.086,76.079,0.002,2.289,16.801,0.0,17.76
