task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
qwenA,vllm,586,3.4471,25833.761,27114.379,36213.836,37162.635,25828.632,25828.632,0.0,0.0,4.636,0.0,5.129
qwenB,vllm,1341,7.8882,23266.185,25117.896,36414.256,37158.36,23258.919,23258.919,0.0,0.0,6.905,0.0,7.266
