task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,589,0.9983,35.189,34.486,39.891,54.613,30.4,29.328,0.003,0.524,2.13,0.0,4.789
vocseg,no_sharing,593,1.0051,35.248,34.318,43.298,58.199,30.092,28.945,0.002,0.609,2.452,0.0,5.156
