req_idx,send_time,latency_ms
0,1773440515.915022,394.979
1,1773440516.049333,1034.839
2,1773440516.207297,911.306
3,1773440516.452404,951.886
4,1773440516.701979,1000.841
5,1773440516.799146,1005.453
6,1773440516.874711,974.894
7,1773440516.940183,937.668
8,1773440517.125692,894.617
9,1773440517.709918,964.924
10,1773440517.722452,952.408
11,1773440517.801988,933.796
12,1773440518.069376,953.722
13,1773440518.304397,897.601
14,1773440518.355884,864.462
15,1773440518.942753,500.773
16,1773440519.967496,509.133
17,1773440520.181277,834.650
18,1773440520.238278,962.612
19,1773440520.562436,871.683
20,1773440520.681174,831.395
21,1773440520.798517,757.345
22,1773440520.859266,911.657
23,1773440520.934166,895.980
24,1773440521.590849,571.692
25,1773440521.901326,1094.716
26,1773440522.364095,757.496
27,1773440522.367303,706.781
28,1773440522.417977,1128.807
29,1773440522.609953,1125.619
30,1773440522.664306,1074.985
31,1773440522.714461,1053.704
32,1773440522.768957,968.154
33,1773440523.041771,876.955
34,1773440523.390566,860.030
35,1773440523.514072,838.382
36,1773440523.766578,801.488
37,1773440523.776792,791.292
38,1773440524.170979,925.966
39,1773440524.200313,917.151
40,1773440524.279704,981.647
41,1773440524.469652,1131.743
42,1773440524.574183,1144.551
43,1773440524.574211,1144.568
44,1773440524.615891,1102.902
45,1773440524.726129,1139.773
46,1773440524.837554,1174.287
47,1773440525.208316,875.251
48,1773440525.424694,626.737
49,1773440525.559284,1260.645
50,1773440525.722907,1095.252
51,1773440525.780429,1044.231
52,1773440526.015924,905.371
53,1773440526.699637,1274.971
54,1773440526.775236,1277.168
55,1773440526.990416,1403.928
56,1773440527.010711,1383.652
57,1773440527.189666,1358.229
58,1773440527.302953,1334.740
59,1773440527.405352,1305.334
60,1773440527.499334,1251.801
61,1773440527.537626,1223.639
62,1773440527.618677,1142.627
63,1773440527.914093,719.838
64,1773440528.006715,992.430
65,1773440528.089258,962.974
66,1773440528.346653,830.510
67,1773440528.812190,461.330
68,1773440529.059257,830.095
69,1773440529.477632,737.589
70,1773440529.572180,695.991
71,1773440530.430740,819.983
72,1773440530.586282,980.550
73,1773440530.719768,877.149
74,1773440530.818621,884.583
75,1773440531.007672,1185.967
76,1773440531.408974,665.951
77,1773440531.425334,360.641
78,1773440531.593980,1096.254
79,1773440531.626284,1079.934
80,1773440531.963671,1048.995
81,1773440532.088364,621.342
82,1773440532.134887,834.668
83,1773440532.139173,830.403
84,1773440532.499935,789.414
85,1773440532.779300,967.420
86,1773440533.011090,1133.254
87,1773440533.295444,1384.753
88,1773440533.454745,1335.922
89,1773440533.517063,1284.686
90,1773440533.527564,1274.224
91,1773440533.813519,1141.356
92,1773440533.817741,1137.156
93,1773440533.977494,1061.002
94,1773440534.346062,505.973
95,1773440534.424331,973.064
96,1773440534.427657,904.729
97,1773440534.508562,901.445
98,1773440534.552444,858.192
99,1773440534.618140,766.953
100,1773440534.625335,759.778
101,1773440535.096525,353.583
102,1773440535.531263,747.010
103,1773440535.810512,682.152
104,1773440535.927738,680.230
