task,n_requests,throughput_rps,avg_latency_ms
gestureclass,4196,23.31111111111111,42.90487349085626
diasbp,4196,23.31111111111111,42.904942528304964
sysbp,4196,23.31111111111111,42.90504353377281
ecgclass,4196,23.31111111111111,42.904992777524825
heartrate,4196,23.31111111111111,42.90494935067008
eclfore,4196,23.31111111111111,42.9050138138789
