req_id,send_time_rel,latency_ms,start_time_ns,end_time_ns
0,2e-06,310.499,1775258428421242392,1775258428718965454
1,0.012401,421.0298,1775258428726856942,1775258428840934833
2,0.024785,408.7262,1775258428726856942,1775258428840934833
3,0.0363,397.2189,1775258428726856942,1775258428840934833
9,0.068562,365.5217,1775258428726856942,1775258428840934833
4,0.037867,396.2257,1775258428726856942,1775258428840934833
5,0.037883,396.2142,1775258428726856942,1775258428840934833
6,0.045437,388.6642,1775258428726856942,1775258428840934833
7,0.052092,382.014,1775258428726856942,1775258428840934833
8,0.068529,365.581,1775258428726856942,1775258428840934833
10,0.073269,363.5406,1775258428726856942,1775258428840934833
11,0.073559,363.2617,1775258428726856942,1775258428840934833
12,0.078979,357.8494,1775258428726856942,1775258428840934833
13,0.089451,347.3842,1775258428726856942,1775258428840934833
14,0.089479,347.3637,1775258428726856942,1775258428840934833
15,0.096256,340.5941,1775258428726856942,1775258428840934833
16,0.096662,340.1928,1775258428726856942,1775258428840934833
17,0.097033,339.8259,1775258428726856942,1775258428840934833
18,0.099413,337.4493,1775258428726856942,1775258428840934833
19,0.103749,333.117,1775258428726856942,1775258428840934833
20,0.105246,331.625,1775258428726856942,1775258428840934833
21,0.111554,325.3202,1775258428726856942,1775258428840934833
22,0.112998,323.8802,1775258428726856942,1775258428840934833
23,0.123324,313.5574,1775258428726856942,1775258428840934833
24,0.128724,308.1613,1775258428726856942,1775258428840934833
25,0.131119,305.7711,1775258428726856942,1775258428840934833
26,0.133448,303.4456,1775258428726856942,1775258428840934833
27,0.135814,301.0838,1775258428726856942,1775258428840934833
28,0.135828,301.0728,1775258428726856942,1775258428840934833
29,0.137299,299.6058,1775258428726856942,1775258428840934833
30,0.140619,296.2894,1775258428726856942,1775258428840934833
31,0.142951,293.9608,1775258428726856942,1775258428840934833
32,0.149294,287.6213,1775258428726856942,1775258428840934833
33,0.152621,284.2979,1775258428726856942,1775258428840934833
34,0.153953,282.9695,1775258428726856942,1775258428840934833
35,0.156232,280.6942,1775258428726856942,1775258428840934833
36,0.159556,277.3733,1775258428726856942,1775258428840934833
37,0.160892,276.0403,1775258428726856942,1775258428840934833
38,0.162179,274.7567,1775258428726856942,1775258428840934833
39,0.166478,270.4628,1775258428726856942,1775258428840934833
40,0.167824,269.1202,1775258428726856942,1775258428840934833
41,0.175118,261.8303,1775258428726856942,1775258428840934833
42,0.1816,255.4049,1775258428726856942,1775258428840934833
43,0.187078,249.9337,1775258428726856942,1775258428840934833
44,0.187094,249.9218,1775258428726856942,1775258428840934833
45,0.193699,243.3207,1775258428726856942,1775258428840934833
46,0.200142,236.8815,1775258428726856942,1775258428840934833
47,0.205518,233.1021,1775258428726856942,1775258428840934833
48,0.206897,231.7343,1775258428726856942,1775258428840934833
49,0.20922,229.419,1775258428726856942,1775258428840934833
50,0.209232,229.4135,1775258428726856942,1775258428840934833
51,0.21167,226.9881,1775258428726856942,1775258428840934833
52,0.211683,226.9833,1775258428726856942,1775258428840934833
53,0.211881,226.7921,1775258428726856942,1775258428840934833
54,0.21936,219.3196,1775258428726856942,1775258428840934833
55,0.238826,199.8601,1775258428726856942,1775258428840934833
56,0.24141,197.2799,1775258428726856942,1775258428840934833
57,0.242879,195.8146,1775258428726856942,1775258428840934833
58,0.245235,193.4619,1775258428726856942,1775258428840934833
59,0.246575,192.126,1775258428726856942,1775258428840934833
60,0.247934,190.7711,1775258428726856942,1775258428840934833
61,0.25323,185.478,1775258428726856942,1775258428840934833
62,0.259667,179.045,1775258428726856942,1775258428840934833
63,0.26712,171.5958,1775258428726856942,1775258428840934833
64,0.294601,144.1183,1775258428726856942,1775258428840934833
65,0.305233,202.3592,1775258428862094907,1775258428915736408
66,0.312605,195.0052,1775258428862094907,1775258428915736408
67,0.317995,190.0663,1775258428862094907,1775258428915736408
68,0.320388,187.6819,1775258428862094907,1775258428915736408
69,0.320677,187.8006,1775258428862094907,1775258428915736408
70,0.326194,182.2932,1775258428862094907,1775258428915736408
71,0.328623,180.0103,1775258428862094907,1775258428915736408
72,0.336084,172.5609,1775258428862094907,1775258428915736408
73,0.346701,162.1039,1775258428862094907,1775258428915736408
74,0.348277,160.5973,1775258428862094907,1775258428915736408
75,0.348289,160.8427,1775258428862094907,1775258428915736408
76,0.352748,156.3935,1775258428862094907,1775258428915736408
77,0.367142,142.0112,1775258428862094907,1775258428915736408
78,0.370548,139.0533,1775258428862094907,1775258428915736408
79,0.380919,128.6893,1775258428862094907,1775258428915736408
80,0.384292,125.3223,1775258428862094907,1775258428915736408
81,0.390685,118.9342,1775258428862094907,1775258428915736408
82,0.392129,117.5048,1775258428862094907,1775258428915736408
83,0.393445,117.7151,1775258428862094907,1775258428915736408
84,0.393456,117.7697,1775258428862094907,1775258428915736408
85,0.39489,116.8654,1775258428862094907,1775258428915736408
86,0.394903,116.8833,1775258428862094907,1775258428915736408
87,0.403338,108.4571,1775258428862094907,1775258428915736408
88,0.405679,106.1249,1775258428862094907,1775258428915736408
89,0.406975,105.0067,1775258428862094907,1775258428915736408
90,0.41225,99.74,1775258428862094907,1775258428915736408
91,0.413578,98.4743,1775258428862094907,1775258428915736408
92,0.423924,88.1479,1775258428862094907,1775258428915736408
93,0.429271,82.8075,1775258428862094907,1775258428915736408
94,0.430727,82.5059,1775258428862094907,1775258428915736408
95,0.432026,81.2163,1775258428862094907,1775258428915736408
96,0.434052,79.1969,1775258428862094907,1775258428915736408
97,0.436743,76.5111,1775258428862094907,1775258428915736408
98,0.436754,76.5076,1775258428862094907,1775258428915736408
99,0.438723,104.7752,1775258428930462235,1775258428950429466
100,0.450207,93.3087,1775258428930462235,1775258428950429466
101,0.455564,88.732,1775258428930462235,1775258428950429466
102,0.471039,73.2677,1775258428930462235,1775258428950429466
103,0.481631,62.6807,1775258428930462235,1775258428950429466
104,0.486207,58.111,1775258428930462235,1775258428950429466
105,0.496683,47.6401,1775258428930462235,1775258428950429466
106,0.499117,45.2116,1775258428930462235,1775258428950429466
107,0.504517,39.8171,1775258428930462235,1775258428950429466
108,0.506916,37.4229,1775258428930462235,1775258428950429466
109,0.507307,37.0412,1775258428930462235,1775258428950429466
110,0.518413,53.4718,1775258428963137188,1775258428978719418
111,0.518728,53.1766,1775258428963137188,1775258428978719418
112,0.520095,52.3367,1775258428963137188,1775258428978719418
113,0.521399,51.0423,1775258428963137188,1775258428978719418
114,0.526738,45.7077,1775258428963137188,1775258428978719418
115,0.528107,44.3447,1775258428963137188,1775258428978719418
116,0.531454,41.0035,1775258428963137188,1775258428978719418
117,0.542887,29.5749,1775258428963137188,1775258428978719418
118,0.550498,58.1076,1775258428999140192,1775258429015303518
119,0.555895,52.9141,1775258428999140192,1775258429015303518
120,0.557261,51.7867,1775258428999140192,1775258429015303518
121,0.562613,46.4466,1775258428999140192,1775258429015303518
122,0.564963,44.1053,1775258428999140192,1775258429015303518
123,0.566257,43.015,1775258428999140192,1775258429015303518
124,0.567555,41.7297,1775258428999140192,1775258429015303518
125,0.567865,41.4865,1775258428999140192,1775258429015303518
126,0.572467,36.9053,1775258428999140192,1775258429015303518
127,0.577833,57.8041,1775258429029494720,1775258429043968740
128,0.57922,56.437,1775258429029494720,1775258429043968740
129,0.579234,56.6657,1775258429029494720,1775258429043968740
130,0.593692,42.7337,1775258429029494720,1775258429043968740
131,0.597266,39.1741,1775258429029494720,1775258429043968740
132,0.604707,31.7521,1775258429029494720,1775258429043968740
133,0.606102,30.653,1775258429029494720,1775258429043968740
134,0.614518,22.2704,1775258429029494720,1775258429043968740
135,0.622977,39.1049,1775258429055113008,1775258429070335518
136,0.622993,39.2606,1775258429055113008,1775258429070335518
137,0.65098,45.377,1775258429089007993,1775258429103874314
138,0.653631,42.8505,1775258429089007993,1775258429103874314
139,0.661072,35.4209,1775258429089007993,1775258429103874314
140,0.661723,35.1665,1775258429089007993,1775258429103874314
141,0.667364,29.5341,1775258429089007993,1775258429103874314
142,0.66871,64.1735,1775258429126657103,1775258429141088112
143,0.676049,57.0724,1775258429126657103,1775258429141088112
144,0.678417,54.7154,1775258429126657103,1775258429141088112
145,0.682745,50.3941,1775258429126657103,1775258429141088112
146,0.685075,48.142,1775258429126657103,1775258429141088112
147,0.689397,43.828,1775258429126657103,1775258429141088112
148,0.691703,41.8234,1775258429126657103,1775258429141088112
149,0.694999,38.6245,1775258429126657103,1775258429141088112
150,0.695011,38.7037,1775258429126657103,1775258429141088112
151,0.703044,59.4862,1775258429156442446,1775258429170999578
152,0.715631,47.0273,1775258429156442446,1775258429170999578
153,0.718077,44.591,1775258429156442446,1775258429170999578
154,0.734829,28.1842,1775258429156442446,1775258429170999578
155,0.73619,26.8328,1775258429156442446,1775258429170999578
156,0.750514,44.652,1775258429182966578,1775258429197771857
157,0.752076,43.1054,1775258429182966578,1775258429197771857
158,0.755449,39.7842,1775258429182966578,1775258429197771857
159,0.767135,28.1246,1775258429182966578,1775258429197771857
