task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,197,19.7,31.142,31.598,48.478,63.595,7.786,6.878,0.002,0.413,17.534,23.357
vocseg,sharing,197,19.7,32.661,31.496,56.174,80.383,8.198,6.93,0.002,0.548,18.393,24.463
