req_idx,send_time,latency_ms
0,1773439531.334219,57.328
1,1773439531.420679,38.960
2,1773439531.591858,41.054
3,1773439531.638002,32.550
4,1773439531.732685,24.561
5,1773439531.749079,85.225
6,1773439531.758325,75.997
7,1773439531.795547,38.787
8,1773439531.840424,22.554
9,1773439531.992187,24.508
10,1773439532.145910,47.403
11,1773439532.169420,37.116
12,1773439532.179724,87.690
13,1773439532.271699,43.957
14,1773439532.279107,83.413
15,1773439532.298336,56.811
16,1773439532.317614,46.057
17,1773439532.445834,49.901
18,1773439532.534844,40.625
19,1773439532.607568,24.201
20,1773439532.645871,22.979
21,1773439532.682951,22.685
22,1773439532.703247,60.641
23,1773439532.721722,54.410
24,1773439532.727973,35.175
25,1773439532.747219,87.649
26,1773439532.805988,23.495
27,1773439532.841571,32.572
28,1773439532.869858,35.498
29,1773439532.980502,33.941
30,1773439533.044544,23.670
31,1773439533.117321,24.505
32,1773439533.201976,24.561
33,1773439533.319714,80.362
34,1773439533.326185,73.910
35,1773439533.364451,35.654
36,1773439533.543326,39.490
37,1773439533.549787,33.049
38,1773439533.763093,24.956
39,1773439533.793135,23.059
40,1773439533.821288,22.825
41,1773439533.892212,24.862
42,1773439533.954172,24.837
43,1773439533.975505,26.655
44,1773439534.003241,46.733
45,1773439534.014477,35.515
46,1773439534.087104,75.376
47,1773439534.092476,70.021
48,1773439534.108727,53.803
49,1773439534.124967,37.573
50,1773439534.154252,30.470
51,1773439534.182640,34.117
52,1773439534.207817,39.690
53,1773439534.231840,86.655
54,1773439534.262117,32.369
55,1773439534.290616,75.760
56,1773439534.292883,73.511
57,1773439534.309570,56.837
58,1773439534.393511,23.218
59,1773439534.494880,47.910
60,1773439534.505354,54.065
61,1773439534.629547,33.100
62,1773439534.694746,24.217
63,1773439534.710125,64.509
64,1773439534.712370,85.089
65,1773439534.722041,73.188
66,1773439534.750255,44.999
67,1773439534.818351,64.551
68,1773439534.837681,45.240
69,1773439534.939060,38.159
70,1773439534.944474,32.763
71,1773439535.007341,23.264
72,1773439535.050699,39.544
73,1773439535.081975,54.907
74,1773439535.092324,44.574
75,1773439535.132556,26.630
76,1773439535.150980,181.636
77,1773439535.160265,172.371
78,1773439535.176473,156.209
79,1773439535.200773,131.921
80,1773439535.211084,121.656
81,1773439535.238344,94.409
82,1773439535.240638,92.126
83,1773439535.252866,79.931
84,1773439535.264165,68.642
85,1773439535.271431,61.400
86,1773439535.324699,30.695
87,1773439535.363479,23.332
88,1773439535.379747,29.326
89,1773439535.407897,23.436
90,1773439535.468436,38.644
91,1773439535.480785,26.311
92,1773439535.534195,39.315
93,1773439535.537522,36.007
94,1773439535.633658,33.337
95,1773439535.682089,37.595
96,1773439535.689391,30.310
97,1773439535.729784,32.421
98,1773439535.768291,36.837
99,1773439535.776556,28.587
100,1773439535.803793,23.338
101,1773439535.825229,33.567
102,1773439535.860873,39.121
