task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,fifo,0.0001,373.7397,372.0126,354.9466,0.0033,15.8236,1.0376,0.0,1.7271,1778105772713515844,1
ecgclass,fifo,0.4812,610.9009,24.7046,23.1162,0.003,0.591,585.7112,0.0,586.1963,1778105773779248450,1
ecgclass,fifo,0.9491,894.0377,24.7967,23.2889,0.0031,0.5397,868.7971,0.0,869.241,1778105774530208478,1
ecgclass,fifo,1.4261,1253.8629,24.4849,22.9257,0.0037,0.5308,1228.8256,0.0,1229.378,1778105775367259468,1
ecgclass,fifo,1.482,1341.7184,24.2783,22.6745,0.0031,0.5827,1316.8921,0.0,1317.4401,1778105775511280661,1
ecgclass,fifo,1.4987,1349.1833,24.9453,23.4112,0.0027,0.5567,1323.638,0.0,1324.238,1778105775534719685,1
ecgclass,fifo,1.7892,1471.5011,24.7382,23.2203,0.0039,0.5501,1446.1794,0.0,1446.7629,1778105775947721828,1
ecgclass,fifo,2.0712,1528.2824,25.8361,24.3178,0.0036,0.6293,1501.9491,0.0,1502.4463,1778105776285511913,1
ecgclass,fifo,2.6965,1749.0697,24.7955,23.2388,0.0038,0.5368,1723.7377,0.0,1724.2742,1778105777132617053,1
ecgclass,fifo,2.712,1757.6115,24.8249,23.272,0.0038,0.5269,1732.2419,0.0,1732.7867,1778105777156644597,1
ecgclass,fifo,2.921,1934.375,24.7588,23.145,0.0037,0.6361,1909.1079,0.0,1909.6163,1778105777542460525,1
ecgclass,fifo,2.9352,1993.1321,25.8733,24.3081,0.0038,0.5688,1966.754,0.0,1967.2589,1778105777614303095,1
ecgclass,fifo,3.1538,2090.2946,25.3296,23.7055,0.0036,0.5879,2064.513,0.0,2064.965,1778105777930630496,1
ecgclass,fifo,3.4995,2175.4847,24.4585,22.9246,0.0028,0.5157,2150.4014,0.0,2151.0262,1778105778362271087,1
ecgclass,fifo,3.5767,2315.5642,26.3033,24.5733,0.003,0.5764,2288.6209,0.0,2289.2608,1778105778577730643,1
ecgclass,fifo,3.8235,2449.8413,24.052,22.4381,0.0028,0.4778,2425.3938,0.0,2425.7893,1778105778961290924,1
ecgclass,fifo,3.8544,2511.9941,23.7727,22.4185,0.0029,0.5278,2487.8366,0.0,2488.2215,1778105779054569417,1
ecgclass,fifo,3.8727,2564.6379,25.1897,23.8233,0.0028,0.5093,2539.0811,0.0,2539.4482,1778105779124166004,1
ecgclass,fifo,3.9356,2548.5952,24.1989,22.9018,0.0029,0.4983,2524.025,0.0,2524.3963,1778105779171959864,1
ecgclass,fifo,4.1155,2704.2105,23.7454,22.3978,0.0034,0.5752,2680.0563,0.0,2680.4651,1778105779507962701,1
ecgclass,fifo,4.1979,2809.0539,24.0257,22.5272,0.003,0.6384,2784.6656,0.0,2785.0282,1778105779694933102,1
ecgclass,fifo,4.4477,2909.7173,23.7826,22.1688,0.0025,0.7028,2885.4091,0.0,2885.9347,1778105780045495266,1
ecgclass,fifo,4.4928,2911.9401,24.7667,23.2657,0.0034,0.6038,2886.6756,0.0,2887.1734,1778105780091867411,1
ecgclass,fifo,4.8605,3205.9381,24.6251,23.0831,0.0035,0.6166,3180.8779,0.0,3181.313,1778105780753751092,1
ecgclass,fifo,5.1051,3466.9354,24.209,22.4988,0.0032,0.6442,3442.245,0.0,3442.7264,1778105781259724146,1
ecgclass,fifo,5.2364,3502.6915,24.8328,23.1609,0.0028,0.7118,3477.3955,0.0,3477.8587,1778105781426193517,1
ecgclass,fifo,5.3203,3610.4198,25.0776,23.459,0.003,0.6204,3584.8703,0.0,3585.3422,1778105781617561825,1
ecgclass,fifo,5.4106,3687.665,25.0219,23.3306,0.0028,0.6622,3662.1168,0.0,3662.6431,1778105781785066036,1
ecgclass,fifo,5.4262,3719.1374,24.5088,22.81,0.0032,0.6506,3694.1011,0.0,3694.6286,1778105781832642257,1
ecgclass,fifo,5.4625,3730.4831,24.8484,23.1855,0.0029,0.6591,3705.1597,0.0,3705.6346,1778105781879998358,1
ecgclass,fifo,5.5998,3789.6593,24.7818,23.0545,0.0032,0.6508,3764.329,0.0,3764.8775,1778105782076455728,1
ecgclass,fifo,5.6772,3808.0742,24.9648,23.3201,0.0037,0.6234,3782.6216,0.0,3783.1094,1778105782172232168,1
ecgclass,fifo,5.9295,4136.21,25.6842,23.7391,0.0033,0.9562,4110.0135,0.0,4110.5258,1778105782751906364,1
ecgclass,fifo,6.0715,4261.7941,24.9746,23.2547,0.0038,0.6609,4236.3062,0.0,4236.8195,1778105783020127213,1
ecgclass,fifo,6.1192,4262.3861,25.295,23.7139,0.0033,0.793,4236.6247,0.0,4237.0911,1778105783068137954,1
ecgclass,fifo,6.211,4315.0709,25.0229,22.9951,0.0031,0.7821,4289.5923,0.0,4290.048,1778105783212996667,1
ecgclass,fifo,6.3404,4454.7279,24.5434,22.8788,0.0036,0.6079,4429.6145,0.0,4430.1845,1778105783482337726,1
ecgclass,fifo,6.4086,4459.9707,26.405,24.6277,0.0032,0.7085,4432.9379,0.0,4433.5657,1778105783553896876,1
ecgclass,fifo,6.4728,4618.0232,26.2331,24.4718,0.0032,0.7078,4591.2459,0.0,4591.79,1778105783776367975,1
ecgclass,fifo,6.6482,4734.473,25.5856,23.9235,0.0041,0.7187,4708.3759,0.0,4708.8874,1778105784068966852,1
ecgclass,fifo,6.7077,4772.1624,25.0728,23.376,0.0037,0.6838,4746.551,0.0,4747.0896,1778105784166619665,1
ecgclass,fifo,6.9744,5011.0259,24.7184,23.1305,0.003,0.5828,4985.764,0.0,4986.3075,1778105784672481993,1
ecgclass,fifo,7.2531,5213.5725,24.737,23.0229,0.0035,0.6569,5188.3283,0.0,5188.8355,1778105785153816606,1
ecgclass,fifo,7.4709,5307.2848,27.1783,25.3777,0.0032,0.7597,5279.5877,0.0,5280.1065,1778105785462883870,1
ecgclass,fifo,7.4839,5369.2861,24.983,23.4187,0.0044,0.6379,5343.7848,0.0,5344.303,1778105785540016804,1
ecgclass,fifo,7.7111,5419.872,25.5105,23.9213,0.0035,0.5509,5393.8339,0.0,5394.3615,1778105785817303241,1
ecgclass,fifo,7.9815,5520.5295,26.4064,24.242,0.0033,0.6756,5493.3696,0.0,5494.1231,1778105786187229450,1
ecgclass,fifo,8.2061,5637.713,25.3957,23.6591,0.0032,0.7493,5611.8898,0.0,5612.3173,1778105786530325708,1
ecgclass,fifo,8.2624,5702.4298,25.2372,23.7379,0.0033,0.5227,5676.6527,0.0,5677.1926,1778105786651412221,1
ecgclass,fifo,8.3269,5784.379,24.8146,23.2734,0.0033,0.5558,5759.0101,0.0,5759.5644,1778105786798280599,1
ecgclass,fifo,8.3592,5896.2302,24.8382,23.1996,0.0037,0.5926,5870.8258,0.0,5871.392,1778105786942401532,1
ecgclass,fifo,8.4308,5991.1301,24.7443,23.3038,0.0033,0.5291,5965.9839,0.0,5966.3859,1778105787109173850,1
ecgclass,fifo,8.4351,6011.5712,25.2606,23.7693,0.0036,0.5112,5985.7354,0.0,5986.3105,1778105787133199870,1
ecgclass,fifo,8.4686,6048.9712,24.5747,23.1512,0.0032,0.4994,6023.9658,0.0,6024.3965,1778105787204954950,1
ecgclass,fifo,8.7313,6045.2986,23.9125,22.4611,0.0028,0.483,6020.9656,0.0,6021.3861,1778105787464590569,1
ecgclass,fifo,9.5301,6434.8648,24.5217,23.0417,0.0036,0.6182,6409.8995,0.0,6410.3431,1778105788652320432,1
ecgclass,fifo,9.6435,6490.2046,25.4864,23.9895,0.003,0.5325,6464.3013,0.0,6464.7181,1778105788820166672,1
ecgclass,fifo,9.7007,6576.1623,24.5363,23.0026,0.003,0.5643,6550.7843,0.0,6551.626,1778105788963797737,1
ecgclass,fifo,9.78,6616.1537,24.4829,22.9009,0.0035,0.5638,6591.141,0.0,6591.6708,1778105789083497996,1
ecgclass,fifo,9.8519,6662.9651,24.6186,23.0699,0.0032,0.5582,6637.8679,0.0,6638.3464,1778105789202112137,1
ecgclass,fifo,9.8778,6660.7442,24.3757,22.8316,0.0044,0.5477,6635.8366,0.0,6636.3685,1778105789225968569,1
ecgclass,fifo,10.0948,6779.0251,24.3526,22.8815,0.0033,0.5417,6753.9027,0.0,6754.6725,1778105789561032844,1
ecgclass,fifo,10.3697,6844.9562,25.0529,23.5238,0.0039,0.5305,6819.3417,0.0,6819.9032,1778105789901371386,1
ecgclass,fifo,10.6715,7133.8487,24.6745,22.9739,0.0039,0.5148,7108.7432,0.0,7109.1742,1778105790492587465,1
ecgclass,fifo,11.7334,7865.9012,24.2541,22.7941,0.0035,0.5322,7841.2216,0.0,7841.6471,1778105792287018605,1
ecgclass,fifo,12.154,8080.2455,24.1563,22.7575,0.0029,0.53,8055.6681,0.0,8056.0892,1778105792922064426,1
ecgclass,fifo,12.4832,8269.2945,23.799,22.3561,0.0026,0.5445,8245.0669,0.0,8245.4955,1778105793440659579,1
ecgclass,fifo,12.6921,8342.3011,25.2093,23.7497,0.0141,0.5506,8316.6289,0.0,8317.0918,1778105793721132123,1
ecgclass,fifo,12.8102,8364.0118,23.8964,22.5224,0.0029,0.5141,8339.7391,0.0,8340.1154,1778105793862297116,1
ecgclass,fifo,12.8198,8400.7516,23.9829,22.6737,0.003,0.4777,8376.3564,0.0,8376.7687,1778105793908526473,1
ecgclass,fifo,13.0111,8465.1144,23.7063,22.3066,0.0034,0.5265,8440.9754,0.0,8441.408,1778105794164481293,1
ecgclass,fifo,13.1351,8549.4866,24.2577,22.7923,0.0035,0.5003,8524.8234,0.0,8525.2289,1778105794372317675,1
ecgclass,fifo,13.4365,8716.393,23.7529,22.4151,0.0033,0.4881,8692.2531,0.0,8692.6401,1778105794841129365,1
ecgclass,fifo,13.8424,9150.5818,24.4194,22.7456,0.0034,0.5627,9125.7949,0.0,9126.1624,1778105795680547081,1
ecgclass,fifo,13.9085,9225.4119,23.7654,22.3812,0.0037,0.5249,9201.1948,0.0,9201.6465,1778105795822060919,1
ecgclass,fifo,13.9184,9239.4633,24.796,23.3804,0.003,0.5187,9214.308,0.0,9214.6673,1778105795845094463,1
ecgclass,fifo,14.1035,9406.0926,23.8786,22.513,0.0029,0.4498,9381.8278,0.0,9382.214,1778105796197638937,1
ecgclass,fifo,14.6141,9690.8534,23.8473,22.5492,0.003,0.5106,9666.6245,0.0,9667.006,1778105796993118302,1
ecgclass,fifo,14.7787,9664.9301,24.2997,22.9778,0.0029,0.4903,9640.2359,0.0,9640.6304,1778105797131297926,1
ecgclass,fifo,15.2044,9933.7308,24.0185,22.7608,0.0017,0.5027,9909.3385,0.0,9909.7123,1778105797826075476,1
ecgclass,fifo,15.3567,9874.0201,23.8775,22.5114,0.0018,0.5002,9849.5576,0.0,9850.1426,1778105797918595810,1
ecgclass,fifo,15.6179,10054.9629,24.2034,22.8073,0.0023,0.5264,10030.2763,0.0,10030.7595,1778105798360522292,1
ecgclass,fifo,15.6753,10137.6402,23.6436,22.3642,0.0017,0.4488,10113.6184,0.0,10113.9966,1778105798501309023,1
ecgclass,fifo,15.7023,10179.6818,23.6033,22.269,0.0025,0.505,10155.6888,0.0,10156.0785,1778105798570369332,1
ecgclass,fifo,15.731,10174.4711,23.7972,22.4726,0.0019,0.5188,10150.0375,0.0,10150.6739,1778105798593360336,1
ecgclass,fifo,15.755,10246.5961,25.4572,24.0694,0.0021,0.4884,10220.6907,0.0,10221.1389,1778105798688053656,1
ecgclass,fifo,15.766,10332.1564,25.4659,23.8738,0.0022,0.6646,10306.2706,0.0,10306.6905,1778105798784646670,1
ecgclass,fifo,16.109,10649.4584,24.4997,23.026,0.0026,0.7153,10624.5379,0.0,10624.9587,1778105799445900289,1
ecgclass,fifo,16.2,10698.0839,25.036,23.559,0.0019,0.6196,10672.6549,0.0,10673.0478,1778105799584987001,1
ecgclass,fifo,16.2766,10714.8838,23.9232,22.4896,0.0023,0.5827,10690.5246,0.0,10690.9606,1778105799679488630,1
ecgclass,fifo,16.4628,10741.19,23.8603,22.3387,0.0016,0.592,10716.9511,0.0,10717.3297,1778105799892120157,1
ecgclass,fifo,16.5005,10796.6113,24.4568,22.745,0.0018,0.7713,10771.7931,0.0,10772.1545,1778105799984634001,1
ecgclass,fifo,16.884,10884.8414,24.6079,23.1075,0.0022,0.6039,10859.8049,0.0,10860.2335,1778105800456125980,1
ecgclass,fifo,17.1418,11221.2992,24.3642,22.8505,0.002,0.5403,11196.4228,0.0,11196.9349,1778105801050610565,1
ecgclass,fifo,17.2094,11269.702,23.6972,22.2395,0.0022,0.536,11245.5573,0.0,11246.0048,1778105801167357854,1
ecgclass,fifo,17.2485,11277.709,24.0427,22.6248,0.0021,0.5202,11253.2403,0.0,11253.6664,1778105801214099090,1
ecgclass,fifo,17.355,11313.1306,24.5459,22.7346,0.0021,0.7928,11288.2075,0.0,11288.5847,1778105801355589992,1
ecgclass,fifo,17.4159,11420.305,24.8097,23.2802,0.0026,0.5735,11395.0696,0.0,11395.4953,1778105801523357456,1
ecgclass,fifo,17.4306,11453.433,24.6252,23.0643,0.0021,0.566,11428.0488,0.0,11428.8079,1778105801571034741,1
ecgclass,fifo,17.5328,11493.8903,23.9664,22.4894,0.0021,0.5065,11469.4312,0.0,11469.9238,1778105801714590748,1
ecgclass,fifo,17.9821,11618.0599,24.9392,23.1665,0.002,0.7824,11592.6831,0.0,11593.1207,1778105802287143954,1
ecgclass,fifo,18.1833,11564.2166,24.8304,23.2861,0.0022,0.5131,11538.8522,0.0,11539.3862,1778105802434551457,1
ecgclass,fifo,18.7995,11827.0693,24.5588,22.6712,0.0027,0.7401,11802.1164,0.0,11802.5105,1778105803313980954,1
ecgclass,fifo,19.2093,12248.909,24.062,22.6973,0.002,0.4774,12224.4351,0.0,12224.847,1778105804146096845,1
ecgclass,fifo,19.4328,12378.9089,24.0116,22.5638,0.0021,0.5141,12354.4495,0.0,12354.8973,1778105804499643126,1
ecgclass,fifo,19.8037,12591.2266,23.7542,22.3722,0.0021,0.5427,12567.0917,0.0,12567.4723,1778105805083118141,1
ecgclass,fifo,19.9485,12705.6816,25.4771,24.0153,0.002,0.5746,12679.4503,0.0,12680.2045,1778105805340280540,1
ecgclass,fifo,20.1617,12631.9206,23.6259,22.2735,0.0018,0.5097,12607.8832,0.0,12608.2947,1778105805481944284,1
ecgclass,fifo,20.2384,12649.06,24.6411,23.2883,0.0018,0.5134,12624.0084,0.0,12624.4189,1778105805574796289,1
ecgclass,fifo,20.2822,12674.3882,23.2929,21.9342,0.0019,0.4897,12650.645,0.0,12651.0952,1778105805645214250,1
ecgclass,fifo,20.7111,12985.435,25.4273,23.9652,0.002,0.5293,12959.5554,0.0,12960.0078,1778105806383004387,1
ecgclass,fifo,20.7395,13003.4785,23.6454,22.1826,0.0019,0.5942,12979.3625,0.0,12979.8332,1778105806431226578,1
ecgclass,fifo,20.7767,13035.619,23.6183,22.2236,0.0019,0.549,13011.5454,0.0,13012.0007,1778105806500572372,1
ecgclass,fifo,20.8383,12997.6318,24.4205,23.0105,0.0022,0.474,12972.8026,0.0,12973.2113,1778105806523459362,1
ecgclass,fifo,21.032,13064.6236,27.6397,26.266,0.0023,0.4867,13036.5374,0.0,13036.9839,1778105806780904489,1
ecgclass,fifo,21.1151,13052.5372,24.2376,22.7411,0.0024,0.5615,13027.873,0.0,13028.2996,1778105806855346948,1
ecgclass,fifo,21.2519,13057.9545,23.9271,22.4733,0.002,0.5244,13033.5648,0.0,13034.0275,1778105806997815851,1
ecgclass,fifo,21.684,13027.2853,24.7171,23.0999,0.0028,0.6062,13002.151,0.0,13002.5682,1778105807398501779,1
ecgclass,fifo,21.9921,13270.3917,24.2035,22.5421,0.0023,0.6205,13245.641,0.0,13246.1882,1778105807950128092,1
ecgclass,fifo,22.2265,13373.8487,24.1747,22.708,0.0023,0.5067,13349.1459,0.0,13349.674,1778105808287958385,1
ecgclass,fifo,22.2604,13436.4941,25.1526,23.613,0.0022,0.5274,13410.8238,0.0,13411.3416,1778105808383606295,1
ecgclass,fifo,22.4995,13606.2453,24.3663,22.8291,0.0021,0.5364,13581.3022,0.0,13581.879,1778105808793164248,1
ecgclass,fifo,22.5895,13660.7673,24.9791,23.3561,0.0024,0.5818,13635.2961,0.0,13635.7882,1778105808937160508,1
ecgclass,fifo,22.6145,13659.7447,24.7388,23.1201,0.002,0.585,13634.4342,0.0,13635.0059,1778105808961295289,1
ecgclass,fifo,22.6933,13746.5699,24.1121,22.5865,0.0023,0.528,13721.916,0.0,13722.4578,1778105809127532942,1
ecgclass,fifo,22.7075,13853.1618,25.7026,24.1349,0.002,0.5574,13826.8912,0.0,13827.4592,1778105809246747085,1
ecgclass,fifo,22.891,14010.6757,25.3027,23.7641,0.002,0.5269,13984.9041,0.0,13985.3729,1778105809588238192,1
ecgclass,fifo,23.0857,14107.0004,24.8509,23.3007,0.0022,0.5347,14081.6641,0.0,14082.1494,1778105809879678652,1
ecgclass,fifo,23.1441,14144.8092,24.8888,23.4548,0.002,0.5372,14119.4582,0.0,14119.9204,1778105809975925447,1
ecgclass,fifo,23.153,14208.5288,25.3156,23.0155,0.002,0.5558,14182.7404,0.0,14183.2131,1778105810048137266,1
ecgclass,fifo,23.6988,14263.5314,25.0525,23.6125,0.0022,0.5482,14238.035,0.0,14238.479,1778105810649245519,1
ecgclass,fifo,23.8606,14368.9935,24.4721,23.0093,0.0024,0.5235,14344.0194,0.0,14344.5214,1778105810916964466,1
ecgclass,fifo,24.1586,14404.3081,24.9243,23.3145,0.0021,0.5198,14378.8714,0.0,14379.3838,1778105811249783041,1
ecgclass,fifo,24.2296,14405.4852,25.0708,23.606,0.0026,0.5387,14379.9682,0.0,14380.4144,1778105811321936038,1
ecgclass,fifo,24.5641,14579.36,25.7996,23.5924,0.0025,0.656,14553.108,0.0,14553.5604,1778105811829545598,1
ecgclass,fifo,24.8921,14733.2211,24.6437,23.0803,0.0025,0.5758,14708.019,0.0,14708.5774,1778105812312518215,1
ecgclass,fifo,24.9111,14738.3809,24.917,23.4505,0.002,0.5433,14712.9443,0.0,14713.4639,1778105812336367106,1
ecgclass,fifo,25.9976,15249.9843,24.841,23.2675,0.0023,0.5223,15224.648,0.0,15225.1433,1778105813934609609,1
ecgclass,fifo,26.1318,15379.4141,24.7231,23.1865,0.0025,0.5643,15354.2242,0.0,15354.691,1778105814198361381,1
ecgclass,fifo,26.4111,15531.1277,24.9606,23.4256,0.0023,0.5828,15505.7008,0.0,15506.1671,1778105814629151711,1
ecgclass,fifo,26.4605,15577.4322,24.9344,23.3576,0.0024,0.5919,15552.0844,0.0,15552.4978,1778105814724918852,1
ecgclass,fifo,26.6572,15693.187,27.638,26.212,0.0025,0.4884,15665.0872,0.0,15665.549,1778105815034657291,1
ecgclass,fifo,26.7142,15683.5625,24.9061,23.4155,0.002,0.5569,15658.2232,0.0,15658.6564,1778105815084748345,1
ecgclass,fifo,27.0373,15842.5591,24.6102,22.8551,0.0019,0.8011,15817.5766,0.0,15817.9489,1778105815567279358,1
ecgclass,fifo,27.1294,15944.4706,24.6205,23.184,0.0021,0.4926,15919.4245,0.0,15919.8501,1778105815761161905,1
ecgclass,fifo,27.2858,16025.9919,24.5145,23.0336,0.0024,0.5221,16000.9909,0.0,16001.4774,1778105815999112518,1
ecgclass,fifo,27.3909,16138.7842,25.1964,23.4424,0.0022,0.5107,16113.1001,0.0,16113.5878,1778105816216373403,1
ecgclass,fifo,27.5418,16183.358,25.6883,23.8128,0.0019,0.5432,16157.2292,0.0,16157.6696,1778105816411381077,1
ecgclass,fifo,27.637,16281.527,25.0135,23.6232,0.0023,0.6058,16256.0925,0.0,16256.5136,1778105816605471624,1
ecgclass,fifo,27.759,16282.0745,24.664,23.0989,0.0024,0.5755,16256.9213,0.0,16257.4104,1778105816728294919,1
ecgclass,fifo,27.7646,16324.4915,25.0166,23.1782,0.0024,0.6505,16299.0534,0.0,16299.4749,1778105816776034335,1
ecgclass,fifo,28.082,16465.9646,25.4153,23.8699,0.0022,0.5444,16440.0806,0.0,16440.5492,1778105817234400927,1
ecgclass,fifo,28.5838,16662.5495,24.6808,23.1052,0.0022,0.584,16637.3713,0.0,16637.8687,1778105817933550743,1
ecgclass,fifo,28.7003,16713.5332,24.2857,22.7766,0.0029,0.6012,16688.7243,0.0,16689.2475,1778105818101399129,1
ecgclass,fifo,29.3809,17219.6205,24.9265,23.4503,0.0023,0.6221,17194.2275,0.0,17194.694,1778105819287462966,1
ecgclass,fifo,29.4147,17210.5293,25.2542,23.785,0.0025,0.5036,17184.7875,0.0,17185.2751,1778105819311815307,1
ecgclass,fifo,29.972,17475.1437,24.1553,22.6372,0.0083,0.5334,17450.46,0.0,17450.9884,1778105820134844739,1
ecgclass,fifo,30.0449,17450.0179,24.4935,22.9321,0.0022,0.5449,17425.0298,0.0,17425.5245,1778105820182253283,1
ecgclass,fifo,30.1786,17557.0328,24.9335,23.4488,0.0027,0.5995,17531.5142,0.0,17532.0993,1778105820422509214,1
ecgclass,fifo,30.6663,17907.094,24.9322,23.3958,0.0025,0.5417,17881.6984,0.0,17882.1618,1778105821260400876,1
ecgclass,fifo,30.6914,17930.7134,25.3853,23.6932,0.0021,0.5954,17904.8803,0.0,17905.3281,1778105821308689591,1
ecgclass,fifo,30.7296,17965.4844,25.1941,23.5674,0.0027,0.6038,17939.7957,0.0,17940.2903,1778105821381737846,1
ecgclass,fifo,30.9983,18184.0563,25.8714,24.0489,0.0023,0.5919,18157.4721,0.0,18158.1849,1778105821868147418,1
ecgclass,fifo,31.1945,18275.3243,24.2104,22.5009,0.0019,0.6148,18250.5074,0.0,18251.1139,1778105822157377590,1
ecgclass,fifo,31.2523,18288.6248,24.4769,22.9665,0.0027,0.6987,18263.6752,0.0,18264.1479,1778105822228312196,1
ecgclass,fifo,31.3408,18296.2224,25.0096,23.2168,0.0027,0.8568,18270.833,0.0,18271.2129,1778105822323971412,1
ecgclass,fifo,31.4905,18434.6614,25.0488,23.4784,0.002,0.5073,18409.1692,0.0,18409.6126,1778105822611988920,1
ecgclass,fifo,31.8702,18540.0522,24.7653,23.2333,0.0025,0.5314,18514.8561,0.0,18515.2868,1778105823097421364,1
ecgclass,fifo,31.9421,18688.2865,24.8787,23.3562,0.0026,0.6108,18662.8757,0.0,18663.4078,1778105823317376862,1
ecgclass,fifo,32.0949,18827.0054,24.9059,23.3877,0.0021,0.5144,18801.6102,0.0,18802.0995,1778105823608825570,1
ecgclass,fifo,32.1658,18827.6296,24.1931,22.6789,0.0026,0.4897,18802.9423,0.0,18803.4364,1778105823681108373,1
ecgclass,fifo,32.227,18939.8496,24.683,22.7623,0.0027,1.0777,18914.6721,0.0,18915.1666,1778105823854021554,1
ecgclass,fifo,32.6539,19199.7719,25.167,23.6937,0.0025,0.5992,19174.0382,0.0,19174.6049,1778105824540274975,1
ecgclass,fifo,32.7648,19309.1042,25.6878,24.0971,0.0027,0.5473,19282.9015,0.0,19283.4164,1778105824760102670,1
ecgclass,fifo,33.0323,19456.6624,24.4598,22.9642,0.002,0.5485,19431.725,0.0,19432.2026,1778105825176404132,1
ecgclass,fifo,33.0929,19468.7948,25.3349,23.0702,0.002,0.564,19442.977,0.0,19443.4599,1778105825248191277,1
ecgclass,fifo,33.1308,19478.6942,24.8659,23.3875,0.002,0.5024,19453.3627,0.0,19453.8283,1778105825296569130,1
ecgclass,fifo,33.3593,19563.4403,25.2528,23.7019,0.002,0.5614,19537.6644,0.0,19538.1876,1778105825609370091,1
ecgclass,fifo,33.6427,19764.9601,25.5909,24.0845,0.002,0.554,19738.5683,0.0,19739.3692,1778105826093609319,1
ecgclass,fifo,33.8328,19839.6723,25.0238,23.3462,0.0024,0.5074,19814.1363,0.0,19814.6486,1778105826359314175,1
ecgclass,fifo,34.0696,19939.6658,24.2814,22.7015,0.0025,0.6213,19914.84,0.0,19915.3844,1778105826696845856,1
ecgclass,fifo,34.2741,20247.2234,24.2435,22.6843,0.0029,0.7345,20222.5423,0.0,20222.9798,1778105827209014393,1
ecgclass,fifo,34.4929,20557.3962,24.8677,23.1998,0.0021,0.6971,20532.0141,0.0,20532.5284,1778105827737322967,1
ecgclass,fifo,34.944,21019.0341,24.6979,23.2297,0.002,0.5429,20993.8362,0.0,20994.3362,1778105828650183926,1
ecgclass,fifo,35.5079,21531.013,24.6048,23.1275,0.002,0.5167,21505.9588,0.0,21506.4082,1778105829726213125,1
ecgclass,fifo,35.6408,21592.1187,24.7385,23.2791,0.002,0.4969,21566.9837,0.0,21567.3803,1778105829920101778,1
ecgclass,fifo,35.6585,21621.5227,24.5371,23.0481,0.0022,0.5299,21596.5464,0.0,21596.9856,1778105829967431930,1
ecgclass,fifo,35.9397,21864.4395,24.9024,23.5192,0.0025,0.5336,21839.112,0.0,21839.5371,1778105830491182270,1
ecgclass,fifo,36.1089,21934.7022,25.1985,23.6686,0.0026,0.585,21909.1082,0.0,21909.5036,1778105830730365907,1
