task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
nyudepth,stfq,0.0001,409.003,400.2033,290.7651,0.003,106.4539,4.7936,0.0,8.7997,1778624405498179531,1
nyudepth,stfq,0.4817,43.4182,22.2342,20.1694,0.0033,1.3179,17.9625,0.0,21.184,1778624405992920209,1
nyudepth,stfq,0.9487,43.3002,20.068,18.2709,0.0029,1.0315,20.6602,0.0,23.2322,1778624406462662629,1
nyudepth,stfq,1.4254,33.0927,21.2023,19.4152,0.0027,0.9344,8.6801,0.0,11.8905,1778624406927348058,1
nyudepth,stfq,1.4814,41.7676,24.7066,21.3197,0.0029,1.1158,13.7029,0.0,17.061,1778624406988398010,1
nyudepth,stfq,1.4993,45.2292,23.9486,22.235,0.003,0.9569,17.992,0.0,21.2806,1778624407010513706,1
nyudepth,stfq,1.7895,33.6325,18.8657,17.0518,0.0037,1.0565,12.1586,0.0,14.7668,1778624407294891298,1
nyudepth,stfq,2.071,38.523,22.4944,20.273,0.003,1.457,13.3212,0.0,16.0286,1778624407577584469,1
nyudepth,stfq,2.6961,41.7445,22.5812,19.174,0.0025,2.5734,16.5753,0.0,19.1633,1778624408205936638,1
nyudepth,stfq,2.7118,43.7853,20.1843,18.3867,0.0025,1.057,20.9298,0.0,23.601,1778624408226043515,1
nyudepth,stfq,2.9212,35.0566,20.7376,18.9429,0.0033,0.9732,11.2479,0.0,14.319,1778624408425701931,1
nyudepth,stfq,2.9363,41.9488,22.9252,19.3894,0.0028,2.734,15.873,0.0,19.0236,1778624408445447886,1
nyudepth,stfq,3.1537,28.3287,22.4947,20.4815,0.0025,1.2393,2.6004,0.0,5.834,1778624408649582850,1
nyudepth,stfq,3.5002,46.3786,22.9718,19.7127,0.0035,2.2248,20.7644,0.0,23.4068,1778624409014186968,1
nyudepth,stfq,3.5783,29.4225,22.9516,19.8405,0.0028,2.3497,3.3073,0.0,6.4709,1778624409074878233,1
nyudepth,stfq,3.8234,42.2125,20.4414,18.7481,0.0032,0.9516,18.4028,0.0,21.7711,1778624409335022145,1
nyudepth,stfq,3.8543,33.2391,23.4513,21.6673,0.0064,0.9199,7.0152,0.0,9.7878,1778624409354559307,1
nyudepth,stfq,3.8727,36.8717,22.9415,21.3569,0.0026,0.7484,11.1928,0.0,13.9301,1778624409377191328,1
nyudepth,stfq,3.9352,32.0618,19.6466,17.9389,0.0024,0.8072,8.882,0.0,12.4152,1778624409437312168,1
nyudepth,stfq,4.1161,37.976,21.3241,19.7934,0.003,0.7738,13.499,0.0,16.6519,1778624409622853445,1
nyudepth,stfq,4.1988,32.9134,18.4557,17.0027,0.0031,0.7098,10.9403,0.0,14.4577,1778624409702979374,1
nyudepth,stfq,4.4485,46.736,19.8265,18.3672,0.0034,0.7307,23.7997,0.0,26.9096,1778624409965546637,1
nyudepth,stfq,4.493,43.1702,19.8488,18.3442,0.0028,0.7272,20.7508,0.0,23.3214,1778624410007005363,1
nyudepth,stfq,4.8603,40.4658,22.7605,21.2439,0.0028,0.7646,14.4877,0.0,17.7053,1778624410368014108,1
nyudepth,stfq,5.1059,38.528,20.8007,19.008,0.0029,0.9659,14.4205,0.0,17.7272,1778624410613602310,1
nyudepth,stfq,5.2364,50.868,22.3232,20.8298,0.0027,0.8068,25.2249,0.0,28.5448,1778624410754903919,1
nyudepth,stfq,5.3198,47.4451,21.8848,20.0365,0.0023,1.0707,22.2986,0.0,25.5602,1778624410835364793,1
nyudepth,stfq,5.4104,34.3139,20.5749,18.857,0.0025,0.9902,10.8056,0.0,13.7391,1778624410914484404,1
nyudepth,stfq,5.4257,41.5165,23.0092,21.4188,0.0032,0.7681,15.1274,0.0,18.5073,1778624410934112840,1
nyudepth,stfq,5.4625,47.0743,21.063,19.4966,0.0032,0.7974,23.1857,0.0,26.0113,1778624410978992850,1
