task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,197,19.7,22.241,20.288,38.87,47.207,7.981,7.235,0.002,0.504,8.601,14.26
vocseg,no_sharing,197,19.7,22.24,19.357,36.703,77.064,8.521,7.492,0.002,0.628,7.963,13.719
