task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,2906,4.9254,50.225,41.191,85.329,122.451,35.115,33.285,0.002,1.058,8.735,0.0,15.11
vocseg,no_sharing,2990,5.0678,50.222,40.956,87.577,121.066,34.822,32.826,0.002,1.237,8.918,0.0,15.399
