task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,2906,4.9254,62.384,56.066,109.596,149.21,46.22,44.012,0.003,1.139,15.337,0.0,16.165
gestureclass,sharing,2996,5.078,62.208,56.134,107.462,146.123,45.967,43.789,0.003,1.098,15.345,0.0,16.242
heartrate,sharing,2990,5.0678,63.558,57.864,109.718,149.392,46.777,44.749,0.003,1.058,15.954,0.0,16.781
diasbp,sharing,2979,5.0492,62.788,56.283,111.516,141.305,46.375,44.256,0.003,1.088,15.513,0.0,16.414
