task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,sharing,0.0001,681.9074,674.913,626.6974,0.0026,43.0936,6.3891,6.9944,1775865327430465061
ecgclass,slot_0:ecgclass,sharing,0.4818,930.5263,723.8024,55.4894,0.0015,0.1291,200.8977,206.7238,1775865328106675375
ecgclass,slot_0:ecgclass,sharing,0.9484,1091.2058,619.4497,48.9531,0.0034,141.0819,470.7785,471.7561,1775865328843114508
ecgclass,slot_0:ecgclass,sharing,1.4269,1089.8724,460.9423,28.0665,0.0023,71.1777,627.5885,628.9301,1775865329478399354
ecgclass,slot_0:ecgclass,sharing,1.4814,1036.803,460.9423,28.0665,0.0023,71.1777,573.0789,575.8607,1775865329478399354
ecgclass,slot_0:ecgclass,sharing,1.4989,1020.2916,460.9423,28.0665,0.0023,71.1777,555.5999,559.3493,1775865329478399354
ecgclass,slot_0:ecgclass,sharing,1.7899,730.6201,460.9423,28.0665,0.0023,71.1777,264.5829,269.6779,1775865329478399354
ecgclass,slot_0:ecgclass,sharing,2.0711,833.1974,374.9747,32.3079,0.0017,0.364,456.0442,458.2227,1775865329951118208
ecgclass,slot_0:ecgclass,sharing,2.696,644.5646,421.4882,35.8667,0.0016,95.0074,220.6514,223.0764,1775865330340556572
ecgclass,slot_0:ecgclass,sharing,2.7121,629.6725,421.4882,35.8667,0.0016,95.0074,204.5264,208.1843,1775865330340556572
ecgclass,slot_0:ecgclass,sharing,2.9219,883.8305,454.2361,39.4133,0.0025,81.7089,428.8211,429.5944,1775865330774625833
ecgclass,slot_0:ecgclass,sharing,2.9358,872.5839,454.2361,39.4133,0.0025,81.7089,414.9082,418.3478,1775865330774625833
ecgclass,slot_0:ecgclass,sharing,3.1541,654.8364,454.2361,39.4133,0.0025,81.7089,196.5642,200.6003,1775865330774625833
ecgclass,slot_0:ecgclass,sharing,3.4993,781.1317,459.5026,27.9152,0.0016,85.2036,320.8983,321.6292,1775865331244080328
ecgclass,slot_0:ecgclass,sharing,3.5769,704.7248,459.5026,27.9152,0.0016,85.2036,243.2714,245.2222,1775865331244080328
ecgclass,slot_0:ecgclass,sharing,3.8234,897.552,427.9072,27.3627,0.0016,49.4357,468.6868,469.6448,1775865331715997994
