req_idx,send_time,latency_ms
0,1773464216.347408,277.196
1,1773464216.362964,271.602
2,1773464216.434784,226.453
3,1773464216.750408,12.725
4,1773464216.764209,19.536
5,1773464217.134970,15.270
6,1773464217.252328,11.197
7,1773464217.616488,12.507
8,1773464217.656842,11.227
9,1773464217.757157,11.082
10,1773464217.775330,11.090
11,1773464218.068329,11.416
12,1773464219.211297,12.302
13,1773464219.233685,11.064
14,1773464219.904572,11.459
15,1773464219.920111,10.967
16,1773464220.099804,12.446
17,1773464220.120338,11.098
18,1773464220.132516,10.939
19,1773464220.473646,20.841
20,1773464220.595681,12.445
21,1773464220.746311,11.320
22,1773464220.879477,12.138
23,1773464221.211163,11.877
24,1773464221.357968,11.215
25,1773464221.469352,12.351
26,1773464221.971365,18.067
27,1773464222.052869,12.109
28,1773464222.286174,12.391
29,1773464222.442603,11.561
30,1773464222.672391,10.939
31,1773464222.733203,11.056
32,1773464222.782753,11.796
33,1773464222.908051,12.369
34,1773464223.194453,12.578
35,1773464223.536964,11.676
36,1773464223.700873,12.478
37,1773464223.850175,18.238
38,1773464223.948834,11.045
39,1773464224.046028,12.332
40,1773464224.720854,11.461
41,1773464225.069664,18.244
42,1773464225.170803,11.731
43,1773464225.303205,10.848
44,1773464225.410177,15.974
45,1773464225.416393,19.088
46,1773464225.706661,11.699
47,1773464225.905427,11.509
48,1773464225.946209,11.117
49,1773464226.017092,11.909
