task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,2906,4.9254,34.222,28.038,55.409,80.09,30.443,29.249,0.003,0.594,3.238,0.0,3.779
gestureclass,no_sharing_tpc,2996,5.078,34.141,27.947,55.096,79.546,30.211,29.027,0.002,0.585,3.393,0.0,3.93
