task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing_tpc,589,0.9983,43.07,41.034,61.495,75.686,37.936,36.844,0.002,0.54,2.469,0.0,5.135
vocseg,no_sharing_tpc,593,1.0051,43.486,41.198,64.331,80.131,38.097,36.83,0.002,0.727,2.699,0.0,5.389
