task,n_requests,throughput_rps,avg_latency_ms
heartrate,704,11.733333333333333,85.28014426716172
diasbp,704,11.733333333333333,85.28056147298975
eclfore,704,11.733333333333333,85.2803713707379
ecgclass,704,11.733333333333333,85.28119891614303
sysbp,704,11.733333333333333,85.28105994891824
gestureclass,704,11.733333333333333,85.28120823562155
