task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_mps,315,1.0862,55.958,52.823,85.617,87.569,52.588,49.788,0.003,2.388,2.418,3.37
gestureclass,no_sharing_mps,315,1.0862,56.712,52.733,85.528,104.707,52.408,49.649,0.002,2.361,3.366,4.304
heartrate,no_sharing_mps,283,0.9759,62.436,56.23,91.596,109.445,58.375,55.611,0.003,2.414,3.146,4.062
diasbp,no_sharing_mps,320,1.1034,59.206,55.142,89.535,94.348,55.017,52.357,0.003,2.315,3.264,4.189
sysbp,no_sharing_mps,304,1.0483,59.873,54.982,89.422,100.719,55.79,53.442,0.003,2.009,3.166,4.083
