task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing_tpc,2906,4.9254,148.512,126.128,349.376,486.961,109.182,107.336,0.002,1.052,32.778,0.0,39.33
vocseg,no_sharing_tpc,2990,5.0678,147.802,126.1,335.075,473.306,107.78,104.801,0.002,1.858,33.465,0.0,40.021
