task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
nyudepth,stfq,0.0001,539.633,532.4221,400.1645,0.0037,130.7832,3.4308,0.0,7.2109,1778737188340519942,1
nyudepth,stfq,0.4817,168.1023,68.5585,66.4734,0.0036,1.2252,94.4464,0.0,99.5437,1778737188913077694,1
nyudepth,stfq,0.9486,77.7657,29.2523,26.5499,0.0028,1.9273,45.9437,0.0,48.5134,1778737189331520684,1
nyudepth,stfq,1.4261,66.5359,23.5971,15.4609,0.0021,1.8331,29.8309,0.0,42.9388,1778737189792930368,1
nyudepth,stfq,1.4821,79.1051,44.3781,18.3777,0.002,12.5939,31.3509,0.0,34.727,1778737189850415002,1
nyudepth,stfq,1.4992,63.0908,44.3781,18.3777,0.002,12.5939,14.24,0.0,18.7127,1778737189850415002,1
nyudepth,stfq,1.7893,20.1457,16.1728,14.6727,0.0023,0.6106,1.4987,0.0,3.9728,1778737190127737773,1
nyudepth,stfq,2.0716,31.1043,23.7049,19.568,0.0019,3.4678,5.0232,0.0,7.3994,1778737190413586445,1
nyudepth,stfq,2.6964,41.6825,21.4163,18.9317,0.0022,1.2832,13.6709,0.0,20.2662,1778737191047031227,1
nyudepth,stfq,2.7119,51.1475,26.0684,21.6055,0.0027,3.7654,18.7948,0.0,25.079,1778737191067667007,1
nyudepth,stfq,2.9229,28.4345,21.6873,19.4655,0.0023,1.6634,4.3745,0.0,6.7472,1778737191264241188,1
nyudepth,stfq,2.9359,35.6834,19.5649,17.5958,0.0022,1.1648,11.5929,0.0,16.1185,1778737191284448292,1
nyudepth,stfq,3.1531,18.3575,14.6998,13.6188,0.0016,0.5001,1.3444,0.0,3.6577,1778737191491400928,1
nyudepth,stfq,3.4998,33.1337,17.5769,16.1167,0.0019,0.8379,11.3821,0.0,15.5568,1778737191848157966,1
nyudepth,stfq,3.5772,29.8266,19.2238,17.4128,0.0024,0.6835,8.0068,0.0,10.6029,1778737191922192943,1
nyudepth,stfq,3.8236,36.9968,18.4928,16.6104,0.0025,0.8014,15.9802,0.0,18.504,1778737192176529696,1
nyudepth,stfq,3.8538,27.1554,19.0464,17.2659,0.0024,0.9768,3.6535,0.0,8.109,1778737192194414985,1
nyudepth,stfq,3.8727,28.1,20.6326,18.6947,0.0018,0.8167,3.1691,0.0,7.4674,1778737192212841766,1
nyudepth,stfq,3.9353,43.8688,18.9631,17.2954,0.0021,0.6314,22.367,0.0,24.9056,1778737192294678546,1
nyudepth,stfq,4.116,45.2201,21.6403,19.5269,0.0018,0.9787,17.0941,0.0,23.5799,1778737192470030902,1
nyudepth,stfq,4.198,45.4965,21.6019,19.6629,0.0019,0.9691,19.4039,0.0,23.8946,1778737192554361439,1
nyudepth,stfq,4.4475,25.8667,17.2274,15.8775,0.002,0.7633,6.3155,0.0,8.6394,1778737192790824877,1
nyudepth,stfq,4.4927,48.655,24.3906,22.6159,0.0299,0.9546,21.801,0.0,24.2645,1778737192851433951,1
nyudepth,stfq,4.8605,38.1033,25.4217,22.9572,0.0029,1.5658,5.4932,0.0,12.6816,1778737193202965285,1
nyudepth,stfq,5.1059,31.1766,23.2665,18.9738,0.0022,1.2928,3.3834,0.0,7.9101,1778737193446247564,1
nyudepth,stfq,5.2367,43.5104,24.257,22.2295,0.0027,1.1964,11.1196,0.0,19.2534,1778737193584736697,1
nyudepth,stfq,5.3211,27.9484,20.1318,18.7693,0.0028,0.6648,5.3766,0.0,7.8165,1778737193663462060,1
nyudepth,stfq,5.411,32.238,21.5739,19.8283,0.0022,1.0762,8.2526,0.0,10.6641,1778737193756209360,1
nyudepth,stfq,5.4264,44.3177,28.2332,23.6297,0.0034,3.4183,13.6039,0.0,16.0845,1778737193776989186,1
nyudepth,stfq,5.4618,33.5021,23.8133,19.2529,0.0019,1.7178,3.2945,0.0,9.6888,1778737193802032456,1
nyudepth,stfq,5.5993,25.8341,18.616,16.8188,0.0022,0.9416,2.8553,0.0,7.2181,1778737193939125358,1
nyudepth,stfq,5.6783,22.7108,17.5494,16.4611,0.0025,0.4641,2.8169,0.0,5.1614,1778737194018052449,1
nyudepth,stfq,5.931,27.4463,20.5767,19.2274,0.0023,0.7471,4.4718,0.0,6.8696,1778737194272465488,1
nyudepth,stfq,6.0709,26.2694,18.8773,17.493,0.0023,0.7459,4.9913,0.0,7.3921,1778737194412900628,1
nyudepth,stfq,6.1185,34.1465,18.4051,16.7007,0.002,1.0658,13.4516,0.0,15.7414,1778737194468926073,1
nyudepth,stfq,6.2116,18.647,15.0013,13.5268,0.0015,0.4618,1.2517,0.0,3.6457,1778737194549848012,1
nyudepth,stfq,6.3397,36.9818,19.5197,18.2167,0.002,0.6075,15.0917,0.0,17.4621,1778737194691802664,1
nyudepth,stfq,6.4081,18.1918,14.5941,13.6299,0.0019,0.4683,1.2987,0.0,3.5978,1778737194746348780,1
nyudepth,stfq,6.4728,34.7135,22.9043,21.5962,0.0028,0.6772,9.4385,0.0,11.8092,1778737194819194021,1
nyudepth,stfq,6.6482,47.0104,23.1856,21.4056,0.0029,0.7409,18.5075,0.0,23.8248,1778737195003670482,1
nyudepth,stfq,6.7081,42.9113,31.7416,29.8118,0.0025,1.0853,8.4913,0.0,11.1697,1778737195053584886,1
nyudepth,stfq,6.9744,34.9219,17.8826,16.4019,0.002,0.6469,12.7249,0.0,17.0393,1778737195324131016,1
nyudepth,stfq,7.253,39.4967,17.5814,16.307,0.0022,0.7112,18.8854,0.0,21.9153,1778737195608883018,1
nyudepth,stfq,7.47,30.2806,20.3992,18.7749,0.0025,0.8946,7.045,0.0,9.8814,1778737195814008781,1
nyudepth,stfq,7.4838,46.1636,23.5527,21.2677,0.0019,1.273,13.4876,0.0,22.6109,1778737195834282362,1
nyudepth,stfq,7.711,27.0638,20.9237,19.046,0.0022,1.0975,3.6337,0.0,6.1401,1778737196051633144,1
nyudepth,stfq,7.9821,34.6656,18.6943,16.7566,0.0021,1.2014,13.567,0.0,15.9713,1778737196332637371,1
nyudepth,stfq,8.2065,35.9323,17.5626,16.0511,0.0021,0.8743,14.2322,0.0,18.3697,1778737196557719749,1
nyudepth,stfq,8.2623,21.2176,17.0746,16.045,0.0018,0.4762,1.8501,0.0,4.143,1778737196601128302,1
nyudepth,stfq,8.3269,38.4564,17.6921,15.9358,0.0022,1.0131,14.3628,0.0,20.7643,1778737196678209812,1
nyudepth,stfq,8.3592,25.6543,16.0022,14.5429,0.0046,0.7557,7.174,0.0,9.6521,1778737196703359058,1
nyudepth,stfq,8.43,29.85,17.7341,16.1938,0.002,0.3691,9.2983,0.0,12.1159,1778737196776291170,1
nyudepth,stfq,8.4347,26.7446,17.7341,16.1938,0.002,0.3691,4.6291,0.0,9.0105,1778737196776291170,1
nyudepth,stfq,8.4684,33.637,19.3075,17.735,0.0019,0.9338,12.0354,0.0,14.3296,1778737196817441953,1
nyudepth,stfq,8.7313,18.9719,15.0874,13.9974,0.0023,0.4596,1.4782,0.0,3.8845,1778737197069711510,1
nyudepth,stfq,9.5301,25.5554,17.6274,16.2088,0.0018,0.7109,3.6929,0.0,7.928,1778737197870803731,1
nyudepth,stfq,9.6435,38.0542,18.5146,16.7324,0.0022,1.0678,17.0095,0.0,19.5397,1778737197997473433,1
nyudepth,stfq,9.7,32.1517,20.7895,16.562,0.0019,1.0298,5.0149,0.0,11.3622,1778737198041941412,1
