req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,device_end_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms),pred,true
39,0.7800433357408745,site2,10.100.20.31:8000,momentbase,ecgclass,1770930852.688203,1770930852.6894827,1770930852.6954837,8.529424667358398,5.834623,0.00048699999999999997,0.14837499999999998,0.0,0.0
40,0.8000444469137175,site2,10.100.20.31:8000,momentbase,heartrate,1770930852.7078726,1770930852.709128,1770930852.715336,8.698463439941406,5.985829,0.002166,0.20242000000000002,68.62649536132812,69.0
41,0.8200455580865603,site2,10.100.20.31:8000,momentbase,gestureclass,1770930852.7287095,1770930852.7300022,1770930852.7360299,8.669137954711914,5.854418,0.002122,0.15354600000000002,4.0,4.0
42,0.8400466692594033,site2,10.100.20.31:8000,momentbase,ecgclass,1770930852.7485514,1770930852.749994,1770930852.7559953,8.750200271606445,5.833124000000001,0.002005,0.148867,0.0,0.0
43,0.8600477804322463,site2,10.100.20.31:8000,momentbase,ecgclass,1770930852.7684486,1770930852.770709,1770930852.7767546,9.599685668945312,5.879229,0.0005080000000000001,0.14819400000000002,0.0,0.0
44,0.8800488916050891,site2,10.100.20.31:8000,momentbase,diasbp,1770930852.7881975,1770930852.7894938,1770930852.7957852,9.236335754394531,6.061963,0.002262,0.20913,67.85535430908203,56.0
45,0.9000500027779321,site2,10.100.20.31:8000,momentbase,sysbp,1770930852.8087988,1770930852.81017,1770930852.8165722,9.395122528076172,6.2287,0.002136,0.152969,119.52119445800781,98.0
46,0.920051113950775,site2,10.100.20.31:8000,momentbase,ecgclass,1770930852.8283663,1770930852.8296595,1770930852.835861,9.16147232055664,6.018886,0.002119,0.162108,0.0,0.0
47,0.940052225123618,site2,10.100.20.31:8000,momentbase,diasbp,1770930852.8486989,1770930852.8499973,1770930852.8561876,8.975744247436523,5.9749740000000005,0.00212,0.195055,69.32463073730469,56.0
48,0.960053336296461,site2,10.100.20.31:8000,momentbase,ecgclass,1770930852.8678238,1770930852.8691223,1770930852.8751438,8.603096008300781,5.849756999999999,0.001954,0.151164,0.0,0.0
49,0.9800544474693038,site2,10.100.20.31:8000,momentbase,heartrate,1770930852.8885646,1770930852.8898258,1770930852.8960392,8.78453254699707,6.048134,0.00204,0.14547,69.6953125,69.0
50,1.0000555586421467,site2,10.100.20.31:8000,momentbase,ecgclass,1770930852.9085171,1770930852.9098165,1770930852.9157999,8.589029312133789,5.81053,0.002166,0.14682399999999998,0.0,0.0
51,1.0200566698149898,site2,10.100.20.31:8000,momentbase,sysbp,1770930852.9282587,1770930852.9296033,1770930852.935912,9.299278259277344,6.126119,0.002079,0.160578,121.93025207519531,98.0
52,1.0400577809878326,site2,10.100.20.31:8000,momentbase,gestureclass,1770930852.9487097,1770930852.949986,1770930852.9562175,9.002685546875,6.057816,0.0023020000000000002,0.153439,4.0,4.0
53,1.0600588921606755,site2,10.100.20.31:8000,momentbase,ecgclass,1770930852.9678583,1770930852.9691432,1770930852.9753227,9.048700332641602,6.00795,0.001983,0.15143900000000002,0.0,0.0
54,1.0800600033335186,site2,10.100.20.31:8000,momentbase,sysbp,1770930852.988064,1770930852.9894097,1770930852.9957492,9.394645690917969,6.164682,0.002167,0.154588,120.26670837402344,98.0
55,1.1000611145063615,site2,10.100.20.31:8000,momentbase,sysbp,1770930853.0086389,1770930853.009935,1770930853.0163066,9.21320915222168,6.204548,0.000531,0.148872,122.82798767089844,98.0
56,1.1200622256792043,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.0279992,1770930853.0293086,1770930853.0355697,9.24539566040039,6.086081999999999,0.002003,0.154554,0.0,0.0
57,1.1400633368520472,site2,10.100.20.31:8000,momentbase,gestureclass,1770930853.0485184,1770930853.0499868,1770930853.056461,9.366989135742188,6.297237,0.002194,0.15649500000000002,4.0,4.0
58,1.1600644480248903,site2,10.100.20.31:8000,momentbase,heartrate,1770930853.0681007,1770930853.069515,1770930853.0758271,9.096622467041016,6.135314,0.002136,0.156536,69.56288146972656,69.0
59,1.1800655591977331,site2,10.100.20.31:8000,momentbase,heartrate,1770930853.088389,1770930853.089765,1770930853.096172,9.189128875732422,6.227956,0.000597,0.16025899999999998,68.85358428955078,69.0
60,1.200066670370576,site2,10.100.20.31:8000,momentbase,sysbp,1770930853.1087534,1770930853.1100357,1770930853.1164057,9.044408798217773,6.192788,0.002216,0.156658,121.91862487792969,98.0
61,1.220067781543419,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.1279745,1770930853.1293042,1770930853.135536,8.930683135986328,6.053873,0.00206,0.157548,0.0,0.0
62,1.240068892716262,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.1480553,1770930853.149354,1770930853.1556032,9.035587310791016,6.075813999999999,0.000492,0.154954,0.0,0.0
63,1.2600700038891048,site2,10.100.20.31:8000,momentbase,sysbp,1770930853.1683958,1770930853.1697528,1770930853.1759455,8.93259048461914,5.974267,0.002148,0.197517,120.27376556396484,98.0
64,1.280071115061948,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.1885052,1770930853.189832,1770930853.1962073,9.037017822265625,6.2016279999999995,0.002126,0.15255100000000002,0.0,0.0
65,1.3000722262347908,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.2087274,1770930853.2100616,1770930853.2164497,9.048700332641602,6.217163,0.000551,0.152334,0.0,0.0
66,1.3200733374076337,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.227915,1770930853.2292078,1770930853.2354512,8.81814956665039,6.071553000000001,0.000501,0.152943,0.0,0.0
67,1.3400744485804768,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.2478676,1770930853.2492237,1770930853.2555294,8.960723876953125,6.132584,0.000507,0.153168,0.0,0.0
68,1.3600755597533196,site2,10.100.20.31:8000,momentbase,heartrate,1770930853.2679806,1770930853.2692847,1770930853.275575,8.933544158935547,6.122556,0.002137,0.147712,69.504150390625,69.0
69,1.3800766709261625,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.2880516,1770930853.2893298,1770930853.2956276,8.884668350219727,6.126542,0.002001,0.151197,0.0,0.0
70,1.4000777820990056,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.308087,1770930853.3094032,1770930853.3157635,8.980989456176758,6.183462,0.000501,0.15712800000000002,0.0,0.0
71,1.4200788932718484,site2,10.100.20.31:8000,momentbase,heartrate,1770930853.3282292,1770930853.3331819,1770930853.3394942,12.535333633422852,6.111013,0.002132,0.181421,69.54814147949219,69.0
72,1.4400800044446913,site2,10.100.20.31:8000,momentbase,sysbp,1770930853.3479106,1770930853.3491611,1770930853.3553736,8.947134017944336,6.0057849999999995,0.002142,0.186836,120.2640380859375,98.0
73,1.4600811156175344,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.3680775,1770930853.3693662,1770930853.3754148,8.61978530883789,5.88137,0.0020710000000000004,0.147329,0.0,0.0
74,1.4800822267903773,site2,10.100.20.31:8000,momentbase,diasbp,1770930853.3878675,1770930853.389206,1770930853.3955715,9.090423583984375,6.188276,0.0021390000000000003,0.157199,68.93425750732422,56.0
75,1.5000833379632204,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.4081068,1770930853.4093914,1770930853.4155588,9.130716323852539,5.9940560000000005,0.002035,0.153584,0.0,0.0
76,1.520084449136063,site2,10.100.20.31:8000,momentbase,gestureclass,1770930853.4284134,1770930853.4297342,1770930853.43594,9.098291397094727,6.022028,0.002168,0.162203,4.0,4.0
77,1.540085560308906,site2,10.100.20.31:8000,momentbase,sysbp,1770930853.4486716,1770930853.4499805,1770930853.4565628,9.337425231933594,6.409604,0.0023870000000000002,0.152273,121.08580780029297,98.0
78,1.560086671481749,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.4681547,1770930853.4694915,1770930853.4756722,8.978128433227539,6.0086580000000005,0.001981,0.15181999999999998,0.0,0.0
79,1.580087782654592,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.4883,1770930853.48969,1770930853.4961023,9.359121322631836,6.235456,0.0005489999999999999,0.15736,0.0,0.0
80,1.600088893827435,site2,10.100.20.31:8000,momentbase,sysbp,1770930853.5088236,1770930853.5102189,1770930853.517181,9.842395782470703,6.788346,0.0022570000000000003,0.153222,119.89158630371094,98.0
81,1.6200900050002776,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.5289946,1770930853.530495,1770930853.53727,9.58251953125,6.59978,0.002022,0.15545,0.0,0.0
82,1.6400911161731206,site2,10.100.20.31:8000,momentbase,heartrate,1770930853.5487585,1770930853.5500968,1770930853.556681,9.213924407958984,6.41481,0.002202,0.14889999999999998,69.38333129882812,69.0
83,1.6600922273459637,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.5681214,1770930853.5694191,1770930853.575568,9.029865264892578,5.952531,0.002936,0.173466,0.0,0.0
84,1.6800933385188066,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.5883512,1770930853.5896888,1770930853.596009,8.981466293334961,6.149467,0.000496,0.15247899999999998,0.0,0.0
85,1.7000944496916497,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.608561,1770930853.6099372,1770930853.6160948,9.188175201416016,5.989899,0.000531,0.14921800000000002,0.0,0.0
86,1.7200955608644926,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.6279302,1770930853.629312,1770930853.6356664,9.322404861450195,6.162337,0.000493,0.171724,0.0,0.0
87,1.7400966720373352,site2,10.100.20.31:8000,momentbase,heartrate,1770930853.6484046,1770930853.649805,1770930853.6565154,9.629011154174805,6.525278,0.0023020000000000002,0.162626,70.45877838134766,69.0
88,1.7600977832101783,site2,10.100.20.31:8000,momentbase,gestureclass,1770930853.6681814,1770930853.6695437,1770930853.6761894,9.31549072265625,6.47094,0.0021560000000000004,0.152834,4.0,4.0
89,1.7800988943830214,site2,10.100.20.31:8000,momentbase,gestureclass,1770930853.688696,1770930853.6901324,1770930853.6965218,9.124040603637695,6.215907,0.000471,0.155084,4.0,4.0
90,1.8001000055558642,site2,10.100.20.31:8000,momentbase,sysbp,1770930853.7079787,1770930853.709308,1770930853.7157054,9.226799011230469,6.209855,0.001976,0.165779,118.28266906738281,98.0
91,1.8201011167287073,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.7283607,1770930853.729633,1770930853.7357771,8.965253829956055,5.9689499999999995,0.002022,0.15457200000000001,0.0,0.0
92,1.84010222790155,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.748465,1770930853.749786,1770930853.7562575,9.146928787231445,6.300005,0.000544,0.15178,0.0,0.0
93,1.8601033390743928,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.7687714,1770930853.770082,1770930853.776288,9.27591323852539,6.037534,0.0005139999999999999,0.149773,0.0,0.0
94,1.880104450247236,site2,10.100.20.31:8000,momentbase,sysbp,1770930853.7882066,1770930853.789519,1770930853.7960353,9.178638458251953,6.348976,0.002125,0.146971,120.12814331054688,98.0
95,1.900105561420079,site2,10.100.20.31:8000,momentbase,sysbp,1770930853.808559,1770930853.8098824,1770930853.816276,9.27281379699707,6.2260420000000005,0.0005080000000000001,0.149294,121.28491973876953,98.0
96,1.920106672592922,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.8279855,1770930853.8292806,1770930853.8355832,8.881092071533203,6.1296420000000005,0.002087,0.15130100000000002,0.0,0.0
97,1.940107783765765,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.8480756,1770930853.849432,1770930853.8556085,9.116888046264648,5.99688,0.000472,0.159567,0.0,0.0
98,1.9601088949386076,site2,10.100.20.31:8000,momentbase,heartrate,1770930853.868425,1770930853.8697715,1770930853.8761783,9.068012237548828,6.240438,0.002057,0.146136,70.47216796875,69.0
99,1.9801100061114505,site2,10.100.20.31:8000,momentbase,heartrate,1770930853.8886523,1770930853.8899813,1770930853.896497,9.37795639038086,6.348889,0.000546,0.147798,68.741943359375,69.0
100,2.0001111172842934,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.9081743,1770930853.909473,1770930853.9156575,9.138822555541992,6.0130230000000005,0.0020329999999999997,0.151583,0.0,0.0
101,2.0201122284571364,site2,10.100.20.31:8000,momentbase,diasbp,1770930853.9285367,1770930853.9298642,1770930853.936261,9.210348129272461,6.227642,0.0019649999999999997,0.14962499999999998,68.12226104736328,56.0
102,2.0401133396299795,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.947898,1770930853.9492326,1770930853.9557836,9.161233901977539,6.376003,0.002029,0.15488200000000002,0.0,0.0
103,2.060114450802822,site2,10.100.20.31:8000,momentbase,sysbp,1770930853.9683123,1770930853.9696379,1770930853.9761412,9.125232696533203,6.32104,0.0019470000000000002,0.162631,119.36351776123047,98.0
104,2.0801155619756653,site2,10.100.20.31:8000,momentbase,ecgclass,1770930853.9885938,1770930853.9899554,1770930853.996352,9.259223937988281,6.211653999999999,0.001968,0.165189,0.0,0.0
105,2.1001166731485084,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.0080078,1770930854.009362,1770930854.0158892,9.453058242797852,6.342022999999999,0.00053,0.166256,0.0,0.0
106,2.120117784321351,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.0286858,1770930854.0301554,1770930854.036759,9.46354866027832,6.430499999999999,0.000506,0.15237799999999999,0.0,0.0
107,2.140118895494194,site2,10.100.20.31:8000,momentbase,heartrate,1770930854.0483205,1770930854.0496376,1770930854.0561287,9.161949157714844,6.323225,0.002108,0.147314,69.961181640625,69.0
108,2.160120006667037,site2,10.100.20.31:8000,momentbase,diasbp,1770930854.0686493,1770930854.0699625,1770930854.0765588,9.240388870239258,6.4258880000000005,0.002104,0.150146,69.72040557861328,56.0
109,2.18012111783988,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.0880544,1770930854.089537,1770930854.0956979,9.211540222167969,5.987963,0.002247,0.15298699999999998,0.0,0.0
110,2.200122229012723,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.1084335,1770930854.1097927,1770930854.1161249,9.073734283447266,6.1624870000000005,0.000545,0.151451,0.0,0.0
111,2.220123340185566,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.1287303,1770930854.1301134,1770930854.1364594,9.060144424438477,6.170723000000001,0.000448,0.157147,0.0,0.0
112,2.2401244513584087,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.1479366,1770930854.1492295,1770930854.1553996,8.999347686767578,5.998861000000001,0.00052,0.15234499999999998,0.0,0.0
113,2.2601255625312517,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.1681523,1770930854.1694686,1770930854.1754634,8.587360382080078,5.825343,0.000466,0.151459,0.0,0.0
114,2.2801266737040944,site2,10.100.20.31:8000,momentbase,gestureclass,1770930854.1878958,1770930854.189212,1770930854.1955388,9.025812149047852,6.143267,0.0020559999999999997,0.16195700000000002,4.0,4.0
115,2.3001277848769375,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.2080774,1770930854.20938,1770930854.2156258,9.226322174072266,6.052626,0.001983,0.171602,0.0,0.0
116,2.3201288960497806,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.2284448,1770930854.229736,1770930854.236059,8.989334106445312,6.147359,0.00046699999999999997,0.15656399999999998,0.0,0.0
117,2.3401300072226237,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.2486544,1770930854.2499983,1770930854.2563584,9.098529815673828,6.184635,0.0010049999999999998,0.155899,0.0,0.0
118,2.3601311183954663,site2,10.100.20.31:8000,momentbase,gestureclass,1770930854.2679083,1770930854.2692518,1770930854.2755172,8.931159973144531,6.090212,0.002372,0.154468,4.0,4.0
119,2.3801322295683094,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.2880638,1770930854.2893875,1770930854.2955353,9.124040603637695,5.976049,0.002042,0.151719,0.0,0.0
120,2.400133340741152,site2,10.100.20.31:8000,momentbase,sysbp,1770930854.3083704,1770930854.309687,1770930854.3160107,9.106159210205078,6.151953,0.00217,0.152037,118.88313293457031,98.0
121,2.420134451913995,site2,10.100.20.31:8000,momentbase,heartrate,1770930854.3287017,1770930854.330075,1770930854.337439,10.030984878540039,7.1978729999999995,0.002186,0.14563600000000002,69.24248504638672,69.0
122,2.440135563086838,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.3488836,1770930854.3501403,1770930854.356289,9.105920791625977,5.97503,0.001983,0.15375999999999998,0.0,0.0
123,2.4601366742596813,site2,10.100.20.31:8000,momentbase,heartrate,1770930854.3681395,1770930854.3694413,1770930854.3757548,8.8958740234375,6.145961,0.0023810000000000003,0.147079,70.63919830322266,69.0
124,2.480137785432524,site2,10.100.20.31:8000,momentbase,heartrate,1770930854.3881884,1770930854.3894637,1770930854.395972,9.164094924926758,6.340921,0.0005179999999999999,0.14862299999999998,69.5157699584961,69.0
125,2.500138896605367,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.4084992,1770930854.4097402,1770930854.4159625,8.77070426940918,6.0383119999999995,0.002065,0.162517,0.0,0.0
126,2.5201400077782097,site2,10.100.20.31:8000,momentbase,sysbp,1770930854.4284756,1770930854.4297655,1770930854.4360645,8.919000625610352,6.130784,0.0020559999999999997,0.147601,122.62224578857422,98.0
127,2.5401411189510528,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.448617,1770930854.4499662,1770930854.4561555,8.844614028930664,6.018463,0.002037,0.150091,0.0,0.0
128,2.560142230123896,site2,10.100.20.31:8000,momentbase,diasbp,1770930854.4686182,1770930854.4699068,1770930854.4762661,9.094715118408203,6.189819,0.002147,0.14924099999999998,69.3360824584961,56.0
129,2.580143341296739,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.48887,1770930854.4901884,1770930854.4964178,8.846521377563477,6.056413,0.001973,0.152942,0.0,0.0
130,2.6001444524695816,site2,10.100.20.31:8000,momentbase,diasbp,1770930854.5089452,1770930854.5102663,1770930854.5179534,10.58506965637207,7.504768,0.006229,0.15798900000000002,69.5960464477539,56.0
131,2.6201455636424242,site2,10.100.20.31:8000,momentbase,sysbp,1770930854.5296805,1770930854.5309894,1770930854.537351,9.090662002563477,6.18671,0.004982,0.15094,122.48220825195312,98.0
132,2.6401466748152673,site2,10.100.20.31:8000,momentbase,sysbp,1770930854.5489135,1770930854.5501966,1770930854.556555,9.389162063598633,6.177162,0.000534,0.16034,120.20111083984375,98.0
133,2.6601477859881104,site2,10.100.20.31:8000,momentbase,gestureclass,1770930854.5685415,1770930854.5699286,1770930854.5760584,8.906841278076172,5.951765,0.002226,0.15761799999999998,4.0,4.0
134,2.6801488971609535,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.5886757,1770930854.590094,1770930854.5965555,9.267330169677734,6.288576,0.003131,0.151617,0.0,0.0
135,2.7001500083337966,site2,10.100.20.31:8000,momentbase,gestureclass,1770930854.6080987,1770930854.6093993,1770930854.6155906,8.910894393920898,6.012223,0.0020829999999999998,0.157043,3.0,4.0
136,2.7201511195066392,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.6281605,1770930854.6294806,1770930854.6356208,8.870363235473633,5.963304,0.002074,0.156637,0.0,0.0
137,2.740152230679482,site2,10.100.20.31:8000,momentbase,heartrate,1770930854.6482477,1770930854.6496859,1770930854.6563113,9.353160858154297,6.453295000000001,0.002144,0.15127900000000002,68.82728576660156,69.0
138,2.760153341852325,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.6687539,1770930854.6701512,1770930854.6770027,9.466886520385742,6.672230000000001,0.002099,0.159028,0.0,0.0
139,2.780154453025168,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.6884503,1770930854.6898317,1770930854.6961472,8.937835693359375,6.133549,0.00048100000000000004,0.161522,0.0,0.0
140,2.800155564198011,site2,10.100.20.31:8000,momentbase,sysbp,1770930854.7085516,1770930854.7100084,1770930854.7165673,9.356260299682617,6.391297,0.002327,0.147303,118.33474731445312,98.0
141,2.820156675370854,site2,10.100.20.31:8000,momentbase,ecgclass,1770930854.7280433,1770930854.729406,1770930854.7358449,9.13691520690918,6.2592799999999995,0.0021349999999999997,0.159314,0.0,0.0
