task,condition,elapsed_sec,latency_ms
gestureclass,single_gestureclass,0.0001,253.2992
gestureclass,single_gestureclass,0.0047,258.6007
gestureclass,single_gestureclass,0.0069,289.854
gestureclass,single_gestureclass,0.0081,288.6341
gestureclass,single_gestureclass,0.0383,258.4047
gestureclass,single_gestureclass,0.0767,220.0994
gestureclass,single_gestureclass,0.087,209.9826
gestureclass,single_gestureclass,0.1202,210.2234
gestureclass,single_gestureclass,0.1236,206.9118
gestureclass,single_gestureclass,0.1508,179.7094
gestureclass,single_gestureclass,0.1651,165.4007
gestureclass,single_gestureclass,0.1904,140.1336
gestureclass,single_gestureclass,0.2753,71.528
gestureclass,single_gestureclass,0.2947,52.1774
gestureclass,single_gestureclass,0.3251,32.0637
gestureclass,single_gestureclass,0.352,15.3093
gestureclass,single_gestureclass,0.352,25.2793
gestureclass,single_gestureclass,0.357,30.2069
gestureclass,single_gestureclass,0.3671,30.0324
gestureclass,single_gestureclass,0.3903,16.8219
gestureclass,single_gestureclass,0.407,10.2293
gestureclass,single_gestureclass,0.4894,11.2133
gestureclass,single_gestureclass,0.5117,10.4728
gestureclass,single_gestureclass,0.5512,10.4122
gestureclass,single_gestureclass,0.5555,15.7969
gestureclass,single_gestureclass,0.6084,10.7434
gestureclass,single_gestureclass,0.6086,20.0868
gestureclass,single_gestureclass,0.6232,15.1696
gestureclass,single_gestureclass,0.6318,16.2835
gestureclass,single_gestureclass,0.6701,10.5343
gestureclass,single_gestureclass,0.6804,10.1717
gestureclass,single_gestureclass,0.6937,10.2868
gestureclass,single_gestureclass,0.7061,10.4759
gestureclass,single_gestureclass,0.7113,14.8067
gestureclass,single_gestureclass,0.7632,10.8047
gestureclass,single_gestureclass,0.7981,10.6611
gestureclass,single_gestureclass,0.7983,20.1406
gestureclass,single_gestureclass,0.8183,10.0632
gestureclass,single_gestureclass,0.8325,10.1874
gestureclass,single_gestureclass,0.8407,11.6162
gestureclass,single_gestureclass,0.8564,10.293
gestureclass,single_gestureclass,0.8576,18.7101
gestureclass,single_gestureclass,0.8804,10.6807
gestureclass,single_gestureclass,0.8817,18.8534
gestureclass,single_gestureclass,0.9036,10.1392
gestureclass,single_gestureclass,0.9618,10.8552
gestureclass,single_gestureclass,0.9652,17.1707
gestureclass,single_gestureclass,0.9684,23.6623
gestureclass,single_gestureclass,0.9788,22.9785
gestureclass,single_gestureclass,1.0118,10.2909
gestureclass,single_gestureclass,1.0442,10.3481
gestureclass,single_gestureclass,1.0485,15.7654
gestureclass,single_gestureclass,1.0485,25.4147
gestureclass,single_gestureclass,1.146,11.4923
gestureclass,single_gestureclass,1.1796,10.4048
gestureclass,single_gestureclass,1.2041,10.349
gestureclass,single_gestureclass,1.2215,10.1132
gestureclass,single_gestureclass,1.2547,10.4601
gestureclass,single_gestureclass,1.2773,10.216
gestureclass,single_gestureclass,1.3186,10.5159
gestureclass,single_gestureclass,1.3372,10.3521
gestureclass,single_gestureclass,1.3384,18.8346
gestureclass,single_gestureclass,1.3406,26.2554
gestureclass,single_gestureclass,1.3839,10.679
gestureclass,single_gestureclass,1.4087,10.2587
gestureclass,single_gestureclass,1.446,10.488
gestureclass,single_gestureclass,1.4533,12.8286
gestureclass,single_gestureclass,1.4952,10.519
gestureclass,single_gestureclass,1.4995,15.8629
gestureclass,single_gestureclass,1.5505,10.6204
gestureclass,single_gestureclass,1.5621,9.9678
gestureclass,single_gestureclass,1.6332,11.168
gestureclass,single_gestureclass,1.6436,10.4098
gestureclass,single_gestureclass,1.6661,11.1012
gestureclass,single_gestureclass,1.7613,11.6584
gestureclass,single_gestureclass,1.781,10.1814
gestureclass,single_gestureclass,1.8894,11.2698
gestureclass,single_gestureclass,1.9067,10.1326
gestureclass,single_gestureclass,1.9329,10.3557
gestureclass,single_gestureclass,1.9754,10.586
gestureclass,single_gestureclass,2.0241,10.6902
gestureclass,single_gestureclass,2.0518,10.289
gestureclass,single_gestureclass,2.0812,10.9448
gestureclass,single_gestureclass,2.0915,10.3295
gestureclass,single_gestureclass,2.1329,10.9048
gestureclass,single_gestureclass,2.1479,10.0648
gestureclass,single_gestureclass,2.188,10.592
gestureclass,single_gestureclass,2.1933,14.9589
gestureclass,single_gestureclass,2.2204,10.2322
gestureclass,single_gestureclass,2.2497,10.3962
gestureclass,single_gestureclass,2.2682,10.2005
gestureclass,single_gestureclass,2.2754,12.7726
gestureclass,single_gestureclass,2.2881,10.1035
gestureclass,single_gestureclass,2.2963,11.6141
gestureclass,single_gestureclass,2.3042,13.7215
