task,device,t_center,count,throughput_rps,p50_ms,p99_ms
exchangefore,172.31.40.38:8000,25.5,2,2.0,33.59031677246094,42.524399757385254
exchangefore,172.31.40.38:8000,26.5,4,4.0,24.96469020843506,25.530922412872314
exchangefore,172.31.40.38:8000,27.5,7,7.0,24.65748786926269,46.50631904602051
exchangefore,172.31.40.38:8000,28.5,3,3.0,24.80602264404297,40.78442573547363
exchangefore,172.31.40.38:8000,29.5,4,4.0,29.01339530944824,44.49834823608398
exchangefore,172.31.40.38:8000,30.5,6,6.0,72.68106937408447,87.39821910858154
exchangefore,172.31.40.38:8000,31.5,3,3.0,60.79411506652832,81.69459342956544
exchangefore,172.31.40.38:8000,32.5,6,6.0,64.31591510772705,86.10293865203857
exchangefore,172.31.40.38:8000,33.5,5,5.0,56.64563179016113,83.71496200561525
exchangefore,172.31.40.38:8000,34.5,6,6.0,69.44549083709717,85.86881160736084
exchangefore,172.31.40.38:8000,35.5,7,7.0,62.0880126953125,85.75588703155518
exchangefore,172.31.40.38:8000,36.5,6,6.0,71.38872146606445,84.55685377120973
exchangefore,172.31.40.38:8000,37.5,5,5.0,68.70198249816896,83.65365982055663
exchangefore,172.31.40.38:8000,38.5,7,7.0,66.67423248291016,82.68616676330566
exchangefore,172.31.40.38:8000,39.5,5,5.0,64.4073486328125,87.0968246459961
exchangefore,172.31.40.38:8000,40.5,4,4.0,75.55651664733887,82.36157417297363
exchangefore,172.31.40.38:8000,41.5,1,1.0,49.15046691894531,49.15046691894531
exchangefore,172.31.40.38:8000,42.5,5,5.0,60.1799488067627,87.60497093200684
exchangefore,172.31.40.38:8000,43.5,8,8.0,67.9088830947876,86.16683959960938
exchangefore,172.31.40.38:8000,44.5,4,4.0,66.95389747619629,76.32398843765259
exchangefore,172.31.40.38:8000,45.5,5,5.0,76.41959190368651,84.92193222045898
exchangefore,172.31.40.38:8000,46.5,7,7.0,72.08514213562013,79.02540683746338
exchangefore,172.31.40.38:8000,47.5,5,5.0,82.79800415039062,83.23731422424315
exchangefore,172.31.40.38:8000,48.5,9,9.0,65.44351577758789,82.76515007019044
exchangefore,172.31.40.38:8000,49.5,5,5.0,62.49475479125977,82.76018142700197
exchangefore,172.31.40.38:8000,50.5,4,4.0,64.77344036102295,75.78054904937744
exchangefore,172.31.40.38:8000,51.5,9,9.0,86.97175979614258,123.37499618530273
exchangefore,172.31.40.38:8000,52.5,2,2.0,54.024457931518555,63.15410614013672
exchangefore,172.31.40.38:8000,53.5,10,10.0,77.51131057739258,87.01079845428467
exchangefore,172.31.40.38:8000,54.5,6,6.0,64.50200080871582,77.85553932189941
exchangefore,172.31.40.38:8000,55.5,4,4.0,53.95615100860596,61.20993614196777
exchangefore,172.31.40.38:8000,56.5,8,8.0,82.80885219573975,129.08145666122437
exchangefore,172.31.40.38:8000,57.5,1,1.0,60.67538261413574,60.67538261413574
exchangefore,172.31.40.38:8000,58.5,3,3.0,83.01663398742677,87.71533966064453
exchangefore,172.31.40.38:8000,59.5,5,5.0,65.88244438171387,74.15749549865723
exchangefore,172.31.40.38:8000,60.5,7,7.0,82.28445053100586,89.04243469238281
exchangefore,172.31.40.38:8000,61.5,3,3.0,74.2039680480957,92.89551734924316
exchangefore,172.31.40.38:8000,62.5,5,5.0,82.26609230041505,88.75577926635742
exchangefore,172.31.40.38:8000,63.5,7,7.0,62.94941902160645,80.58184623718259
exchangefore,172.31.40.38:8000,64.5,9,9.0,67.24405288696289,89.1750717163086
exchangefore,172.31.40.38:8000,65.5,8,8.0,75.2032995223999,90.4010272026062
exchangefore,172.31.40.38:8000,66.5,5,5.0,69.24200057983397,87.76778221130371
exchangefore,172.31.40.38:8000,67.5,4,4.0,73.05264472961426,80.51035404205322
exchangefore,172.31.40.38:8000,68.5,6,6.0,64.23091888427734,72.51845598220827
exchangefore,172.31.40.38:8000,69.5,9,9.0,72.91078567504883,88.2656478881836
exchangefore,172.31.40.38:8000,70.5,2,2.0,56.5342903137207,58.26143264770508
exchangefore,172.31.40.38:8000,71.5,9,9.0,70.39308547973633,83.0140972137451
exchangefore,172.31.40.38:8000,72.5,2,2.0,40.437936782836914,56.69017791748047
exchangefore,172.31.40.38:8000,73.5,5,5.0,63.0333423614502,63.267173767089844
exchangefore,172.31.40.38:8000,74.5,10,10.0,47.24538326263428,63.28775644302368
exchangefore,172.31.40.38:8000,75.5,6,6.0,44.74234580993652,71.5211868286133
exchangefore,172.31.40.38:8000,76.5,6,6.0,50.136685371398926,64.61783647537231
exchangefore,172.31.40.38:8000,77.5,6,6.0,52.97279357910156,86.36466264724731
exchangefore,172.31.40.38:8000,78.5,4,4.0,38.87450695037842,45.93047618865967
exchangefore,172.31.40.38:8000,79.5,3,3.0,45.29833793640137,47.13576316833497
exchangefore,172.31.40.38:8000,80.5,1,1.0,24.52397346496582,24.52397346496582
exchangefore,172.31.40.38:8000,81.5,5,5.0,40.01569747924805,83.55715751647949
exchangefore,172.31.40.38:8000,82.5,8,8.0,54.20422554016113,74.55087423324585
exchangefore,172.31.40.38:8000,83.5,3,3.0,25.6953239440918,71.26435756683348
exchangefore,172.31.40.38:8000,84.5,8,8.0,49.72732067108154,63.216090202331536
exchangefore,172.31.40.38:8000,85.5,4,4.0,43.560147285461426,46.92634105682373
exchangefore,172.31.40.38:8000,86.5,6,6.0,51.83005332946777,88.40374946594238
exchangefore,172.31.40.38:8000,87.5,7,7.0,43.14136505126953,50.604376792907715
exchangefore,172.31.40.38:8000,88.5,9,9.0,41.09978675842285,49.84856605529785
exchangefore,172.31.40.38:8000,89.5,5,5.0,43.61701011657715,71.33593559265138
exchangefore,172.31.40.38:8000,90.5,3,3.0,51.96785926818848,57.94089317321777
exchangefore,172.31.40.38:8000,91.5,4,4.0,42.418837547302246,64.97066020965576
exchangefore,172.31.40.38:8000,92.5,7,7.0,35.70342063903809,58.75284194946288
exchangefore,172.31.40.38:8000,93.5,1,1.0,37.93215751647949,37.93215751647949
exchangefore,172.31.40.38:8000,94.5,6,6.0,63.490867614746094,81.4365267753601
exchangefore,172.31.40.38:8000,95.5,5,5.0,43.46752166748047,63.52628707885742
exchangefore,172.31.40.38:8000,96.5,11,11.0,57.21879005432129,89.95780944824219
exchangefore,172.31.40.38:8000,97.5,2,2.0,58.378815650939934,70.75304746627806
exchangefore,172.31.40.38:8000,98.5,5,5.0,48.20513725280762,83.00477981567383
exchangefore,172.31.40.38:8000,99.5,4,4.0,32.898545265197754,40.96590042114258
exchangefore,172.31.40.38:8000,100.5,2,2.0,32.02247619628906,34.36061382293701
exchangefore,172.31.40.38:8000,101.5,6,6.0,44.29340362548828,65.40994644165039
exchangefore,172.31.40.38:8000,102.5,3,3.0,42.18435287475586,44.045844078063965
exchangefore,172.31.40.38:8000,103.5,3,3.0,51.49602890014648,53.21803092956543
exchangefore,172.31.40.38:8000,104.5,2,2.0,47.87266254425049,51.6740345954895
exchangefore,172.31.40.38:8000,105.5,4,4.0,61.79952621459961,81.29418134689331
exchangefore,172.31.40.38:8000,106.5,6,6.0,45.25458812713623,61.9912624359131
exchangefore,172.31.40.38:8000,107.5,5,5.0,70.99485397338867,72.01483726501466
exchangefore,172.31.40.38:8000,108.5,6,6.0,37.16576099395752,66.23466014862059
exchangefore,172.31.40.38:8000,109.5,8,8.0,45.1350212097168,62.029831409454346
exchangefore,172.31.40.38:8000,110.5,3,3.0,55.59062957763672,75.06397247314453
exchangefore,172.31.40.38:8000,111.5,6,6.0,35.32707691192627,59.6145510673523
exchangefore,172.31.40.38:8000,112.5,9,9.0,31.86488151550293,86.69069290161133
exchangefore,172.31.40.38:8000,113.5,4,4.0,37.96720504760742,46.48332834243774
exchangefore,172.31.40.38:8000,114.5,4,4.0,50.705552101135254,57.80456542968751
exchangefore,172.31.40.38:8000,115.5,8,8.0,63.47370147705078,69.13905382156372
exchangefore,172.31.40.38:8000,116.5,4,4.0,27.986764907836914,62.4260926246643
exchangefore,172.31.40.38:8000,117.5,5,5.0,43.70474815368652,52.46424674987793
exchangefore,172.31.40.38:8000,118.5,5,5.0,45.06444931030274,51.62117004394532
exchangefore,172.31.40.38:8000,119.5,4,4.0,30.631303787231445,46.77774429321288
exchangefore,172.31.40.38:8000,120.5,1,1.0,71.86508178710938,71.86508178710938
nyudepth,172.31.34.115:8000,0.5,9,9.0,18.001556396484375,27.402963638305664
nyudepth,172.31.34.115:8000,1.5,8,8.0,19.03223991394043,25.965411663055423
nyudepth,172.31.34.115:8000,2.5,4,4.0,16.964316368103027,17.925591468811035
nyudepth,172.31.34.115:8000,3.5,6,6.0,16.137361526489258,20.50689458847046
nyudepth,172.31.34.115:8000,4.5,6,6.0,18.800020217895508,24.519073963165283
nyudepth,172.31.34.115:8000,5.5,7,7.0,16.466617584228516,19.002237319946286
nyudepth,172.31.34.115:8000,6.5,8,8.0,16.848444938659668,24.514927864074707
nyudepth,172.31.34.115:8000,7.5,7,7.0,18.790245056152344,29.590125083923333
nyudepth,172.31.34.115:8000,8.5,6,6.0,16.254425048828125,18.694758415222168
nyudepth,172.31.34.115:8000,9.5,6,6.0,16.840696334838867,19.368231296539303
nyudepth,172.31.34.115:8000,10.5,10,10.0,16.17252826690674,17.932827472686768
nyudepth,172.31.34.115:8000,11.5,13,13.0,16.05224609375,22.64913558959961
nyudepth,172.31.34.115:8000,12.5,2,2.0,17.226696014404297,18.851733207702637
nyudepth,172.31.34.115:8000,13.5,8,8.0,16.761302947998047,27.106359004974365
nyudepth,172.31.34.115:8000,14.5,5,5.0,17.38572120666504,26.1917781829834
nyudepth,172.31.34.115:8000,15.5,4,4.0,15.974998474121092,16.93777322769165
nyudepth,172.31.34.115:8000,16.5,4,4.0,16.315817832946777,18.750932216644287
nyudepth,172.31.34.115:8000,17.5,3,3.0,15.928506851196287,16.235523223876953
nyudepth,172.31.34.115:8000,18.5,5,5.0,16.23988151550293,17.45830535888672
nyudepth,172.31.34.115:8000,19.5,4,4.0,19.488930702209473,21.035830974578857
nyudepth,172.31.34.115:8000,20.5,3,3.0,17.421960830688473,18.971996307373043
nyudepth,172.31.34.115:8000,21.5,6,6.0,16.32404327392578,16.994881629943848
nyudepth,172.31.34.115:8000,22.5,4,4.0,15.769600868225098,16.41324758529663
nyudepth,172.31.34.115:8000,23.5,5,5.0,16.213655471801758,17.60945320129394
nyudepth,172.31.34.115:8000,24.5,5,5.0,16.677379608154293,27.538442611694336
nyudepth,172.31.34.115:8000,25.5,8,8.0,16.25502109527588,22.394471168518063
nyudepth,172.31.34.115:8000,26.5,5,5.0,16.263723373413086,16.298704147338867
nyudepth,172.31.34.115:8000,27.5,2,2.0,18.17178726196289,19.8526668548584
nyudepth,172.31.34.115:8000,28.5,3,3.0,16.150474548339847,19.526019096374515
nyudepth,172.31.34.115:8000,29.5,9,9.0,16.83807373046875,21.759967803955078
nyudepth,172.31.34.115:8000,30.5,3,3.0,16.808271408081055,18.187508583068844
nyudepth,172.31.34.115:8000,31.5,2,2.0,20.678400993347168,22.056820392608646
nyudepth,172.31.34.115:8000,32.5,4,4.0,16.66092872619629,18.596837520599365
nyudepth,172.31.34.115:8000,33.5,8,8.0,17.163872718811035,21.63706064224243
nyudepth,172.31.34.115:8000,34.5,2,2.0,16.177058219909668,16.676251888275143
nyudepth,172.31.34.115:8000,35.5,6,6.0,17.354607582092285,21.17327451705933
nyudepth,172.31.34.115:8000,36.5,6,6.0,16.1973237991333,21.756792068481445
nyudepth,172.31.34.115:8000,37.5,8,8.0,18.7380313873291,23.54796171188355
nyudepth,172.31.34.115:8000,38.5,7,7.0,16.310453414916992,17.308230400085446
nyudepth,172.31.34.115:8000,39.5,2,2.0,17.802953720092773,18.714423179626465
nyudepth,172.31.34.115:8000,40.5,6,6.0,16.236543655395508,17.231500148773197
nyudepth,172.31.34.115:8000,41.5,4,4.0,15.897989273071289,16.11549139022827
nyudepth,172.31.34.115:8000,42.5,8,8.0,18.587589263916016,22.735719680786133
nyudepth,172.31.34.115:8000,43.5,4,4.0,17.16744899749756,17.513630390167236
nyudepth,172.31.34.115:8000,44.5,3,3.0,17.681360244750977,21.096158027648926
nyudepth,172.31.34.115:8000,45.5,3,3.0,17.653465270996094,34.587030410766594
nyudepth,172.31.34.115:8000,46.5,6,6.0,20.823121070861816,31.998288631439213
nyudepth,172.31.34.115:8000,47.5,5,5.0,16.571998596191403,26.221361160278324
nyudepth,172.31.34.115:8000,48.5,5,5.0,20.328044891357425,28.022003173828125
nyudepth,172.31.34.115:8000,49.5,5,5.0,16.222953796386722,20.12706756591797
nyudepth,172.31.34.115:8000,50.5,8,8.0,16.312837600708008,23.955860137939457
nyudepth,172.31.34.115:8000,51.5,6,6.0,16.34514331817627,17.84987449645996
nyudepth,172.31.34.115:8000,52.5,4,4.0,16.362667083740234,18.00893783569336
nyudepth,172.31.34.115:8000,53.5,5,5.0,16.71433448791504,18.07072639465332
nyudepth,172.31.34.115:8000,54.5,6,6.0,16.454219818115234,23.524284362792972
nyudepth,172.31.34.115:8000,55.5,2,2.0,16.042232513427734,16.065831184387207
nyudepth,172.31.34.115:8000,56.5,7,7.0,20.98560333251953,28.07767391204834
nyudepth,172.31.34.115:8000,57.5,4,4.0,17.23802089691162,20.12700080871582
nyudepth,172.31.34.115:8000,58.5,2,2.0,29.75022792816162,30.29872179031372
nyudepth,172.31.34.115:8000,59.5,4,4.0,25.799989700317383,30.951714515686035
nyudepth,172.31.34.115:8000,60.5,8,8.0,28.46026420593262,42.78088331222534
nyudepth,172.31.34.115:8000,61.5,7,7.0,25.39801597595215,28.12360286712647
nyudepth,172.31.34.115:8000,62.5,6,6.0,24.105310440063477,30.495309829711914
nyudepth,172.31.34.115:8000,63.5,4,4.0,28.86497974395752,29.15318727493286
nyudepth,172.31.34.115:8000,64.5,4,4.0,29.42943572998047,30.138282775878906
nyudepth,172.31.34.115:8000,65.5,2,2.0,23.654699325561523,29.520254135131836
nyudepth,172.31.34.115:8000,66.5,4,4.0,29.286742210388184,32.92686223983764
nyudepth,172.31.34.115:8000,67.5,5,5.0,31.255245208740234,33.06703567504883
nyudepth,172.31.34.115:8000,68.5,5,5.0,28.75518798828125,31.571846008300785
nyudepth,172.31.34.115:8000,69.5,5,5.0,20.249128341674805,33.688783645629876
nyudepth,172.31.34.115:8000,70.5,3,3.0,26.3974666595459,29.770908355712887
nyudepth,172.31.34.115:8000,71.5,4,4.0,28.15687656402588,39.03398275375366
nyudepth,172.31.34.115:8000,72.5,2,2.0,26.2376070022583,30.576140880584717
nyudepth,172.31.34.115:8000,73.5,4,4.0,29.67536449432373,34.57684755325318
nyudepth,172.31.34.115:8000,74.5,10,10.0,30.469775199890137,48.22043657302857
nyudepth,172.31.34.115:8000,75.5,4,4.0,28.77521514892578,34.066836833953865
nyudepth,172.31.34.115:8000,76.5,7,7.0,31.16416931152344,34.57193374633788
nyudepth,172.31.34.115:8000,77.5,6,6.0,28.370141983032227,32.981276512145996
nyudepth,172.31.34.115:8000,78.5,4,4.0,34.0726375579834,41.022565364837654
nyudepth,172.31.34.115:8000,79.5,3,3.0,26.27253532409668,28.873295783996582
nyudepth,172.31.34.115:8000,80.5,3,3.0,28.08237075805664,30.474247932434082
nyudepth,172.31.34.115:8000,81.5,6,6.0,26.200175285339355,30.790817737579346
nyudepth,172.31.34.115:8000,82.5,6,6.0,30.54344654083252,45.21723985671997
nyudepth,172.31.34.115:8000,83.5,3,3.0,24.172306060791016,29.428501129150394
nyudepth,172.31.34.115:8000,84.5,9,9.0,30.08675575256348,41.210737228393555
nyudepth,172.31.34.115:8000,85.5,9,9.0,32.82475471496582,49.91964340209961
nyudepth,172.31.34.115:8000,86.5,7,7.0,29.16502952575684,33.66919994354248
nyudepth,172.31.34.115:8000,87.5,4,4.0,30.95114231109619,32.56244897842407
nyudepth,172.31.34.115:8000,88.5,2,2.0,30.43341636657715,31.041374206542965
nyudepth,172.31.34.115:8000,89.5,8,8.0,31.064987182617188,35.46609401702881
nyudepth,172.31.34.115:8000,90.5,4,4.0,32.24372863769531,39.7735071182251
nyudepth,172.31.34.115:8000,91.5,5,5.0,29.53600883483887,34.24918174743653
nyudepth,172.31.34.115:8000,92.5,5,5.0,17.341852188110348,26.5914249420166
nyudepth,172.31.34.115:8000,93.5,3,3.0,25.5281925201416,25.557632446289062
nyudepth,172.31.34.115:8000,94.5,5,5.0,29.32119369506836,38.53754043579101
nyudepth,172.31.34.115:8000,95.5,4,4.0,30.756115913391113,33.184123039245605
nyudepth,172.31.34.115:8000,96.5,8,8.0,30.67600727081299,38.64294290542602
nyudepth,172.31.34.115:8000,97.5,6,6.0,32.34875202178955,38.39441537857055
nyudepth,172.31.34.115:8000,98.5,6,6.0,28.567075729370117,30.91048002243042
nyudepth,172.31.34.115:8000,99.5,7,7.0,30.16972541809082,33.96082878112792
nyudepth,172.31.34.115:8000,100.5,5,5.0,29.5710563659668,38.96954536437988
nyudepth,172.31.34.115:8000,101.5,7,7.0,31.51559829711914,37.398500442504876
nyudepth,172.31.34.115:8000,102.5,6,6.0,28.04422378540039,32.38626718521118
nyudepth,172.31.34.115:8000,103.5,5,5.0,27.039051055908203,31.13335609436035
nyudepth,172.31.34.115:8000,104.5,5,5.0,36.805152893066406,40.730438232421875
nyudepth,172.31.34.115:8000,105.5,3,3.0,31.08763694763184,32.63229846954346
nyudepth,172.31.34.115:8000,106.5,3,3.0,32.337188720703125,33.841662406921394
nyudepth,172.31.34.115:8000,107.5,5,5.0,34.551620483398445,42.806711196899414
nyudepth,172.31.34.115:8000,108.5,5,5.0,30.59935569763184,31.94924354553222
nyudepth,172.31.34.115:8000,109.5,8,8.0,32.254576683044434,50.172860622406006
nyudepth,172.31.34.115:8000,110.5,6,6.0,23.651719093322754,29.587173461914062
nyudepth,172.31.34.115:8000,111.5,7,7.0,24.783611297607425,31.87129974365234
nyudepth,172.31.34.115:8000,112.5,4,4.0,24.46162700653076,30.3209114074707
nyudepth,172.31.34.115:8000,113.5,3,3.0,27.98938751220703,28.02980899810791
nyudepth,172.31.34.115:8000,114.5,3,3.0,28.75018119812012,29.86095428466797
nyudepth,172.31.34.115:8000,115.5,6,6.0,30.15518188476562,34.488117694854736
nyudepth,172.31.34.115:8000,116.5,2,2.0,30.258536338806152,32.50122785568237
nyudepth,172.31.34.115:8000,117.5,3,3.0,30.548572540283203,33.2509708404541
nyudepth,172.31.34.115:8000,118.5,6,6.0,31.065583229064945,39.88704681396485
nyudepth,172.31.34.115:8000,119.5,3,3.0,31.410932540893555,31.841783523559574
trafficfore,172.31.34.115:8010,57.5,1,1.0,357.5897216796875,357.5897216796875
trafficfore,172.31.34.115:8010,58.5,54,54.0,302.08897590637207,407.85256147384644
trafficfore,172.31.34.115:8010,59.5,44,44.0,167.6633358001709,284.6440601348877
trafficfore,172.31.34.115:8010,60.5,32,32.0,65.10639190673828,102.75000333786011
trafficfore,172.31.34.115:8010,61.5,32,32.0,55.199265480041504,102.43551254272461
trafficfore,172.31.34.115:8010,62.5,26,26.0,37.313103675842285,85.72602272033691
trafficfore,172.31.34.115:8010,63.5,50,50.0,130.4621696472168,203.9362454414367
trafficfore,172.31.34.115:8010,64.5,54,54.0,144.65689659118652,217.90992498397821
trafficfore,172.31.34.115:8010,65.5,39,39.0,58.22920799255371,129.61415767669675
trafficfore,172.31.34.115:8010,66.5,42,42.0,105.79586029052734,202.92680263519281
trafficfore,172.31.34.115:8010,67.5,37,37.0,73.21953773498534,147.02672004699707
trafficfore,172.31.34.115:8010,68.5,43,43.0,75.47020912170409,191.2506103515625
trafficfore,172.31.34.115:8010,69.5,22,22.0,42.79017448425293,82.33240842819212
trafficfore,172.31.34.115:8010,70.5,34,34.0,49.47638511657715,87.24653005599978
trafficfore,172.31.34.115:8010,71.5,47,47.0,86.91811561584473,168.11084747314453
trafficfore,172.31.34.115:8010,72.5,39,39.0,73.54807853698729,213.28509330749512
trafficfore,172.31.34.115:8010,73.5,50,50.0,130.4548978805542,226.46626472473142
trafficfore,172.31.34.115:8010,74.5,34,34.0,56.403398513793945,171.11088514328006
trafficfore,172.31.34.115:8010,75.5,33,33.0,52.52957344055176,96.89480781555176
trafficfore,172.31.34.115:8010,76.5,38,38.0,69.8080062866211,141.7635464668274
trafficfore,172.31.34.115:8010,77.5,36,36.0,61.997294425964355,109.86629724502563
trafficfore,172.31.34.115:8010,78.5,38,38.0,74.68163967132568,173.16677570343018
trafficfore,172.31.34.115:8010,79.5,38,38.0,64.5214319229126,118.34799766540536
trafficfore,172.31.34.115:8010,80.5,40,40.0,62.403202056884766,133.80278110504148
trafficfore,172.31.34.115:8010,81.5,33,33.0,47.36828804016113,113.31501960754395
trafficfore,172.31.34.115:8010,82.5,43,43.0,72.96991348266602,126.67027473449704
trafficfore,172.31.34.115:8010,83.5,28,28.0,55.81367015838623,80.9900164604187
trafficfore,172.31.34.115:8010,84.5,39,39.0,97.91183471679688,190.6723403930664
trafficfore,172.31.34.115:8010,85.5,43,43.0,95.76678276062012,202.254991531372
trafficfore,172.31.34.115:8010,86.5,34,34.0,54.6489953994751,147.9077792167664
trafficfore,172.31.34.115:8010,87.5,40,40.0,97.10311889648438,175.87535858154294
trafficfore,172.31.34.115:8010,88.5,47,47.0,75.22225379943849,135.8354949951172
trafficfore,172.31.34.115:8010,89.5,47,47.0,113.57617378234863,201.78700447082514
trafficfore,172.31.34.115:8010,90.5,42,42.0,82.9310417175293,136.03829145431513
trafficfore,172.31.34.115:8010,91.5,39,39.0,59.37504768371582,114.99348640441886
trafficfore,172.31.34.115:8010,92.5,31,31.0,68.05825233459473,134.25235748291016
trafficfore,172.31.34.115:8010,93.5,32,32.0,52.12235450744629,87.16952562332153
trafficfore,172.31.34.115:8010,94.5,32,32.0,48.34640026092529,73.93706798553467
trafficfore,172.31.34.115:8010,95.5,46,46.0,102.96070575714111,200.1426339149475
trafficfore,172.31.34.115:8010,96.5,43,43.0,102.45823860168457,169.59145069122314
trafficfore,172.31.34.115:8010,97.5,50,50.0,147.1254825592041,260.14135599136347
trafficfore,172.31.34.115:8010,98.5,32,32.0,48.71988296508789,104.4165873527527
trafficfore,172.31.34.115:8010,99.5,41,41.0,81.79593086242677,123.2999324798584
trafficfore,172.31.34.115:8010,100.5,46,46.0,84.80989933013916,138.89293670654297
trafficfore,172.31.34.115:8010,101.5,40,40.0,79.26499843597412,183.1234622001648
trafficfore,172.31.34.115:8010,102.5,39,39.0,81.42662048339844,205.86087703704834
trafficfore,172.31.34.115:8010,103.5,36,36.0,63.5075569152832,110.01965999603271
trafficfore,172.31.34.115:8010,104.5,54,54.0,218.3007001876831,310.5071020126343
trafficfore,172.31.34.115:8010,105.5,51,51.0,193.0539608001709,262.20130920410156
trafficfore,172.31.34.115:8010,106.5,35,35.0,60.28556823730469,111.74710750579825
trafficfore,172.31.34.115:8010,107.5,48,48.0,81.5906524658203,139.99746561050418
trafficfore,172.31.34.115:8010,108.5,36,36.0,62.06631660461426,113.33255767822264
trafficfore,172.31.34.115:8010,109.5,45,45.0,102.83350944519043,184.33741569519043
trafficfore,172.31.34.115:8010,110.5,33,33.0,55.65690994262695,93.82383346557617
trafficfore,172.31.34.115:8010,111.5,38,38.0,69.9012279510498,108.68900299072266
trafficfore,172.31.34.115:8010,112.5,32,32.0,62.51037120819092,125.18876075744629
trafficfore,172.31.34.115:8010,113.5,36,36.0,53.92611026763916,126.77761316299436
trafficfore,172.31.34.115:8010,114.5,42,42.0,65.64772129058838,140.97455501556396
trafficfore,172.31.34.115:8010,115.5,51,51.0,101.84097290039062,183.78806114196777
trafficfore,172.31.34.115:8010,116.5,37,37.0,60.7602596282959,114.76601600646973
trafficfore,172.31.34.115:8010,117.5,29,29.0,46.959877014160156,71.45442008972167
trafficfore,172.31.34.115:8010,118.5,45,45.0,95.17812728881836,192.61429786682132
trafficfore,172.31.34.115:8010,119.5,52,52.0,121.49083614349365,181.61466360092163
trafficfore,172.31.34.115:8010,120.5,10,10.0,176.17249488830566,216.0049557685852
trafficfore,172.31.40.38:8000,0.5,5,5.0,25.101661682128906,54.29121017456055
trafficfore,172.31.40.38:8000,1.5,5,5.0,24.69348907470703,25.04696846008301
trafficfore,172.31.40.38:8000,2.5,3,3.0,24.20520782470703,26.4515209197998
trafficfore,172.31.40.38:8000,3.5,5,5.0,25.02632141113281,25.526838302612305
trafficfore,172.31.40.38:8000,4.5,10,10.0,25.50649642944336,52.42420673370361
trafficfore,172.31.40.38:8000,5.5,9,9.0,24.741411209106445,36.28829002380371
trafficfore,172.31.40.38:8000,6.5,3,3.0,24.82509613037109,45.90057849884033
trafficfore,172.31.40.38:8000,7.5,7,7.0,27.92477607727051,44.91759777069092
trafficfore,172.31.40.38:8000,8.5,4,4.0,24.274110794067383,26.27835512161255
trafficfore,172.31.40.38:8000,9.5,3,3.0,24.759531021118164,25.193185806274414
trafficfore,172.31.40.38:8000,10.5,7,7.0,24.005651473999023,39.59451675415038
trafficfore,172.31.40.38:8000,11.5,6,6.0,27.97114849090576,38.13384771347046
trafficfore,172.31.40.38:8000,12.5,4,4.0,30.71272373199463,47.705318927764885
trafficfore,172.31.40.38:8000,13.5,6,6.0,24.783968925476074,31.3462495803833
trafficfore,172.31.40.38:8000,14.5,5,5.0,24.75762367248535,25.600271224975586
trafficfore,172.31.40.38:8000,15.5,3,3.0,24.46746826171875,24.85719680786133
trafficfore,172.31.40.38:8000,16.5,2,2.0,24.592995643615723,24.851062297821045
trafficfore,172.31.40.38:8000,17.5,3,3.0,24.48582649230957,24.572978019714352
trafficfore,172.31.40.38:8000,18.5,5,5.0,25.67863464355469,35.43174743652344
