task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms
nyudepth,sharing,1.5623,2504.4332,122.2552,5.062,0.0039,0.3637,2375.3359,2382.178
nyudepth,sharing,1.5875,2483.9873,122.2552,5.062,0.0039,0.3637,2350.1987,2361.7321
nyudepth,sharing,1.6029,2593.1172,122.4372,4.3279,0.001,38.8813,2466.3944,2470.6801
nyudepth,sharing,1.6029,2600.0109,122.4372,4.3279,0.001,38.8813,2466.3832,2477.5737
nyudepth,sharing,1.6271,2578.1474,122.4372,4.3279,0.001,38.8813,2442.1952,2455.7103
nyudepth,sharing,1.6426,2690.6893,122.2705,4.2858,0.0045,0.369,2558.8026,2568.4188
nyudepth,sharing,1.6813,2656.9476,122.2705,4.2858,0.0045,0.369,2520.0553,2534.6771
nyudepth,sharing,1.7305,2736.9175,122.4954,4.6136,0.001,38.8079,2602.5651,2614.4221
nyudepth,sharing,1.7388,2733.1958,122.4954,4.6136,0.001,38.8079,2594.2905,2610.7004
nyudepth,sharing,1.7398,2732.2466,122.4954,4.6136,0.001,38.8079,2593.3275,2609.7513
nyudepth,sharing,1.7637,2832.6418,123.0079,4.4328,0.0042,0.3657,2702.5461,2709.6339
nyudepth,sharing,1.8282,2773.4566,123.0079,4.4328,0.0042,0.3657,2638.1028,2650.4487
nyudepth,sharing,1.8485,2878.3979,122.075,5.4719,0.0011,38.3695,2751.9841,2756.3229
nyudepth,sharing,1.9009,2832.8931,122.075,5.4719,0.0011,38.3695,2699.5425,2710.8181
nyudepth,sharing,1.92,2816.1395,122.075,5.4719,0.0011,38.3695,2680.4917,2694.0645
nyudepth,sharing,1.9523,2914.5486,123.5668,4.4177,0.0037,0.8526,2780.8025,2790.9818
nyudepth,sharing,1.9596,2914.4123,123.5668,4.4177,0.0037,0.8526,2773.5486,2790.8455
nyudepth,sharing,1.9638,3031.3206,122.1149,4.4718,0.001,38.7257,2904.7961,2909.2057
nyudepth,sharing,1.9669,3040.211,122.1149,4.4718,0.001,38.7257,2901.7074,2918.0961
nyudepth,sharing,1.9698,3039.6824,122.1149,4.4718,0.001,38.7257,2898.829,2917.5675
nyudepth,sharing,1.9714,3158.7093,122.589,4.3895,0.0048,0.3632,3029.3255,3036.1202
nyudepth,sharing,2.0138,3121.2311,122.589,4.3895,0.0048,0.3632,2986.9606,2998.642
nyudepth,sharing,2.0253,3234.7488,122.2725,4.3187,0.0009,38.8293,3107.9037,3112.4764
nyudepth,sharing,2.0349,3232.1751,122.2725,4.3187,0.0009,38.8293,3098.3028,3109.9027
nyudepth,sharing,2.0583,3211.1263,122.2725,4.3187,0.0009,38.8293,3074.9454,3088.8539
nyudepth,sharing,2.0626,3332.6404,122.5405,4.6956,0.0036,0.3786,3203.2452,3210.0999
nyudepth,sharing,2.1124,3287.534,122.5405,4.6956,0.0036,0.3786,3153.4512,3164.9935
nyudepth,sharing,2.1429,3385.8244,124.2422,4.3059,0.0009,39.4129,3255.2061,3261.5822
nyudepth,sharing,2.1513,3382.1106,124.2422,4.3059,0.0009,39.4129,3246.8617,3257.8684
nyudepth,sharing,2.1569,3381.0883,124.2422,4.3059,0.0009,39.4129,3241.2472,3256.846
nyudepth,sharing,2.1695,3493.3782,123.159,4.6707,0.0033,0.3642,3363.5082,3370.2191
nyudepth,sharing,2.1779,3489.6626,123.159,4.6707,0.0033,0.3642,3355.1419,3366.5036
nyudepth,sharing,2.1834,3608.928,121.9911,4.3044,0.0009,38.7403,3482.5511,3486.9369
nyudepth,sharing,2.1923,3607.1324,121.9911,4.3044,0.0009,38.7403,3473.603,3485.1413
nyudepth,sharing,2.2488,3553.0391,121.9911,4.3044,0.0009,38.7403,3417.1677,3431.048
nyudepth,sharing,2.2739,3653.5521,123.0504,4.307,0.0034,0.3663,3523.7806,3530.5016
nyudepth,sharing,2.3501,3581.9888,123.0504,4.307,0.0034,0.3663,3447.5863,3458.9384
nyudepth,sharing,2.4014,3656.7645,121.9859,4.2518,0.0009,38.7598,3530.2978,3534.7786
nyudepth,sharing,2.4301,3635.6175,121.9859,4.2518,0.0009,38.7598,3501.6205,3513.6316
nyudepth,sharing,2.4765,3592.4227,121.9859,4.2518,0.0009,38.7598,3455.137,3470.4368
nyudepth,sharing,2.4937,3699.1963,121.4342,4.6463,0.0049,0.3669,3570.7417,3577.7621
nyudepth,sharing,2.5206,3676.899,121.4342,4.6463,0.0049,0.3669,3543.7756,3555.4647
nyudepth,sharing,2.5303,3793.2756,121.8642,4.2967,0.001,38.703,3665.5917,3671.4114
nyudepth,sharing,2.536,3795.8937,121.8642,4.2967,0.001,38.703,3659.9133,3674.0295
nyudepth,sharing,2.5906,3743.5153,121.8642,4.2967,0.001,38.703,3605.237,3621.6511
nyudepth,sharing,2.5924,3865.8278,123.3827,4.9718,0.0044,0.3653,3735.364,3742.4451
nyudepth,sharing,2.598,3864.9981,123.3827,4.9718,0.0044,0.3653,3729.7797,3741.6154
nyudepth,sharing,2.6057,3981.9026,121.9325,4.2624,0.0014,38.7272,3855.6073,3859.9701
nyudepth,sharing,2.6297,3968.2992,121.9325,4.2624,0.0014,38.7272,3831.589,3846.3666
nyudepth,sharing,2.6399,3960.4812,121.9325,4.2624,0.0014,38.7272,3821.4657,3838.5487
nyudepth,sharing,2.6566,4069.581,122.5946,4.3137,0.0033,0.3645,3939.6899,3946.9865
nyudepth,sharing,2.7108,4023.3781,122.5946,4.3137,0.0033,0.3645,3885.52,3900.7836
nyudepth,sharing,2.7546,4101.8269,122.4124,4.2885,0.0009,38.8796,3974.859,3979.4145
nyudepth,sharing,2.7791,4089.7906,122.4124,4.2885,0.0009,38.8796,3950.3388,3967.3782
nyudepth,sharing,2.7834,4089.1583,122.4124,4.2885,0.0009,38.8796,3946.0847,3966.7459
nyudepth,sharing,2.8129,4179.4922,122.1772,4.253,0.0041,0.3613,4048.8539,4057.315
nyudepth,sharing,2.8237,4175.6425,122.1772,4.253,0.0041,0.3613,4038.0485,4053.4653
nyudepth,sharing,2.8271,4293.4422,121.7932,4.2593,0.0008,38.6959,4167.1937,4171.649
nyudepth,sharing,2.8374,4294.4252,121.7932,4.2593,0.0008,38.6959,4156.9078,4172.632
nyudepth,sharing,2.8392,4295.5089,121.7932,4.2593,0.0008,38.6959,4155.1409,4173.7156
nyudepth,sharing,2.8618,4396.816,122.4733,9.7386,0.0048,0.3721,4264.0543,4274.3427
nyudepth,sharing,2.8873,4377.3773,122.4733,9.7386,0.0048,0.3721,4238.5898,4254.9039
nyudepth,sharing,2.8934,4492.1057,121.7449,4.3178,0.0009,38.6682,4365.5982,4370.3608
nyudepth,sharing,2.8943,4498.9836,121.7449,4.3178,0.0009,38.6682,4364.6894,4377.2387
nyudepth,sharing,2.9628,4433.2616,121.7449,4.3178,0.0009,38.6682,4296.2017,4311.5167
nyudepth,sharing,2.9833,4537.5869,122.8294,4.5789,0.0045,0.3548,4408.0312,4414.7575
nyudepth,sharing,3.0201,4505.4319,122.8294,4.5789,0.0045,0.3548,4371.2463,4382.6024
nyudepth,sharing,3.0288,4620.6002,120.8105,4.2977,0.0011,38.3521,4495.492,4499.7897
nyudepth,sharing,3.0718,4583.74,120.8105,4.2977,0.0011,38.3521,4452.4601,4462.9295
nyudepth,sharing,3.1134,4546.8867,120.8105,4.2977,0.0011,38.3521,4410.8603,4426.0762
nyudepth,sharing,3.1152,4671.1152,122.0714,4.279,0.0042,0.3602,4542.273,4549.0438
nyudepth,sharing,3.2498,4541.1904,122.0714,4.279,0.0042,0.3602,4407.7618,4419.119
nyudepth,sharing,3.2676,4648.9058,122.2686,4.3124,0.001,38.8268,4522.2921,4526.6372
nyudepth,sharing,3.3019,4619.2844,122.2686,4.3124,0.001,38.8268,4487.9832,4497.0158
nyudepth,sharing,3.3078,4618.1829,122.2686,4.3124,0.001,38.8268,4482.0902,4495.9143
nyudepth,sharing,3.3323,4719.8126,122.0208,6.6551,0.0037,0.3641,4590.9197,4597.7918
nyudepth,sharing,3.3398,4716.9182,122.0208,6.6551,0.0037,0.3641,4583.3976,4594.8974
nyudepth,sharing,3.38,4801.0292,121.6029,4.2729,0.0013,38.6267,4675.0877,4679.4263
nyudepth,sharing,3.3919,4796.4809,121.6029,4.2729,0.0013,38.6267,4663.2807,4674.878
nyudepth,sharing,3.4113,4779.3367,121.6029,4.2729,0.0013,38.6267,4643.8184,4657.7338
nyudepth,sharing,3.4258,4890.5687,123.2212,4.3953,0.0041,0.3589,4760.3977,4767.3475
nyudepth,sharing,3.4434,4877.7194,123.2212,4.3953,0.0041,0.3589,4742.867,4754.4982
nyudepth,sharing,3.4549,4991.658,122.6251,4.2843,0.0011,38.914,4864.568,4869.0329
nyudepth,sharing,3.4699,4991.55,122.6251,4.2843,0.0011,38.914,4849.5688,4868.9249
nyudepth,sharing,3.4715,4990.5114,122.6251,4.2843,0.0011,38.914,4847.9688,4867.8864
nyudepth,sharing,3.5112,5073.4906,123.1639,11.5719,0.0037,0.3804,4939.791,4950.3268
nyudepth,sharing,3.5738,5016.0737,123.1639,11.5719,0.0037,0.3804,4877.2693,4892.9098
nyudepth,sharing,3.5881,5122.3774,121.2115,4.2682,0.001,38.5011,4996.6397,5001.1659
nyudepth,sharing,3.6766,5041.1365,121.2115,4.2682,0.001,38.5011,4908.0706,4919.925
nyudepth,sharing,3.6793,5047.8039,121.2115,4.2682,0.001,38.5011,4905.3671,4926.5924
nyudepth,sharing,3.7475,5097.2192,122.1037,7.5559,0.0042,0.3739,4968.2748,4975.1156
nyudepth,sharing,3.756,5093.4381,122.1037,7.5559,0.0042,0.3739,4959.7988,4971.3345
nyudepth,sharing,3.773,5201.4153,122.2037,4.2995,0.0008,38.8169,5074.816,5079.2116
nyudepth,sharing,3.8341,5145.4232,122.2037,4.2995,0.0008,38.8169,5013.6766,5023.2194
nyudepth,sharing,3.8371,5147.0296,122.2037,4.2995,0.0008,38.8169,5010.6866,5024.8259
nyudepth,sharing,3.8416,5268.8608,123.0864,4.4857,0.0045,0.8912,5138.8371,5145.7744
nyudepth,sharing,3.8755,5239.583,123.0864,4.4857,0.0045,0.8912,5104.8529,5116.4966
nyudepth,sharing,3.8999,5340.3475,121.7497,4.4017,0.0012,38.6369,5214.0641,5218.5978
nyudepth,sharing,3.9066,5344.835,121.7497,4.4017,0.0012,38.6369,5207.3874,5223.0853
nyudepth,sharing,3.9182,5336.2532,121.7497,4.4017,0.0012,38.6369,5195.7564,5214.5034
nyudepth,sharing,3.9391,5439.8284,122.9066,10.0886,0.0048,0.3575,5306.9365,5316.9218
nyudepth,sharing,3.9849,5398.8767,122.9066,10.0886,0.0048,0.3575,5261.1706,5275.97
nyudepth,sharing,3.9929,5512.6877,122.0157,4.5725,0.001,38.6636,5386.1883,5390.672
nyudepth,sharing,4.012,5500.638,122.0157,4.5725,0.001,38.6636,5367.0895,5378.6223
nyudepth,sharing,4.0212,5494.2136,122.0157,4.5725,0.001,38.6636,5357.8455,5372.1978
nyudepth,sharing,4.029,5612.5743,123.6768,4.8511,0.0041,0.3653,5481.9853,5488.8975
nyudepth,sharing,4.0819,5564.3077,123.6768,4.8511,0.0041,0.3653,5429.0645,5440.6308
nyudepth,sharing,4.0964,5674.3562,121.8622,4.2588,0.0011,38.7131,5547.9515,5552.494
nyudepth,sharing,4.1293,5649.7922,121.8622,4.2588,0.0011,38.7131,5515.0928,5527.93
nyudepth,sharing,4.1367,5644.7275,121.8622,4.2588,0.0011,38.7131,5507.6616,5522.8652
nyudepth,sharing,4.1421,5762.949,122.6326,4.7561,0.005,0.3709,5633.0822,5640.3164
nyudepth,sharing,4.1705,5740.0901,122.6326,4.7561,0.005,0.3709,5604.6758,5617.4575
nyudepth,sharing,4.2053,5831.28,121.7902,4.3192,0.0011,38.6651,5703.4569,5709.4898
nyudepth,sharing,4.2293,5814.3833,121.7902,4.3192,0.0011,38.6651,5679.4462,5692.5931
nyudepth,sharing,4.2597,5786.1714,121.7902,4.3192,0.0011,38.6651,5648.9782,5664.3813
nyudepth,sharing,4.2857,5884.8071,122.1365,4.6215,0.0042,0.3764,5755.6257,5762.6706
nyudepth,sharing,4.3125,5862.6864,122.1365,4.6215,0.0042,0.3764,5728.8601,5740.5499
nyudepth,sharing,4.3685,5931.819,122.0258,4.337,0.0011,38.739,5805.2351,5809.7931
nyudepth,sharing,4.4395,5871.4316,122.0258,4.337,0.0011,38.739,5734.2367,5749.4058
nyudepth,sharing,4.4567,5859.5333,122.0258,4.337,0.0011,38.739,5717.0157,5737.5075
nyudepth,sharing,4.4583,5977.0825,122.8639,7.449,0.0042,0.3718,5847.2207,5854.2186
nyudepth,sharing,4.4931,5946.8858,122.8639,7.449,0.0042,0.3718,5812.4363,5824.022
nyudepth,sharing,4.5142,6051.0366,122.1822,4.5457,0.0008,38.7313,5924.185,5928.8544
nyudepth,sharing,4.5761,5996.2392,122.1822,4.5457,0.0008,38.7313,5862.2236,5874.057
nyudepth,sharing,4.6017,5972.9698,122.1822,4.5457,0.0008,38.7313,5836.6499,5850.7876
nyudepth,sharing,4.6044,6096.2622,123.1643,4.3459,0.0039,0.3732,5966.1241,5973.0979
nyudepth,sharing,4.6306,6074.682,123.1643,4.3459,0.0039,0.3732,5939.9056,5951.5177
nyudepth,sharing,4.6467,6183.6426,121.5751,4.4663,0.0014,38.5489,6057.2803,6062.0676
nyudepth,sharing,4.6481,6192.6813,121.5751,4.4663,0.0014,38.5489,6055.8429,6071.1063
nyudepth,sharing,4.6548,6186.0404,121.5751,4.4663,0.0014,38.5489,6049.1917,6064.4653
nyudepth,sharing,4.7422,6230.2029,122.9636,4.2852,0.0044,0.3643,6093.1871,6107.2393
nyudepth,sharing,4.7527,6219.6815,122.9636,4.2852,0.0044,0.3643,6082.6545,6096.7179
nyudepth,sharing,4.7582,6337.6958,122.8982,4.3294,0.0008,39.0406,6209.5451,6214.7976
nyudepth,sharing,4.7697,6330.9081,122.8982,4.3294,0.0008,39.0406,6198.0734,6208.0098
nyudepth,sharing,4.8211,6284.2131,122.8982,4.3294,0.0008,39.0406,6146.687,6161.3148
nyudepth,sharing,4.8485,6382.1003,122.5205,4.551,0.0053,0.3999,6252.6827,6259.5798
nyudepth,sharing,4.8532,6386.3194,122.5205,4.551,0.0053,0.3999,6247.9124,6263.7989
nyudepth,sharing,4.8532,6507.2086,122.224,4.279,0.0011,38.8271,6380.3828,6384.9846
nyudepth,sharing,4.867,6501.071,122.224,4.279,0.0011,38.8271,6366.5981,6378.847
nyudepth,sharing,4.8743,6501.7829,122.224,4.279,0.0011,38.8271,6359.3569,6379.5589
nyudepth,sharing,4.9208,6586.8261,121.7355,4.3521,0.0047,0.3633,6455.1318,6465.0906
nyudepth,sharing,4.9225,6589.8395,121.7355,4.3521,0.0047,0.3633,6453.4163,6468.104
nyudepth,sharing,4.9402,6697.154,121.4839,4.6322,0.0014,38.4452,6571.1927,6575.6702
nyudepth,sharing,4.9657,6678.9649,121.4839,4.6322,0.0014,38.4452,6545.6896,6557.481
nyudepth,sharing,5.0366,6610.9304,121.4839,4.6322,0.0014,38.4452,6474.8034,6489.4466
nyudepth,sharing,5.0443,6729.5575,121.4489,4.3152,0.0039,0.3601,6598.1641,6608.1086
nyudepth,sharing,5.0871,6691.4144,121.4489,4.3152,0.0039,0.3601,6555.3644,6569.9655
nyudepth,sharing,5.1075,6792.8307,121.7733,4.3093,0.0012,38.6739,6666.5564,6671.0574
nyudepth,sharing,5.1501,6757.2529,121.7733,4.3093,0.0012,38.6739,6623.9939,6635.4796
nyudepth,sharing,5.1586,6750.9975,121.7733,4.3093,0.0012,38.6739,6615.4366,6629.2242
nyudepth,sharing,5.167,6869.092,123.0063,4.7178,0.0032,0.3687,6739.2123,6746.0857
nyudepth,sharing,5.1734,6867.2688,123.0063,4.7178,0.0032,0.3687,6732.7902,6744.2625
nyudepth,sharing,5.1992,6965.7485,121.4156,4.3512,0.0009,38.5234,6839.9103,6844.3329
nyudepth,sharing,5.2157,6956.2466,121.4156,4.3512,0.0009,38.5234,6823.4627,6834.831
nyudepth,sharing,5.2371,6937.1161,121.4156,4.3512,0.0009,38.5234,6802.027,6815.7005
nyudepth,sharing,5.2694,7031.3716,123.5603,4.2638,0.0031,0.364,6900.8563,6907.8113
nyudepth,sharing,5.2986,7006.7933,123.5603,4.2638,0.0031,0.364,6871.6338,6883.233
nyudepth,sharing,5.3248,7106.8425,122.6992,4.7724,0.0008,38.8157,6979.4097,6984.1434
nyudepth,sharing,5.3591,7079.5052,122.6992,4.7724,0.0008,38.8157,6945.1082,6956.806
nyudepth,sharing,5.3607,7080.3404,122.6992,4.7724,0.0008,38.8157,6943.4478,6957.6412
nyudepth,sharing,5.4,7166.8754,122.7698,4.2997,0.0033,0.3677,7037.1311,7044.1055
nyudepth,sharing,5.4315,7140.4979,122.7698,4.2997,0.0033,0.3677,7005.5764,7017.7281
nyudepth,sharing,5.4411,7256.767,122.5522,5.2148,0.0009,38.6133,7129.2934,7134.2148
nyudepth,sharing,5.4473,7256.7368,122.5522,5.2148,0.0009,38.6133,7123.1384,7134.1845
nyudepth,sharing,5.4654,7243.2566,122.5522,5.2148,0.0009,38.6133,7105.0103,7120.7044
nyudepth,sharing,5.5163,7321.5587,123.845,5.5875,0.0044,0.3721,7187.3403,7197.7137
nyudepth,sharing,5.5237,7319.1633,123.845,5.5875,0.0044,0.3721,7179.9095,7195.3183
nyudepth,sharing,5.5608,7404.6133,121.4328,6.0492,0.0013,37.961,7278.373,7283.1805
nyudepth,sharing,5.6343,7342.8721,121.4328,6.0492,0.0013,37.961,7204.8092,7221.4394
nyudepth,sharing,5.6438,7336.1902,121.4328,6.0492,0.0013,37.961,7195.3685,7214.7574
nyudepth,sharing,5.7513,7351.8355,122.2006,4.343,0.0041,0.3734,7219.3601,7229.6349
nyudepth,sharing,5.7535,7354.2421,122.2006,4.343,0.0041,0.3734,7217.1102,7232.0415
nyudepth,sharing,5.7535,7478.3363,121.5749,4.5627,0.0013,38.4978,7351.6722,7356.7614
nyudepth,sharing,5.8018,7434.7301,121.5749,4.5627,0.0013,38.4978,7303.3993,7313.1552
nyudepth,sharing,5.8169,7424.4084,121.5749,4.5627,0.0013,38.4978,7288.2805,7302.8335
nyudepth,sharing,5.8323,7542.9809,123.1468,4.3797,0.0041,0.3584,7404.861,7419.8341
nyudepth,sharing,5.8806,7494.7174,123.1468,4.3797,0.0041,0.3584,7356.5874,7371.5705
nyudepth,sharing,5.9424,7556.6649,122.5836,4.6497,0.0011,38.8289,7429.4312,7434.0813
nyudepth,sharing,5.963,7543.1983,122.5836,4.6497,0.0011,38.8289,7408.8759,7420.6147
nyudepth,sharing,6.0158,7492.7309,122.5836,4.6497,0.0011,38.8289,7356.0302,7370.1472
nyudepth,sharing,6.0412,7594.0132,123.2127,4.3135,0.0037,0.3582,7463.7156,7470.8006
nyudepth,sharing,6.0539,7585.932,123.2127,4.3135,0.0037,0.3582,7450.994,7462.7194
nyudepth,sharing,6.0606,7704.1478,121.6916,4.2959,0.001,38.6512,7577.7335,7582.4563
nyudepth,sharing,6.0957,7676.0924,121.6916,4.2959,0.001,38.6512,7542.6459,7554.4008
nyudepth,sharing,6.148,7626.333,121.6916,4.2959,0.001,38.6512,7490.3486,7504.6414
nyudepth,sharing,6.2149,7685.0963,122.7091,4.265,0.004,0.3608,7555.3327,7562.3871
nyudepth,sharing,6.222,7682.6403,122.7091,4.265,0.004,0.3608,7548.209,7559.9312
nyudepth,sharing,6.2478,7781.9762,121.8646,4.3262,0.0008,38.701,7655.3788,7660.1116
nyudepth,sharing,6.26,7774.9317,121.8646,4.3262,0.0008,38.701,7643.1746,7653.0671
nyudepth,sharing,6.3029,7736.7468,121.8646,4.3262,0.0008,38.701,7600.3382,7614.8822
nyudepth,sharing,6.3087,7856.3116,122.5128,4.2772,0.0039,0.3607,7726.6684,7733.7988
nyudepth,sharing,6.3104,7859.2632,122.5128,4.2772,0.0039,0.3607,7724.9281,7736.7504
nyudepth,sharing,6.3189,7975.9922,122.3924,4.2874,0.0008,38.8823,7848.922,7853.5998
nyudepth,sharing,6.3235,7978.5285,122.3924,4.2874,0.0008,38.8823,7844.2929,7856.1361
nyudepth,sharing,6.3342,7970.3798,122.3924,4.2874,0.0008,38.8823,7833.6368,7847.9874
nyudepth,sharing,6.3453,8084.5571,122.3143,4.2849,0.0049,0.3707,7955.1456,7962.2427
nyudepth,sharing,6.3474,8087.0986,122.3143,4.2849,0.0049,0.3707,7953.0265,7964.7843
nyudepth,sharing,6.4265,8133.4825,122.1906,4.3043,0.0012,38.7992,8006.5806,8011.2919
nyudepth,sharing,6.4322,8138.7682,122.1906,4.3043,0.0012,38.7992,8000.9131,8016.5776
nyudepth,sharing,6.463,8112.2777,122.1906,4.3043,0.0012,38.7992,7970.0747,7990.0872
