task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,46,4.6,36.723,33.059,54.087,64.81,27.783,3.783,0.001,23.807,4.846,8.94
vocseg,sharing,43,4.3,38.578,33.453,66.16,79.617,29.184,3.85,0.001,24.006,5.216,9.394
