batch_start_ns,observed_batch_size,send_time_rel_first
1775249932448814305,3,10.001132
1775249932481116886,3,10.008928
1775249932528321639,4,10.012786
1775249932582429983,5,10.023145
1775249932619940145,6,10.033392
1775249932659573402,4,10.075297
1775249932693567573,4,10.082096
1775249932740099241,4,10.097547
1775249932786677583,3,10.106052
1775249932822655938,6,10.122651
1775249932858069767,4,10.136369
1775249932906653264,2,10.139286
1775249932942173501,4,10.141829
1775249932989548619,4,10.153479
1775249933038055110,6,10.168507
1775249933083391959,5,10.195258
1775249933129775404,4,10.202694
1775249933165390800,5,10.215371
1775249933207564417,4,10.232765
1775249933257606935,4,10.235728
1775249933313106204,6,10.244904
1775249933358818034,7,10.263221
1775249933403000268,5,10.305012
1775249933447938944,5,10.324605
1775249933489187885,4,10.338039
1775249933524160487,5,10.345275
1775249933567084436,5,10.363843
1775249933615640272,4,10.375518
1775249933657112281,6,10.394757
1775249933692763909,5,10.39896
1775249933734467217,3,10.414504
1775249933776674788,3,10.417265
1775249933812004659,5,10.429165
1775249933857123180,4,10.449146
1775249933898285064,3,10.461751
1775249933942013000,3,10.466245
1775249933977853813,4,10.47838
1775249934014530136,2,10.490683
1775249934060274739,5,10.49764
1775249934100970621,4,10.505145
1775249934157593840,5,10.512385
1775249934207316637,5,10.527733
1775249934251511174,4,10.537401
1775249934302507884,3,10.544594
1775249934345257094,6,10.563527
1775249934395747893,5,10.581602
1775249934446210131,5,10.586914
1775249934480264532,6,10.606369
1775249934515140031,4,10.620399
1775249934548817562,4,10.630369
1775249934594949317,3,10.646526
1775249934633566840,3,10.649206
1775249934674254901,4,10.661639
1775249934710366220,3,10.671728
1775249934758322423,3,10.675865
1775249934798969132,4,10.681868
1775249934838226767,5,10.707145
1775249934871532018,4,10.720798
1775249934910787273,3,10.725818
1775249934945840446,5,10.733671
1775249934990231859,3,10.746557
1775249935043232343,4,10.7513
1775249935089905391,7,10.782538
1775249935130760247,6,10.794091
1775249935171185167,4,10.807865
1775249935197911222,4,10.827575
1775249935238679320,4,10.864163
1775249935286170876,4,10.874046
1775249935331484944,7,10.889466
1775249935372780725,4,10.93032
1775249935406896242,4,10.934234
1775249935447825333,3,10.96046
1775249935488873704,4,10.962634
1775249935522772243,4,10.964238
1775249935563112596,3,10.986074
1775249935608803765,4,10.989908
1775249935650342646,6,11.005629
1775249935690327260,4,11.024305
1775249935735401299,4,11.040256
1775249935785768968,4,11.047485
1775249935818418596,5,11.073526
1775249935853108339,5,11.087586
1775249935880238268,2,11.096032
1775249935922079533,4,11.108651
1775249935963937340,3,11.137476
1775249936003864359,5,11.15139
1775249936037651980,4,11.167181
1775249936079632946,5,11.191086
1775249936121391045,4,11.205915
1775249936154925154,4,11.22562
1775249936213917896,4,11.237859
1775249936252545980,21,11.256187
1775249936306938037,4,11.353969
1775249936350486942,7,11.362058
1775249936389773569,4,11.399844
1775249936425617017,4,11.423605
1775249936459805579,4,11.430514
1775249936508588210,5,11.43788
1775249936541375088,4,11.4452
1775249936584096645,5,11.448921
1775249936617246763,4,11.456792
1775249936648496027,3,11.488428
1775249936698945413,4,11.494231
1775249936734809142,5,11.512357
1775249936770202792,2,11.527761
1775249936809981620,3,11.530401
1775249936844632750,5,11.554963
1775249936889144683,2,11.563242
1775249936930800544,5,11.566993
1775249936986102275,4,11.575678
1775249937035552540,6,11.591878
1775249937082343098,6,11.611834
1775249937128210731,4,11.639371
1775249937175022261,5,11.650678
1775249937222895228,5,11.663187
1775249937257391566,5,11.675733
1775249937289717777,5,11.688759
1775249937324068963,2,11.708752
1775249937365808180,3,11.710583
1775249937408023806,5,11.713602
1775249937442695248,4,11.736868
1775249937490953065,5,11.74353
1775249937532499797,4,11.755415
1775249937568083753,4,11.768193
1775249937611271238,3,11.775527
1775249937652595652,4,11.779415
1775249937700105729,3,11.789353
1775249937751622522,6,11.793304
1775249937789492474,5,11.806492
1775249937829421614,4,11.817811
1775249937871376678,4,11.832222
1775249937923127450,4,11.854656
1775249937957554723,7,11.872627
1775249938003629133,3,11.885296
1775249938041953232,6,11.898728
1775249938082158014,4,11.914697
1775249938129297741,6,11.920604
1775249938177832931,4,11.935671
1775249938218952518,5,11.949278
1775249938266051531,4,11.974257
1775249938299713331,4,11.987205
1775249938328483013,4,12.01
1775249938362206338,3,12.026674
1775249938407986374,2,12.041006
1775249938438810013,4,12.047852
1775249938480369455,4,12.063144
1775249938531400359,4,12.068014
1775249938583152341,6,12.08278
1775249938621391023,5,12.098807
1775249938667015587,4,12.113698
1775249938710733395,6,12.135107
1775249938761898389,5,12.146732
1775249938796948162,7,12.160375
1775249938829763373,4,12.211705
1775249938875669179,3,12.21938
1775249938907073485,4,12.230441
1775249938955801331,4,12.23366
1775249938996072319,3,12.238699
1775249939035623218,5,12.249819
1775249939078428652,3,12.259303
1775249939118062528,3,12.261024
1775249939161195129,3,12.276692
1775249939201782152,7,12.282474
1775249939241963302,3,12.298452
1775249939276441538,4,12.328815
1775249939312222191,4,12.337917
1775249939350207553,3,12.351249
1775249939385269726,4,12.35618
1775249939424463636,4,12.365313
1775249939471271266,4,12.382493
1775249939511490070,5,12.404299
1775249939549701050,5,12.421046
1775249939594441311,5,12.428636
1775249939635159725,4,12.443282
1775249939686498094,4,12.451125
1775249939713805307,5,12.460906
1775249939756283024,2,12.470626
1775249939793691429,3,12.470642
1775249939839469955,5,12.479026
1775249939877317545,5,12.501752
1775249939925794291,2,12.520692
1775249939969807553,6,12.525251
1775249940010470983,4,12.543295
1775249940044306467,4,12.550442
1775249940089561950,4,12.570715
1775249940123127892,6,12.578909
1775249940156175282,3,12.599511
1775249940198806142,4,12.605364
1775249940243910393,3,12.614139
1775249940279482028,5,12.625181
1775249940327516638,2,12.638736
1775249940368602922,6,12.64746
1775249940409114939,5,12.655354
1775249940454438318,4,12.67066
1775249940502160822,6,12.678883
1775249940547121322,6,12.709379
1775249940573965226,6,12.728747
1775249940621478884,3,12.740391
1775249940665776319,4,12.758258
1775249940704847169,5,12.775424
1775249940742592861,4,12.778998
1775249940781476576,4,12.796063
1775249940829518886,6,12.801962
1775249940872099242,3,12.817878
1775249940922603663,4,12.819227
1775249940974177880,4,12.83111
1775249941014157724,5,12.851203
1775249941057873823,4,12.861444
1775249941100826659,4,12.873259
1775249941129540765,5,12.885666
1775249941165655525,4,12.898239
1775249941212724976,2,12.911385
1775249941262133048,6,12.921937
1775249941302072349,4,12.936767
1775249941344730861,4,12.961219
1775249941386924875,5,12.971977
1775249941435586016,3,12.991551
1775249941479467707,5,13.009159
1775249941534693402,4,13.029597
1775249941571378748,4,13.042243
1775249941609221799,5,13.049613
1775249941655597753,2,13.059973
1775249941705962702,4,13.063761
1775249941747712260,5,13.070182
1775249941801911851,3,13.090244
1775249941855249083,7,13.096629
1775249941896454997,5,13.127703
1775249941938480797,4,13.140577
1775249941991857301,4,13.153869
1775249942032373259,5,13.176484
1775249942068066364,4,13.189951
1775249942110005037,3,13.216278
1775249942146067293,3,13.225352
1775249942195107604,4,13.232457
1775249942228416515,4,13.253385
1775249942270670934,2,13.286633
1775249942312879170,4,13.292691
1775249942352267576,4,13.306801
1775249942387093440,3,13.322816
