task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,stfq,0.0001,369.0825,367.4257,350.2228,0.0032,15.757,1.0531,0.0,1.6568,1778106340618417133,1
ecgclass,stfq,0.4816,97.013,24.5082,23.0937,0.002,0.4894,71.8367,0.0,72.5048,1778106341170680340,1
ecgclass,stfq,0.9493,33.3743,24.5691,23.1985,0.002,0.5094,8.3656,0.0,8.8052,1778106341574883364,1
ecgclass,stfq,1.4253,40.4441,24.7946,23.2752,0.0021,0.5245,15.1508,0.0,15.6495,1778106342057739661,1
ecgclass,stfq,1.4817,31.8694,24.4725,22.9872,0.0022,0.5538,6.9759,0.0,7.3969,1778106342105977042,1
ecgclass,stfq,1.5001,37.2376,24.4626,22.9709,0.0021,0.5373,12.3591,0.0,12.775,1778106342129661462,1
ecgclass,stfq,1.7898,34.4179,24.5972,23.1735,0.0026,0.5172,9.3982,0.0,9.8207,1778106342416488876,1
ecgclass,stfq,2.0711,36.1264,24.3101,22.8381,0.0022,0.5351,11.3075,0.0,11.8163,1778106342699633603,1
ecgclass,stfq,2.6967,47.3278,24.3843,23.0803,0.0023,0.4504,22.5132,0.0,22.9434,1778106343336510525,1
ecgclass,stfq,2.7121,55.3195,24.0422,22.7198,0.0024,0.5153,30.8928,0.0,31.2773,1778106343360195528,1
ecgclass,stfq,2.9214,39.5234,24.7257,23.1756,0.0025,0.6322,14.3585,0.0,14.7977,1778106343552992939,1
ecgclass,stfq,2.9362,48.3665,24.4575,22.9244,0.0021,0.6495,23.4482,0.0,23.9091,1778106343576880375,1
ecgclass,stfq,3.1534,46.9215,24.4575,22.8581,0.0022,0.5662,21.9667,0.0,22.464,1778106343792616213,1
ecgclass,stfq,3.4999,35.5136,24.6123,23.104,0.0026,0.5313,10.4201,0.0,10.9014,1778106344127603946,1
ecgclass,stfq,3.5773,30.2305,24.2329,22.7309,0.0021,0.5387,5.4674,0.0,5.9976,1778106344200038632,1
ecgclass,stfq,3.823,49.5257,25.1217,23.5626,0.0026,0.5952,23.7734,0.0,24.404,1778106344463999538,1
ecgclass,stfq,3.8541,42.2134,24.7538,23.1837,0.0024,0.5305,17.0028,0.0,17.4597,1778106344488308263,1
ecgclass,stfq,3.8722,47.7715,24.4359,22.8737,0.0022,0.5643,22.8555,0.0,23.3356,1778106344512312173,1
ecgclass,stfq,3.9351,33.9069,25.376,23.8639,0.0023,0.531,7.973,0.0,8.5309,1778106344560355744,1
