task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns
nyudepth,sharing,0.0001,32.9938,29.1235,27.8342,0.0018,0.7106,1.4162,0.0,3.8703,1778795899175655540
nyudepth,sharing,2.4056,34.5509,29.9006,28.6101,0.0031,0.558,1.9357,0.0,4.6503,1778795901581737703
nyudepth,sharing,4.7421,34.5178,29.8783,28.6185,0.0027,0.5014,1.941,0.0,4.6394,1778795903918271803
nyudepth,sharing,7.1259,34.2443,29.7868,28.4966,0.0037,0.5545,1.8382,0.0,4.4575,1778795906301885396
nyudepth,sharing,7.4055,33.6239,29.386,28.1448,0.0028,0.5291,1.6406,0.0,4.238,1778795906581296552
nyudepth,sharing,7.4923,32.9092,28.9908,27.9193,0.0025,0.5005,1.4539,0.0,3.9183,1778795906667877963
nyudepth,sharing,8.9457,34.7426,29.9844,28.7141,0.0032,0.5329,2.0015,0.0,4.7582,1778795908121901416
nyudepth,sharing,10.356,34.7395,29.9523,28.6587,0.0034,0.5096,2.0025,0.0,4.7872,1778795909532185452
nyudepth,sharing,13.4794,34.4527,29.9132,28.5971,0.0032,0.5172,1.8585,0.0,4.5395,1778795912655428427
nyudepth,sharing,13.558,33.5791,29.5188,27.8709,0.0022,0.4855,1.436,0.0,4.0603,1778795912733601511
nyudepth,sharing,14.6051,34.5597,29.9081,28.5905,0.0028,0.5342,1.9736,0.0,4.6517,1778795913781244622
nyudepth,sharing,14.6756,33.6759,29.0565,27.8953,0.0024,0.5234,2.0409,0.0,4.6194,1778795913851792818
nyudepth,sharing,15.7645,34.5037,29.8982,28.5829,0.0029,0.5557,1.9207,0.0,4.6055,1778795914940625947
nyudepth,sharing,17.4961,34.6034,29.8312,28.6379,0.0037,0.5097,2.0332,0.0,4.7722,1778795916672331737
nyudepth,sharing,17.8832,34.5614,29.8012,28.4872,0.0029,0.5278,1.9813,0.0,4.7602,1778795917059380631
nyudepth,sharing,19.1151,34.5857,29.8019,28.4926,0.003,0.517,2.0375,0.0,4.7838,1778795918291365470
nyudepth,sharing,19.269,34.2829,29.6986,28.3934,0.0031,0.5572,1.8618,0.0,4.5843,1778795918445016110
nyudepth,sharing,19.3594,33.6962,29.4616,28.228,0.0026,0.5352,1.6427,0.0,4.2346,1778795918535252442
nyudepth,sharing,19.675,34.4014,29.7516,28.4637,0.0029,0.5447,1.955,0.0,4.6498,1778795918851086933
nyudepth,sharing,20.5763,33.9355,29.5806,28.3336,0.0024,0.5316,1.7858,0.0,4.355,1778795919752224560
nyudepth,sharing,20.9887,34.1964,29.6141,28.3667,0.0028,0.4994,1.9226,0.0,4.5823,1778795920164818127
nyudepth,sharing,22.2365,45.7144,31.5449,30.3983,0.0027,0.5021,11.7815,0.0,14.1695,1778795921422414804
nyudepth,sharing,22.4595,34.4524,29.7976,28.5239,0.0029,0.5098,1.8933,0.0,4.6549,1778795921635559265
nyudepth,sharing,24.299,36.3381,31.6692,29.9342,0.0031,0.9076,1.9929,0.0,4.6689,1778795923475212440
nyudepth,sharing,25.525,33.5329,29.2829,28.1208,0.0027,0.4908,1.6265,0.0,4.2499,1778795924700821352
nyudepth,sharing,26.1813,34.5056,29.8856,28.6313,0.0027,0.503,1.9431,0.0,4.62,1778795925357456926
nyudepth,sharing,26.5984,34.2181,29.6347,28.4416,0.003,0.5103,1.8606,0.0,4.5833,1778795925774427806
nyudepth,sharing,27.0507,33.9994,29.502,28.353,0.0032,0.5036,1.8437,0.0,4.4974,1778795926226760535
nyudepth,sharing,27.1279,34.0118,30.0296,28.6158,0.0022,0.7544,1.4977,0.0,3.9822,1778795926303556743
nyudepth,sharing,27.3076,33.8058,29.4003,28.1972,0.0027,0.5212,1.7126,0.0,4.4055,1778795926483505108
nyudepth,sharing,27.9928,34.265,29.7567,28.517,0.0024,0.5346,1.8346,0.0,4.5083,1778795927168831593
nyudepth,sharing,28.3815,34.2858,29.7598,28.4767,0.0034,0.5197,1.8198,0.0,4.526,1778795927557459900
nyudepth,sharing,29.6465,34.7018,29.9337,28.6421,0.0026,0.551,1.9975,0.0,4.7682,1778795928822653779
nyudepth,sharing,30.355,34.6358,29.9249,28.677,0.0033,0.5062,1.981,0.0,4.7109,1778795929531167869
nyudepth,sharing,30.5927,32.6133,28.8968,27.8157,0.0022,0.4652,1.3032,0.0,3.7165,1778795929768138045
nyudepth,sharing,31.0538,34.1113,29.6579,28.4707,0.0033,0.4901,1.7886,0.0,4.4533,1778795930229807754
nyudepth,sharing,31.6957,34.4014,29.6781,28.5081,0.0028,0.5299,1.9336,0.0,4.7234,1778795930871836357
nyudepth,sharing,32.0383,33.4973,29.3331,28.1398,0.0026,0.5115,1.5466,0.0,4.1642,1778795931214082934
nyudepth,sharing,32.3613,34.2429,29.7396,28.4961,0.0028,0.5034,1.8358,0.0,4.5033,1778795931537290216
nyudepth,sharing,33.2402,36.2976,31.5026,29.7937,0.0028,0.8796,2.0113,0.0,4.795,1778795932416355480
nyudepth,sharing,33.5365,34.4737,29.8272,28.5757,0.0029,0.5353,1.9691,0.0,4.6465,1778795932712716466
