task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,589,0.9983,35.055,34.596,36.322,54.971,29.995,28.749,0.003,0.538,2.353,0.0,5.06
vocseg,sharing,593,1.0051,35.651,34.736,41.533,63.234,30.079,28.764,0.003,0.617,2.825,0.0,5.571
