task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,380,38.0,67.84,66.881,105.676,125.24,22.409,7.603,0.001,4.406,35.014,45.431
vocseg,sharing,425,42.5,66.039,64.834,99.356,122.007,21.554,7.473,0.001,3.295,34.23,44.486
