req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,device_end_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms),pred,true
32,3.200666805584497,site2,10.100.40.30:8000,momentbase,ecgclass,1772393437.38914,1772393437.3939998,1772393437.4198196,35.08734703063965,25.452259,0.002279,0.333004,0.0,0.0
33,3.300687643259012,site2,10.100.40.30:8000,momentbase,ecgclass,1772393437.4892006,1772393437.4937265,1772393437.5187016,34.23285484313965,24.619491,0.002164,0.32100100000000004,0.0,0.0
34,3.400708480933528,site2,10.100.40.30:8000,momentbase,ecgclass,1772393437.58939,1772393437.594422,1772393437.620914,36.3008975982666,26.098304,0.002219,0.344175,0.0,0.0
35,3.5007293186080437,site2,10.100.40.30:8000,momentbase,ecgclass,1772393437.6892314,1772393437.6936753,1772393437.7206736,36.06867790222168,26.629324999999998,0.002168,0.33416799999999997,0.0,0.0
36,3.6007501562825586,site2,10.100.40.30:8000,momentbase,ecgclass,1772393437.7890356,1772393437.7935927,1772393437.8168786,32.45210647583008,22.871408,0.0023810000000000003,0.375713,0.0,0.0
37,3.7007709939570743,site2,10.100.40.30:8000,momentbase,ecgclass,1772393437.8891153,1772393437.8936071,1772393437.9211948,36.75246238708496,27.205925999999998,0.002138,0.346329,0.0,0.0
38,3.8007918316315896,site2,10.100.40.30:8000,momentbase,ecgclass,1772393437.9891336,1772393437.9936154,1772393438.0170102,32.608747482299805,22.963052,0.0022749999999999997,0.39270700000000003,0.0,0.0
39,3.9008126693061054,site2,10.100.40.30:8000,momentbase,ecgclass,1772393438.089179,1772393438.0934482,1772393438.1135173,29.001474380493164,19.721183,0.002144,0.314025,0.0,0.0
40,4.000833506980621,site2,10.100.40.30:8000,momentbase,ecgclass,1772393438.18918,1772393438.1937578,1772393438.222352,37.71162033081055,28.225756,0.002097,0.334161,0.0,0.0
41,4.100854344655136,site2,10.100.40.30:8000,momentbase,ecgclass,1772393438.2893913,1772393438.294054,1772393438.322517,37.66584396362305,28.097327,0.002131,0.330648,0.0,0.0
42,4.200875182329652,site2,10.100.40.30:8000,momentbase,ecgclass,1772393438.3892004,1772393438.3938315,1772393438.4222724,37.664175033569336,28.062125,0.002111,0.33079600000000003,0.0,0.0
43,4.300896020004167,site2,10.100.40.30:8000,momentbase,ecgclass,1772393438.4889593,1772393438.4935536,1772393438.5213757,37.18304634094238,27.36874,0.002427,0.411285,0.0,0.0
44,4.400916857678683,site2,10.100.40.30:8000,momentbase,ecgclass,1772393438.5893,1772393438.5942848,1772393438.622332,37.9025936126709,27.561812,0.0026,0.441559,0.0,0.0
45,4.5009376953531985,site2,10.100.40.30:8000,momentbase,ecgclass,1772393438.6893492,1772393438.693953,1772393438.7211404,36.38768196105957,26.748495000000002,0.0022359999999999997,0.40024,0.0,0.0
46,4.600958533027715,site2,10.100.40.30:8000,momentbase,ecgclass,1772393438.7893202,1772393438.7936637,1772393438.8181798,33.40339660644531,24.138541999999998,0.002085,0.343034,0.0,0.0
47,4.700979370702229,site2,10.100.40.30:8000,momentbase,ecgclass,1772393438.8895664,1772393438.8947322,1772393438.9217856,37.3539924621582,26.608626,0.0024590000000000002,0.40253799999999995,0.0,0.0
48,4.801000208376745,site2,10.100.40.30:8000,momentbase,ecgclass,1772393438.989513,1772393438.9941437,1772393439.019973,35.13383865356445,25.438347,0.0020959999999999998,0.355427,0.0,0.0
49,4.901021046051261,site2,10.100.40.30:8000,momentbase,ecgclass,1772393439.089395,1772393439.0940208,1772393439.1200914,35.20846366882324,25.682798,0.0021560000000000004,0.35292599999999996,0.0,0.0
50,5.001041883725776,site2,10.100.40.30:8000,momentbase,ecgclass,1772393439.1893878,1772393439.1939807,1772393439.2206745,35.74085235595703,26.327403999999998,0.002043,0.33122799999999997,0.0,0.0
51,5.101062721400292,site2,10.100.40.30:8000,momentbase,ecgclass,1772393439.2893972,1772393439.2938871,1772393439.3205843,35.78019142150879,26.334193999999997,0.002053,0.328,0.0,0.0
52,5.201083559074807,site2,10.100.40.30:8000,momentbase,ecgclass,1772393439.3894026,1772393439.3941798,1772393439.4209683,35.86530685424805,26.409218000000003,0.002082,0.344504,0.0,0.0
53,5.301104396749323,site2,10.100.40.30:8000,momentbase,ecgclass,1772393439.489388,1772393439.493969,1772393439.5208852,35.875558853149414,26.548531999999998,0.002068,0.333016,0.0,0.0
54,5.401125234423838,site2,10.100.40.30:8000,momentbase,ecgclass,1772393439.589454,1772393439.5942733,1772393439.622212,37.36257553100586,27.540896,0.002232,0.361083,0.0,0.0
55,5.501146072098354,site2,10.100.40.30:8000,momentbase,ecgclass,1772393439.6894953,1772393439.6941392,1772393439.7225077,37.34326362609863,27.999257,0.002194,0.33482100000000004,0.0,0.0
56,5.60116690977287,site2,10.100.40.30:8000,momentbase,ecgclass,1772393439.7895842,1772393439.7943254,1772393439.8231363,38.08140754699707,28.423321,0.002221,0.35292,0.0,0.0
57,5.701187747447385,site2,10.100.40.30:8000,momentbase,ecgclass,1772393439.8895838,1772393439.8944569,1772393439.9232647,38.040876388549805,28.421409,0.002203,0.35187100000000004,0.0,0.0
58,5.8012085851219,site2,10.100.40.30:8000,momentbase,ecgclass,1772393439.9895227,1772393439.9940403,1772393440.0140524,28.97930145263672,19.668467,0.0019039999999999999,0.311454,0.0,0.0
59,5.901229422796416,site2,10.100.40.30:8000,momentbase,ecgclass,1772393440.0896494,1772393440.0940597,1772393440.1123364,26.949644088745117,17.898308,0.0020940000000000004,0.342505,0.0,0.0
60,6.001250260470932,site2,10.100.40.30:8000,momentbase,ecgclass,1772393440.18969,1772393440.1945412,1772393440.2219677,36.885738372802734,26.986053,0.0023279999999999998,0.40074099999999996,0.0,0.0
61,6.101271098145447,site2,10.100.40.30:8000,momentbase,ecgclass,1772393440.2895577,1772393440.294191,1772393440.3216178,36.78774833679199,27.015158,0.002266,0.373558,0.0,0.0
62,6.201291935819962,site2,10.100.40.30:8000,momentbase,ecgclass,1772393440.3897333,1772393440.394392,1772393440.42058,35.614967346191406,25.799882,0.0022010000000000003,0.350809,0.0,0.0
63,6.301312773494478,site2,10.100.40.30:8000,momentbase,ecgclass,1772393440.4896607,1772393440.4943767,1772393440.5198815,34.88326072692871,25.136711,0.002124,0.333429,0.0,0.0
64,6.401333611168994,site2,10.100.40.30:8000,momentbase,ecgclass,1772393440.5896962,1772393440.5941346,1772393440.617322,32.47427940368652,22.838211,0.0019190000000000001,0.31484900000000005,0.0,0.0
65,6.501354448843509,site2,10.100.40.30:8000,momentbase,ecgclass,1772393440.68979,1772393440.6945755,1772393440.7206883,35.75301170349121,25.741431,0.002341,0.335884,0.0,0.0
66,6.601375286518024,site2,10.100.40.30:8000,momentbase,ecgclass,1772393440.7901447,1772393440.79482,1772393440.8175318,32.03010559082031,22.384524,0.0019309999999999998,0.295802,0.0,0.0
67,6.70139612419254,site2,10.100.40.30:8000,momentbase,ecgclass,1772393440.8902466,1772393440.8951383,1772393440.9214685,35.78925132751465,25.961228,0.002329,0.334073,0.0,0.0
68,6.801416961867056,site2,10.100.40.30:8000,momentbase,ecgclass,1772393440.9899123,1772393440.9945192,1772393441.021575,36.21721267700195,26.686605,0.002228,0.333581,0.0,0.0
69,6.901437799541571,site2,10.100.40.30:8000,momentbase,ecgclass,1772393441.089716,1772393441.0942886,1772393441.1174474,32.30643272399902,22.741041,0.002385,0.378701,0.0,0.0
70,7.001458637216087,site2,10.100.40.30:8000,momentbase,ecgclass,1772393441.1897175,1772393441.194473,1772393441.2225277,37.58859634399414,27.686315,0.002052,0.333573,0.0,0.0
71,7.101479474890602,site2,10.100.40.30:8000,momentbase,ecgclass,1772393441.2898173,1772393441.2945845,1772393441.3226578,37.56546974182129,27.690194,0.002242,0.347541,0.0,0.0
72,7.201500312565117,site2,10.100.40.30:8000,momentbase,ecgclass,1772393441.3898807,1772393441.394367,1772393441.4154587,30.349254608154297,20.734879000000003,0.001934,0.32277,0.0,0.0
73,7.301521150239633,site2,10.100.40.30:8000,momentbase,ecgclass,1772393441.4900117,1772393441.4946098,1772393441.5236418,38.42735290527344,28.663093,0.002146,0.333691,0.0,0.0
74,7.401541987914149,site2,10.100.40.30:8000,momentbase,ecgclass,1772393441.5901506,1772393441.594674,1772393441.622994,37.64915466308594,27.944985,0.0021160000000000003,0.338598,0.0,0.0
75,7.501562825588665,site2,10.100.40.30:8000,momentbase,ecgclass,1772393441.6900666,1772393441.6948378,1772393441.7233734,37.95886039733887,28.173047,0.0020770000000000003,0.32774699999999996,0.0,0.0
76,7.601583663263179,site2,10.100.40.30:8000,momentbase,ecgclass,1772393441.7900858,1772393441.7947366,1772393441.8222616,37.00089454650879,26.885536000000002,0.0024040000000000003,0.598002,0.0,0.0
77,7.701604500937696,site2,10.100.40.30:8000,momentbase,ecgclass,1772393441.890353,1772393441.8949504,1772393441.9165235,30.94196319580078,21.237266,0.0018909999999999999,0.303547,0.0,0.0
78,7.801625338612211,site2,10.100.40.30:8000,momentbase,ecgclass,1772393441.9903684,1772393441.9950922,1772393442.0166216,30.998706817626953,21.198617,0.0019920000000000003,0.29850200000000005,0.0,0.0
79,7.901646176286726,site2,10.100.40.30:8000,momentbase,ecgclass,1772393442.0901194,1772393442.094672,1772393442.1153946,29.791831970214844,20.378818,0.0022299999999999998,0.313303,0.0,0.0
80,8.001667013961242,site2,10.100.40.30:8000,momentbase,ecgclass,1772393442.1899896,1772393442.1947358,1772393442.2203798,35.321950912475586,25.272203,0.002108,0.336502,0.0,0.0
81,8.101687851635758,site2,10.100.40.30:8000,momentbase,ecgclass,1772393442.2901392,1772393442.294657,1772393442.317528,31.991958618164062,22.54335,0.0019549999999999997,0.29558900000000005,0.0,0.0
82,8.201708689310273,site2,10.100.40.30:8000,momentbase,ecgclass,1772393442.390202,1772393442.394823,1772393442.4210362,35.50148010253906,25.826994,0.002053,0.350924,0.0,0.0
83,8.301729526984788,site2,10.100.40.30:8000,momentbase,ecgclass,1772393442.490226,1772393442.4950106,1772393442.5213885,35.891056060791016,26.009452,0.0020829999999999998,0.33435000000000004,0.0,0.0
84,8.401750364659303,site2,10.100.40.30:8000,momentbase,ecgclass,1772393442.5901358,1772393442.5947351,1772393442.6216407,36.164045333862305,26.514039,0.002132,0.35188400000000003,0.0,0.0
85,8.50177120233382,site2,10.100.40.30:8000,momentbase,ecgclass,1772393442.6900895,1772393442.6948912,1772393442.7222629,36.73887252807617,26.978813000000002,0.002194,0.357884,0.0,0.0
86,8.601792040008334,site2,10.100.40.30:8000,momentbase,ecgclass,1772393442.7901335,1772393442.79478,1772393442.8221586,36.48090362548828,26.992948,0.002105,0.351316,0.0,0.0
87,8.701812877682851,site2,10.100.40.30:8000,momentbase,ecgclass,1772393442.8901677,1772393442.894758,1772393442.922657,37.24241256713867,27.53117,0.0024549999999999997,0.33293,0.0,0.0
88,8.801833715357366,site2,10.100.40.30:8000,momentbase,ecgclass,1772393442.990135,1772393442.994481,1772393443.0162644,30.72643280029297,21.38307,0.002198,0.36406,0.0,0.0
89,8.901854553031882,site2,10.100.40.30:8000,momentbase,ecgclass,1772393443.090448,1772393443.095347,1772393443.1236994,37.596702575683594,27.987376,0.0022069999999999998,0.331257,0.0,0.0
90,9.001875390706397,site2,10.100.40.30:8000,momentbase,ecgclass,1772393443.1904504,1772393443.1950238,1772393443.2240596,38.08331489562988,28.650627,0.002122,0.350204,0.0,0.0
91,9.101896228380912,site2,10.100.40.30:8000,momentbase,ecgclass,1772393443.2902288,1772393443.2948794,1772393443.3232315,37.221431732177734,27.872727,0.002504,0.44390999999999997,0.0,0.0
92,9.20191706605543,site2,10.100.40.30:8000,momentbase,ecgclass,1772393443.3903885,1772393443.395076,1772393443.4237752,37.80770301818848,28.267744,0.002425,0.396269,0.0,0.0
93,9.301937903729943,site2,10.100.40.30:8000,momentbase,ecgclass,1772393443.4903605,1772393443.495057,1772393443.5183408,32.41109848022461,22.924347,0.002085,0.325404,0.0,0.0
94,9.401958741404458,site2,10.100.40.30:8000,momentbase,ecgclass,1772393443.5903754,1772393443.595039,1772393443.6220245,36.27634048461914,26.537613,0.002504,0.406609,0.0,0.0
95,9.501979579078975,site2,10.100.40.30:8000,momentbase,ecgclass,1772393443.690467,1772393443.6952143,1772393443.7213397,35.62188148498535,25.730579,0.002244,0.357895,0.0,0.0
96,9.60200041675349,site2,10.100.40.30:8000,momentbase,ecgclass,1772393443.7904696,1772393443.7950242,1772393443.8183744,32.154083251953125,23.006808,0.002029,0.310506,0.0,0.0
97,9.702021254428006,site2,10.100.40.30:8000,momentbase,ecgclass,1772393443.890449,1772393443.894957,1772393443.9157712,29.604196548461914,20.437865,0.002017,0.341335,0.0,0.0
98,9.802042092102521,site2,10.100.40.30:8000,momentbase,ecgclass,1772393443.9904702,1772393443.9949813,1772393444.0134609,27.2982120513916,18.145145000000003,0.002005,0.302094,0.0,0.0
99,9.902062929777037,site2,10.100.40.30:8000,momentbase,ecgclass,1772393444.0905998,1772393444.095017,1772393444.113492,27.10413932800293,18.141817,0.001886,0.300856,0.0,0.0
100,10.002083767451552,site2,10.100.40.30:8000,momentbase,ecgclass,1772393444.1907568,1772393444.1956756,1772393444.2222114,35.7513427734375,26.154076,0.0020080000000000002,0.347447,0.0,0.0
101,10.102104605126067,site2,10.100.40.30:8000,momentbase,ecgclass,1772393444.2905917,1772393444.2953496,1772393444.322209,36.07916831970215,26.477626,0.002229,0.347142,0.0,0.0
102,10.202125442800584,site2,10.100.40.30:8000,momentbase,ecgclass,1772393444.3906398,1772393444.3953524,1772393444.4227133,36.5900993347168,26.993459,0.00212,0.332635,0.0,0.0
103,10.3021462804751,site2,10.100.40.30:8000,momentbase,ecgclass,1772393444.4906023,1772393444.4951758,1772393444.5222044,36.22007369995117,26.643289,0.0021490000000000003,0.349672,0.0,0.0
104,10.402167118149613,site2,10.100.40.30:8000,momentbase,ecgclass,1772393444.5905478,1772393444.5951154,1772393444.618305,32.20963478088379,22.755326999999998,0.002251,0.39602000000000004,0.0,0.0
105,10.50218795582413,site2,10.100.40.30:8000,momentbase,ecgclass,1772393444.690642,1772393444.6954792,1772393444.7204137,34.61170196533203,24.474329,0.0025859999999999998,0.41772499999999996,0.0,0.0
106,10.602208793498646,site2,10.100.40.30:8000,momentbase,ecgclass,1772393444.7906613,1772393444.7952101,1772393444.814005,27.868270874023438,18.457076,0.0018419999999999999,0.30607399999999996,0.0,0.0
107,10.702229631173163,site2,10.100.40.30:8000,momentbase,ecgclass,1772393444.890639,1772393444.8949983,1772393444.9123693,26.086091995239258,16.964263,0.001979,0.372053,0.0,0.0
108,10.802250468847676,site2,10.100.40.30:8000,momentbase,ecgclass,1772393444.990695,1772393444.9954603,1772393445.023743,37.83297538757324,27.818161,0.002695,0.428599,0.0,0.0
109,10.902271306522191,site2,10.100.40.30:8000,momentbase,ecgclass,1772393445.0907586,1772393445.0953565,1772393445.1183314,32.22227096557617,22.602415,0.002102,0.337119,0.0,0.0
110,11.002292144196709,site2,10.100.40.30:8000,momentbase,ecgclass,1772393445.1907701,1772393445.1955342,1772393445.2234979,37.42575645446777,27.514350999999998,0.002624,0.40777,0.0,0.0
111,11.102312981871222,site2,10.100.40.30:8000,momentbase,ecgclass,1772393445.2907524,1772393445.2955732,1772393445.3225303,36.324262619018555,26.538776,0.002362,0.379253,0.0,0.0
112,11.20233381954574,site2,10.100.40.30:8000,momentbase,ecgclass,1772393445.3910525,1772393445.3957615,1772393445.4172413,30.68685531616211,21.131707,0.002016,0.304478,0.0,0.0
113,11.302354657220254,site2,10.100.40.30:8000,momentbase,ecgclass,1772393445.4910183,1772393445.495724,1772393445.5217865,35.55941581726074,25.671485,0.00226,0.35414799999999996,0.0,0.0
114,11.40237549489477,site2,10.100.40.30:8000,momentbase,ecgclass,1772393445.5908582,1772393445.5953448,1772393445.6178532,31.558990478515625,22.186778,0.0019060000000000001,0.29010400000000003,0.0,0.0
115,11.502396332569285,site2,10.100.40.30:8000,momentbase,ecgclass,1772393445.6907382,1772393445.695426,1772393445.721295,35.2170467376709,25.468863000000002,0.002372,0.350747,0.0,0.0
116,11.6024171702438,site2,10.100.40.30:8000,momentbase,ecgclass,1772393445.7906659,1772393445.795006,1772393445.8178847,31.993865966796875,22.466183,0.002433,0.379729,0.0,0.0
117,11.702438007918317,site2,10.100.40.30:8000,momentbase,ecgclass,1772393445.8906744,1772393445.8950074,1772393445.9149976,28.827667236328125,19.61009,0.0019850000000000002,0.34547,0.0,0.0
118,11.802458845592833,site2,10.100.40.30:8000,momentbase,ecgclass,1772393445.990781,1772393445.9952366,1772393446.0182068,32.04917907714844,22.540786,0.0024219999999999997,0.39050100000000004,0.0,0.0
119,11.902479683267346,site2,10.100.40.30:8000,momentbase,ecgclass,1772393446.09077,1772393446.0951874,1772393446.1153717,28.920412063598633,19.807889,0.0020540000000000003,0.341868,0.0,0.0
120,12.002500520941863,site2,10.100.40.30:8000,momentbase,ecgclass,1772393446.1908016,1772393446.1953788,1772393446.2227519,36.51714324951172,27.007598,0.0020719999999999996,0.33072199999999996,0.0,0.0
121,12.102521358616379,site2,10.100.40.30:8000,momentbase,ecgclass,1772393446.2907946,1772393446.2954295,1772393446.3233385,37.06789016723633,27.539631,0.001999,0.33501800000000004,0.0,0.0
122,12.202542196290894,site2,10.100.40.30:8000,momentbase,ecgclass,1772393446.3908029,1772393446.395632,1772393446.423869,38.3145809173584,27.816015999999998,0.002513,0.377116,0.0,0.0
123,12.30256303396541,site2,10.100.40.30:8000,momentbase,ecgclass,1772393446.4911525,1772393446.4958007,1772393446.5174239,31.073808670043945,21.199675000000003,0.002519,0.380084,0.0,0.0
124,12.402583871639925,site2,10.100.40.30:8000,momentbase,ecgclass,1772393446.5913343,1772393446.5959778,1772393446.6173298,30.663013458251953,20.941738,0.002686,0.37162300000000004,0.0,0.0
125,12.502604709314442,site2,10.100.40.30:8000,momentbase,ecgclass,1772393446.6911252,1772393446.696132,1772393446.7251751,38.6652946472168,28.612649,0.0027429999999999998,0.390892,0.0,0.0
126,12.602625546988955,site2,10.100.40.30:8000,momentbase,ecgclass,1772393446.7910557,1772393446.7956467,1772393446.8241277,37.763118743896484,28.06639,0.0027489999999999997,0.37904699999999997,0.0,0.0
127,12.70264638466347,site2,10.100.40.30:8000,momentbase,ecgclass,1772393446.8910599,1772393446.8954916,1772393446.9185278,31.975984573364258,22.668060999999998,0.0021490000000000003,0.332895,0.0,0.0
128,12.802667222337988,site2,10.100.40.30:8000,momentbase,ecgclass,1772393446.9911187,1772393446.9956713,1772393447.0226197,36.45443916320801,26.531419,0.0023,0.378601,0.0,0.0
129,12.902688060012503,site2,10.100.40.30:8000,momentbase,ecgclass,1772393447.0911074,1772393447.0956104,1772393447.121264,34.77597236633301,25.257878,0.002102,0.359798,0.0,0.0
130,13.002708897687018,site2,10.100.40.30:8000,momentbase,ecgclass,1772393447.191088,1772393447.1955633,1772393447.2210176,34.423112869262695,25.069933,0.0020150000000000003,0.349002,0.0,0.0
131,13.102729735361534,site2,10.100.40.30:8000,momentbase,ecgclass,1772393447.291186,1772393447.295489,1772393447.3181665,31.53395652770996,22.325507,0.002403,0.319789,0.0,0.0
132,13.202750573036049,site2,10.100.40.30:8000,momentbase,ecgclass,1772393447.3908257,1772393447.3953292,1772393447.4219182,35.74037551879883,26.210413,0.00206,0.331211,0.0,0.0
133,13.302771410710564,site2,10.100.40.30:8000,momentbase,ecgclass,1772393447.4912484,1772393447.4957814,1772393447.5221374,35.400390625,25.971713,0.002144,0.348794,0.0,0.0
134,13.40279224838508,site2,10.100.40.30:8000,momentbase,ecgclass,1772393447.5914783,1772393447.5963168,1772393447.62285,35.89773178100586,26.166154,0.002069,0.33229400000000003,0.0,0.0
135,13.502813086059597,site2,10.100.40.30:8000,momentbase,ecgclass,1772393447.6915743,1772393447.6962771,1772393447.723185,36.30495071411133,26.5122,0.002318,0.359269,0.0,0.0
136,13.602833923734112,site2,10.100.40.30:8000,momentbase,ecgclass,1772393447.7913513,1772393447.7958481,1772393447.8189774,32.17744827270508,22.69342,0.002395,0.39571300000000004,0.0,0.0
137,13.702854761408625,site2,10.100.40.30:8000,momentbase,ecgclass,1772393447.8913383,1772393447.8960166,1772393447.923413,36.626338958740234,27.038609,0.001932,0.324439,0.0,0.0
138,13.802875599083142,site2,10.100.40.30:8000,momentbase,ecgclass,1772393447.9912279,1772393447.9957063,1772393448.0238662,37.221670150756836,27.794252,0.002126,0.330907,0.0,0.0
139,13.902896436757658,site2,10.100.40.30:8000,momentbase,ecgclass,1772393448.091402,1772393448.0957956,1772393448.1247292,37.9183292388916,28.565852,0.002067,0.332421,0.0,0.0
140,14.002917274432175,site2,10.100.40.30:8000,momentbase,ecgclass,1772393448.1914856,1772393448.195979,1772393448.224787,37.897348403930664,28.44831,0.002099,0.325487,0.0,0.0
141,14.102938112106688,site2,10.100.40.30:8000,momentbase,ecgclass,1772393448.2914336,1772393448.2957401,1772393448.320274,33.56146812438965,24.104921,0.002432,0.390452,0.0,0.0
142,14.202958949781204,site2,10.100.40.30:8000,momentbase,ecgclass,1772393448.3914263,1772393448.3957286,1772393448.41937,32.584428787231445,23.258813,0.0022180000000000004,0.346371,0.0,0.0
143,14.30297978745572,site2,10.100.40.30:8000,momentbase,ecgclass,1772393448.4914303,1772393448.4958138,1772393448.5200264,33.29610824584961,23.822287,0.002191,0.354365,0.0,0.0
