task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,stfq,27362,160.9529,201749.616,223857.662,347129.906,357287.39,386.158,373.876,0.003,0.077,201360.179,0.0,201363.458
gestureclass,stfq,10157,59.7471,46917.39,38314.523,124001.838,131531.843,298.022,286.267,0.003,0.186,46616.272,0.0,46619.368
