task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,fifo,0.0002,340.486,337.5288,315.3365,0.0037,20.1459,1.8625,0.0,2.9572,1777948342203926329,1
ecgclass,fifo,1.203,716.212,49.9915,48.2857,0.0021,0.6298,665.4072,0.0,666.2205,1777948344070298253,1
ecgclass,fifo,2.3705,1120.5814,50.0779,48.1372,0.0032,0.9553,1069.7072,0.0,1070.5035,1777948345642086612,1
ecgclass,fifo,3.5636,1578.3398,49.7915,47.6093,0.0033,1.1021,1527.7677,0.0,1528.5483,1777948347293224246,1
ecgclass,fifo,3.7037,1683.9037,50.4547,48.3824,0.0036,1.0074,1632.6437,0.0,1633.449,1777948347538190546,1
ecgclass,fifo,3.746,2038.8203,50.3143,48.0901,0.0039,1.1255,1987.6611,0.0,1988.506,1777948347935531207,1
ecgclass,fifo,4.4724,2695.056,50.9313,48.739,0.0033,1.0897,2643.3029,0.0,2644.1247,1777948349317592805,1
ecgclass,fifo,5.1774,3123.2946,50.9334,48.7197,0.0034,1.1358,3071.5203,0.0,3072.3612,1777948350450775990,1
ecgclass,fifo,6.7401,3986.8393,51.7095,49.1983,0.0034,1.4653,3934.2804,0.0,3935.1297,1777948352876264643,1
ecgclass,fifo,6.7792,4148.7994,50.4164,48.4331,0.0035,0.9869,4097.6,0.0,4098.383,1777948353078664462,1
ecgclass,fifo,7.3026,4527.5331,52.2594,50.1769,0.0034,1.0064,4474.4742,0.0,4475.2737,1777948353978947042,1
ecgclass,fifo,7.3381,4593.6918,52.8695,49.5824,0.0034,2.1317,4540.0035,0.0,4540.8223,1777948354079979671,1
ecgclass,fifo,7.8825,4686.6889,41.4949,39.5398,0.0031,0.9576,4644.4111,0.0,4645.194,1777948354728816854,1
ecgclass,fifo,8.7486,4700.9063,50.9413,48.818,0.0082,0.9994,4649.1809,0.0,4649.9649,1777948355599682398,1
