task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,fifo,0.0001,387.2209,385.5582,369.2393,0.003,15.4913,1.0281,0.0,1.6627,1778110296703607034,1
ecgclass,fifo,0.4812,58.7814,57.1835,54.3202,0.0032,2.1706,1.0378,0.0,1.5979,1778110297184669375,1
ecgclass,fifo,0.9494,57.5955,56.0948,53.2435,0.0034,2.1625,0.9403,0.0,1.5007,1778110297652804500,1
ecgclass,fifo,1.4254,61.5849,60.1113,57.23,0.003,2.1821,0.9234,0.0,1.4737,1778110298128792981,1
ecgclass,fifo,1.4811,52.7461,46.3798,42.717,0.0034,2.9768,5.8515,0.0,6.3663,1778110298189412851,1
ecgclass,fifo,1.4992,87.78,52.6395,49.8224,0.0027,2.1631,34.548,0.0,35.1405,1778110298236190990,1
ecgclass,fifo,1.7892,59.4783,57.9973,55.143,0.0033,2.1532,0.8674,0.0,1.481,1778110298492579602,1
ecgclass,fifo,2.0712,53.946,52.5367,49.7618,0.0031,2.1297,0.8492,0.0,1.4093,1778110298774513124,1
ecgclass,fifo,2.6966,49.0782,47.6687,46.3903,0.0033,0.6187,0.8321,0.0,1.4095,1778110299399920394,1
ecgclass,fifo,2.712,83.0488,48.8769,46.1094,0.0033,2.0927,33.5996,0.0,34.1719,1778110299448080295,1
ecgclass,fifo,2.9216,55.9647,54.5054,53.335,0.0038,0.5409,0.9165,0.0,1.4593,1778110299624933850,1
ecgclass,fifo,2.9352,96.1173,52.93,50.1623,0.0038,2.116,42.5506,0.0,43.1872,1778110299680243192,1
ecgclass,fifo,3.153,51.8734,50.4781,47.6877,0.0033,2.1528,0.8698,0.0,1.3954,1778110299856358176,1
ecgclass,fifo,3.4993,47.4861,46.095,43.3358,0.0045,1.9685,0.8936,0.0,1.391,1778110300202624417,1
ecgclass,fifo,3.5774,57.6639,56.3264,53.4939,0.0038,2.109,0.7684,0.0,1.3375,1778110300280679751,1
ecgclass,fifo,3.8233,57.2231,55.6798,52.881,0.0027,2.0885,0.9558,0.0,1.5433,1778110300526668476,1
ecgclass,fifo,3.8542,101.9249,75.1597,60.1788,0.0029,7.1156,26.1648,0.0,26.7652,1778110300582813749,1
ecgclass,fifo,3.8724,83.7343,75.1597,60.1788,0.0029,7.1156,7.9584,0.0,8.5745,1778110300582813749,1
ecgclass,fifo,3.9352,77.9116,56.5114,53.5927,0.0031,2.1369,20.8681,0.0,21.4003,1778110300658523135,1
ecgclass,fifo,4.1158,57.9262,56.332,53.5589,0.0033,2.0675,0.9894,0.0,1.5942,1778110300819253433,1
ecgclass,fifo,4.1985,56.3786,55.0551,52.2819,0.0036,2.088,0.773,0.0,1.3235,1778110300901689871,1
ecgclass,fifo,4.4482,61.1973,59.5238,58.1614,0.0024,0.6855,0.9458,0.0,1.6735,1778110301151632037,1
ecgclass,fifo,4.4922,65.7654,48.2907,45.4639,0.003,2.1206,16.9079,0.0,17.4747,1778110301211552546,1
ecgclass,fifo,4.8605,55.0313,53.6258,52.0643,0.0044,0.7235,0.9084,0.0,1.4055,1778110301563846839,1
ecgclass,fifo,5.1058,58.692,57.3908,54.6552,0.0036,2.0701,0.731,0.0,1.3012,1778110301808972032,1
ecgclass,fifo,5.2361,55.0997,53.7847,50.9509,0.0031,2.1513,0.7601,0.0,1.315,1778110301939343195,1
ecgclass,fifo,5.3204,58.2168,56.7581,53.9767,0.0032,2.0872,0.8001,0.0,1.4587,1778110302023651482,1
ecgclass,fifo,5.4106,56.6044,55.2735,52.462,0.0031,2.1284,0.7722,0.0,1.3309,1778110302113791340,1
ecgclass,fifo,5.4263,115.644,74.3226,71.4338,0.0028,1.0798,40.6678,0.0,41.3214,1778110302169462756,1
ecgclass,fifo,5.4619,80.1177,74.3226,71.4338,0.0028,1.0798,5.126,0.0,5.7951,1778110302169462756,1
ecgclass,fifo,5.5988,56.0713,54.5326,51.7707,0.0031,2.0789,0.874,0.0,1.5387,1778110302302123550,1
ecgclass,fifo,5.6771,60.9365,59.4937,56.6754,0.0029,2.1674,0.8662,0.0,1.4427,1778110302380397289,1
ecgclass,fifo,5.9293,58.2883,56.7873,53.9606,0.0029,2.1495,0.9413,0.0,1.5011,1778110302632658842,1
ecgclass,fifo,6.0714,57.5383,56.0728,53.2821,0.0027,2.1382,0.8385,0.0,1.4654,1778110302774687020,1
ecgclass,fifo,6.1192,65.7675,55.6858,52.8681,0.0033,2.1338,9.4657,0.0,10.0817,1778110302831160236,1
ecgclass,fifo,6.2117,58.3565,56.4355,53.7078,0.0027,2.0615,0.9291,0.0,1.9211,1778110302915101215,1
ecgclass,fifo,6.3398,57.3807,55.7806,52.9808,0.0043,2.1546,0.9551,0.0,1.6001,1778110303043215926,1
ecgclass,fifo,6.4084,57.3599,55.7991,52.9715,0.0032,2.1002,0.8812,0.0,1.5609,1778110303111748628,1
ecgclass,fifo,6.473,49.933,48.5065,45.7165,0.0032,2.204,0.8228,0.0,1.4265,1778110303176238854,1
ecgclass,fifo,6.6482,58.6269,57.2281,54.3858,0.0037,2.1251,0.8967,0.0,1.3988,1778110303351577900,1
ecgclass,fifo,6.708,50.0262,48.5249,45.8363,0.0029,2.1077,0.6187,0.0,1.5013,1778110303411059074,1
ecgclass,fifo,6.9742,58.3096,56.7064,53.8526,0.0035,2.1529,0.9551,0.0,1.6031,1778110303677637607,1
ecgclass,fifo,7.2529,54.7118,53.3112,50.4909,0.003,2.1542,0.8476,0.0,1.4007,1778110303956235317,1
ecgclass,fifo,7.4694,59.1445,57.6103,54.7801,0.0031,1.7967,0.9029,0.0,1.5342,1778110304172807747,1
ecgclass,fifo,7.4845,100.4384,55.5662,52.7564,0.003,2.183,43.9425,0.0,44.8722,1778110304230916957,1
ecgclass,fifo,7.7114,54.8356,53.3041,50.4737,0.0031,2.1399,0.9062,0.0,1.5314,1778110304414799486,1
ecgclass,fifo,7.982,53.983,52.3053,49.5732,0.0027,2.0924,0.8419,0.0,1.6776,1778110304685289338,1
ecgclass,fifo,8.2061,58.3646,56.992,54.6579,0.003,1.262,0.8917,0.0,1.3726,1778110304909470487,1
ecgclass,fifo,8.2618,51.6183,48.4455,45.7097,0.0035,2.1532,2.6174,0.0,3.1728,1778110304966909710,1
ecgclass,fifo,8.3262,52.0799,50.9172,49.6027,0.0036,0.6484,0.6557,0.0,1.1627,1778110305029286060,1
ecgclass,fifo,8.3597,68.1257,48.9419,46.1867,0.0029,2.1013,18.4095,0.0,19.1839,1778110305080582181,1
ecgclass,fifo,8.43,55.3839,54.106,51.4271,0.0031,2.0315,0.6835,0.0,1.2779,1778110305133133916,1
ecgclass,fifo,8.4343,122.335,70.7467,67.9476,0.0038,1.0534,50.9155,0.0,51.5883,1778110305187667561,1
ecgclass,fifo,8.4678,88.8357,70.7467,67.9476,0.0038,1.0534,17.401,0.0,18.089,1778110305187667561,1
ecgclass,fifo,8.7321,57.9491,56.1696,53.361,0.003,2.1451,0.9074,0.0,1.7795,1778110305435469721,1
ecgclass,fifo,9.5301,53.519,52.0049,49.1385,0.0029,2.1778,0.8669,0.0,1.5141,1778110306233379601,1
ecgclass,fifo,9.644,54.8384,53.4822,52.2748,0.0031,0.5664,0.9317,0.0,1.3562,1778110306347345774,1
ecgclass,fifo,9.6999,51.8906,50.6794,47.9832,0.0032,2.1129,0.6614,0.0,1.2112,1778110306403049622,1
ecgclass,fifo,9.7799,56.7636,55.2671,52.4821,0.0035,2.141,0.8411,0.0,1.4965,1778110306483155520,1
ecgclass,fifo,9.8516,49.5477,48.3223,46.9465,0.0023,0.7418,0.7243,0.0,1.2254,1778110306554820610,1
ecgclass,fifo,9.879,73.04,50.3853,47.5661,0.0028,2.1301,22.0604,0.0,22.6547,1778110306603510336,1
ecgclass,fifo,10.0944,56.2932,54.9882,53.4363,0.0034,0.7233,0.8605,0.0,1.3051,1778110306797759603,1
ecgclass,fifo,10.3694,44.5051,43.1013,41.8662,0.0028,0.588,0.7403,0.0,1.4038,1778110307072596612,1
ecgclass,fifo,10.671,54.6539,53.3835,50.5533,0.0028,2.1432,0.7629,0.0,1.2703,1778110307374268539,1
ecgclass,fifo,11.7335,58.4264,57.0851,54.2762,0.0035,1.7246,0.8326,0.0,1.3413,1778110308436785156,1
ecgclass,fifo,12.1543,55.4323,54.1638,51.3791,0.0035,2.0783,0.762,0.0,1.2685,1778110308857568658,1
ecgclass,fifo,12.4836,57.7378,56.3088,53.4998,0.003,2.1592,0.8311,0.0,1.4291,1778110309186889483,1
ecgclass,fifo,12.6921,54.0898,52.6037,49.8523,0.0037,2.0673,0.8867,0.0,1.4861,1778110309395419954,1
ecgclass,fifo,12.8109,46.4358,45.1881,43.8905,0.0027,0.7077,0.7904,0.0,1.2478,1778110309514159164,1
ecgclass,fifo,12.8195,89.8254,51.466,48.7521,0.0031,2.061,37.8025,0.0,38.3594,1778110309559753689,1
ecgclass,fifo,13.0111,55.9063,54.6148,51.8587,0.0034,2.1107,0.7796,0.0,1.2915,1778110309714329320,1
ecgclass,fifo,13.1363,56.699,55.2437,52.4131,0.0036,2.1533,0.8433,0.0,1.4553,1778110309839639458,1
ecgclass,fifo,13.4366,53.8309,52.5208,49.7031,0.0034,2.1704,0.7761,0.0,1.3101,1778110310139827671,1
ecgclass,fifo,13.8426,58.6009,57.2285,54.4647,0.0032,2.0705,0.7925,0.0,1.3724,1778110310545833174,1
ecgclass,fifo,13.9087,50.6184,49.3201,46.5048,0.0033,2.1601,0.7522,0.0,1.2983,1778110310611868802,1
ecgclass,fifo,13.9191,95.9206,55.3478,52.5277,0.0036,2.0815,40.0226,0.0,40.5728,1778110310661563273,1
ecgclass,fifo,14.1034,60.9016,59.4052,56.5545,0.0033,2.1318,0.8881,0.0,1.4964,1778110310806736332,1
ecgclass,fifo,14.6139,58.3508,56.9045,54.1201,0.0034,2.1406,0.8693,0.0,1.4463,1778110311317267175,1
ecgclass,fifo,14.7788,57.405,56.0553,53.2683,0.0029,2.1275,0.808,0.0,1.3497,1778110311482037085,1
ecgclass,fifo,15.2046,56.4022,55.0183,52.2284,0.0027,2.1655,0.8554,0.0,1.3839,1778110311907914658,1
ecgclass,fifo,15.3548,43.7996,42.288,39.5855,0.003,2.064,0.9019,0.0,1.5117,1778110312058146966,1
ecgclass,fifo,15.6178,50.684,49.4007,48.0557,0.0036,0.7203,0.747,0.0,1.2832,1778110312320975229,1
ecgclass,fifo,15.6759,56.6032,55.3998,52.607,0.0036,2.1544,0.6878,0.0,1.2034,1778110312379030852,1
ecgclass,fifo,15.7028,93.6685,63.5259,60.6693,0.0027,1.0856,29.5172,0.0,30.1426,1778110312434792126,1
ecgclass,fifo,15.7312,65.3009,63.5259,60.6693,0.0027,1.0856,1.0986,0.0,1.7751,1778110312434792126,1
ecgclass,fifo,15.7547,117.9187,75.4247,72.5848,0.0022,0.7258,41.8279,0.0,42.494,1778110312499019600,1
ecgclass,fifo,15.7652,107.424,75.4247,72.5848,0.0022,0.7258,31.3189,0.0,31.9993,1778110312499019600,1
ecgclass,fifo,16.1096,49.2983,47.7793,44.9416,0.0036,2.183,0.9546,0.0,1.519,1778110312813065622,1
