task,condition,elapsed_sec,latency_ms,server_exec_ms,server_start_ns
ecgclass,no_sharing,1.0784,23.6378,14.3473,1775517248736466574
ecgclass,no_sharing,1.0851,16.9201,14.3473,1775517248736466574
ecgclass,no_sharing,1.089,28.388,12.7741,1775517248753823334
ecgclass,no_sharing,1.0904,27.0755,12.7741,1775517248753823334
ecgclass,no_sharing,1.0961,21.6162,12.7741,1775517248753823334
ecgclass,no_sharing,1.1249,17.0691,15.8722,1775517248775306989
ecgclass,no_sharing,1.1369,18.0211,12.6472,1775517248791461569
ecgclass,no_sharing,1.1756,16.4375,11.573,1775517248829668907
ecgclass,no_sharing,1.2024,13.9172,12.5519,1775517248852918126
ecgclass,no_sharing,1.2152,20.9343,19.3132,1775517248865905262
ecgclass,no_sharing,1.2382,14.7586,13.2544,1775517248888937402
ecgclass,no_sharing,1.247,18.9261,12.3635,1775517248902570226
ecgclass,no_sharing,1.2604,24.8597,12.9256,1775517248921529554
ecgclass,no_sharing,1.2657,19.593,12.9256,1775517248921529554
ecgclass,no_sharing,1.2681,34.5979,12.3517,1775517248939533111
ecgclass,no_sharing,1.2954,24.9701,12.2816,1775517248957167854
ecgclass,no_sharing,1.2967,23.9527,12.2816,1775517248957167854
ecgclass,no_sharing,1.299,21.6985,12.2816,1775517248957167854
ecgclass,no_sharing,1.3026,30.978,12.7331,1775517248969945462
ecgclass,no_sharing,1.3149,18.6701,12.7331,1775517248969945462
ecgclass,no_sharing,1.3202,33.5326,19.5973,1775517248983177249
ecgclass,no_sharing,1.3288,24.9381,19.5973,1775517248983177249
ecgclass,no_sharing,1.3556,14.2918,11.8043,1775517249007179249
ecgclass,no_sharing,1.375,13.1364,12.0484,1775517249025326433
ecgclass,no_sharing,1.3892,13.3173,12.2496,1775517249039545432
ecgclass,no_sharing,1.3917,23.5629,12.2205,1775517249052146332
ecgclass,no_sharing,1.4067,31.0814,13.1803,1775517249073780373
ecgclass,no_sharing,1.412,25.8234,13.1803,1775517249073780373
ecgclass,no_sharing,1.4144,47.431,17.5772,1775517249093437310
ecgclass,no_sharing,1.4185,43.4895,17.5772,1775517249093437310
ecgclass,no_sharing,1.4199,42.2256,17.5772,1775517249093437310
ecgclass,no_sharing,1.4307,31.513,17.5772,1775517249093437310
ecgclass,no_sharing,1.4433,38.3687,11.6395,1775517249118978355
ecgclass,no_sharing,1.4467,35.2712,11.6395,1775517249118978355
ecgclass,no_sharing,1.4472,34.7888,11.6395,1775517249118978355
ecgclass,no_sharing,1.4814,23.1752,13.0217,1775517249140781573
ecgclass,no_sharing,1.4915,25.7864,12.303,1775517249154141565
ecgclass,no_sharing,1.5107,23.1345,12.8127,1775517249170181280
ecgclass,no_sharing,1.515,18.9378,12.8127,1775517249170181280
ecgclass,no_sharing,1.5361,21.9936,20.4293,1775517249186902744
ecgclass,no_sharing,1.5568,13.7956,12.1257,1775517249207651597
ecgclass,no_sharing,1.557,13.6855,12.1257,1775517249207651597
ecgclass,no_sharing,1.6252,13.7033,12.6171,1775517249275538775
ecgclass,no_sharing,1.6342,27.7832,18.8977,1775517249292322701
ecgclass,no_sharing,1.6518,23.442,12.6912,1775517249311661126
ecgclass,no_sharing,1.6541,21.1475,12.6912,1775517249311661126
ecgclass,no_sharing,1.6671,24.446,12.6581,1775517249328089647
ecgclass,no_sharing,1.6705,21.1809,12.6581,1775517249328089647
ecgclass,no_sharing,1.6899,17.3266,15.2195,1775517249341182288
ecgclass,no_sharing,1.6957,31.0316,12.9769,1775517249362917313
ecgclass,no_sharing,1.7055,21.3189,12.9769,1775517249362917313
ecgclass,no_sharing,1.7123,39.5799,18.4526,1775517249382635083
ecgclass,no_sharing,1.7216,30.3583,18.4526,1775517249382635083
ecgclass,no_sharing,1.7279,36.9995,12.4383,1775517249401628302
ecgclass,no_sharing,1.7354,29.5587,12.4383,1775517249401628302
ecgclass,no_sharing,1.7354,29.7616,12.4383,1775517249401628302
ecgclass,no_sharing,1.7562,22.023,12.6864,1775517249414733954
ecgclass,no_sharing,1.7883,17.0975,15.6514,1775517249438617499
ecgclass,no_sharing,1.7939,32.4614,14.9853,1775517249460456829
ecgclass,no_sharing,1.8363,12.7079,11.6783,1775517249486553417
ecgclass,no_sharing,1.8388,31.4238,12.3855,1775517249506954586
ecgclass,no_sharing,1.8743,18.2846,12.5754,1775517249529232024
ecgclass,no_sharing,1.878,30.9558,12.4678,1775517249545676926
ecgclass,no_sharing,1.887,22.0358,12.4678,1775517249545676926
ecgclass,no_sharing,1.9172,14.1175,12.6568,1775517249567879631
ecgclass,no_sharing,1.9192,26.485,13.907,1775517249580954851
ecgclass,no_sharing,1.9215,24.3886,13.907,1775517249580954851
ecgclass,no_sharing,1.9377,23.5593,12.6091,1775517249597888894
ecgclass,no_sharing,1.9501,24.0989,12.3368,1775517249610861980
ecgclass,no_sharing,1.9535,20.7486,12.3368,1775517249610861980
ecgclass,no_sharing,1.9598,14.4134,12.3368,1775517249610861980
ecgclass,no_sharing,1.9684,21.9371,12.1658,1775517249627350884
ecgclass,no_sharing,1.9924,16.1121,13.5342,1775517249644245975
ecgclass,no_sharing,1.9968,31.5306,19.2251,1775517249658183982
ecgclass,no_sharing,2.0065,21.7767,19.2251,1775517249658183982
ecgclass,no_sharing,2.0106,37.4131,19.1242,1775517249677834289
ecgclass,no_sharing,2.0149,33.1457,19.1242,1775517249677834289
ecgclass,no_sharing,2.0424,23.6154,12.8336,1775517249702420294
ecgclass,no_sharing,2.0478,31.5599,12.9887,1775517249715597718
ecgclass,no_sharing,2.0648,14.7097,12.9887,1775517249715597718
ecgclass,no_sharing,2.0692,31.8007,18.6296,1775517249731470017
ecgclass,no_sharing,2.0715,29.5279,18.6296,1775517249731470017
ecgclass,no_sharing,2.0858,31.4896,12.4141,1775517249754021966
ecgclass,no_sharing,2.1031,26.7971,12.0367,1775517249766823815
ecgclass,no_sharing,2.115,14.9944,12.0367,1775517249766823815
ecgclass,no_sharing,2.1297,20.4809,16.6169,1775517249782748205
ecgclass,no_sharing,2.1425,26.9811,12.2411,1775517249806331838
ecgclass,no_sharing,2.1558,26.5768,12.6819,1775517249818941219
ecgclass,no_sharing,2.1845,13.0615,12.031,1775517249834813907
ecgclass,no_sharing,2.2196,16.5777,15.449,1775517249869903304
ecgclass,no_sharing,2.2277,24.7121,12.5994,1775517249889045830
ecgclass,no_sharing,2.229,23.4873,12.5994,1775517249889045830
ecgclass,no_sharing,2.2474,21.8177,12.5395,1775517249905741712
ecgclass,no_sharing,2.2569,24.9293,12.2608,1775517249918691147
ecgclass,no_sharing,2.288,19.5177,14.4324,1775517249942244729
ecgclass,no_sharing,2.3005,29.7832,16.4409,1775517249962970681
ecgclass,no_sharing,2.3028,27.6575,16.4409,1775517249962970681
ecgclass,no_sharing,2.3158,41.6203,13.2515,1775517249993135571
ecgclass,no_sharing,2.323,34.4017,13.2515,1775517249993135571
ecgclass,no_sharing,2.3244,33.0563,13.2515,1775517249993135571
ecgclass,no_sharing,2.3277,29.7065,13.2515,1775517249993135571
ecgclass,no_sharing,2.3716,13.617,12.4347,1775517250021827319
ecgclass,no_sharing,2.3759,26.6972,12.3602,1775517250039444310
ecgclass,no_sharing,2.3792,23.5066,12.3602,1775517250039444310
ecgclass,no_sharing,2.385,30.4682,12.3019,1775517250052345133
ecgclass,no_sharing,2.4113,26.6161,15.8328,1775517250071231008
ecgclass,no_sharing,2.4248,31.8966,13.9101,1775517250091849966
ecgclass,no_sharing,2.4272,29.5446,13.9101,1775517250091849966
ecgclass,no_sharing,2.4272,29.7606,13.9101,1775517250091849966
ecgclass,no_sharing,2.433,23.9191,13.9101,1775517250091849966
ecgclass,no_sharing,2.4345,22.505,13.9101,1775517250091849966
ecgclass,no_sharing,2.46,14.2288,12.9359,1775517250110560414
ecgclass,no_sharing,2.4614,26.1359,12.6993,1775517250123909336
ecgclass,no_sharing,2.4697,17.8356,12.6993,1775517250123909336
ecgclass,no_sharing,2.4824,23.7796,15.6193,1775517250139784274
ecgclass,no_sharing,2.5184,13.2229,11.936,1775517250168912180
ecgclass,no_sharing,2.5229,28.3318,12.5652,1775517250187825846
ecgclass,no_sharing,2.5441,26.0508,12.3107,1775517250206992453
ecgclass,no_sharing,2.5533,35.7366,13.8053,1775517250224439107
ecgclass,no_sharing,2.5752,27.2334,12.9959,1775517250238593623
ecgclass,no_sharing,2.5801,22.6874,12.9959,1775517250238593623
ecgclass,no_sharing,2.5835,19.3276,12.9959,1775517250238593623
ecgclass,no_sharing,2.5868,15.9862,12.9959,1775517250238593623
ecgclass,no_sharing,2.6002,18.7023,12.508,1775517250255472103
ecgclass,no_sharing,2.6082,22.7869,11.8321,1775517250268350356
ecgclass,no_sharing,2.6187,28.1801,11.8423,1775517250284239484
ecgclass,no_sharing,2.6349,24.3227,11.977,1775517250296478080
ecgclass,no_sharing,2.65,21.3535,11.7369,1775517250308805448
ecgclass,no_sharing,2.6624,26.8674,12.4456,1775517250325955600
ecgclass,no_sharing,2.6798,32.8114,20.4836,1775517250341377450
ecgclass,no_sharing,2.6801,32.635,20.4836,1775517250341377450
ecgclass,no_sharing,2.6991,26.437,12.4291,1775517250362323201
ecgclass,no_sharing,2.7158,26.2337,12.7947,1775517250378427089
ecgclass,no_sharing,2.7212,20.9973,12.7947,1775517250378427089
ecgclass,no_sharing,2.7238,18.3687,12.7947,1775517250378427089
ecgclass,no_sharing,2.7333,21.4987,12.2039,1775517250391772741
ecgclass,no_sharing,2.7577,17.679,12.0669,1775517250412543875
ecgclass,no_sharing,2.7624,33.3748,20.0202,1775517250424937577
ecgclass,no_sharing,2.7805,31.4465,12.0607,1775517250449128375
ecgclass,no_sharing,2.8174,13.1404,12.2269,1775517250467514879
ecgclass,no_sharing,2.8227,22.7654,11.0924,1775517250483529393
ecgclass,no_sharing,2.8758,13.8602,12.9051,1775517250526038722
ecgclass,no_sharing,2.8772,26.8738,13.9683,1775517250539289400
ecgclass,no_sharing,2.8772,27.0381,13.9683,1775517250539289400
ecgclass,no_sharing,2.9002,25.6581,12.3263,1775517250562633383
ecgclass,no_sharing,2.9083,38.6207,17.4384,1775517250578639457
ecgclass,no_sharing,2.9166,30.4177,17.4384,1775517250578639457
ecgclass,no_sharing,2.9402,19.2432,12.1309,1775517250596547960
ecgclass,no_sharing,2.9718,14.0848,12.9747,1775517250622176159
ecgclass,no_sharing,2.9816,23.2847,18.6018,1775517250635437737
ecgclass,no_sharing,3.0078,20.9579,19.9479,1775517250658100151
ecgclass,no_sharing,3.0205,21.7063,12.7914,1775517250678434427
ecgclass,no_sharing,3.027,15.1827,12.7914,1775517250678434427
ecgclass,no_sharing,3.0299,28.389,12.2633,1775517250695237545
ecgclass,no_sharing,3.0471,23.8044,12.1105,1775517250707808134
ecgclass,no_sharing,3.0742,16.2539,15.2006,1775517250724384481
ecgclass,no_sharing,3.1073,15.5852,14.583,1775517250757491545
ecgclass,no_sharing,3.1116,33.1388,15.332,1775517250778563682
ecgclass,no_sharing,3.124,43.3807,14.2586,1775517250800817898
ecgclass,no_sharing,3.1307,36.6707,14.2586,1775517250800817898
ecgclass,no_sharing,3.1519,43.9105,21.8281,1775517250822601206
ecgclass,no_sharing,3.1544,41.4402,21.8281,1775517250822601206
ecgclass,no_sharing,3.1559,39.9489,21.8281,1775517250822601206
ecgclass,no_sharing,3.1601,35.6781,21.8281,1775517250822601206
ecgclass,no_sharing,3.1603,35.496,21.8281,1775517250822601206
ecgclass,no_sharing,3.1672,46.1409,13.6308,1775517250848819339
ecgclass,no_sharing,3.1726,40.8914,13.6308,1775517250848819339
ecgclass,no_sharing,3.174,39.4857,13.6308,1775517250848819339
ecgclass,no_sharing,3.2123,14.2365,12.7278,1775517250863081759
ecgclass,no_sharing,3.2166,26.9687,12.9539,1775517250879772372
ecgclass,no_sharing,3.2318,25.7406,13.5516,1775517250893094663
ecgclass,no_sharing,3.2345,23.0439,13.5516,1775517250893094663
ecgclass,no_sharing,3.2408,16.9747,13.5516,1775517250893094663
ecgclass,no_sharing,3.2411,16.7522,13.5516,1775517250893094663
ecgclass,no_sharing,3.2429,32.7928,13.7721,1775517250911076770
ecgclass,no_sharing,3.2429,32.7907,13.7721,1775517250911076770
ecgclass,no_sharing,3.2632,26.0146,12.8377,1775517250925348520
ecgclass,no_sharing,3.2679,21.6079,12.8377,1775517250925348520
ecgclass,no_sharing,3.2768,29.6254,14.0932,1775517250941330343
ecgclass,no_sharing,3.2878,18.6439,14.0932,1775517250941330343
ecgclass,no_sharing,3.2891,17.5548,14.0932,1775517250941330343
ecgclass,no_sharing,3.3259,25.7313,20.8611,1775517250979823624
ecgclass,no_sharing,3.3335,37.1745,18.2869,1775517251001465375
ecgclass,no_sharing,3.3335,37.2069,18.2869,1775517251001465375
ecgclass,no_sharing,3.3362,35.3727,18.2869,1775517251001465375
ecgclass,no_sharing,3.3415,30.0608,18.2869,1775517251001465375
ecgclass,no_sharing,3.3428,28.7068,18.2869,1775517251001465375
ecgclass,no_sharing,3.3472,24.4255,18.2869,1775517251001465375
ecgclass,no_sharing,3.357,33.5932,17.0423,1775517251022450798
ecgclass,no_sharing,3.357,33.5824,17.0423,1775517251022450798
ecgclass,no_sharing,3.3616,29.0487,17.0423,1775517251022450798
ecgclass,no_sharing,3.3815,25.5477,13.3475,1775517251042865827
ecgclass,no_sharing,3.3816,25.5001,13.3475,1775517251042865827
ecgclass,no_sharing,3.3947,32.9595,19.9956,1775517251056676239
ecgclass,no_sharing,3.3947,32.9523,19.9956,1775517251056676239
ecgclass,no_sharing,3.4288,21.5015,18.8305,1775517251080735961
ecgclass,no_sharing,3.4314,40.1053,20.5352,1775517251099947020
ecgclass,no_sharing,3.4349,36.6621,20.5352,1775517251099947020
ecgclass,no_sharing,3.4479,23.7267,20.5352,1775517251099947020
ecgclass,no_sharing,3.476,13.6902,12.5558,1775517251126302459
ecgclass,no_sharing,3.5161,19.3951,18.2888,1775517251166376266
ecgclass,no_sharing,3.5335,20.5057,11.8603,1775517251191322676
ecgclass,no_sharing,3.555,20.8871,13.467,1775517251211690953
ecgclass,no_sharing,3.5689,25.1224,13.8964,1775517251229090126
ecgclass,no_sharing,3.5713,22.7695,13.8964,1775517251229090126
ecgclass,no_sharing,3.5857,25.6922,13.6167,1775517251247015871
ecgclass,no_sharing,3.5881,23.546,13.6167,1775517251247015871
ecgclass,no_sharing,3.6004,29.7403,13.3294,1775517251265866544
ecgclass,no_sharing,3.6101,20.0498,13.3294,1775517251265866544
ecgclass,no_sharing,3.6147,29.6013,13.6703,1775517251279659094
ecgclass,no_sharing,3.6233,20.9935,13.6703,1775517251279659094
ecgclass,no_sharing,3.6343,32.5637,19.8305,1775517251296160449
ecgclass,no_sharing,3.6376,29.2246,19.8305,1775517251296160449
ecgclass,no_sharing,3.643,24.0293,19.8305,1775517251296160449
ecgclass,no_sharing,3.6482,40.0045,20.5447,1775517251316410952
ecgclass,no_sharing,3.6488,39.362,20.5447,1775517251316410952
ecgclass,no_sharing,3.653,35.3761,20.5447,1775517251316410952
ecgclass,no_sharing,3.6658,22.5792,20.5447,1775517251316410952
ecgclass,no_sharing,3.6805,26.006,14.6791,1775517251340989756
ecgclass,no_sharing,3.6878,18.6713,14.6791,1775517251340989756
ecgclass,no_sharing,3.6957,24.3433,12.9531,1775517251356124633
ecgclass,no_sharing,3.7004,19.6509,12.9531,1775517251356124633
ecgclass,no_sharing,3.7146,22.0656,12.9306,1775517251372977822
ecgclass,no_sharing,3.7199,16.9666,12.9306,1775517251372977822
ecgclass,no_sharing,3.7316,25.8079,12.3367,1775517251394286239
ecgclass,no_sharing,3.7399,29.7372,11.7594,1775517251406990304
ecgclass,no_sharing,3.7476,22.2108,11.7594,1775517251406990304
ecgclass,no_sharing,3.7839,19.6989,18.3745,1775517251434380037
ecgclass,no_sharing,3.81,12.6283,11.5554,1775517251460122661
ecgclass,no_sharing,3.8223,16.6786,12.3955,1775517251475626483
ecgclass,no_sharing,3.8375,20.205,12.5988,1775517251494323140
ecgclass,no_sharing,3.8387,19.155,12.5988,1775517251494323140
ecgclass,no_sharing,3.8452,30.4403,12.4036,1775517251512380890
ecgclass,no_sharing,3.861,31.3749,12.5261,1775517251528994130
ecgclass,no_sharing,3.874,18.4121,12.5261,1775517251528994130
ecgclass,no_sharing,3.8767,27.8227,11.7708,1775517251541976076
ecgclass,no_sharing,3.9161,18.9686,17.1738,1775517251567088683
ecgclass,no_sharing,3.9161,37.6136,13.234,1775517251589649003
ecgclass,no_sharing,3.9303,23.5808,13.234,1775517251589649003
ecgclass,no_sharing,3.9316,22.2838,13.234,1775517251589649003
ecgclass,no_sharing,3.9623,13.7041,12.4546,1775517251612782347
ecgclass,no_sharing,3.9626,29.7966,15.9114,1775517251625626627
ecgclass,no_sharing,3.9825,22.9466,12.5666,1775517251641969185
ecgclass,no_sharing,3.9842,21.3251,12.5666,1775517251641969185
ecgclass,no_sharing,4.0414,13.0639,11.7502,1775517251691906000
ecgclass,no_sharing,4.0488,24.2712,12.143,1775517251710107548
ecgclass,no_sharing,4.0645,30.4098,17.8136,1775517251726232748
ecgclass,no_sharing,4.0755,32.7222,12.8458,1775517251744438076
ecgclass,no_sharing,4.0841,24.1294,12.8458,1775517251744438076
ecgclass,no_sharing,4.1014,23.6537,12.7356,1775517251761429823
ecgclass,no_sharing,4.1112,13.8378,12.7356,1775517251761429823
ecgclass,no_sharing,4.1451,13.2391,12.2748,1775517251795330193
ecgclass,no_sharing,4.1464,31.4574,18.9691,1775517251807969416
ecgclass,no_sharing,4.2132,13.6676,12.6087,1775517251863374373
ecgclass,no_sharing,4.2238,18.7061,12.6987,1775517251879046774
ecgclass,no_sharing,4.2267,35.8288,12.9996,1775517251898516185
ecgclass,no_sharing,4.2349,27.5869,12.9996,1775517251898516185
ecgclass,no_sharing,4.2497,36.6476,15.8604,1775517251918820482
ecgclass,no_sharing,4.2624,36.3176,12.7925,1775517251935048516
ecgclass,no_sharing,4.2884,22.7516,11.9411,1775517251948220702
ecgclass,no_sharing,4.3171,12.9898,11.9302,1775517251967247684
ecgclass,no_sharing,4.3293,22.0478,20.5919,1775517251979798534
ecgclass,no_sharing,4.3485,25.1701,19.215,1775517252003657220
ecgclass,no_sharing,4.3565,41.4176,19.903,1775517252027235165
ecgclass,no_sharing,4.3582,39.8195,19.903,1775517252027235165
ecgclass,no_sharing,4.3649,33.4237,19.903,1775517252027235165
ecgclass,no_sharing,4.3691,29.1369,19.903,1775517252027235165
ecgclass,no_sharing,4.3933,17.9262,12.5106,1775517252047824323
ecgclass,no_sharing,4.3966,14.6663,12.5106,1775517252047824323
ecgclass,no_sharing,4.4123,14.7476,11.7692,1775517252064494457
ecgclass,no_sharing,4.4412,13.7243,12.1901,1775517252091956675
ecgclass,no_sharing,4.4428,32.275,13.4235,1775517252110676545
ecgclass,no_sharing,4.4545,42.6905,19.3963,1775517252126962601
ecgclass,no_sharing,4.4865,29.917,17.7669,1775517252146702924
ecgclass,no_sharing,4.4937,22.6607,17.7669,1775517252146702924
ecgclass,no_sharing,4.4993,32.5434,12.3677,1775517252168649440
ecgclass,no_sharing,4.5076,24.3495,12.3677,1775517252168649440
ecgclass,no_sharing,4.5099,22.1219,12.3677,1775517252168649440
ecgclass,no_sharing,4.5123,19.8157,12.3677,1775517252168649440
ecgclass,no_sharing,4.5511,15.5191,14.0371,1775517252201446863
ecgclass,no_sharing,4.5816,24.0238,19.6411,1775517252234579421
ecgclass,no_sharing,4.5888,42.9523,21.1747,1775517252259734842
ecgclass,no_sharing,4.5925,39.5226,21.1747,1775517252259734842
ecgclass,no_sharing,4.6096,42.0744,19.0096,1775517252281660747
ecgclass,no_sharing,4.6641,20.5815,19.3296,1775517252314425609
ecgclass,no_sharing,4.6911,25.9266,24.5565,1775517252341354095
ecgclass,no_sharing,4.6972,49.3138,26.6453,1775517252366657352
ecgclass,no_sharing,4.7059,40.7169,26.6453,1775517252366657352
ecgclass,no_sharing,4.7192,49.2728,23.4799,1775517252393996736
ecgclass,no_sharing,4.7289,39.7339,23.4799,1775517252393996736
ecgclass,no_sharing,4.7322,36.3784,23.4799,1775517252393996736
ecgclass,no_sharing,4.737,31.661,23.4799,1775517252393996736
ecgclass,no_sharing,4.7497,41.4462,21.2597,1775517252418420636
ecgclass,no_sharing,4.7943,25.8098,24.2811,1775517252444789558
ecgclass,no_sharing,4.7966,43.9298,19.3859,1775517252469481460
ecgclass,no_sharing,4.8115,29.0132,19.3859,1775517252469481460
ecgclass,no_sharing,4.8437,19.7554,18.3953,1775517252494209773
ecgclass,no_sharing,4.8437,50.235,23.5935,1775517252519287610
ecgclass,no_sharing,4.8512,42.7313,23.5935,1775517252519287610
ecgclass,no_sharing,4.8675,56.3323,23.2264,1775517252549839489
ecgclass,no_sharing,4.896,49.7916,19.0266,1775517252576048185
ecgclass,no_sharing,4.9313,29.3624,13.8226,1775517252595433113
ecgclass,no_sharing,4.9357,25.0154,13.8226,1775517252595433113
ecgclass,no_sharing,4.9359,24.7829,13.8226,1775517252595433113
ecgclass,no_sharing,4.9412,19.5332,13.8226,1775517252595433113
ecgclass,no_sharing,4.9509,28.7671,16.5205,1775517252612412769
