task,condition,elapsed_sec,latency_ms
ecgclass,no_sharing,0.0001,470.3963
ecgclass,no_sharing,0.0408,446.8324
ecgclass,no_sharing,0.0803,441.5727
ecgclass,no_sharing,0.1207,401.3131
ecgclass,no_sharing,0.1238,398.3774
ecgclass,no_sharing,0.1257,396.6939
ecgclass,no_sharing,0.1495,372.9975
ecgclass,no_sharing,0.1737,377.6965
ecgclass,no_sharing,0.2258,326.3893
ecgclass,no_sharing,0.227,325.2008
ecgclass,no_sharing,0.2445,307.7152
ecgclass,no_sharing,0.2453,306.9041
ecgclass,no_sharing,0.2639,315.6374
ecgclass,no_sharing,0.2922,287.3719
ecgclass,no_sharing,0.2984,281.2579
ecgclass,no_sharing,0.3198,259.9947
ecgclass,no_sharing,0.322,258.0035
ecgclass,no_sharing,0.323,279.8345
ecgclass,no_sharing,0.3289,274.044
ecgclass,no_sharing,0.3439,259.0246
ecgclass,no_sharing,0.3509,252.0316
ecgclass,no_sharing,0.3712,231.7424
ecgclass,no_sharing,0.3746,258.3191
ecgclass,no_sharing,0.4059,227.0443
ecgclass,no_sharing,0.4267,206.2414
ecgclass,no_sharing,0.4378,195.3692
ecgclass,no_sharing,0.444,189.208
ecgclass,no_sharing,0.4519,209.1591
ecgclass,no_sharing,0.4527,208.5211
ecgclass,no_sharing,0.4563,204.9408
ecgclass,no_sharing,0.4673,194.0272
ecgclass,no_sharing,0.4736,187.7563
ecgclass,no_sharing,0.4947,203.7282
ecgclass,no_sharing,0.5065,191.9322
ecgclass,no_sharing,0.5107,189.3947
ecgclass,no_sharing,0.5185,181.675
ecgclass,no_sharing,0.5289,171.3047
ecgclass,no_sharing,0.5343,203.6152
ecgclass,no_sharing,0.5397,198.4158
ecgclass,no_sharing,0.5543,183.7614
ecgclass,no_sharing,0.5597,178.7629
ecgclass,no_sharing,0.5821,156.3451
ecgclass,no_sharing,0.6052,167.7301
ecgclass,no_sharing,0.6232,149.796
ecgclass,no_sharing,0.624,150.1629
ecgclass,no_sharing,0.6434,130.7156
ecgclass,no_sharing,0.6654,108.7701
ecgclass,no_sharing,0.6856,112.1988
ecgclass,no_sharing,0.6895,108.4557
ecgclass,no_sharing,0.6943,103.7869
ecgclass,no_sharing,0.6967,101.5539
ecgclass,no_sharing,0.7036,94.7914
ecgclass,no_sharing,0.7036,116.6053
ecgclass,no_sharing,0.706,114.1882
ecgclass,no_sharing,0.7278,92.4683
ecgclass,no_sharing,0.7948,42.5761
ecgclass,no_sharing,0.8042,63.9544
ecgclass,no_sharing,0.809,59.2861
ecgclass,no_sharing,0.8154,52.8691
ecgclass,no_sharing,0.8219,66.0191
ecgclass,no_sharing,0.8238,64.4369
ecgclass,no_sharing,0.8419,64.2071
ecgclass,no_sharing,0.8644,41.7788
ecgclass,no_sharing,0.8893,31.564
ecgclass,no_sharing,0.9785,32.5041
ecgclass,no_sharing,1.0132,18.5046
ecgclass,no_sharing,1.0408,16.7093
ecgclass,no_sharing,1.0586,19.1481
ecgclass,no_sharing,1.0678,25.3341
ecgclass,no_sharing,1.0692,40.699
ecgclass,no_sharing,1.0849,42.1102
ecgclass,no_sharing,1.0954,65.7575
ecgclass,no_sharing,1.12,58.4133
ecgclass,no_sharing,1.1546,39.7198
ecgclass,no_sharing,1.1601,52.0351
ecgclass,no_sharing,1.1601,52.5131
ecgclass,no_sharing,1.1755,37.194
ecgclass,no_sharing,1.2188,20.1283
ecgclass,no_sharing,1.2333,21.0783
ecgclass,no_sharing,1.2681,24.9434
ecgclass,no_sharing,1.2799,32.3932
ecgclass,no_sharing,1.3027,26.5138
ecgclass,no_sharing,1.3066,39.8276
ecgclass,no_sharing,1.3094,37.0624
ecgclass,no_sharing,1.3113,53.7107
ecgclass,no_sharing,1.3134,51.6164
ecgclass,no_sharing,1.3141,51.065
ecgclass,no_sharing,1.3434,52.2158
ecgclass,no_sharing,1.3503,77.9927
ecgclass,no_sharing,1.3572,71.8989
ecgclass,no_sharing,1.3728,90.642
ecgclass,no_sharing,1.3757,87.7247
ecgclass,no_sharing,1.408,80.5328
ecgclass,no_sharing,1.4286,80.3168
ecgclass,no_sharing,1.435,74.0287
ecgclass,no_sharing,1.4376,71.4722
ecgclass,no_sharing,1.4467,63.2417
ecgclass,no_sharing,1.4521,57.8618
ecgclass,no_sharing,1.4535,73.4282
ecgclass,no_sharing,1.4615,65.6643
ecgclass,no_sharing,1.499,46.6437
ecgclass,no_sharing,1.5158,45.676
ecgclass,no_sharing,1.5675,19.0127
ecgclass,no_sharing,1.6017,26.0842
ecgclass,no_sharing,1.6203,23.0918
ecgclass,no_sharing,1.6506,19.9072
ecgclass,no_sharing,1.6626,25.3193
ecgclass,no_sharing,1.6806,39.4881
ecgclass,no_sharing,1.6867,53.8225
ecgclass,no_sharing,1.691,64.7342
ecgclass,no_sharing,1.7263,65.0866
ecgclass,no_sharing,1.7287,62.7487
ecgclass,no_sharing,1.7321,59.3517
ecgclass,no_sharing,1.7375,53.8909
ecgclass,no_sharing,1.7548,51.3136
ecgclass,no_sharing,1.7606,62.9029
ecgclass,no_sharing,1.7715,52.083
