task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,2906,4.9254,82.31,69.818,145.389,186.468,56.514,34.595,0.004,18.479,9.723,25.796
vocseg,no_sharing,2990,5.0678,84.33,74.457,147.743,197.93,58.101,34.495,0.004,20.164,9.7,26.229
