task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns
nyudepth,no_sharing,0.0001,64.8518,60.1077,58.9969,0.0038,0.5415,1.6668,0.0,4.744,1778790820543610264
nyudepth,no_sharing,0.2677,34.1008,29.6772,28.626,0.0034,0.4731,1.843,0.0,4.4235,1778790820811434895
nyudepth,no_sharing,0.5274,54.5177,49.9702,47.1443,0.0031,2.2357,1.853,0.0,4.5476,1778790821071080433
nyudepth,no_sharing,0.7923,35.152,30.5545,28.8996,0.0027,1.1126,1.7436,0.0,4.5974,1778790821335947130
nyudepth,no_sharing,0.8231,49.845,42.7785,40.0297,0.0031,2.2772,4.6072,0.0,7.0664,1778790821369602589
nyudepth,no_sharing,0.8326,84.6412,41.6982,40.7616,0.0027,0.4732,40.5462,0.0,42.943,1778790821415039989
nyudepth,no_sharing,0.9944,33.8194,29.4667,28.5395,0.0028,0.4542,1.6279,0.0,4.3527,1778790821537934082
nyudepth,no_sharing,1.1515,33.4835,29.344,28.3975,0.0041,0.4639,1.5881,0.0,4.1395,1778790821694950199
nyudepth,no_sharing,1.4979,34.8449,30.5578,29.5534,0.0028,0.471,1.7605,0.0,4.2871,1778790822041546620
nyudepth,no_sharing,1.5066,57.5144,29.0824,28.1173,0.0028,0.5011,26.087,0.0,28.432,1778790822074531728
nyudepth,no_sharing,1.6236,65.1972,60.5817,59.3917,0.0034,0.591,1.9901,0.0,4.6156,1778790822167451787
nyudepth,no_sharing,1.631,96.1776,35.9674,34.529,0.0025,0.9655,57.802,0.0,60.2102,1778790822230620475
nyudepth,no_sharing,1.7522,66.3233,62.0679,59.2536,0.0031,2.3151,1.6143,0.0,4.2554,1778790822295682905
nyudepth,no_sharing,1.9454,34.3118,29.6072,28.5874,0.0032,0.4895,2.1219,0.0,4.7046,1778790822489364307
nyudepth,no_sharing,1.9878,33.114,29.2684,28.3751,0.0026,0.4372,1.328,0.0,3.8456,1778790822531013655
nyudepth,no_sharing,2.1252,36.2465,31.5335,30.4594,0.003,0.5054,1.8044,0.0,4.7131,1778790822668857529
nyudepth,no_sharing,2.1412,151.8395,128.0174,84.5461,0.0029,21.4754,20.8921,0.0,23.8221,1778790822703963170
nyudepth,no_sharing,2.1526,142.5333,128.0174,84.5461,0.0029,21.4754,9.4483,0.0,14.5159,1778790822703963170
nyudepth,no_sharing,2.1867,166.3976,54.6658,53.5683,0.0032,0.2658,109.1969,0.0,111.7318,1778790822837746796
nyudepth,no_sharing,2.2868,68.5103,54.6658,53.5683,0.0032,0.2658,9.0961,0.0,13.8445,1778790822837746796
nyudepth,no_sharing,2.3324,56.6585,31.5161,30.6519,0.0031,0.4701,22.5928,0.0,25.1424,1778790822896811194
nyudepth,no_sharing,2.4714,59.715,54.6499,51.9266,0.0031,2.2565,2.5001,0.0,5.0651,1778790823015776194
nyudepth,no_sharing,2.4963,72.1638,35.0571,34.1206,0.0028,0.4663,34.7252,0.0,37.1068,1778790823072890949
nyudepth,no_sharing,2.7007,56.8445,52.4393,51.4065,0.0029,0.4969,1.7223,0.0,4.4052,1778790823244294744
nyudepth,no_sharing,2.8371,46.9253,42.7504,41.7472,0.0029,0.4725,1.6692,0.0,4.1749,1778790823380688323
nyudepth,no_sharing,2.9092,33.0205,29.3055,28.3526,0.0028,0.4641,1.3392,0.0,3.715,1778790823452420196
nyudepth,no_sharing,2.9564,40.7481,36.9706,34.2567,0.0027,2.2516,1.3173,0.0,3.7776,1778790823499548214
nyudepth,no_sharing,3.0072,61.379,57.4348,54.6992,0.0029,2.2287,1.4353,0.0,3.9442,1778790823550547955
nyudepth,no_sharing,3.0151,155.0298,98.7921,95.882,0.0041,1.1726,53.6973,0.0,56.2377,1778790823610615069
nyudepth,no_sharing,3.0346,137.5129,98.7921,95.882,0.0041,1.1726,34.1964,0.0,38.7208,1778790823610615069
nyudepth,no_sharing,3.1112,165.5767,101.7221,100.6527,0.0032,0.272,60.9972,0.0,63.8546,1778790823714030139
nyudepth,no_sharing,3.1544,123.9204,101.7221,100.6527,0.0032,0.272,17.7667,0.0,22.1984,1778790823714030139
nyudepth,no_sharing,3.2945,33.9518,29.6396,28.6812,0.0026,0.4736,1.8816,0.0,4.3122,1778790823838201920
nyudepth,no_sharing,3.3735,46.1016,41.9767,39.2912,0.0032,2.167,1.5461,0.0,4.1249,1778790823916961988
nyudepth,no_sharing,3.3998,62.0923,39.9875,39.0249,0.0026,0.4624,19.7344,0.0,22.1048,1778790823961354622
nyudepth,no_sharing,3.4512,42.6693,29.7348,28.8688,0.0026,0.4242,10.5422,0.0,12.9345,1778790824003648193
nyudepth,no_sharing,3.522,40.0484,35.605,32.898,0.003,2.2377,1.5743,0.0,4.4433,1778790824065487759
nyudepth,no_sharing,3.5603,66.2086,61.1951,58.438,0.0029,2.2468,2.5523,0.0,5.0135,1778790824104747440
nyudepth,no_sharing,3.5963,93.5602,60.8843,58.2101,0.0026,2.2546,30.1991,0.0,32.6759,1778790824168335727
nyudepth,no_sharing,3.694,62.742,58.6468,55.8653,0.0035,2.2309,1.57,0.0,4.0952,1778790824237396936
nyudepth,no_sharing,3.7263,91.1791,58.3178,55.601,0.0027,2.187,30.3388,0.0,32.8613,1778790824298504351
nyudepth,no_sharing,3.8755,35.7103,30.4926,29.3972,0.0034,0.5307,1.8594,0.0,5.2177,1778790824419226127
nyudepth,no_sharing,4.0309,42.7561,38.6367,37.578,0.0039,0.4713,1.6067,0.0,4.1193,1778790824574387223
nyudepth,no_sharing,4.1498,34.3938,30.3905,29.4006,0.0029,0.4887,1.5304,0.0,4.0033,1778790824693243632
nyudepth,no_sharing,4.1576,58.1884,29.229,28.3326,0.0028,0.4423,26.5801,0.0,28.9595,1778790824726076714
nyudepth,no_sharing,4.2838,54.1544,50.0128,47.314,0.003,2.2312,1.5531,0.0,4.1415,1778790824827265076
nyudepth,no_sharing,4.435,34.3752,29.6899,28.6725,0.0031,0.4864,2.1305,0.0,4.6853,1778790824979001090
nyudepth,no_sharing,4.5589,33.3979,29.2489,28.3796,0.0031,0.4492,1.4539,0.0,4.149,1778790825102218319
nyudepth,no_sharing,4.5906,33.5889,29.0702,28.1793,0.0031,0.4474,2.1317,0.0,4.5186,1778790825134555746
nyudepth,no_sharing,4.6263,48.5747,44.9159,42.1852,0.0027,2.2492,1.1694,0.0,3.6587,1778790825169304089
nyudepth,no_sharing,4.6446,92.69,59.9905,57.2795,0.0027,2.2213,30.2355,0.0,32.6995,1778790825216648930
nyudepth,no_sharing,4.685,181.91,126.7125,104.6652,0.003,7.1711,52.6292,0.0,55.1975,1778790825279464412
nyudepth,no_sharing,4.6859,182.8582,126.7125,104.6652,0.003,7.1711,51.676,0.0,56.1457,1778790825279464412
nyudepth,no_sharing,4.7043,166.4252,126.7125,104.6652,0.003,7.1711,33.3085,0.0,39.7127,1778790825279464412
nyudepth,no_sharing,4.8509,53.4046,30.5272,29.6017,0.003,0.4453,20.0911,0.0,22.8774,1778790825412903310
nyudepth,no_sharing,5.2954,33.9897,29.7049,28.6816,0.0028,0.4906,1.6968,0.0,4.2847,1778790825838988118
nyudepth,no_sharing,5.3583,44.5299,39.7274,38.1559,0.0035,0.5557,2.2137,0.0,4.8025,1778790825902415382
nyudepth,no_sharing,5.3888,46.6208,29.7783,28.8017,0.0034,0.4809,13.9949,0.0,16.8425,1778790825944651051
nyudepth,no_sharing,5.4329,64.6701,59.2819,58.2914,0.0028,0.4772,2.9936,0.0,5.3882,1778790825977760214
nyudepth,no_sharing,5.4736,74.3594,47.7389,46.7867,0.0025,0.2394,24.241,0.0,26.6205,1778790826039664386
nyudepth,no_sharing,5.4887,61.1942,47.7389,46.7867,0.0025,0.2394,9.1028,0.0,13.4552,1778790826039664386
nyudepth,no_sharing,5.6085,33.2401,29.3351,28.4184,0.0026,0.4388,1.4114,0.0,3.905,1778790826151804689
nyudepth,no_sharing,5.7608,33.3862,29.3008,28.3409,0.003,0.4719,1.3797,0.0,4.0854,1778790826304086999
nyudepth,no_sharing,5.9282,46.8025,42.7034,39.9992,0.0031,2.1774,1.4849,0.0,4.0992,1778790826471514816
nyudepth,no_sharing,6.5184,33.8438,29.6098,28.7002,0.0027,0.4633,1.6325,0.0,4.2339,1778790827061852119
nyudepth,no_sharing,6.7523,33.9789,29.7439,28.7243,0.0031,0.4869,1.6484,0.0,4.235,1778790827295793143
nyudepth,no_sharing,6.9357,55.1121,49.5328,46.8034,0.0029,2.2733,1.6217,0.0,5.5793,1778790827479202366
nyudepth,no_sharing,7.051,33.5276,29.451,28.4517,0.0027,0.4762,1.6046,0.0,4.0766,1778790827594443603
nyudepth,no_sharing,7.1176,33.17,29.449,28.5648,0.0029,0.4367,1.2999,0.0,3.7209,1778790827660818322
nyudepth,no_sharing,7.1223,59.6132,28.7851,27.9558,0.0026,0.4032,28.5075,0.0,30.8282,1778790827692674526
nyudepth,no_sharing,7.2281,33.9394,29.0588,28.1462,0.0024,0.4457,1.3704,0.0,4.8805,1778790827771286252
nyudepth,no_sharing,7.2971,60.23,55.3423,52.5483,0.0031,2.2852,1.5309,0.0,4.8877,1778790827840511970
nyudepth,no_sharing,7.4652,33.6471,29.4201,28.4323,0.0025,0.4558,1.6491,0.0,4.227,1778790828008753465
nyudepth,no_sharing,7.6902,33.9479,29.5717,28.5819,0.0032,0.4675,1.7667,0.0,4.3762,1778790828233833790
nyudepth,no_sharing,7.7273,33.4923,29.7934,28.8486,0.0027,0.4467,1.2181,0.0,3.6989,1778790828270368858
nyudepth,no_sharing,7.7329,59.0734,29.0374,28.2342,0.0027,0.437,27.7283,0.0,30.0361,1778790828302526354
nyudepth,no_sharing,7.8359,46.6549,42.6093,41.6324,0.0029,0.4594,1.6203,0.0,4.0457,1778790828379372098
nyudepth,no_sharing,8.1204,34.9493,30.3828,29.3332,0.0029,0.5062,1.9119,0.0,4.5665,1778790828664164165
nyudepth,no_sharing,8.2105,33.9417,29.6142,28.5774,0.0027,0.5065,1.6923,0.0,4.3276,1778790828754054537
