task,condition,elapsed_sec,latency_ms
ecgclass,sharing,0.0001,264.1127
ecgclass,sharing,0.0413,282.1679
ecgclass,sharing,0.0802,243.8946
ecgclass,sharing,0.1194,204.8755
ecgclass,sharing,0.124,240.0467
ecgclass,sharing,0.1255,238.7309
ecgclass,sharing,0.1496,253.6936
ecgclass,sharing,0.1733,229.9845
ecgclass,sharing,0.2252,178.2446
ecgclass,sharing,0.227,215.8685
ecgclass,sharing,0.2444,198.7176
ecgclass,sharing,0.2451,227.73
ecgclass,sharing,0.2637,209.7569
ecgclass,sharing,0.292,182.3552
ecgclass,sharing,0.2989,202.7581
ecgclass,sharing,0.3197,182.2085
ecgclass,sharing,0.3214,208.7398
ecgclass,sharing,0.3231,207.0932
ecgclass,sharing,0.3281,202.6296
ecgclass,sharing,0.343,217.6261
ecgclass,sharing,0.3505,210.155
ecgclass,sharing,0.371,216.4893
ecgclass,sharing,0.3748,213.1226
ecgclass,sharing,0.4057,182.2588
ecgclass,sharing,0.4265,187.9892
ecgclass,sharing,0.4371,177.5208
ecgclass,sharing,0.4443,196.2459
ecgclass,sharing,0.4515,189.1403
ecgclass,sharing,0.4531,187.5541
ecgclass,sharing,0.4559,212.0402
ecgclass,sharing,0.4676,200.5479
ecgclass,sharing,0.4734,220.0854
ecgclass,sharing,0.4947,199.1148
ecgclass,sharing,0.5071,186.7936
ecgclass,sharing,0.5104,211.9298
ecgclass,sharing,0.518,204.4251
ecgclass,sharing,0.5287,217.8578
ecgclass,sharing,0.5347,212.2302
ecgclass,sharing,0.5402,206.7862
ecgclass,sharing,0.5542,217.8597
ecgclass,sharing,0.5595,212.6548
ecgclass,sharing,0.5823,215.9421
ecgclass,sharing,0.6051,193.5036
ecgclass,sharing,0.6228,176.1324
ecgclass,sharing,0.6244,200.8846
ecgclass,sharing,0.6435,181.7985
ecgclass,sharing,0.6671,182.7116
ecgclass,sharing,0.6849,164.9392
ecgclass,sharing,0.6895,160.4793
ecgclass,sharing,0.6939,181.9072
ecgclass,sharing,0.6968,179.2295
ecgclass,sharing,0.7031,199.0662
ecgclass,sharing,0.7032,199.204
ecgclass,sharing,0.7068,195.5991
ecgclass,sharing,0.7286,198.904
ecgclass,sharing,0.7949,132.6296
ecgclass,sharing,0.8046,147.9328
ecgclass,sharing,0.8092,143.5702
ecgclass,sharing,0.8151,137.6588
ecgclass,sharing,0.8216,156.3323
ecgclass,sharing,0.8242,153.8806
ecgclass,sharing,0.842,161.4914
ecgclass,sharing,0.8647,138.9396
ecgclass,sharing,0.8898,113.9271
ecgclass,sharing,0.978,70.9524
ecgclass,sharing,1.0139,55.3226
ecgclass,sharing,1.0416,50.8513
ecgclass,sharing,1.0592,52.073
ecgclass,sharing,1.068,64.0399
ecgclass,sharing,1.0685,63.7536
ecgclass,sharing,1.0844,48.0568
ecgclass,sharing,1.0956,56.4065
ecgclass,sharing,1.1215,51.6248
ecgclass,sharing,1.1542,39.1603
ecgclass,sharing,1.1597,53.19
ecgclass,sharing,1.1602,52.7515
ecgclass,sharing,1.1758,58.2581
ecgclass,sharing,1.2181,33.7851
ecgclass,sharing,1.2328,38.4164
ecgclass,sharing,1.2679,40.1473
ecgclass,sharing,1.2815,49.2699
ecgclass,sharing,1.3016,48.4633
ecgclass,sharing,1.3072,66.7222
ecgclass,sharing,1.3092,65.0523
ecgclass,sharing,1.3117,62.6092
ecgclass,sharing,1.3131,61.2278
ecgclass,sharing,1.3145,80.0595
ecgclass,sharing,1.3432,51.46
ecgclass,sharing,1.3503,68.2719
ecgclass,sharing,1.3568,61.9309
ecgclass,sharing,1.3729,45.7785
ecgclass,sharing,1.3754,66.0815
ecgclass,sharing,1.4088,54.472
ecgclass,sharing,1.4295,56.5767
ecgclass,sharing,1.4348,51.4441
ecgclass,sharing,1.4384,47.8923
ecgclass,sharing,1.4466,60.8501
ecgclass,sharing,1.4521,55.3629
ecgclass,sharing,1.4536,53.8955
ecgclass,sharing,1.4616,68.4607
ecgclass,sharing,1.5005,50.8883
ecgclass,sharing,1.5162,58.7301
ecgclass,sharing,1.5676,47.5473
ecgclass,sharing,1.6019,33.1397
ecgclass,sharing,1.6199,55.1527
ecgclass,sharing,1.652,45.0597
ecgclass,sharing,1.663,55.4929
ecgclass,sharing,1.6812,60.318
ecgclass,sharing,1.6867,54.7848
ecgclass,sharing,1.6912,50.3166
ecgclass,sharing,1.7268,35.4574
ecgclass,sharing,1.7284,55.7408
ecgclass,sharing,1.732,52.1801
ecgclass,sharing,1.7374,46.752
ecgclass,sharing,1.7538,51.4693
ecgclass,sharing,1.7602,45.0308
ecgclass,sharing,1.7724,54.1396
ecgclass,sharing,1.8074,61.7828
ecgclass,sharing,1.833,59.2713
ecgclass,sharing,1.8533,60.5578
ecgclass,sharing,1.8561,57.8341
ecgclass,sharing,1.8754,61.8184
ecgclass,sharing,1.883,54.229
ecgclass,sharing,1.8847,52.6159
ecgclass,sharing,1.8917,65.6381
ecgclass,sharing,1.8924,64.9111
ecgclass,sharing,1.908,49.3488
ecgclass,sharing,1.9247,52.7434
ecgclass,sharing,1.9292,48.3887
ecgclass,sharing,1.9297,47.9386
ecgclass,sharing,1.9765,21.5814
ecgclass,sharing,1.9885,48.9912
ecgclass,sharing,2.0139,45.4819
ecgclass,sharing,2.0193,62.2976
ecgclass,sharing,2.0472,54.6632
ecgclass,sharing,2.0746,47.7161
ecgclass,sharing,2.0762,46.1488
ecgclass,sharing,2.1667,35.3189
ecgclass,sharing,2.178,46.6139
ecgclass,sharing,2.2012,43.2243
ecgclass,sharing,2.2052,60.3125
ecgclass,sharing,2.2218,43.7026
ecgclass,sharing,2.2268,61.3718
ecgclass,sharing,2.2546,55.8109
ecgclass,sharing,2.2612,49.2032
ecgclass,sharing,2.2758,55.6726
ecgclass,sharing,2.2834,48.1324
ecgclass,sharing,2.2953,57.6468
ecgclass,sharing,2.304,49.042
ecgclass,sharing,2.3136,60.7338
ecgclass,sharing,2.3139,60.4608
ecgclass,sharing,2.3418,55.2962
ecgclass,sharing,2.3826,58.2228
ecgclass,sharing,2.3919,49.0067
ecgclass,sharing,2.4491,34.4665
ecgclass,sharing,2.4517,50.6141
ecgclass,sharing,2.4988,43.6881
ecgclass,sharing,2.5046,59.8483
ecgclass,sharing,2.5151,49.3295
ecgclass,sharing,2.5567,52.5067
ecgclass,sharing,2.5578,51.6551
ecgclass,sharing,2.5613,48.1551
