task,condition,elapsed_sec,latency_ms
ecgclass,sharing,0.0,290.0245
ecgclass,sharing,0.0603,270.4542
ecgclass,sharing,0.1191,212.2812
ecgclass,sharing,0.1785,152.8773
ecgclass,sharing,0.186,145.4427
ecgclass,sharing,0.1874,144.6903
ecgclass,sharing,0.2242,107.8923
ecgclass,sharing,0.2598,72.2787
ecgclass,sharing,0.3377,35.4178
ecgclass,sharing,0.3391,34.106
ecgclass,sharing,0.3653,24.8601
ecgclass,sharing,0.3679,22.5289
ecgclass,sharing,0.3946,31.162
ecgclass,sharing,0.4379,23.9911
ecgclass,sharing,0.4477,32.5274
ecgclass,sharing,0.478,20.1905
ecgclass,sharing,0.4823,40.58
ecgclass,sharing,0.4847,38.2442
ecgclass,sharing,0.4923,30.6392
ecgclass,sharing,0.5148,27.3368
ecgclass,sharing,0.5251,17.0345
ecgclass,sharing,0.557,28.7652
ecgclass,sharing,0.5624,23.4818
ecgclass,sharing,0.608,16.856
ecgclass,sharing,0.6384,27.9994
ecgclass,sharing,0.6551,25.9583
ecgclass,sharing,0.6656,15.4741
ecgclass,sharing,0.6771,27.8254
ecgclass,sharing,0.6785,26.4955
ecgclass,sharing,0.6832,42.8843
ecgclass,sharing,0.7009,25.2721
ecgclass,sharing,0.7104,36.3667
ecgclass,sharing,0.7423,26.7181
ecgclass,sharing,0.7609,29.6276
ecgclass,sharing,0.7658,24.7884
ecgclass,sharing,0.7771,32.7673
ecgclass,sharing,0.7926,40.9718
ecgclass,sharing,0.8017,31.9197
ecgclass,sharing,0.8097,23.9708
ecgclass,sharing,0.8324,21.6637
ecgclass,sharing,0.8387,32.9485
ecgclass,sharing,0.8728,18.4793
ecgclass,sharing,0.9069,26.9446
ecgclass,sharing,0.9338,18.1632
ecgclass,sharing,0.9361,15.8536
ecgclass,sharing,0.9645,31.2271
ecgclass,sharing,0.9979,32.3682
ecgclass,sharing,1.0271,26.0849
ecgclass,sharing,1.0333,41.4448
ecgclass,sharing,1.0417,33.2384
ecgclass,sharing,1.0454,29.6407
ecgclass,sharing,1.0543,20.9093
ecgclass,sharing,1.0543,20.9019
ecgclass,sharing,1.0587,35.4366
ecgclass,sharing,1.0923,22.3777
ecgclass,sharing,1.1915,23.6256
ecgclass,sharing,1.206,27.3983
ecgclass,sharing,1.2134,20.031
ecgclass,sharing,1.2226,33.1531
ecgclass,sharing,1.233,22.7821
ecgclass,sharing,1.2355,39.7861
ecgclass,sharing,1.2618,37.8239
ecgclass,sharing,1.2969,21.8558
ecgclass,sharing,1.334,24.0948
ecgclass,sharing,1.4675,34.101
ecgclass,sharing,1.5207,27.4603
ecgclass,sharing,1.5607,30.112
ecgclass,sharing,1.5866,27.0238
ecgclass,sharing,1.602,31.2376
ecgclass,sharing,1.6024,30.8962
ecgclass,sharing,1.6278,30.1292
ecgclass,sharing,1.6436,37.8094
ecgclass,sharing,1.6805,22.2623
ecgclass,sharing,1.7309,18.8468
ecgclass,sharing,1.7394,31.908
ecgclass,sharing,1.7398,31.5526
ecgclass,sharing,1.7633,31.3699
ecgclass,sharing,1.8271,17.3304
ecgclass,sharing,1.8475,18.1415
ecgclass,sharing,1.9013,30.3292
ecgclass,sharing,1.9195,40.8311
ecgclass,sharing,1.9532,31.5497
ecgclass,sharing,1.9597,25.0814
ecgclass,sharing,1.9635,37.6828
ecgclass,sharing,1.9669,34.2932
ecgclass,sharing,1.9702,31.0531
ecgclass,sharing,1.9716,29.6264
ecgclass,sharing,2.0154,17.2784
ecgclass,sharing,2.0253,29.1846
ecgclass,sharing,2.0348,19.7356
ecgclass,sharing,2.0586,37.3905
ecgclass,sharing,2.0629,33.0575
ecgclass,sharing,2.1111,30.2997
ecgclass,sharing,2.1435,20.7107
ecgclass,sharing,2.1512,33.4175
ecgclass,sharing,2.1565,28.26
ecgclass,sharing,2.1693,37.6227
ecgclass,sharing,2.1778,29.2413
ecgclass,sharing,2.1792,27.848
ecgclass,sharing,2.1922,34.1728
ecgclass,sharing,2.2481,19.8593
