req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
0,0.0,site2,10.100.20.45:8000,momentbase,diasbp,1770584092.4597695,1770584092.5013604,308.35771560668945,231.07129400000002,0.011278999999999999,71.25364685058594,56.0
1,0.020001111172842936,site2,10.100.20.45:8000,momentbase,ecgclass,1770584092.468849,1770584092.73648,299.47447776794434,10.882684,0.01607,0.0,0.0
2,0.04000222234568587,site2,10.100.20.45:8000,momentbase,ecgclass,1770584092.4776428,1770584092.7498288,290.7891273498535,6.265422,0.002614,0.0,0.0
3,0.06000333351852881,site2,10.100.20.45:8000,momentbase,gestureclass,1770584092.4973378,1770584092.7584689,271.14367485046387,6.363861999999999,0.012927,4.0,4.0
4,0.08000444469137175,site2,10.100.20.45:8000,momentbase,ecgclass,1770584092.5177603,1770584092.7671604,257.31706619262695,5.889294,0.015852,0.0,0.0
5,0.10000555586421468,site2,10.100.20.45:8000,momentbase,diasbp,1770584092.537189,1770584092.7755926,247.0834255218506,6.678266000000001,0.011463000000000001,71.25364685058594,56.0
6,0.12000666703705762,site2,10.100.20.45:8000,momentbase,ecgclass,1770584092.5575902,1770584092.7845857,234.83848571777344,5.8744629999999995,0.010929,0.0,0.0
7,0.14000777820990054,site2,10.100.20.45:8000,momentbase,heartrate,1770584092.5770607,1770584092.792723,224.0445613861084,6.421835,0.011299,70.99649047851562,69.0
8,0.1600088893827435,site2,10.100.20.45:8000,momentbase,ecgclass,1770584092.5975707,1770584092.8014228,211.71212196350098,5.849454,0.010923,0.0,0.0
9,0.1800100005555864,site2,10.100.20.45:8000,momentbase,ecgclass,1770584092.6677847,1770584092.8095648,149.80721473693848,5.8607190000000005,0.002274,0.0,0.0
10,0.20001111172842936,site2,10.100.20.45:8000,momentbase,ecgclass,1770584092.6679518,1770584092.8178327,157.9113006591797,6.033564,0.0025440000000000003,0.0,0.0
11,0.2200122229012723,site2,10.100.20.45:8000,momentbase,sysbp,1770584092.6680298,1770584092.8261724,166.45479202270508,6.413659,0.010979,125.82366943359375,98.0
12,0.24001333407411524,site2,10.100.20.45:8000,momentbase,heartrate,1770584092.6785653,1770584092.835189,189.26143646240234,6.66319,0.011077,70.99649047851562,69.0
13,0.26001444524695816,site2,10.100.20.45:8000,momentbase,heartrate,1770584092.6983764,1770584092.844096,169.52276229858398,6.3858179999999996,0.002633,70.99649047851562,69.0
14,0.2800155564198011,site2,10.100.20.45:8000,momentbase,diasbp,1770584092.7178192,1770584092.852692,150.11978149414062,6.396252,0.010534,71.25364685058594,56.0
15,0.300016667592644,site2,10.100.20.45:8000,momentbase,ecgclass,1770584092.7371867,1770584092.861277,132.07459449768066,5.952912,0.015863000000000002,0.0,0.0
16,0.320017778765487,site2,10.100.20.45:8000,momentbase,ecgclass,1770584092.7575686,1770584092.8696537,119.96746063232422,5.831764,0.00244,0.0,0.0
17,0.3400188899383299,site2,10.100.20.45:8000,momentbase,ecgclass,1770584092.777259,1770584092.877883,108.45661163330078,5.887788,0.002542,0.0,0.0
18,0.3600200011111728,site2,10.100.20.45:8000,momentbase,gestureclass,1770584092.7976358,1770584092.8860545,96.16971015930176,5.780897,0.010966,4.0,4.0
19,0.38002111228401575,site2,10.100.20.45:8000,momentbase,ecgclass,1770584092.817609,1770584092.894108,84.61141586303711,6.1446369999999995,0.01083,0.0,0.0
20,0.4000222234568587,site2,10.100.20.45:8000,momentbase,sysbp,1770584092.8376632,1770584092.902551,73.3175277709961,6.4411950000000004,0.011427,125.82366943359375,98.0
21,0.42002333462970165,site2,10.100.20.45:8000,momentbase,ecgclass,1770584092.8679457,1770584092.9112551,51.2692928314209,6.023116,0.010739,0.0,0.0
22,0.4400244458025446,site2,10.100.20.45:8000,momentbase,ecgclass,1770584092.8775473,1770584092.9195209,49.993038177490234,6.0554049999999995,0.0024360000000000002,0.0,0.0
23,0.4600255569753875,site2,10.100.20.45:8000,momentbase,heartrate,1770584092.8969908,1770584092.9278343,39.12520408630371,6.411906,0.010917000000000001,70.99649047851562,69.0
24,0.4800266681482305,site2,10.100.20.45:8000,momentbase,sysbp,1770584092.9171894,1770584092.9364579,27.75740623474121,6.579976,0.011253,125.82366943359375,98.0
25,0.5000277793210733,site2,10.100.20.45:8000,momentbase,sysbp,1770584092.9372857,1770584092.9452925,16.249895095825195,6.414470000000001,0.002516,125.82366943359375,98.0
26,0.5200288904939163,site2,10.100.20.45:8000,momentbase,sysbp,1770584092.9577224,1770584092.958354,9.900093078613281,6.402684,0.002308,125.82366943359375,98.0
27,0.5400300016667593,site2,10.100.20.45:8000,momentbase,ecgclass,1770584092.977836,1770584092.9785116,8.443355560302734,5.841825999999999,0.01178,0.0,0.0
28,0.5600311128396022,site2,10.100.20.45:8000,momentbase,sysbp,1770584092.997481,1770584092.9981308,9.078741073608398,6.43134,0.016731999999999997,125.82366943359375,98.0
29,0.5800322240124451,site2,10.100.20.45:8000,momentbase,heartrate,1770584093.01772,1770584093.01833,8.973360061645508,6.404889000000001,0.011462,70.99649047851562,69.0
30,0.600033335185288,site2,10.100.20.45:8000,momentbase,gestureclass,1770584093.037862,1770584093.0384984,8.347511291503906,5.8314960000000005,0.011496,4.0,4.0
31,0.620034446358131,site2,10.100.20.45:8000,momentbase,diasbp,1770584093.0573795,1770584093.0579827,9.176492691040039,6.407333,0.011311,71.25364685058594,56.0
32,0.640035557530974,site2,10.100.20.45:8000,momentbase,ecgclass,1770584093.0778334,1770584093.0786035,8.722305297851562,5.994736,0.011935,0.0,0.0
33,0.6600366687038168,site2,10.100.20.45:8000,momentbase,ecgclass,1770584093.0977316,1770584093.0983868,8.828401565551758,6.2198720000000005,0.0027879999999999997,0.0,0.0
34,0.6800377798766598,site2,10.100.20.45:8000,momentbase,ecgclass,1770584093.1177433,1770584093.1184006,8.521318435668945,5.93963,0.0023870000000000002,0.0,0.0
35,0.7000388910495028,site2,10.100.20.45:8000,momentbase,ecgclass,1770584093.1374352,1770584093.1380346,8.572578430175781,6.002172,0.002239,0.0,0.0
36,0.7200400022223457,site2,10.100.20.45:8000,momentbase,ecgclass,1770584093.1571987,1770584093.1578326,8.887767791748047,6.0106589999999995,0.0024600000000000004,0.0,0.0
37,0.7400411133951886,site2,10.100.20.45:8000,momentbase,gestureclass,1770584093.1772563,1770584093.1779943,8.854866027832031,6.138665,0.012853,4.0,4.0
38,0.7600422245680315,site2,10.100.20.45:8000,momentbase,ecgclass,1770584093.1973238,1770584093.1980422,8.977651596069336,6.175708,0.01277,0.0,0.0
39,0.7800433357408745,site2,10.100.20.45:8000,momentbase,ecgclass,1770584093.217485,1770584093.2181559,8.90970230102539,6.272742,0.002946,0.0,0.0
40,0.8000444469137175,site2,10.100.20.45:8000,momentbase,heartrate,1770584093.2375689,1770584093.2383428,9.801149368286133,6.704840999999999,0.014171999999999999,70.99649047851562,69.0
41,0.8200455580865603,site2,10.100.20.45:8000,momentbase,gestureclass,1770584093.2575893,1770584093.2583458,8.990764617919922,6.125983,0.018488,4.0,4.0
42,0.8400466692594033,site2,10.100.20.45:8000,momentbase,ecgclass,1770584093.2778022,1770584093.2785418,9.292364120483398,6.255292,0.013703,0.0,0.0
43,0.8600477804322463,site2,10.100.20.45:8000,momentbase,ecgclass,1770584093.297272,1770584093.297924,8.924484252929688,6.343678000000001,0.002684,0.0,0.0
44,0.8800488916050891,site2,10.100.20.45:8000,momentbase,diasbp,1770584093.3173802,1770584093.318078,9.293079376220703,6.543336,0.012636999999999999,71.25364685058594,56.0
45,0.9000500027779321,site2,10.100.20.45:8000,momentbase,sysbp,1770584093.3378541,1770584093.3385375,9.40251350402832,6.592378,0.012157000000000001,125.82366943359375,98.0
46,0.920051113950775,site2,10.100.20.45:8000,momentbase,ecgclass,1770584093.3574665,1770584093.3581228,10.390520095825195,6.025338,0.011809,0.0,0.0
47,0.940052225123618,site2,10.100.20.45:8000,momentbase,diasbp,1770584093.3781085,1770584093.3787599,9.181499481201172,6.537832000000001,0.012178,71.25364685058594,56.0
48,0.960053336296461,site2,10.100.20.45:8000,momentbase,ecgclass,1770584093.3975186,1770584093.398232,9.2315673828125,6.204531,0.012065000000000001,0.0,0.0
49,0.9800544474693038,site2,10.100.20.45:8000,momentbase,heartrate,1770584093.4179518,1770584093.4188476,9.50932502746582,6.568072,0.012791,70.99649047851562,69.0
50,1.0000555586421467,site2,10.100.20.45:8000,momentbase,ecgclass,1770584093.4376416,1770584093.4384096,9.127616882324219,6.374497,0.018904,0.0,0.0
51,1.0200566698149898,site2,10.100.20.45:8000,momentbase,sysbp,1770584093.4579706,1770584093.458644,9.630441665649414,6.631647,0.013111000000000001,125.82366943359375,98.0
