task,send_time_s,latency_ms
ecgclass,7.2556,711.683
ecgclass,7.2631,808.913
ecgclass,7.2864,785.695
ecgclass,7.3546,717.453
ecgclass,7.3652,805.947
ecgclass,7.4126,758.595
ecgclass,7.5121,659.021
ecgclass,7.5266,742.733
ecgclass,7.6691,600.280
ecgclass,7.6704,598.995
ecgclass,7.6717,702.406
ecgclass,7.7334,640.886
ecgclass,7.7553,619.075
ecgclass,7.7756,695.118
ecgclass,7.8412,629.582
ecgclass,7.9229,547.825
ecgclass,7.9510,617.693
ecgclass,8.0215,547.191
ecgclass,8.0545,514.256
ecgclass,8.0718,601.254
ecgclass,8.0800,593.145
ecgclass,8.1258,547.326
ecgclass,8.1967,572.625
ecgclass,8.2856,483.720
ecgclass,8.2956,473.725
ecgclass,8.3300,535.795
ecgclass,8.3475,518.312
ecgclass,8.4039,461.952
ecgclass,8.4114,558.750
ecgclass,8.4140,556.241
ecgclass,8.4254,544.811
ecgclass,8.4279,638.976
ecgclass,8.4433,623.502
ecgclass,8.4597,607.151
ecgclass,8.4641,702.506
ecgclass,8.5668,599.822
ecgclass,8.5764,590.260
ecgclass,8.6163,651.711
ecgclass,8.6237,644.293
ecgclass,8.6404,627.561
ecgclass,8.6427,722.371
ecgclass,8.6473,717.858
ecgclass,8.6473,717.815
ecgclass,8.7018,767.961
ecgclass,8.7135,756.259
ecgclass,8.7366,733.203
ecgclass,8.7654,802.456
ecgclass,8.7715,796.407
ecgclass,8.8693,698.582
ecgclass,8.8872,778.877
ecgclass,8.8895,776.597
ecgclass,8.8938,772.328
ecgclass,8.9101,860.850
ecgclass,8.9144,856.573
ecgclass,8.9249,846.066
ecgclass,8.9502,918.304
ecgclass,8.9515,916.978
ecgclass,8.9628,905.723
ecgclass,9.0155,949.670
ecgclass,9.0178,947.389
ecgclass,9.0505,914.734
ecgclass,9.0518,1018.081
ecgclass,9.1415,928.362
ecgclass,9.1500,919.899
ecgclass,9.1584,1008.012
ecgclass,9.1938,972.571
ecgclass,9.2691,897.271
ecgclass,9.3757,888.620
ecgclass,9.4215,842.743
ecgclass,9.4795,784.859
ecgclass,9.5161,852.551
ecgclass,9.5225,846.198
ecgclass,9.5617,806.946
ecgclass,9.5671,899.707
ecgclass,9.6005,866.302
ecgclass,9.6257,841.121
ecgclass,9.6372,924.179
ecgclass,9.6608,900.578
ecgclass,9.6913,870.093
ecgclass,9.6989,966.501
ecgclass,9.7133,952.095
ecgclass,9.7271,938.341
ecgclass,9.7307,1031.489
ecgclass,9.7410,1021.171
ecgclass,9.7744,987.835
ecgclass,9.8146,1050.662
ecgclass,9.8330,1032.266
ecgclass,9.8533,1011.918
ecgclass,9.8677,1096.572
ecgclass,9.9051,1059.233
ecgclass,9.9192,1045.165
ecgclass,9.9512,1110.129
ecgclass,9.9723,1089.046
ecgclass,9.9931,1068.278
