batch_start_ns,observed_batch_size,send_time_rel_first
1775257640081875714,1,10.073602
1775257640130231293,1,10.088163
1775257640185417770,1,10.174155
1775257640227435012,1,10.212573
1775257640308469875,1,10.29937
1775257640350925010,1,10.316966
1775257640425458233,3,10.333543
1775257640460801911,1,10.431189
1775257640498680800,1,10.475378
1775257640559151334,1,10.538802
1775257640617859558,1,10.596319
1775257640651553941,1,10.648351
1775257640727355199,1,10.718814
1775257640777581469,1,10.720367
1775257640814010367,1,10.796259
1775257640867418555,1,10.860908
1775257640913015977,2,10.882483
1775257640959394321,1,10.929997
1775257641057835485,1,11.031679
1775257641097098662,1,11.047264
1775257641137487450,1,11.119816
1775257641288730916,1,11.269222
1775257641324229348,1,11.288965
1775257641511986164,1,11.502707
1775257641559573921,2,11.505249
1775257641607795836,1,11.600357
1775257641656916236,1,11.632437
1775257641705257964,1,11.662993
1775257641780211328,1,11.760983
1775257641894691647,1,11.88518
1775257641943923330,1,11.925669
1775257642038706713,1,12.031046
1775257642092253315,1,12.0824
1775257642140990794,2,12.106965
1775257642205688244,1,12.188385
1775257642311183094,1,12.294547
1775257642446258242,1,12.428723
1775257642483810472,1,12.443335
1775257642529153847,2,12.494387
1775257642615414095,1,12.606489
1775257642663085294,4,12.61706
1775257642707394100,2,12.665569
1775257642751879131,1,12.694876
1775257642858827591,1,12.849819
1775257642904483195,1,12.864361
1775257642941548190,1,12.924798
1775257642992878791,2,12.934094
1775257643037227759,3,12.964241
1775257643082154232,2,13.05181
1775257643122042376,1,13.104479
1775257643178089447,1,13.147116
1775257643217397945,1,13.157552
1775257643310258025,1,13.303193
1775257643346845847,1,13.330833
1775257643403131376,3,13.334315
1775257643446210778,4,13.370825
1775257643491383448,1,13.444018
1775257643539458678,1,13.523126
1775257643583875948,2,13.526582
1775257643628333708,1,13.57731
1775257643718949746,1,13.711987
1775257643764145857,2,13.724588
1775257643816691112,1,13.79132
1775257643911459405,1,13.903635
1775257644070117306,1,14.063329
1775257644139326191,1,14.13249
1775257644227015989,1,14.21853
1775257644299602497,1,14.273494
1775257644340966442,1,14.284094
1775257644386632066,2,14.341146
1775257644432267360,1,14.399832
1775257644477357987,2,14.438109
1775257644523503685,1,14.491597
1775257644580114032,2,14.536122
1775257644635188116,4,14.568834
1775257644687266827,1,14.661409
1775257644739358859,1,14.721096
1775257644768271719,1,14.749657
1775257644814654203,2,14.780148
1775257644866625132,1,14.859305
1775257644911639468,1,14.878901
1775257644947518711,1,14.925756
1775257644999556551,1,14.958643
1775257645043444926,1,14.987913
1775257645141528931,1,15.132367
1775257645247102142,1,15.239368
1775257645304410679,1,15.287008
1775257645362412144,1,15.346903
1775257645408256403,2,15.353441
1775257645465398404,1,15.441728
1775257645522647709,1,15.493345
1775257645563606793,1,15.504766
1775257645668247769,1,15.661241
