req_id,send_time_rel,latency_ms,start_time_ns,end_time_ns
0,2e-06,1130.2576,1775257630001732222,1775257631118211993
1,0.120591,1054.1537,1775257631128682203,1775257631162216552
2,0.238248,936.517,1775257631128682203,1775257631162216552
3,0.358002,816.7834,1775257631128682203,1775257631162216552
4,0.370541,804.8289,1775257631128682203,1775257631162216552
5,0.375041,800.3411,1775257631128682203,1775257631162216552
6,0.44855,726.8384,1775257631128682203,1775257631162216552
7,0.518173,657.2213,1775257631128682203,1775257631162216552
8,0.674971,500.4292,1775257631128682203,1775257631162216552
9,0.678586,497.103,1775257631128682203,1775257631162216552
10,0.732114,444.9894,1775257631128682203,1775257631162216552
11,0.734761,442.3542,1775257631128682203,1775257631162216552
12,0.789244,387.8794,1775257631128682203,1775257631162216552
13,0.875897,301.2345,1775257631128682203,1775257631162216552
14,0.895541,281.5976,1775257631128682203,1775257631162216552
15,0.956179,220.9666,1775257631128682203,1775257631162216552
16,0.963765,213.3873,1775257631128682203,1775257631162216552
17,0.968175,208.9844,1775257631128682203,1775257631162216552
18,0.984742,192.4245,1775257631128682203,1775257631162216552
19,1.029363,148.0989,1775257631128682203,1775257631162216552
20,1.05016,127.3124,1775257631128682203,1775257631162216552
21,1.112847,64.6334,1775257631128682203,1775257631162216552
22,1.123538,53.9489,1775257631128682203,1775257631162216552
23,1.215733,25.8627,1775257631215497197,1775257631229430112
24,1.276767,23.531,1775257631275213770,1775257631288112617
25,1.310427,31.2152,1775257631316044470,1775257631329588475
26,1.33093,38.4026,1775257631341472054,1775257631355052381
27,1.352787,71.1555,1775257631373399688,1775257631411753620
28,1.357319,66.6358,1775257631373399688,1775257631411753620
29,1.36571,58.2581,1775257631373399688,1775257631411753620
30,1.40047,48.3429,1775257631422706674,1775257631436553717
31,1.420044,28.7812,1775257631422706674,1775257631436553717
32,1.482996,22.8419,1775257631480162724,1775257631493665438
33,1.517991,39.5679,1775257631531855184,1775257631545619645
34,1.530588,52.9318,1775257631557678759,1775257631571221954
35,1.553207,30.3273,1775257631557678759,1775257631571221954
36,1.585632,30.7493,1775257631591181447,1775257631604249238
37,1.602077,38.1653,1775257631613263438,1775257631628057737
38,1.618484,50.0412,1775257631642704843,1775257631656570896
39,1.662376,36.5129,1775257631673751612,1775257631686691920
40,1.67866,39.3879,1775257631692927133,1775257631705902012
41,1.745223,23.7014,1775257631743961925,1775257631756734539
42,1.814099,25.43,1775257631814405985,1775257631827341113
43,1.8677,29.7742,1775257631872074711,1775257631885281426
44,1.871254,62.1135,1775257631905487026,1775257631918348132
45,1.928643,37.0388,1775257631938389916,1775257631953534415
46,1.995857,25.1911,1775257631995332812,1775257632008885098
47,2.052215,25.9364,1775257632052168656,1775257632066038440
48,2.066879,35.7847,1775257632077286611,1775257632090642270
49,2.082269,52.2079,1775257632106078068,1775257632122234485
50,2.090718,43.8154,1775257632106078068,1775257632122234485
51,2.10781,48.2943,1775257632130993567,1775257632143700659
52,2.109259,46.8576,1775257632130993567,1775257632143700659
53,2.11764,38.4893,1775257632130993567,1775257632143700659
54,2.183334,25.5973,1775257632184026095,1775257632196724686
55,2.38423,24.1799,1775257632383428804,1775257632396247299
56,2.411519,48.3718,1775257632422403092,1775257632435798873
57,2.425954,60.1866,1775257632460130687,1775257632473927199
58,2.445549,40.6072,1775257632460130687,1775257632473927199
59,2.463002,50.2584,1775257632488033739,1775257632501026819
60,2.469464,43.8325,1775257632488033739,1775257632501026819
61,2.524436,23.5245,1775257632523572943,1775257632535790231
62,2.593138,45.6886,1775257632613975065,1775257632626658786
63,2.668036,26.8044,1775257632670549100,1775257632682679436
64,2.935204,35.6963,1775257632945587733,1775257632958731147
65,3.039092,31.4224,1775257633045598671,1775257633058385935
66,3.121695,24.6036,1775257633121394659,1775257633134116381
67,3.173465,40.9999,1775257633182924522,1775257633197676100
68,3.203069,38.3337,1775257633215876854,1775257633229145741
69,3.205734,35.6832,1775257633215876854,1775257633229145741
70,3.253544,36.8457,1775257633265097676,1775257633278381264
71,3.284049,31.3325,1775257633290076737,1775257633303192970
72,3.359556,25.5132,1775257633360058734,1775257633372916030
73,3.461268,24.9255,1775257633457245184,1775257633471019225
74,3.477835,32.2032,1775257633484581550,1775257633497696153
75,3.48037,29.6817,1775257633484581550,1775257633497696153
76,3.526233,22.7599,1775257633524427063,1775257633536812786
77,3.654218,22.011,1775257633651229092,1775257633664084548
78,3.695403,27.271,1775257633695977451,1775257633710393180
79,3.801878,22.9089,1775257633799671381,1775257633812637430
80,3.838951,26.7076,1775257633840073389,1775257633853448379
81,3.904835,34.8155,1775257633913376628,1775257633927681084
82,3.919526,39.0837,1775257633932275671,1775257633946219617
83,3.926094,32.5289,1775257633932275671,1775257633946219617
84,3.933589,25.0759,1775257633932275671,1775257633946219617
85,3.939032,19.6443,1775257633932275671,1775257633946219617
86,3.941751,36.3226,1775257633953656183,1775257633965921222
87,4.027252,21.888,1775257634023816935,1775257634037020660
88,4.050241,28.5764,1775257634053492596,1775257634066772363
89,4.069671,32.5875,1775257634077917322,1775257634090142620
90,4.116458,25.7854,1775257634117296502,1775257634130123397
91,4.127036,37.102,1775257634138725245,1775257634152031673
92,4.221336,22.7387,1775257634219083939,1775257634231837422
93,4.286251,22.9275,1775257634282637688,1775257634297231252
94,4.302859,36.9806,1775257634314509730,1775257634327454609
95,4.312346,54.0316,1775257634339421830,1775257634354220239
96,4.339541,26.849,1775257634339421830,1775257634354220239
97,4.3541,36.0682,1775257634364701009,1775257634378135761
98,4.357777,32.4049,1775257634364701009,1775257634378135761
99,4.38354,31.0407,1775257634389257159,1775257634402420103
100,4.495806,22.2342,1775257634493011601,1775257634505876667
101,4.546203,21.8222,1775257634542734897,1775257634555882371
