task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,589,0.9983,211.214,181.22,470.928,700.818,189.129,186.507,0.002,1.868,21.25,0.0,22.085
gestureclass,no_sharing_tpc,621,1.0525,206.285,175.633,438.936,641.922,181.438,178.882,0.002,1.765,24.002,0.0,24.847
heartrate,no_sharing_tpc,593,1.0051,210.949,174.666,475.51,738.894,188.714,186.439,0.002,1.648,21.415,0.0,22.234
diasbp,no_sharing_tpc,631,1.0695,202.014,168.83,422.764,629.87,180.572,178.306,0.002,1.645,20.612,0.0,21.442
sysbp,no_sharing_tpc,577,0.978,208.273,169.849,465.453,650.891,186.119,183.799,0.003,1.692,21.331,0.0,22.154
