task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,no_sharing,0.0001,364.1875,359.9133,334.9708,0.0032,24.2411,2.9814,4.2742,1775744441552179612
ecgclass,no_sharing,0.482,50.4711,47.6833,46.6096,0.0024,0.6875,1.7846,2.7878,1775744442032869575
ecgclass,no_sharing,0.9486,88.0954,85.1735,83.3904,0.0035,1.2109,1.9536,2.922,1775744442499648821
ecgclass,no_sharing,1.4263,71.5802,68.7012,67.4369,0.0024,0.8246,1.7779,2.8789,1775744442977143440
ecgclass,no_sharing,1.4828,68.717,53.0376,51.5695,0.0024,0.8487,14.7457,15.6794,1775744443046638964
ecgclass,no_sharing,1.4991,99.7415,46.7304,44.4058,0.002,1.9634,52.0887,53.011,1775744443100250315
ecgclass,no_sharing,1.79,55.4056,52.765,51.7294,0.0021,0.7071,1.6327,2.6406,1775744443340729707
ecgclass,no_sharing,2.0715,52.629,49.3242,48.2781,0.0021,0.6679,2.099,3.3048,1775744443622672335
ecgclass,no_sharing,2.696,45.9943,43.4524,42.4517,0.002,0.6342,1.6201,2.5419,1775744444246639290
ecgclass,no_sharing,2.7127,74.5425,44.7355,43.7511,0.002,0.6375,28.9028,29.807,1775744444290651504
ecgclass,no_sharing,2.9225,72.8562,69.7839,67.4248,0.004,1.7265,1.7991,3.0723,1775744444473388046
ecgclass,no_sharing,2.9353,107.1885,46.6605,45.6311,0.0018,0.6297,59.5765,60.528,1775744444543939051
ecgclass,no_sharing,3.1532,58.569,56.2304,39.6587,0.0017,16.2878,1.4648,2.3385,1775744444703753493
ecgclass,no_sharing,3.4996,53.4263,50.7436,47.8876,0.0022,2.4815,1.7571,2.6827,1775744445050388188
ecgclass,no_sharing,3.5779,53.8237,51.2925,45.5985,0.002,5.3928,1.5891,2.5312,1775744445128576643
ecgclass,no_sharing,3.8244,52.9013,50.319,49.3279,0.0022,0.6761,1.6325,2.5823,1775744445375130874
ecgclass,no_sharing,3.8542,72.9768,49.1258,41.9806,0.0017,3.4175,22.783,23.851,1775744445426068818
