req_id,req_time,site_manager,device,backbone,task,latency
96,6.138427234840989,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.35165786743164
97,6.16640592911813,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.465621948242188
98,6.176733311326105,site2,http://10.100.20.53:8001,chronostiny,sysbp,9.942293167114258
99,6.214286353976152,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.02049446105957
100,6.237660220094361,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.802579879760742
101,6.291965902412146,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.488157272338867
102,6.514195449481897,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.238170623779297
103,6.788751339912159,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.238170623779297
104,6.844946350436697,site2,http://10.100.20.53:8001,chronostiny,diasbp,11.27004623413086
105,6.84517681875256,site2,http://10.100.20.53:8001,chronostiny,sysbp,27.019500732421875
106,6.848524721279027,site2,http://10.100.20.53:8001,chronostiny,sysbp,24.848222732543945
107,6.885060100447747,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.32400131225586
108,6.91735973768229,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.432844161987305
109,6.938407232486075,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.431413650512695
110,7.049734734288542,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.722160339355469
111,7.117664174010169,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.223865509033203
112,7.2638659176816525,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.387472152709961
113,7.307431029393407,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.173797607421875
114,7.334119545491373,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.89079475402832
115,7.443168579391577,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.492086410522461
116,7.546646443971071,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.506391525268555
117,7.5676297276966995,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.373477935791016
118,7.597821143910146,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.266666412353516
119,7.7102447444429405,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.635499954223633
120,7.723726043911015,site2,http://10.100.20.53:8001,chronostiny,sysbp,9.559869766235352
121,7.772569535091318,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.374670028686523
122,7.813493548159355,site2,http://10.100.20.53:8001,chronostiny,sysbp,9.470462799072266
123,7.871702590906406,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.710601806640625
124,8.023333566826711,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.228872299194336
125,8.075513180007697,site2,http://10.100.20.53:8001,chronostiny,diasbp,9.842634201049805
126,8.125647015603422,site2,http://10.100.20.53:8001,chronostiny,diasbp,9.690284729003906
127,8.151552509048502,site2,http://10.100.20.53:8001,chronostiny,diasbp,9.938240051269531
128,8.19211167489622,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.136127471923828
129,8.229959867918762,site2,http://10.100.20.53:8001,chronostiny,diasbp,18.564701080322266
130,8.230388699024621,site2,http://10.100.20.53:8001,chronostiny,sysbp,18.141746520996094
131,8.322196107208388,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.230064392089844
132,8.32788139136342,site2,http://10.100.20.53:8001,chronostiny,sysbp,14.121532440185547
133,8.523060090826919,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.856513977050781
134,8.586901627000296,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.844831466674805
135,8.682489858191028,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.358095169067383
136,8.9526835516619,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.75291633605957
137,9.047226546521134,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.28585433959961
138,9.09768656306135,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.830713272094727
139,9.137312662462357,site2,http://10.100.20.53:8001,chronostiny,sysbp,9.870529174804688
140,9.280435510764049,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.314226150512695
141,9.297365107679497,site2,http://10.100.20.53:8001,chronostiny,sysbp,9.566307067871094
142,9.352569916757524,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.953975677490234
143,9.515792941528396,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.151863098144531
144,9.569051359453631,site2,http://10.100.20.53:8001,chronostiny,diasbp,9.949445724487305
145,9.572643511178956,site2,http://10.100.20.53:8001,chronostiny,heartrate,14.955997467041016
146,9.578136921266614,site2,http://10.100.20.53:8001,chronostiny,diasbp,17.406463623046875
147,9.63422426131632,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.739875793457031
148,9.794759015454936,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.429620742797852
149,9.799790458240864,site2,http://10.100.20.53:8001,chronostiny,diasbp,13.780593872070312
150,9.893120546529417,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.423898696899414
151,9.986427589108015,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.00743293762207
152,9.99196398757424,site2,http://10.100.20.53:8001,chronostiny,diasbp,9.624004364013672
153,10.029642859092535,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.003690719604492
154,10.037890435394987,site2,http://10.100.20.53:8001,chronostiny,sysbp,9.439468383789062
155,10.146817607888837,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.898952484130859
156,10.328294103615317,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.294914245605469
157,10.36973516319357,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.375738143920898
158,10.407566466743075,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.860567092895508
159,10.742538935306982,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.022453308105469
160,10.80999840628481,site2,http://10.100.20.53:8001,chronostiny,sysbp,11.447906494140625
161,10.875953028627473,site2,http://10.100.20.53:8001,chronostiny,diasbp,19.86408233642578
162,10.875953028627473,site2,http://10.100.20.53:8001,chronostiny,diasbp,18.918514251708984
163,10.899731732596308,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.45425033569336
164,10.91622998825577,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.118846893310547
165,10.976624246567601,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.35761833190918
166,11.16972676959271,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.845661163330078
167,11.176047731161526,site2,http://10.100.20.53:8001,chronostiny,sysbp,13.823747634887695
168,11.307848900885396,site2,http://10.100.20.53:8001,chronostiny,ecgclass,14.597892761230469
169,11.308932016648209,site2,http://10.100.20.53:8001,chronostiny,heartrate,13.967752456665039
170,11.890633980412733,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.844831466674805
171,11.897028489914007,site2,http://10.100.20.53:8001,chronostiny,ecgclass,4.8542022705078125
172,11.899034764506732,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.949134826660156
173,12.253257394168957,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.470203399658203
174,12.300978377409265,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.219812393188477
175,12.70072835772095,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.761499404907227
176,12.861187729779719,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.744094848632812
177,12.867329329230568,site2,http://10.100.20.53:8001,chronostiny,ecgclass,8.491277694702148
178,13.105022385078547,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.745048522949219
179,13.440835698408474,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.535717010498047
180,13.45607166459176,site2,http://10.100.20.53:8001,chronostiny,sysbp,9.574174880981445
181,13.623891061694263,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.8874359130859375
182,13.623891061694263,site2,http://10.100.20.53:8001,chronostiny,diasbp,13.941287994384766
183,13.800375501263302,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.64157485961914
184,13.837789222284671,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.265111923217773
185,13.90640355054064,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.318756103515625
186,14.023197942379321,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.402441024780273
187,14.041279747903587,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.623050689697266
188,14.141342113223605,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.382413864135742
189,14.225084160929677,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.344505310058594
190,14.37940206652131,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.013631820678711
191,14.434791191525703,site2,http://10.100.20.53:8001,chronostiny,sysbp,9.894609451293945
192,14.476867130589048,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.660482406616211
193,14.557193623627969,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.762691497802734
194,14.68681304655343,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.368108749389648
195,14.737940114596462,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.82809066772461
196,14.866063050518363,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.866765975952148
197,14.883323898550753,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.743452072143555
198,15.155384450776769,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.953788757324219
199,15.506220567044375,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.351181030273438
200,16.237900836327768,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.518312454223633
201,16.28595381874152,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.078004837036133
202,16.44543171671041,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.555080413818359
203,16.678251868168392,site2,http://10.100.20.53:8001,chronostiny,heartrate,11.052370071411133
204,16.691125800071596,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.007858276367188
205,16.694068886915794,site2,http://10.100.20.53:8001,chronostiny,sysbp,16.34383201599121
206,16.70248822285849,site2,http://10.100.20.53:8001,chronostiny,sysbp,16.45827293395996
207,16.99528128764933,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.454416275024414
208,17.0415484287344,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.827779769897461
209,17.05673810953127,site2,http://10.100.20.53:8001,chronostiny,sysbp,14.635562896728516
210,17.05673810953127,site2,http://10.100.20.53:8001,chronostiny,ecgclass,13.544559478759766
211,17.63753986045787,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.849599838256836
212,17.998311105085996,site2,http://10.100.20.53:8001,chronostiny,heartrate,13.458251953125
213,18.43628079167037,site2,http://10.100.20.53:8001,chronostiny,diasbp,11.192798614501953
214,18.44828079803257,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.788087844848633
215,19.039685892489434,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.400772094726562
216,19.080589054118388,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.002613067626953
217,19.085328926113547,site2,http://10.100.20.53:8001,chronostiny,ecgclass,8.578300476074219
218,19.156826624036444,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.177135467529297
219,19.170713830799958,site2,http://10.100.20.53:8001,chronostiny,ecgclass,4.982471466064453
220,19.17886105098273,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.665302276611328
221,19.17886105098273,site2,http://10.100.20.53:8001,chronostiny,sysbp,13.056278228759766
222,19.58787795003388,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.946159362792969
223,19.679800398442097,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.421991348266602
224,19.92169046345657,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.706787109375
225,19.978975510657,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.920120239257812
226,20.04940018328979,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.684137344360352
227,20.067515346653853,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.635137557983398
228,20.068908911966716,site2,http://10.100.20.53:8001,chronostiny,sysbp,17.572641372680664
229,20.084589928261646,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.204200744628906
230,20.117126954738342,site2,http://10.100.20.53:8001,chronostiny,sysbp,9.406805038452148
231,20.38036581009505,site2,http://10.100.20.53:8001,chronostiny,ecgclass,9.235382080078125
232,20.507490133079845,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.23721694946289
233,20.61620469090902,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.492324829101562
234,21.232286585438167,site2,http://10.100.20.53:8001,chronostiny,diasbp,19.115447998046875
235,21.232286585438167,site2,http://10.100.20.53:8001,chronostiny,diasbp,18.499374389648438
236,21.32171480387497,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.332822799682617
237,21.576153395608486,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.257772445678711
238,21.741265388409783,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.47205924987793
239,21.75856219862779,site2,http://10.100.20.53:8001,chronostiny,heartrate,9.63139533996582
240,22.079553415710706,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.483554840087891
241,22.421172201155386,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.33782958984375
242,22.502036071253304,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.364294052124023
243,22.803555668878968,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.418176651000977
244,22.83598622732256,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.14399528503418
245,22.92248733963094,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.825281143188477
246,23.093886642489995,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.860681533813477
247,23.440700174520337,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.529279708862305
248,23.45640428086194,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.088682174682617
249,23.554754962336247,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.852575302124023
250,23.726343618028373,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.836248397827148
251,23.92759542253663,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.758762359619141
252,24.232418371678918,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.679244995117188
253,24.369042874495893,site2,http://10.100.20.53:8001,chronostiny,sysbp,11.108636856079102
254,24.50630184673623,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.326147079467773
255,24.626690484879564,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.156393051147461
256,24.66184381328057,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.623455047607422
257,24.704723454650942,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.108470916748047
258,24.756359684126178,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.657787322998047
259,24.837669369025104,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.585784912109375
260,24.842672130714824,site2,http://10.100.20.53:8001,chronostiny,ecgclass,10.456085205078125
261,24.848335743346933,site2,http://10.100.20.53:8001,chronostiny,ecgclass,8.782386779785156
262,24.866825600591742,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.597944259643555
263,25.389440041224162,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.9032440185546875
264,26.03852408799397,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.022453308105469
265,26.415146412955497,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.28132438659668
266,27.813758469989295,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.982637405395508
267,27.818262875523477,site2,http://10.100.20.53:8001,chronostiny,diasbp,12.080192565917969
268,27.827613637705582,site2,http://10.100.20.53:8001,chronostiny,ecgclass,14.088153839111328
269,27.827613637705582,site2,http://10.100.20.53:8001,chronostiny,diasbp,13.751506805419922
270,28.12902339272747,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.31637191772461
271,28.152860389787914,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.116338729858398
272,28.273463410238254,site2,http://10.100.20.53:8001,chronostiny,diasbp,15.372276306152344
273,28.57063138897536,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.902643203735352
274,28.976581566598153,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.900259017944336
275,29.579984561780133,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.507345199584961
276,30.005193672154952,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.334014892578125
277,30.2365546065166,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.50710678100586
278,30.239888606247323,site2,http://10.100.20.53:8001,chronostiny,diasbp,24.127721786499023
279,30.239888606247323,site2,http://10.100.20.53:8001,chronostiny,diasbp,23.945093154907227
280,30.25481498730111,site2,http://10.100.20.53:8001,chronostiny,sysbp,18.23878288269043
281,30.32568994090554,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.595922470092773
282,31.201485648161306,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.304927825927734
283,31.691236138877947,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.247230529785156
284,32.1424305632577,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.086587905883789
285,32.374364565361056,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.339736938476562
286,32.94551933979731,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.540485382080078
287,33.03372134732081,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.68735122680664
288,33.32635894351774,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.065130233764648
289,33.38861093983885,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.552644729614258
290,33.39706174407949,site2,http://10.100.20.53:8001,chronostiny,diasbp,11.382102966308594
291,33.62831546788702,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.30111312866211
292,33.659028008927564,site2,http://10.100.20.53:8001,chronostiny,ecgclass,6.20269775390625
293,33.66861571705077,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.3653717041015625
294,33.76554481704777,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.654211044311523
295,34.25788172616399,site2,http://10.100.20.53:8001,chronostiny,heartrate,10.445833206176758
296,34.387799402529716,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.728120803833008
297,34.48460193668616,site2,http://10.100.20.53:8001,chronostiny,heartrate,11.352062225341797
298,34.48460193668616,site2,http://10.100.20.53:8001,chronostiny,sysbp,18.927812576293945
299,34.8380495783901,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.576725006103516
300,35.61855813943384,site2,http://10.100.20.53:8001,chronostiny,sysbp,10.489463806152344
301,36.44379917035912,site2,http://10.100.20.53:8001,chronostiny,diasbp,11.287927627563477
302,36.54246804794231,site2,http://10.100.20.53:8001,chronostiny,ecgclass,5.939722061157227
303,36.75895913226137,site2,http://10.100.20.53:8001,chronostiny,diasbp,10.667800903320312
304,37.2650335202001,site2,http://10.100.20.53:8001,chronostiny,diasbp,11.98124885559082
305,37.272156433053276,site2,http://10.100.20.53:8001,chronostiny,diasbp,13.710975646972656
