task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,stfq,344,17.2,2708.992,2695.034,5244.158,5349.048,70.383,67.349,0.004,1.186,2637.632,0.0,2638.61
gestureclass,stfq,647,32.35,3203.995,3461.112,4937.217,5018.796,69.83,67.202,0.004,0.776,3133.137,0.0,3134.164
