task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing_tpc,2861,9.8655,484.457,365.193,1317.259,1901.176,261.923,240.032,0.003,2.681,189.184,222.534
vocseg,no_sharing_tpc,2948,10.1655,184.328,142.32,406.474,1608.711,102.518,83.72,0.002,3.082,59.942,81.81
