task,send_time_s,latency_ms
gestureclass,2.8228,1787.220
gestureclass,2.8415,1768.554
gestureclass,2.8517,1758.309
gestureclass,2.9178,1782.518
gestureclass,2.9544,1745.894
gestureclass,2.9849,1715.444
gestureclass,2.9872,1801.881
gestureclass,3.0088,1780.281
gestureclass,3.0529,1736.251
gestureclass,3.0665,1815.698
gestureclass,3.0962,1785.968
gestureclass,3.1025,1779.758
gestureclass,3.1050,1868.536
gestureclass,3.1486,1824.952
gestureclass,3.1599,1813.730
gestureclass,3.1742,1890.938
gestureclass,3.1809,1884.313
gestureclass,3.1952,1870.037
gestureclass,3.2025,1955.685
gestureclass,3.2027,1955.467
gestureclass,3.2430,1915.281
gestureclass,3.2464,2002.850
gestureclass,3.2548,1994.487
gestureclass,3.2930,1956.264
gestureclass,3.3155,2024.658
gestureclass,3.3327,2007.516
gestureclass,3.3764,1963.815
gestureclass,3.3797,2052.485
gestureclass,3.3940,2038.270
gestureclass,3.4065,2025.752
gestureclass,3.4753,2048.108
gestureclass,3.5105,2013.005
gestureclass,3.5139,2009.540
gestureclass,3.5182,2096.044
gestureclass,3.5284,2085.803
gestureclass,3.5317,2082.551
gestureclass,3.5420,2163.308
gestureclass,3.5435,2161.877
gestureclass,3.5613,2144.118
gestureclass,3.5655,2230.669
gestureclass,3.5708,2225.376
gestureclass,3.6508,2145.439
gestureclass,3.6848,2202.545
gestureclass,3.7275,2159.902
gestureclass,3.7287,2158.637
gestureclass,3.7344,2245.908
gestureclass,3.7447,2235.566
gestureclass,3.7786,2201.698
gestureclass,3.7982,2273.327
gestureclass,3.7982,2273.280
gestureclass,3.8048,2266.775
gestureclass,3.8383,2323.718
gestureclass,3.9519,2210.193
gestureclass,3.9602,2201.885
gestureclass,3.9732,2281.730
gestureclass,3.9927,2262.329
gestureclass,4.0040,2251.075
gestureclass,4.0376,2308.581
gestureclass,4.0815,2264.714
gestureclass,4.0860,2260.298
gestureclass,4.1019,2336.845
gestureclass,4.1042,2334.567
gestureclass,4.1075,2331.419
gestureclass,4.1201,2411.463
gestureclass,4.1277,2403.909
gestureclass,4.1290,2402.669
gestureclass,4.1441,2480.495
gestureclass,4.1709,2453.724
gestureclass,4.1971,2427.580
gestureclass,4.2054,2510.867
gestureclass,4.2203,2495.991
gestureclass,4.2249,2491.407
gestureclass,4.2306,2577.390
gestureclass,4.2379,2570.142
gestureclass,4.2949,2513.192
gestureclass,4.3053,2594.949
gestureclass,4.3247,2575.625
gestureclass,4.3389,2561.382
gestureclass,4.3665,2626.500
gestureclass,4.4241,2568.941
gestureclass,4.4335,2559.569
gestureclass,4.4589,2627.213
gestureclass,4.4673,2618.906
gestureclass,4.5092,2576.971
gestureclass,4.5116,2666.319
gestureclass,4.5149,2663.028
gestureclass,4.5292,2648.728
gestureclass,4.5315,2737.627
gestureclass,4.5378,2731.393
gestureclass,4.5533,2715.876
gestureclass,4.5597,2800.737
gestureclass,4.6121,2748.367
gestureclass,4.6281,2732.406
gestureclass,4.6424,2809.104
gestureclass,4.6559,2795.561
gestureclass,4.6818,2769.708
gestureclass,4.6882,2854.183
gestureclass,4.7169,2825.540
gestureclass,4.7679,2774.554
gestureclass,4.8086,2827.815
gestureclass,4.8233,2813.182
gestureclass,4.8278,2808.666
gestureclass,4.8343,2892.355
gestureclass,4.8670,2859.630
gestureclass,4.8853,2841.369
gestureclass,4.8927,2926.651
gestureclass,4.8940,2925.385
gestureclass,4.9325,2886.880
gestureclass,4.9360,2977.104
gestureclass,4.9485,2964.679
gestureclass,4.9547,2958.430
gestureclass,4.9630,3042.063
gestureclass,4.9645,3040.601
gestureclass,4.9710,3034.117
gestureclass,5.0216,3074.593
gestureclass,5.0343,3061.991
gestureclass,5.0449,3051.415
gestureclass,5.0641,3124.211
gestureclass,5.0714,3116.987
gestureclass,5.0792,3109.254
gestureclass,5.0793,3203.203
gestureclass,5.1109,3171.657
gestureclass,5.1356,3147.000
gestureclass,5.1456,3228.171
gestureclass,5.1652,3208.653
gestureclass,5.1755,3198.418
gestureclass,5.1777,3288.758
gestureclass,5.1810,3285.545
gestureclass,5.2474,3219.147
gestureclass,5.2727,3284.652
gestureclass,5.2831,3274.359
gestureclass,5.3104,3247.063
gestureclass,5.3247,3324.281
gestureclass,5.3556,3293.452
gestureclass,5.3786,3270.457
gestureclass,5.4056,3334.852
gestureclass,5.4056,3334.812
gestureclass,5.4918,3248.630
gestureclass,5.4931,3340.693
gestureclass,5.5027,3331.122
gestureclass,5.5060,3327.861
gestureclass,5.5103,3417.936
gestureclass,5.5205,3407.676
gestureclass,5.5296,3398.640
gestureclass,5.5873,3431.909
gestureclass,5.5970,3422.188
gestureclass,5.6567,3362.552
gestureclass,5.6747,3438.504
gestureclass,5.6851,3428.077
gestureclass,5.7028,3410.429
gestureclass,5.7203,3485.074
gestureclass,5.7257,3479.708
gestureclass,5.7316,3473.850
gestureclass,5.7773,3521.279
gestureclass,5.7796,3519.005
gestureclass,5.7939,3504.684
gestureclass,5.8543,3536.443
gestureclass,5.8628,3527.994
gestureclass,5.8959,3494.898
gestureclass,5.9032,3578.519
gestureclass,5.9656,3516.180
gestureclass,5.9692,3512.646
gestureclass,5.9797,3596.096
gestureclass,5.9943,3581.467
gestureclass,6.0209,3554.909
gestureclass,6.0382,3579.986
gestureclass,6.0688,3549.425
gestureclass,6.0720,3546.221
gestureclass,6.1047,3557.339
gestureclass,6.1534,3508.645
gestureclass,6.1819,3480.173
gestureclass,6.1893,3517.844
gestureclass,6.1939,3513.238
gestureclass,6.2002,3507.013
gestureclass,6.2034,3548.250
gestureclass,6.2253,3526.492
gestureclass,6.2409,3510.900
gestureclass,6.2573,3573.898
gestureclass,6.2759,3555.249
gestureclass,6.3225,3508.723
gestureclass,6.3238,3597.723
gestureclass,6.3335,3588.000
gestureclass,6.3388,3582.790
gestureclass,6.3631,3648.688
gestureclass,6.4062,3605.663
gestureclass,6.4130,3598.865
gestureclass,6.4256,3676.367
gestureclass,6.4258,3676.172
gestureclass,6.4387,3663.284
gestureclass,6.4468,3745.166
gestureclass,6.4663,3725.637
gestureclass,6.4789,3713.139
gestureclass,6.5112,3771.441
gestureclass,6.5226,3760.146
gestureclass,6.5353,3747.490
gestureclass,6.5731,3800.501
gestureclass,6.5843,3789.239
gestureclass,6.6042,3769.427
gestureclass,6.6095,3855.455
gestureclass,6.6376,3827.383
gestureclass,6.6585,3806.485
gestureclass,6.6801,3876.385
gestureclass,6.7027,3853.750
gestureclass,6.7215,3834.932
gestureclass,6.7229,3923.919
gestureclass,6.7303,3916.597
gestureclass,6.7723,3874.524
gestureclass,6.8074,3929.837
gestureclass,6.8415,3895.692
gestureclass,6.9000,3837.242
gestureclass,6.9166,3912.136
gestureclass,6.9322,3896.592
gestureclass,6.9466,3882.251
gestureclass,6.9479,3973.534
gestureclass,6.9626,3958.886
gestureclass,6.9889,3932.611
gestureclass,6.9959,4016.917
gestureclass,7.0401,3972.847
gestureclass,7.0600,3952.935
gestureclass,7.0849,4019.593
gestureclass,7.1031,4001.473
gestureclass,7.1374,3967.175
gestureclass,7.1491,4046.183
gestureclass,7.1657,4029.596
gestureclass,7.1704,4024.851
gestureclass,7.1848,4102.296
gestureclass,7.1901,4097.044
gestureclass,7.2266,4060.547
gestureclass,7.2443,4133.276
gestureclass,7.2607,4116.904
gestureclass,7.2926,4085.058
gestureclass,7.2979,4170.184
gestureclass,7.3031,4164.926
gestureclass,7.3646,4103.447
gestureclass,7.3832,4176.388
gestureclass,7.3998,4159.854
gestureclass,7.3998,4159.806
gestureclass,7.4104,4239.254
gestureclass,7.4567,4193.032
gestureclass,7.4898,4159.903
gestureclass,7.4994,4240.671
gestureclass,7.5207,4219.383
gestureclass,7.5298,4210.369
gestureclass,7.5420,4289.238
gestureclass,7.5506,4280.661
gestureclass,7.5561,4275.126
gestureclass,7.5719,4350.008
gestureclass,7.5857,4336.281
gestureclass,7.6469,4275.032
gestureclass,7.6493,4362.341
gestureclass,7.6611,4350.619
gestureclass,7.6899,4321.873
gestureclass,7.7047,4398.424
gestureclass,7.7575,4345.698
gestureclass,7.7678,4335.380
gestureclass,7.7701,4423.435
gestureclass,7.8132,4380.392
gestureclass,7.8145,4379.128
gestureclass,7.8261,4458.141
gestureclass,7.8347,4449.649
gestureclass,7.8540,4430.337
gestureclass,7.8793,4496.163
gestureclass,7.8913,4484.152
gestureclass,7.9299,4445.598
gestureclass,7.9300,4536.116
gestureclass,7.9386,4527.548
gestureclass,7.9552,4510.872
gestureclass,7.9656,4590.500
gestureclass,7.9682,4587.896
gestureclass,7.9725,4583.630
gestureclass,7.9828,4664.263
gestureclass,7.9911,4655.982
gestureclass,8.0173,4629.771
gestureclass,8.0416,4696.589
gestureclass,8.0632,4674.996
gestureclass,8.0828,4655.431
gestureclass,8.1109,4717.479
gestureclass,8.1699,4658.434
gestureclass,8.1775,4650.923
gestureclass,8.2206,4698.255
gestureclass,8.2207,4698.160
gestureclass,8.2816,4637.266
gestureclass,8.2829,4726.896
gestureclass,8.2853,4724.518
gestureclass,8.2969,4712.974
gestureclass,8.3001,4800.423
gestureclass,8.3002,4800.408
gestureclass,8.3003,4800.379
gestureclass,8.3077,4882.886
gestureclass,8.3436,4846.920
gestureclass,8.3450,4845.566
gestureclass,8.3636,4917.584
gestureclass,8.3980,4883.246
gestureclass,8.4025,4878.744
gestureclass,8.4088,4964.633
gestureclass,8.5099,4863.553
gestureclass,8.5342,4839.276
gestureclass,8.5486,4914.748
gestureclass,8.5859,4877.535
gestureclass,8.5881,4875.321
gestureclass,8.6188,4934.623
gestureclass,8.6470,4906.359
gestureclass,8.6558,4897.646
gestureclass,8.6631,4982.239
gestureclass,8.6796,4965.751
gestureclass,8.7091,4936.253
gestureclass,8.7401,4995.729
gestureclass,8.7853,4950.595
gestureclass,8.7897,4946.244
gestureclass,8.7950,5031.351
gestureclass,8.8220,5004.444
gestureclass,8.8263,5000.171
gestureclass,8.8263,5091.569
gestureclass,8.8316,5086.267
gestureclass,8.8382,5079.727
gestureclass,8.8455,5165.112
gestureclass,8.8680,5142.581
gestureclass,8.8883,5122.326
gestureclass,8.9006,5201.795
gestureclass,8.9261,5176.255
gestureclass,8.9394,5163.023
gestureclass,8.9612,5231.718
gestureclass,9.0236,5169.328
gestureclass,9.0523,5140.720
gestureclass,9.0585,5224.434
gestureclass,9.0618,5221.255
gestureclass,9.1189,5164.157
gestureclass,9.1406,5234.633
gestureclass,9.1762,5199.124
gestureclass,9.1935,5181.832
gestureclass,9.2113,5255.302
gestureclass,9.3549,5111.697
gestureclass,9.4055,5061.121
gestureclass,9.4056,5152.734
gestureclass,9.4099,5148.419
gestureclass,9.4181,5140.186
gestureclass,9.4284,5220.826
gestureclass,9.4306,5218.594
gestureclass,9.4534,5195.880
gestureclass,9.4641,5277.834
gestureclass,9.5074,5234.600
gestureclass,9.5171,5224.922
gestureclass,9.5313,5301.857
gestureclass,9.5419,5291.320
gestureclass,9.5637,5269.564
gestureclass,9.5689,5355.517
gestureclass,9.6051,5319.376
gestureclass,9.6731,5251.393
gestureclass,9.6745,5341.610
gestureclass,9.6746,5341.563
gestureclass,9.6849,5331.307
gestureclass,9.7011,5406.125
gestureclass,9.7269,5380.438
gestureclass,9.7374,5369.905
gestureclass,9.7500,5448.418
gestureclass,9.7685,5429.847
gestureclass,9.7790,5419.418
gestureclass,9.8464,5442.220
gestureclass,9.8477,5440.901
gestureclass,9.8500,5438.699
gestureclass,9.8650,5514.306
gestureclass,9.8713,5508.053
gestureclass,9.9063,5473.019
gestureclass,9.9149,5554.669
gestureclass,9.9194,5550.183
gestureclass,9.9227,5546.907
gestureclass,9.9424,5617.797
gestureclass,9.9457,5614.489
gestureclass,9.9567,5603.518
gestureclass,9.9808,5627.333
