task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,5993,10.1576,31.801,25.992,49.437,60.407,25.213,23.914,0.002,0.473,6.139,0.0,6.589
gestureclass,sharing,5951,10.0864,31.714,25.946,49.638,61.471,25.218,23.921,0.002,0.472,6.048,0.0,6.495
