task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,sharing,0.0001,365.5813,359.8118,344.9615,0.0035,14.3448,5.0159,5.7694,1775859158903501881
ecgclass,slot_0:ecgclass,sharing,2.4047,31.1379,26.2951,25.4301,0.0032,0.501,4.2372,4.8429,1775859161307350028
ecgclass,slot_0:ecgclass,sharing,4.7411,32.0449,26.4735,25.5785,0.0035,0.5271,5.0287,5.5714,1775859163644525389
ecgclass,slot_0:ecgclass,sharing,7.1256,30.8104,26.0472,25.1587,0.0027,0.5255,4.1711,4.7632,1775859166028150254
ecgclass,slot_0:ecgclass,sharing,7.4057,32.0265,26.0893,25.1944,0.003,0.5097,5.3761,5.9372,1775859166309516348
ecgclass,slot_0:ecgclass,sharing,7.4919,29.367,25.34,24.5563,0.002,0.4926,3.5384,4.027,1775859166393841305
ecgclass,slot_0:ecgclass,sharing,8.945,29.6233,25.5044,24.7462,0.0022,0.4767,3.6232,4.1189,1775859167847019556
ecgclass,slot_0:ecgclass,sharing,10.3547,31.3022,26.6777,25.8508,0.0026,0.5112,4.0722,4.6245,1775859169257215703
ecgclass,slot_0:ecgclass,sharing,13.4791,31.265,25.6099,24.8098,0.0022,0.4959,5.1188,5.6552,1775859172382642030
ecgclass,slot_0:ecgclass,sharing,13.5585,29.9313,25.488,24.6928,0.0026,0.475,3.9124,4.4433,1775859172460822622
ecgclass,slot_0:ecgclass,sharing,14.6048,31.0421,25.4107,24.6341,0.0023,0.4874,5.142,5.6314,1775859173508381861
ecgclass,slot_0:ecgclass,sharing,14.675,30.0915,25.7407,24.5606,0.0025,0.9024,3.8908,4.3508,1775859173577295944
ecgclass,slot_0:ecgclass,sharing,15.7645,31.9612,26.301,25.4343,0.0025,0.5131,5.1429,5.6602,1775859174668069486
ecgclass,slot_0:ecgclass,sharing,17.4953,30.7384,25.4062,24.6088,0.0022,0.5024,4.8301,5.3321,1775859176398540315
ecgclass,slot_0:ecgclass,sharing,17.8825,32.64,26.4846,25.5535,0.0033,0.5571,5.5404,6.1554,1775859176786452072
ecgclass,slot_0:ecgclass,sharing,19.1146,32.0106,26.084,25.2108,0.0026,0.5276,5.2176,5.9265,1775859178018183972
ecgclass,slot_0:ecgclass,sharing,19.2686,29.2697,25.2743,24.5143,0.0023,0.4804,3.5477,3.9954,1775859178170541342
