task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
vocseg,fifo,0.0001,1484.9734,1476.1885,1087.6407,0.0029,387.2581,4.0479,0.0,8.7849,1777834979993421662,1
vocseg,fifo,0.8028,688.7481,210.6402,156.0446,0.0044,4.6084,475.4827,0.0,478.1079,1777834981267542251,1
vocseg,fifo,1.5808,75.9001,70.8269,68.74,0.0026,1.4514,2.4197,0.0,5.0732,1777834981572487690,1
vocseg,fifo,2.3761,49.1831,44.0318,42.2611,0.0028,1.0926,2.3694,0.0,5.1513,1777834982367718212,1
vocseg,fifo,2.4695,51.9426,47.3464,45.3518,0.0024,1.122,1.9486,0.0,4.5961,1777834982460684247,1
vocseg,fifo,2.4974,83.0429,60.294,58.5346,0.0025,1.12,20.072,0.0,22.7488,1777834982506771062,1
vocseg,fifo,2.9825,48.5098,43.6679,41.9727,0.0025,0.9701,1.9994,0.0,4.8419,1777834982973732570,1
vocseg,fifo,3.4526,49.5925,44.8562,43.2704,0.0023,0.9396,1.992,0.0,4.7363,1777834983443815195,1
vocseg,fifo,4.4939,48.4171,43.818,41.9318,0.0023,1.1452,1.8892,0.0,4.5991,1777834984485034124,1
vocseg,fifo,4.5199,80.1716,59.058,57.516,0.0024,0.9483,18.6238,0.0,21.1136,1777834984527740692,1
vocseg,fifo,4.8686,49.9012,45.17,43.1772,0.0025,1.2609,1.8981,0.0,4.7312,1777834984859771029,1
vocseg,fifo,4.8925,88.0625,63.5895,62.2654,0.0024,0.6941,21.9693,0.0,24.4731,1777834984903734819,1
vocseg,fifo,5.2556,48.6798,44.0844,42.5393,0.0032,0.773,1.8642,0.0,4.5955,1777834985246737862,1
vocseg,fifo,5.8329,49.0775,44.4219,42.7054,0.0027,1.0224,1.8895,0.0,4.6556,1777834985824080039,1
vocseg,fifo,5.9624,55.681,51.2869,49.6618,0.0023,0.7085,1.6811,0.0,4.3941,1777834985953357288,1
vocseg,fifo,6.3724,48.8088,44.1136,42.7136,0.0026,0.7148,1.802,0.0,4.6952,1777834986363446880,1
vocseg,fifo,6.4233,62.6335,57.7263,55.7908,0.0032,1.1343,1.5156,0.0,4.9072,1777834986414111513,1
vocseg,fifo,6.4531,131.2318,99.6291,97.4277,0.0021,1.1987,28.6815,0.0,31.6027,1777834986471074318,1
vocseg,fifo,6.5592,80.9815,57.3442,55.9529,0.0025,0.7321,21.0855,0.0,23.6373,1777834986569523863,1
vocseg,fifo,6.8589,87.9407,60.7892,59.121,0.0029,1.0166,24.5259,0.0,27.1515,1777834986872714843,1
vocseg,fifo,6.9969,89.4728,60.6292,59.3381,0.0031,0.6801,26.329,0.0,28.8436,1777834987012531000,1
vocseg,fifo,7.4127,48.8818,44.2703,42.9185,0.0029,0.7149,1.8542,0.0,4.6115,1777834987403792694,1
vocseg,fifo,7.4867,52.7184,48.5363,47.3096,0.0019,0.6546,1.6065,0.0,4.1821,1777834987477586908,1
vocseg,fifo,8.0998,49.4668,45.0918,43.8289,0.0027,0.6505,1.7281,0.0,4.375,1777834988090741166,1
vocseg,fifo,8.509,50.1461,45.2577,43.671,0.0028,0.9077,1.6472,0.0,4.8884,1777834988499893041,1
vocseg,fifo,8.7276,48.6646,44.0924,42.7323,0.0024,0.6856,1.8733,0.0,4.5722,1777834988718694158,1
vocseg,fifo,8.8664,48.8021,43.8192,42.1158,0.0027,0.9789,1.7338,0.0,4.983,1777834988857433698,1
vocseg,fifo,9.0173,52.0129,46.9324,45.2261,0.0031,0.984,1.8241,0.0,5.0806,1777834989008329031,1
vocseg,fifo,9.0432,129.5319,104.0518,101.9888,0.0024,1.2601,22.1374,0.0,25.48,1777834989054541532,1
vocseg,fifo,9.1034,127.0828,59.6135,58.4655,0.0022,0.6236,65.0523,0.0,67.4693,1777834989157750948,1
vocseg,fifo,9.3317,47.9259,43.4971,41.6415,0.0025,1.1587,1.8153,0.0,4.4289,1777834989322817737,1
vocseg,fifo,9.4608,53.5049,49.1628,47.8807,0.0023,0.6588,1.6813,0.0,4.3421,1777834989451712681,1
vocseg,fifo,9.8823,48.9459,44.5067,43.2566,0.0024,0.6472,1.8556,0.0,4.4392,1777834989873403726,1
vocseg,fifo,10.1186,48.4335,43.5888,41.7164,0.0028,1.1465,2.0564,0.0,4.8448,1777834990109915097,1
vocseg,fifo,10.1982,52.012,47.5602,46.2416,0.0026,0.6858,1.807,0.0,4.4518,1777834990189258504,1
vocseg,fifo,10.3514,49.0599,44.6679,43.3479,0.0022,0.6767,1.7931,0.0,4.392,1777834990342487093,1
vocseg,fifo,10.5658,47.6849,43.158,41.7779,0.0025,0.7031,1.8678,0.0,4.5269,1777834990556944738,1
vocseg,fifo,10.6797,49.6235,45.406,44.1728,0.0022,0.6302,1.616,0.0,4.2174,1777834990670554106,1
vocseg,fifo,10.7875,65.3269,59.7343,58.3142,0.0024,0.735,2.9032,0.0,5.5927,1777834990779631285,1
vocseg,fifo,11.0802,49.0181,44.4151,43.1029,0.0026,0.6512,1.929,0.0,4.603,1777834991071373399,1
vocseg,fifo,11.1794,50.894,46.5554,45.232,0.0024,0.6614,1.6503,0.0,4.3387,1777834991170280683,1
vocseg,fifo,11.6237,48.9819,44.3906,42.932,0.0036,0.7411,1.9195,0.0,4.5913,1777834991614849438,1
vocseg,fifo,12.088,48.4786,43.9179,42.6034,0.0028,0.6689,1.8878,0.0,4.5607,1777834992079097160,1
vocseg,fifo,12.4493,51.7492,46.9614,45.334,0.003,0.9703,1.5998,0.0,4.7878,1777834992440155260,1
vocseg,fifo,12.4732,84.446,58.1525,56.8858,0.0023,0.6968,23.7596,0.0,26.2935,1777834992486199048,1
vocseg,fifo,12.8516,60.9441,56.8346,55.5091,0.0028,0.697,1.4949,0.0,4.1095,1777834992842365343,1
vocseg,fifo,13.3036,50.663,46.6066,45.4003,0.0024,0.6433,1.4601,0.0,4.0564,1777834993294336901,1
vocseg,fifo,13.6768,48.6188,43.9883,42.2333,0.0028,1.0311,1.8613,0.0,4.6305,1777834993667908069,1
vocseg,fifo,13.7696,51.6629,47.4396,45.8096,0.0025,0.9918,1.5428,0.0,4.2233,1777834993760364168,1
vocseg,fifo,13.8774,49.8402,45.5027,44.182,0.0027,0.6925,1.6563,0.0,4.3375,1777834993868319970,1
vocseg,fifo,13.9324,60.1912,56.1759,54.9304,0.0025,0.6907,1.4279,0.0,4.0153,1777834993923075885,1
vocseg,fifo,14.0508,50.6229,45.536,43.8839,0.0029,0.8938,1.8454,0.0,5.087,1777834994041886466,1
vocseg,fifo,14.0577,105.0851,62.2296,60.6266,0.0025,0.956,39.583,0.0,42.8555,1777834994086555442,1
vocseg,fifo,14.1136,106.9565,59.4021,58.1246,0.0022,0.6946,45.032,0.0,47.5544,1777834994147852350,1
vocseg,fifo,14.5516,46.8819,42.4639,41.1408,0.0024,0.6792,1.812,0.0,4.418,1777834994542646812,1
vocseg,fifo,15.8834,47.7228,43.1527,41.8108,0.0203,0.6712,1.8792,0.0,4.5701,1777834995874567127,1
vocseg,fifo,16.0714,77.2581,67.0775,65.4207,0.0023,1.024,6.9525,0.0,10.1806,1777834996067611645,1
vocseg,fifo,16.1658,100.4355,60.9961,59.7098,0.0026,0.6661,36.8567,0.0,39.4394,1777834996191933939,1
vocseg,fifo,16.2984,50.9236,46.8639,45.6334,0.0019,0.6502,1.5805,0.0,4.0597,1777834996289255308,1
vocseg,fifo,16.4195,50.5922,45.683,44.0235,0.0023,1.0027,1.6935,0.0,4.9092,1777834996410475727,1
vocseg,fifo,16.4624,70.9071,64.8879,63.6488,0.0022,0.6717,3.5415,0.0,6.0193,1777834996455217189,1
vocseg,fifo,16.8238,49.1042,44.5333,43.1656,0.0023,0.6861,1.9071,0.0,4.5709,1777834996814942201,1
vocseg,fifo,17.2835,49.1726,44.6314,43.3363,0.0026,0.6588,1.9076,0.0,4.5412,1777834997274628091,1
vocseg,fifo,17.7846,49.1056,43.846,42.1626,0.0025,1.0092,1.9879,0.0,5.2597,1777834997775834482,1
vocseg,fifo,19.5543,51.3909,47.0673,45.8376,0.0021,0.6693,1.658,0.0,4.3236,1777834999545174053,1
vocseg,fifo,20.2573,48.4195,43.7532,42.2891,0.0025,0.7476,1.9417,0.0,4.6663,1777835000248516164,1
vocseg,fifo,20.8057,47.6089,42.9414,41.0457,0.0026,0.7208,1.9081,0.0,4.6675,1777835000796832954,1
vocseg,fifo,21.1527,48.5582,43.8875,42.4183,0.0026,0.7487,1.8859,0.0,4.6708,1777835001143792670,1
vocseg,fifo,21.3505,48.3994,43.1576,41.4367,0.0028,0.9847,1.8802,0.0,5.2419,1777835001341649075,1
vocseg,fifo,21.3655,92.7243,60.9903,59.6342,0.0023,0.7185,29.1169,0.0,31.734,1777835001383901443,1
vocseg,fifo,21.6847,49.5458,44.851,43.396,0.0025,0.7292,1.9534,0.0,4.6948,1777835001675862020,1
vocseg,fifo,21.8915,48.7239,44.1024,42.7755,0.0027,0.6911,1.8809,0.0,4.6215,1777835001882655774,1
vocseg,fifo,22.394,48.9616,44.4144,43.0701,0.0021,0.6831,1.8256,0.0,4.5472,1777835002385046113,1
vocseg,fifo,23.0699,47.0467,42.5174,41.2054,0.0024,0.6726,1.8008,0.0,4.5292,1777835003060957439,1
vocseg,fifo,23.181,159.1811,119.2516,98.1159,0.0027,10.219,37.1575,0.0,39.9295,1777835003207395912,1
vocseg,fifo,23.1968,145.1881,119.2516,98.1159,0.0027,10.219,21.3883,0.0,25.9365,1777835003207395912,1
vocseg,fifo,23.5051,113.482,65.0978,63.8141,0.0026,0.6772,45.8736,0.0,48.3842,1777835003540213909,1
vocseg,fifo,24.3563,47.7486,43.3221,42.0027,0.0026,0.6828,1.73,0.0,4.4265,1777835004347240871,1
vocseg,fifo,24.6304,49.0587,44.5518,43.2195,0.0025,0.6804,1.8747,0.0,4.5069,1777835004621503327,1
vocseg,fifo,25.3414,56.7405,52.4626,51.0874,0.0029,0.7449,1.57,0.0,4.2779,1777835005332220884,1
vocseg,fifo,25.5915,47.5492,42.9259,41.5551,0.0027,0.7167,1.9088,0.0,4.6234,1777835005582617816,1
vocseg,fifo,26.0297,145.2668,103.1893,101.1073,0.0021,1.1635,38.6441,0.0,42.0775,1777835006057610681,1
vocseg,fifo,26.1255,106.5469,58.4934,56.8482,0.0027,1.0193,44.9843,0.0,48.0535,1777835006159759490,1
vocseg,fifo,26.1705,160.8777,99.8499,97.9957,0.0029,0.5953,57.8263,0.0,61.0278,1777835006217576039,1
vocseg,fifo,26.2177,116.1427,99.8499,97.9957,0.0029,0.5953,10.6466,0.0,16.2928,1777835006217576039,1
vocseg,fifo,26.2571,230.5315,157.4065,152.3948,0.0031,2.0383,70.2453,0.0,73.125,1777835006316583360,1
vocseg,fifo,26.2768,212.7399,157.4065,152.3948,0.0031,2.0383,50.5049,0.0,55.3335,1777835006316583360,1
vocseg,fifo,26.8477,48.0525,43.0254,41.5893,0.0026,0.7324,2.3043,0.0,5.0271,1777835006839221814,1
vocseg,fifo,26.9972,118.0263,68.913,67.2941,0.0025,0.959,45.8536,0.0,49.1132,1777835007032279475,1
vocseg,fifo,27.1263,106.4479,59.9172,58.6358,0.0024,0.6992,43.9675,0.0,46.5307,1777835007159562239,1
vocseg,fifo,27.4391,48.5499,44.0446,42.6911,0.0025,0.6826,1.8675,0.0,4.5053,1777835007430245651,1
