task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,2321,3.9339,41.536,35.901,67.398,86.447,32.574,31.062,0.003,0.673,5.928,0.0,8.962
vocseg,sharing,2370,4.0169,42.057,36.028,68.191,92.57,32.845,31.206,0.003,0.794,6.212,0.0,9.213
