task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,fifo,0.0001,386.1997,384.6628,368.8765,0.0022,15.0213,1.0252,0.0,1.5369,1778007511476040224
ecgclass,fifo,0.2407,192.3563,46.0158,43.208,0.0024,2.0663,145.6633,0.0,146.3406,1778007511861238179
ecgclass,fifo,0.4748,45.5317,43.9703,42.6766,0.0023,0.6941,1.0276,0.0,1.5614,1778007511950754425
ecgclass,fifo,0.713,46.6654,45.2937,43.9676,0.0028,0.6844,0.9098,0.0,1.3717,1778007512188787989
ecgclass,fifo,0.7417,96.3087,77.732,65.9333,0.0024,5.5724,17.9811,0.0,18.5767,1778007512234553913
ecgclass,fifo,0.7494,88.5875,77.732,65.9333,0.0024,5.5724,10.2413,0.0,10.8555,1778007512234553913
ecgclass,fifo,0.8965,51.5347,50.2112,48.8416,0.0026,0.7144,0.8554,0.0,1.3234,1778007512372236538
ecgclass,fifo,1.0356,56.6258,55.0956,52.4098,0.0023,2.0496,0.942,0.0,1.5303,1778007512511489928
ecgclass,fifo,1.3486,50.1077,48.601,45.8878,0.0023,2.0974,0.9522,0.0,1.5067,1778007512824437922
ecgclass,fifo,1.3561,94.8808,51.8109,49.1308,0.0024,2.0528,42.5031,0.0,43.07,1778007512873509682
ecgclass,fifo,1.4607,52.0549,50.6658,47.9117,0.0025,1.8861,0.7837,0.0,1.3891,1778007512936396368
ecgclass,fifo,1.4681,89.782,44.7736,42.1164,0.0022,2.094,44.5111,0.0,45.0084,1778007512987498166
ecgclass,fifo,1.577,49.1083,47.6669,44.9162,0.0023,2.1105,0.8318,0.0,1.4414,1778007513052766918
ecgclass,fifo,1.7505,55.3036,53.9397,51.1767,0.0029,2.0879,0.8647,0.0,1.3638,1778007513226279754
ecgclass,fifo,1.7889,65.9153,48.5142,45.8654,0.0024,2.0339,16.8486,0.0,17.4012,1778007513280685234
ecgclass,fifo,1.9116,50.9794,49.5531,46.7664,0.0025,2.1543,0.9031,0.0,1.4263,1778007513387466344
ecgclass,fifo,1.9271,97.2929,61.3062,58.5215,0.0032,0.9836,35.434,0.0,35.9867,1778007513437418699
ecgclass,fifo,1.9368,87.5475,61.3062,58.5215,0.0032,0.9836,25.6741,0.0,26.2414,1778007513437418699
ecgclass,fifo,1.9678,112.5498,55.2847,52.5322,0.0024,2.1272,56.6883,0.0,57.2651,1778007513499381508
ecgclass,fifo,2.058,75.4201,52.6131,49.8832,0.0025,2.0649,22.2549,0.0,22.8071,1778007513555136904
ecgclass,fifo,2.1,78.6097,44.8652,42.1519,0.0026,1.9545,33.2854,0.0,33.7445,1778007513608180598
ecgclass,fifo,2.2239,57.0691,55.7448,53.0209,0.003,2.0492,0.7586,0.0,1.3243,1778007513699550653
ecgclass,fifo,2.2466,83.2093,48.0566,45.3579,0.0026,2.063,34.2345,0.0,35.1527,1778007513755778407
ecgclass,fifo,2.4309,51.3082,49.7642,46.9713,0.0111,2.114,0.9315,0.0,1.5439,1778007513906719627
ecgclass,fifo,2.5532,58.0237,56.5859,53.7914,0.0027,2.1408,0.8476,0.0,1.4378,1778007514028962973
ecgclass,fifo,2.619,56.0174,54.6055,51.8441,0.0024,2.1437,0.8447,0.0,1.4119,1778007514094756763
