task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,sharing,0.0001,45.3212,43.0619,41.3354,0.0016,1.2343,1.4346,2.2593,1776015487734739212
ecgclass,slot_0:ecgclass,sharing,0.4811,44.3363,41.8589,40.8091,0.0016,0.6877,1.5233,2.4774,1776015488215885813
ecgclass,slot_0:ecgclass,sharing,0.9483,89.5133,46.6582,44.9736,0.0016,0.6933,41.7507,42.8551,1776015488723295406
ecgclass,slot_0:ecgclass,sharing,1.4265,47.5347,41.5497,40.4613,0.0016,0.6951,5.1346,5.985,1776015489164900770
ecgclass,slot_0:ecgclass,sharing,1.4813,44.7664,42.3194,41.2821,0.0016,0.6977,1.5209,2.447,1776015489216026819
ecgclass,slot_0:ecgclass,sharing,1.499,69.5705,41.9023,40.8032,0.0015,0.6884,26.6991,27.6682,1776015489258907815
ecgclass,slot_0:ecgclass,sharing,1.7909,82.4203,65.1314,63.5592,0.0015,0.635,16.0921,17.2889,1776015489540209871
ecgclass,slot_0:ecgclass,sharing,2.0719,37.1099,34.6568,33.8031,0.0013,0.5648,1.5018,2.4531,1776015489806632239
ecgclass,slot_0:ecgclass,sharing,2.696,85.2673,45.0573,44.2204,0.0012,0.2539,39.2914,40.21,1776015490468567293
ecgclass,slot_0:ecgclass,sharing,2.7122,69.2184,45.0573,44.2204,0.0012,0.2539,23.0927,24.1611,1776015490468567293
ecgclass,slot_0:ecgclass,sharing,2.9215,51.0654,46.3059,44.6636,0.0015,0.6513,3.7148,4.7596,1776015490658477483
ecgclass,slot_0:ecgclass,sharing,2.9358,75.5677,38.1927,37.1508,0.0014,0.6401,36.4499,37.3751,1776015490705482256
ecgclass,slot_0:ecgclass,sharing,3.1545,96.1881,85.1613,82.8075,0.0015,0.6949,9.6583,11.0267,1776015490897391463
ecgclass,slot_0:ecgclass,sharing,3.4994,86.57,66.2304,63.8475,0.0016,0.6973,19.0661,20.3396,1776015491251715839
ecgclass,slot_0:ecgclass,sharing,3.5771,51.9843,42.2753,41.1555,0.0017,0.6923,8.7585,9.709,1776015491319046716
ecgclass,slot_0:ecgclass,sharing,3.8231,65.6164,46.9377,45.2322,0.0016,0.7017,17.5817,18.6787,1776015491573888239
ecgclass,slot_0:ecgclass,sharing,3.8538,120.8084,84.968,82.6079,0.0019,0.3264,34.5168,35.8404,1776015491621576006
ecgclass,slot_0:ecgclass,sharing,3.8735,101.301,84.968,82.6079,0.0019,0.3264,14.833,16.333,1776015491621576006
