task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,single_ecgclass,0.0,45.8887,24.5123,23.6145,0.0022,0.5608,20.7763,21.3764,1776033261932107931
ecgclass,slot_0:ecgclass,single_ecgclass,0.0811,32.6583,24.6444,23.7668,0.0019,0.5363,7.5502,8.014,1776033261999888483
ecgclass,slot_0:ecgclass,single_ecgclass,0.1588,35.4536,24.5019,23.6139,0.002,0.5456,10.4351,10.9517,1776033262080550721
ecgclass,slot_0:ecgclass,single_ecgclass,0.2384,33.1116,25.1796,24.2983,0.0018,0.5311,7.4406,7.932,1776033262157119598
ecgclass,slot_0:ecgclass,single_ecgclass,0.2488,72.5172,33.9063,25.1172,0.0017,4.2056,38.0166,38.6109,1776033262198100949
ecgclass,slot_0:ecgclass,single_ecgclass,0.2502,71.1555,33.9063,25.1172,0.0017,4.2056,36.6442,37.2493,1776033262198100949
ecgclass,slot_0:ecgclass,single_ecgclass,0.2986,62.3643,25.3033,23.978,0.0018,0.5367,36.6321,37.061,1776033262246536460
ecgclass,slot_0:ecgclass,single_ecgclass,0.3454,54.6279,24.1421,23.3078,0.0017,0.5184,30.0701,30.4858,1776033262286788770
ecgclass,slot_0:ecgclass,single_ecgclass,0.4502,33.9894,23.9519,23.0788,0.0017,0.5321,9.6009,10.0375,1776033262371052900
ecgclass,slot_0:ecgclass,single_ecgclass,0.4525,70.6849,24.1975,23.3545,0.0018,0.4948,46.0658,46.4874,1776033262409880152
ecgclass,slot_0:ecgclass,single_ecgclass,0.4873,76.839,25.8419,24.9759,0.002,0.2621,50.4963,50.9971,1776033262449039320
ecgclass,slot_0:ecgclass,single_ecgclass,0.4896,74.5664,25.8419,24.9759,0.002,0.2621,48.1741,48.7245,1776033262449039320
ecgclass,slot_0:ecgclass,single_ecgclass,0.5263,82.3314,24.585,23.7492,0.0018,0.5209,57.3745,57.7464,1776033262494978931
ecgclass,slot_0:ecgclass,single_ecgclass,0.5843,74.0809,26.567,25.4168,0.0017,0.3359,47.101,47.5139,1776033262542660261
ecgclass,slot_0:ecgclass,single_ecgclass,0.5966,61.8122,26.567,25.4168,0.0017,0.3359,34.7621,35.2451,1776033262542660261
ecgclass,slot_0:ecgclass,single_ecgclass,0.6378,90.0149,44.8516,43.6846,0.0029,0.1771,44.3902,45.1633,1776033262593431865
ecgclass,slot_0:ecgclass,single_ecgclass,0.6431,84.6934,44.8516,43.6846,0.0029,0.1771,39.058,39.8418,1776033262593431865
ecgclass,slot_0:ecgclass,single_ecgclass,0.6454,82.3808,44.8516,43.6846,0.0029,0.1771,36.7062,37.5292,1776033262593431865
ecgclass,slot_0:ecgclass,single_ecgclass,0.6569,70.9646,44.8516,43.6846,0.0029,0.1771,25.2781,26.113,1776033262593431865
ecgclass,slot_0:ecgclass,single_ecgclass,0.6865,90.7469,29.7177,28.6882,0.0024,0.2978,60.39,61.0292,1776033262658222203
ecgclass,slot_0:ecgclass,single_ecgclass,0.7009,76.3714,29.7177,28.6882,0.0024,0.2978,45.9964,46.6538,1776033262658222203
ecgclass,slot_0:ecgclass,single_ecgclass,0.7419,85.9323,27.8368,26.8955,0.0021,0.2722,57.5826,58.0955,1776033262710814563
ecgclass,slot_0:ecgclass,single_ecgclass,0.7494,78.5303,27.8368,26.8955,0.0021,0.2722,50.169,50.6936,1776033262710814563
ecgclass,slot_0:ecgclass,single_ecgclass,0.8104,66.51,24.9688,24.1322,0.0015,0.5203,41.1563,41.5411,1776033262762871285
ecgclass,slot_0:ecgclass,single_ecgclass,0.851,66.5524,25.7179,24.9706,0.0014,0.2257,40.386,40.8345,1776033262802663246
ecgclass,slot_0:ecgclass,single_ecgclass,0.8733,44.2505,25.7179,24.9706,0.0014,0.2257,18.0349,18.5326,1776033262802663246
ecgclass,slot_0:ecgclass,single_ecgclass,0.887,97.7452,46.0961,45.2937,0.0014,0.1223,51.229,51.6491,1776033262849555092
ecgclass,slot_0:ecgclass,single_ecgclass,0.9024,82.5245,46.0961,45.2937,0.0014,0.1223,35.9032,36.4284,1776033262849555092
ecgclass,slot_0:ecgclass,single_ecgclass,0.9047,80.2236,46.0961,45.2937,0.0014,0.1223,33.5956,34.1274,1776033262849555092
ecgclass,slot_0:ecgclass,single_ecgclass,0.9109,74.1913,46.0961,45.2937,0.0014,0.1223,27.3423,28.0952,1776033262849555092
ecgclass,slot_0:ecgclass,single_ecgclass,0.9337,114.481,40.146,39.1993,0.0014,0.1984,73.8764,74.3349,1776033262918852289
ecgclass,slot_0:ecgclass,single_ecgclass,0.948,100.1835,40.146,39.1993,0.0014,0.1984,59.5698,60.0375,1776033262918852289
ecgclass,slot_0:ecgclass,single_ecgclass,0.9892,59.0496,40.146,39.1993,0.0014,0.1984,18.3585,18.9036,1776033262918852289
ecgclass,slot_0:ecgclass,single_ecgclass,1.0125,94.8083,36.8857,36.0622,0.0016,0.1586,57.3978,57.9227,1776033262981210759
ecgclass,slot_0:ecgclass,single_ecgclass,1.0199,87.4031,36.8857,36.0622,0.0016,0.1586,49.9833,50.5174,1776033262981210759
ecgclass,slot_0:ecgclass,single_ecgclass,1.0354,72.0561,36.8857,36.0622,0.0016,0.1586,34.5721,35.1704,1776033262981210759
