req_idx,send_time,latency_ms
0,1773594107.620622,254.052
1,1773594107.738101,146.929
2,1773594107.884737,11.213
3,1773594107.891178,14.181
4,1773594107.895392,19.273
5,1773594107.977574,15.703
6,1773594108.022703,11.543
7,1773594108.033720,11.365
8,1773594108.143666,11.698
9,1773594108.423276,11.007
10,1773594108.466422,11.376
11,1773594108.590029,12.325
12,1773594108.778643,18.820
13,1773594108.780114,17.375
14,1773594108.933701,12.478
15,1773594109.209343,17.905
16,1773594109.219988,25.967
17,1773594109.251034,11.110
18,1773594109.323634,13.853
19,1773594109.488570,12.035
20,1773594109.605779,12.383
21,1773594109.658263,11.740
22,1773594109.705102,11.616
23,1773594109.834457,12.422
24,1773594109.955610,12.018
25,1773594110.047630,11.407
26,1773594110.107143,11.773
27,1773594110.122995,11.009
28,1773594110.178111,11.815
29,1773594110.328129,12.369
30,1773594110.385990,11.364
31,1773594110.577279,17.336
32,1773594110.594495,10.879
33,1773594110.738578,12.504
34,1773594110.816002,12.055
35,1773594110.838143,10.999
36,1773594110.845374,13.110
37,1773594110.936257,11.529
38,1773594110.944578,12.528
39,1773594111.162966,11.959
40,1773594111.221040,11.722
41,1773594111.288136,11.710
42,1773594111.394039,12.216
43,1773594111.608765,10.813
44,1773594111.651678,11.464
45,1773594111.739291,12.173
46,1773594111.801638,11.329
47,1773594111.807941,14.381
48,1773594111.862427,11.596
49,1773594112.043926,12.171
50,1773594112.138252,12.148
51,1773594112.164496,11.066
52,1773594112.232682,11.842
53,1773594112.325675,12.161
54,1773594112.341916,10.868
55,1773594112.358864,11.084
56,1773594112.361091,18.147
57,1773594112.467500,11.095
58,1773594112.539418,11.678
59,1773594112.831373,10.932
60,1773594112.877400,11.386
61,1773594112.953821,11.244
62,1773594112.964094,11.369
63,1773594112.994558,14.892
64,1773594113.129643,12.607
65,1773594113.212881,10.974
66,1773594113.221119,12.063
67,1773594113.434694,12.127
68,1773594113.547236,11.856
69,1773594113.598506,11.480
70,1773594113.675113,12.059
71,1773594113.824381,12.160
72,1773594113.863641,11.287
73,1773594113.864913,19.367
74,1773594113.932039,11.055
75,1773594113.940521,21.228
76,1773594114.022032,11.571
77,1773594114.065698,11.592
78,1773594114.068007,18.582
79,1773594114.322768,11.683
80,1773594114.333143,11.763
81,1773594114.473113,12.196
82,1773594114.517708,15.317
83,1773594114.609185,10.911
84,1773594114.927214,12.499
85,1773594115.007240,18.178
86,1773594115.010455,29.562
87,1773594115.013664,26.384
88,1773594115.133212,12.202
89,1773594115.147492,10.900
90,1773594115.214149,11.007
91,1773594115.237239,11.068
92,1773594115.556294,11.207
93,1773594115.926275,12.234
94,1773594116.087431,12.176
95,1773594116.148199,10.807
96,1773594116.195428,15.636
97,1773594116.197633,22.807
98,1773594116.236913,11.031
99,1773594116.260032,11.081
100,1773594116.464682,12.128
101,1773594116.516920,11.625
102,1773594116.575160,13.543
103,1773594116.712903,12.179
104,1773594116.758415,15.478
105,1773594116.838188,11.712
106,1773594116.998742,10.911
107,1773594117.115834,12.203
108,1773594117.231434,10.997
109,1773594117.356842,11.292
110,1773594117.602705,12.151
111,1773594117.720040,12.132
112,1773594117.920820,12.193
113,1773594118.168047,12.258
114,1773594118.322825,12.165
115,1773594118.625212,12.190
116,1773594118.631648,15.018
117,1773594118.638478,17.541
118,1773594119.182632,12.206
119,1773594119.213933,11.220
120,1773594119.322011,11.233
121,1773594119.397376,12.100
122,1773594119.408754,11.074
123,1773594119.522299,11.180
124,1773594119.715730,12.186
125,1773594119.767016,11.499
126,1773594119.958414,11.062
127,1773594119.988458,10.886
128,1773594120.118811,12.211
129,1773594120.175345,11.354
130,1773594120.448283,12.164
131,1773594120.545604,12.182
132,1773594120.659017,10.851
133,1773594120.705207,10.872
134,1773594120.760308,11.191
135,1773594120.850458,11.925
136,1773594120.948533,12.162
137,1773594120.960169,19.434
138,1773594121.274437,12.343
139,1773594121.610548,12.723
140,1773594121.684401,11.946
141,1773594121.810820,12.203
142,1773594121.830108,10.983
143,1773594121.961284,12.227
144,1773594122.122735,12.406
145,1773594122.214570,12.053
146,1773594122.368847,11.827
147,1773594122.384758,10.892
148,1773594122.465784,12.071
149,1773594122.809396,12.319
150,1773594122.866826,11.744
151,1773594123.019788,12.279
152,1773594123.137242,12.250
153,1773594123.423107,12.186
154,1773594123.479737,18.963
155,1773594123.684351,12.154
156,1773594123.767186,14.826
157,1773594123.837374,11.697
158,1773594123.907892,10.986
159,1773594123.999029,12.194
160,1773594124.066342,11.840
161,1773594124.225837,11.043
162,1773594124.314029,12.149
163,1773594124.350316,13.567
164,1773594124.490075,12.221
165,1773594124.580956,11.677
166,1773594124.604724,11.057
167,1773594124.803326,10.923
168,1773594124.892107,11.242
169,1773594124.977489,12.291
170,1773594124.979885,19.191
171,1773594125.300211,11.307
172,1773594125.375643,11.916
173,1773594125.386015,10.885
174,1773594125.630744,10.786
175,1773594125.876871,12.158
176,1773594126.391675,12.056
177,1773594126.402099,10.958
178,1773594126.436159,11.346
179,1773594126.466600,11.161
180,1773594126.660365,10.879
181,1773594126.668602,11.961
182,1773594126.786123,11.511
183,1773594126.816723,11.216
184,1773594126.830016,10.846
185,1773594126.837236,12.956
186,1773594126.851266,11.253
187,1773594127.127294,11.635
188,1773594127.203066,12.015
189,1773594127.237172,11.265
190,1773594127.367121,19.064
191,1773594127.408275,11.268
192,1773594127.535121,16.400
193,1773594127.608296,15.060
194,1773594127.629436,10.933
195,1773594127.759788,11.415
196,1773594127.787959,10.974
197,1773594128.107907,10.914
198,1773594128.225924,12.236
199,1773594128.363709,11.189
200,1773594128.401999,11.264
201,1773594128.537453,12.165
202,1773594128.591726,11.605
203,1773594128.617423,11.083
204,1773594128.673610,11.639
205,1773594128.866445,12.244
206,1773594128.884778,10.942
207,1773594128.941958,11.192
208,1773594129.029291,12.118
209,1773594129.053501,13.318
210,1773594129.160013,12.264
211,1773594129.216386,11.663
212,1773594129.262149,11.430
213,1773594129.275656,16.584
214,1773594129.768623,12.298
215,1773594129.795016,11.184
216,1773594130.071002,12.178
217,1773594130.200369,12.310
218,1773594130.203796,18.259
219,1773594130.276475,11.661
220,1773594130.421701,12.298
221,1773594130.456092,11.378
222,1773594130.497575,11.420
223,1773594130.519077,11.045
224,1773594130.654288,11.593
225,1773594130.692980,11.338
226,1773594130.727420,11.252
227,1773594130.773188,16.874
228,1773594130.801144,11.179
229,1773594131.145139,12.205
230,1773594131.395336,10.839
231,1773594131.450718,11.465
232,1773594131.501294,11.555
233,1773594131.608404,11.030
234,1773594131.769895,11.261
235,1773594131.862853,11.955
236,1773594131.895881,11.059
237,1773594132.074394,17.661
238,1773594132.115620,11.243
239,1773594132.229123,11.386
240,1773594132.317596,10.895
241,1773594132.361583,11.364
242,1773594132.596806,12.214
243,1773594132.736283,12.141
244,1773594132.892549,11.116
245,1773594133.190485,12.131
246,1773594133.216702,11.102
247,1773594133.235896,11.072
248,1773594133.280070,11.431
249,1773594133.384151,11.871
250,1773594133.433125,11.517
251,1773594133.482990,11.427
252,1773594133.752566,12.203
253,1773594134.022689,16.882
254,1773594134.026873,22.019
255,1773594134.047653,11.682
256,1773594134.092437,11.441
257,1773594134.127987,11.229
258,1773594134.229404,11.183
259,1773594134.453168,11.494
260,1773594134.463530,11.586
261,1773594134.509227,11.531
262,1773594134.526842,10.985
263,1773594134.661577,11.036
264,1773594134.669826,12.126
265,1773594134.701046,16.690
266,1773594134.701278,16.464
267,1773594134.776386,11.272
268,1773594134.875822,12.237
269,1773594134.961437,11.720
270,1773594134.964810,17.676
271,1773594135.321280,17.239
272,1773594135.344603,11.059
273,1773594135.505898,11.093
274,1773594135.619132,11.709
275,1773594135.643238,10.859
276,1773594135.837056,12.162
277,1773594135.842529,15.928
278,1773594135.892556,11.402
279,1773594136.002491,12.517
280,1773594136.107402,11.952
281,1773594136.203604,11.518
282,1773594136.220199,10.948
283,1773594136.306295,12.190
284,1773594136.359601,11.651
285,1773594136.500805,11.672
286,1773594136.572597,12.070
287,1773594136.827242,11.048
288,1773594136.915479,11.044
289,1773594137.075250,13.971
290,1773594137.108318,11.213
291,1773594137.513588,11.980
292,1773594137.643024,11.323
293,1773594137.839858,11.678
294,1773594138.292813,10.910
295,1773594138.386901,11.038
296,1773594138.503221,11.425
297,1773594138.507543,16.480
298,1773594138.534111,11.099
299,1773594138.661255,11.358
300,1773594138.803106,12.205
301,1773594138.912350,11.889
302,1773594139.314015,11.674
303,1773594139.354787,11.337
304,1773594139.575491,12.228
305,1773594139.589799,10.866
306,1773594139.705845,12.226
