batch_start_ns,observed_batch_size,send_time_rel_first
1775258356069845331,3,10.001396
1775258356117472775,4,10.03893
1775258356175688962,4,10.084256
1775258356240617697,7,10.139892
1775258356300991905,8,10.177758
1775258356364845209,8,10.255868
1775258356435963995,6,10.310422
1775258356500101648,7,10.368086
1775258356538685280,5,10.435605
1775258356595716265,5,10.516007
1775258356637242369,5,10.547488
1775258356690958912,5,10.618112
1775258356746502645,6,10.644169
1775258356802959514,5,10.700662
1775258356861077109,5,10.754083
1775258356926724384,8,10.814177
1775258356979465269,6,10.879833
1775258357037983875,5,10.95618
1775258357106851729,9,10.988822
1775258357159323417,7,11.040789
1775258357199471113,3,11.134875
1775258357263589675,7,11.15917
1775258357336816440,7,11.19947
1775258357381071720,6,11.254267
1775258357449604624,5,11.359394
1775258357502963687,6,11.403571
1775258357566237865,8,11.462827
1775258357615158575,5,11.513555
1775258357667664084,5,11.578547
1775258357700367993,2,11.646263
1775258357754298241,1,11.726473
1775258357807747047,2,11.752079
1775258357886007971,7,11.753974
1775258357960848491,9,11.807594
1775258358026397043,8,11.891527
1775258358090730091,8,11.973301
1775258358143481057,6,12.021215
1775258358201366725,4,12.057062
1775258358270044903,9,12.076439
1775258358325345880,7,12.184218
1775258358369350513,4,12.281946
1775258358407594756,3,12.348635
1775258358473522368,7,12.378806
1775258358530572714,8,12.420683
1775258358588008400,5,12.478496
1775258358628628788,4,12.555411
1775258358701851953,5,12.596971
1775258358761429069,7,12.643083
1775258358829589943,9,12.702788
1775258358895444173,6,12.764468
1775258358952420947,8,12.807706
1775258358992147811,2,12.90844
1775258359038494519,2,12.980955
1775258359082187433,6,12.996799
1775258359123049679,3,13.063226
1775258359174095037,3,13.106409
1775258359242698293,9,13.123568
1775258359321217335,9,13.188987
1775258359373969362,8,13.232627
1775258359437505077,8,13.310646
1775258359478235269,5,13.381454
1775258359534281177,2,13.488264
1775258359575836781,6,13.492179
1775258359611333898,3,13.555171
1775258359666532912,6,13.59686
1775258359702600464,3,13.637638
1775258359744865368,3,13.685643
1775258359782499305,3,13.730505
1775258359817216559,2,13.764076
1775258359853933220,2,13.806084
1775258359903422515,5,13.834496
1775258359940198777,2,13.871913
1775258359983316695,5,13.931871
1775258360020983692,3,13.975842
1775258360080543557,5,14.010519
1775258360140758341,8,14.026902
1775258360200687396,9,14.087048
1775258360244385540,5,14.161424
1775258360294349719,2,14.246396
1775258360338316511,5,14.25482
1775258360375867244,5,14.299895
1775258360420502015,3,14.368132
1775258360461073672,3,14.384178
1775258360494745668,3,14.443525
1775258360524530345,1,14.470661
1775258360560511705,1,14.513749
1775258360596686120,4,14.531423
1775258360630514342,3,14.574389
1775258360664951242,3,14.608645
1775258360709610688,3,14.652576
1775258360746951419,5,14.679058
1775258360780690300,2,14.742461
1775258360821438356,4,14.762496
1775258360849787987,1,14.794513
1775258360891318195,5,14.829527
1775258360945616579,6,14.861162
1775258361000001766,6,14.909915
1775258361051424360,6,14.932001
1775258361087214268,3,15.017258
1775258361135564476,2,15.086364
1775258361196945417,8,15.102425
1775258361241167241,8,15.139175
1775258361278755249,3,15.205057
1775258361323713813,2,15.274816
1775258361373168342,5,15.29144
1775258361401405689,3,15.342413
1775258361450793477,2,15.411091
1775258361487041327,2,15.421878
1775258361526078236,2,15.484107
1775258361569132827,4,15.507785
1775258361611050705,2,15.554452
1775258361648372766,5,15.583499
1775258361706515488,6,15.630847
1775258361777401194,8,15.657533
1775258361828069417,7,15.718727
1775258361890622772,6,15.790659
1775258361963009380,10,15.828064
