task,send_elapsed_s,latency_ms,server_exec_ms,worker_id,has_adapter
ecgclass__app7,2.5802,253.334,226.133,0,0
ecgclass__app5,2.5815,252.321,226.161,0,1
ecgclass__app8,2.5784,255.543,226.233,0,0
ecgclass,2.6170,251.422,48.888,0,1
ecgclass__app1,2.8312,252.969,224.810,0,1
ecgclass__app7,2.8336,250.949,225.070,0,0
ecgclass__app2,2.8321,252.898,226.019,0,1
ecgclass__app9,2.8311,254.327,226.468,0,0
ecgclass__app6,2.8330,253.535,227.251,0,0
ecgclass__app3,2.8316,255.281,227.351,0,1
ecgclass__app4,2.8334,253.587,227.464,0,1
ecgclass__app5,2.8338,253.317,227.554,0,1
ecgclass__app8,2.8339,253.484,228.201,0,0
ecgclass,2.8684,253.469,49.674,0,1
ecgclass__app6,3.0866,250.529,223.360,0,0
ecgclass__app2,3.0850,252.222,223.966,0,1
ecgclass__app8,3.0874,250.144,223.998,0,0
ecgclass__app4,3.0870,251.050,224.171,0,1
ecgclass__app3,3.0869,251.193,224.209,0,1
ecgclass__app5,3.0872,250.979,224.275,0,1
ecgclass__app1,3.0842,254.196,225.400,0,1
ecgclass__app7,3.0845,254.064,225.485,0,0
ecgclass__app9,3.0855,253.314,225.549,0,0
ecgclass,3.1219,251.296,48.035,0,1
ecgclass__app9,3.3388,246.745,220.956,0,0
ecgclass__app1,3.3384,247.262,221.620,0,1
ecgclass__app4,3.3380,248.446,222.517,0,1
ecgclass__app2,3.3373,249.413,222.772,0,1
ecgclass__app5,3.3381,249.224,223.325,0,1
ecgclass__app6,3.3371,250.529,223.461,0,0
ecgclass__app8,3.3376,250.157,223.623,0,0
ecgclass__app3,3.3381,250.630,225.060,0,1
ecgclass__app7,3.3386,250.585,225.649,0,0
ecgclass,3.3732,250.010,50.089,0,1
ecgclass__app7,3.5892,247.265,222.247,0,0
ecgclass__app5,3.5874,249.275,222.343,0,1
ecgclass__app4,3.5865,250.671,223.227,0,1
ecgclass__app1,3.5857,251.679,223.650,0,1
ecgclass__app2,3.5867,251.240,223.912,0,1
ecgclass__app6,3.5877,250.354,223.999,0,0
ecgclass__app8,3.5877,250.694,224.652,0,0
ecgclass__app3,3.5887,250.577,225.601,0,1
ecgclass__app9,3.5855,254.080,225.791,0,0
ecgclass,3.6233,250.747,49.789,0,1
ecgclass__app2,3.8379,251.007,224.110,0,1
ecgclass__app6,3.8380,251.069,224.317,0,0
ecgclass__app1,3.8374,252.320,225.199,0,1
ecgclass__app9,3.8396,250.725,225.776,0,0
ecgclass__app5,3.8367,253.918,225.881,0,1
ecgclass__app8,3.8384,252.499,226.201,0,0
ecgclass__app4,3.8372,254.004,226.234,0,1
ecgclass__app3,3.8393,252.069,226.614,0,1
ecgclass__app7,3.8365,255.047,226.752,0,0
ecgclass,3.8740,252.516,49.263,0,1
ecgclass__app5,4.0906,249.079,222.583,0,1
ecgclass__app8,4.0909,249.629,223.263,0,0
ecgclass__app6,4.0891,251.760,223.370,0,0
ecgclass__app1,4.0897,251.207,223.469,0,1
ecgclass__app9,4.0904,250.956,223.548,0,0
ecgclass__app7,4.0916,249.846,223.686,0,0
ecgclass__app3,4.0914,250.183,223.957,0,1
ecgclass__app2,4.0890,252.778,224.504,0,1
ecgclass__app4,4.0912,251.364,225.977,0,1
ecgclass,4.1266,250.770,49.949,0,1
ecgclass__app6,4.3409,250.747,223.317,0,0
ecgclass__app3,4.3416,250.798,223.965,0,1
ecgclass__app2,4.3418,250.954,224.489,0,1
ecgclass__app4,4.3426,250.554,225.081,0,1
ecgclass__app5,4.3397,254.459,225.818,0,1
ecgclass__app7,4.3414,253.182,226.120,0,0
ecgclass__app8,4.3406,254.223,226.150,0,0
ecgclass__app9,4.3413,253.534,226.225,0,0
ecgclass__app1,4.3409,253.969,226.316,0,1
ecgclass,4.3773,251.962,50.600,0,1
ecgclass__app4,4.5931,248.498,220.826,0,1
ecgclass__app9,4.5949,246.879,221.140,0,0
ecgclass__app1,4.5949,247.272,221.370,0,1
ecgclass__app2,4.5927,249.558,221.467,0,1
ecgclass__app5,4.5942,248.407,222.023,0,1
ecgclass__app8,4.5948,248.116,222.534,0,0
ecgclass__app6,4.5916,251.497,222.618,0,0
ecgclass__app3,4.5924,250.786,222.721,0,1
ecgclass__app7,4.5946,248.839,222.835,0,0
ecgclass,4.6293,249.057,48.499,0,1
ecgclass__app8,4.8429,250.684,224.502,0,0
ecgclass__app2,4.8423,252.281,224.965,0,1
ecgclass__app5,4.8426,252.211,225.050,0,1
ecgclass__app7,4.8435,251.714,225.463,0,0
ecgclass__app1,4.8422,253.045,225.492,0,1
ecgclass__app4,4.8416,253.872,225.519,0,1
ecgclass__app3,4.8432,252.499,225.612,0,1
ecgclass__app9,4.8418,253.998,225.690,0,0
ecgclass__app6,4.8431,252.806,225.719,0,0
ecgclass,4.8784,251.692,48.881,0,1
ecgclass__app6,5.0960,248.861,223.838,0,0
ecgclass__app4,5.0955,250.092,224.514,0,1
ecgclass__app1,5.0953,250.481,224.608,0,1
ecgclass__app7,5.0952,250.809,224.782,0,0
ecgclass__app8,5.0936,252.667,225.502,0,0
ecgclass__app9,5.0958,250.602,225.539,0,0
ecgclass__app3,5.0957,250.941,225.711,0,1
ecgclass__app2,5.0946,252.845,226.774,0,1
ecgclass__app5,5.0948,253.234,227.370,0,1
ecgclass,5.1301,252.207,49.896,0,1
ecgclass__app6,5.3449,252.161,223.165,0,0
ecgclass__app3,5.3467,250.509,223.898,0,1
ecgclass__app1,5.3457,251.478,224.115,0,1
ecgclass__app9,5.3464,251.282,224.186,0,0
ecgclass__app4,5.3456,252.402,225.138,0,1
ecgclass__app8,5.3463,251.918,225.319,0,0
ecgclass__app5,5.3480,250.392,225.403,0,1
ecgclass__app7,5.3460,253.365,226.804,0,0
ecgclass__app2,5.3474,252.533,227.525,0,1
ecgclass,5.3823,252.042,50.909,0,1
ecgclass__app1,5.5972,252.936,225.252,0,1
ecgclass__app9,5.5977,253.860,226.504,0,0
ecgclass__app7,5.5994,252.285,226.606,0,0
ecgclass__app5,5.5984,253.885,227.240,0,1
ecgclass__app2,5.6000,252.665,227.468,0,1
ecgclass__app6,5.5970,255.712,227.497,0,0
ecgclass__app4,5.5980,255.663,228.752,0,1
ecgclass__app3,5.5972,256.722,228.900,0,1
ecgclass__app8,5.5982,255.728,228.977,0,0
ecgclass,5.6344,254.154,49.720,0,1
ecgclass__app3,5.8539,249.588,224.605,0,1
ecgclass__app6,5.8528,251.957,225.384,0,0
ecgclass__app7,5.8517,253.185,225.549,0,0
ecgclass__app2,5.8527,252.548,225.878,0,1
ecgclass__app9,5.8516,253.718,225.988,0,0
ecgclass__app8,5.8540,251.822,226.628,0,0
ecgclass__app5,5.8523,253.553,226.713,0,1
ecgclass__app1,5.8502,255.995,227.049,0,1
ecgclass__app4,5.8537,252.536,227.293,0,1
ecgclass,5.8886,252.554,49.663,0,1
ecgclass__app6,6.1047,251.525,224.098,0,0
ecgclass__app9,6.1053,251.485,224.686,0,0
ecgclass__app1,6.1062,250.926,224.802,0,1
ecgclass__app7,6.1049,252.327,224.972,0,0
ecgclass__app4,6.1062,251.562,225.672,0,1
ecgclass__app2,6.1052,252.861,225.937,0,1
ecgclass__app3,6.1035,255.439,226.979,0,1
ecgclass__app5,6.1059,253.320,227.179,0,1
ecgclass__app8,6.1058,254.395,228.465,0,0
ecgclass,6.1411,253.108,49.150,0,1
ecgclass__app3,6.3590,250.099,224.080,0,1
ecgclass__app6,6.3563,253.427,224.634,0,0
ecgclass__app1,6.3571,253.547,225.540,0,1
ecgclass__app8,6.3602,250.716,225.618,0,0
ecgclass__app7,6.3572,253.953,225.819,0,0
ecgclass__app5,6.3592,252.589,226.783,0,1
ecgclass__app2,6.3581,253.980,226.867,0,1
ecgclass__app4,6.3578,254.537,226.891,0,1
ecgclass__app9,6.3568,255.770,227.103,0,0
ecgclass,6.3943,253.128,48.917,0,1
ecgclass__app9,6.6126,250.911,224.189,0,0
ecgclass__app7,6.6112,252.468,224.507,0,0
ecgclass__app3,6.6091,254.839,224.664,0,1
ecgclass__app6,6.6097,254.573,224.941,0,0
ecgclass__app1,6.6107,253.705,225.197,0,1
ecgclass__app5,6.6118,252.589,225.230,0,1
ecgclass__app2,6.6121,252.405,225.721,0,1
ecgclass__app8,6.6109,253.957,226.775,0,0
ecgclass__app4,6.6124,253.083,227.509,0,1
ecgclass,6.6474,253.265,50.466,0,1
ecgclass__app4,6.8655,250.060,224.281,0,1
ecgclass__app3,6.8639,251.720,224.419,0,1
ecgclass__app7,6.8636,253.425,225.453,0,0
ecgclass__app2,6.8645,252.694,225.611,0,1
ecgclass__app9,6.8635,254.087,225.781,0,0
ecgclass__app6,6.8643,253.342,225.875,0,0
ecgclass__app5,6.8644,253.261,225.907,0,1
ecgclass__app1,6.8644,253.691,226.902,0,1
ecgclass__app8,6.8649,253.254,226.929,0,0
ecgclass,6.9007,252.938,50.486,0,1
ecgclass__app6,7.1177,251.250,224.322,0,0
ecgclass__app3,7.1157,253.390,224.503,0,1
ecgclass__app4,7.1155,253.795,224.622,0,1
ecgclass__app8,7.1182,251.924,225.488,0,0
ecgclass__app1,7.1181,252.223,225.619,0,1
ecgclass__app9,7.1176,252.795,225.719,0,0
ecgclass__app7,7.1171,253.613,225.857,0,0
ecgclass__app5,7.1177,253.046,225.988,0,1
ecgclass__app2,7.1172,253.884,226.246,0,1
ecgclass,7.1536,252.981,50.386,0,1
ecgclass__app2,7.3711,250.407,224.443,0,1
ecgclass__app9,7.3704,251.875,225.024,0,0
ecgclass__app3,7.3691,253.458,225.254,0,1
ecgclass__app4,7.3693,254.029,226.161,0,1
ecgclass__app7,7.3707,252.761,226.236,0,0
ecgclass__app6,7.3689,254.816,226.519,0,0
ecgclass__app5,7.3708,253.286,227.008,0,1
ecgclass__app8,7.3701,254.417,227.628,0,0
ecgclass__app1,7.3703,254.906,228.204,0,1
ecgclass,7.4066,253.054,50.881,0,1
ecgclass__app2,7.6215,252.791,223.570,0,1
ecgclass__app4,7.6234,251.043,223.738,0,1
ecgclass__app5,7.6241,251.618,224.847,0,1
ecgclass__app8,7.6245,251.439,224.910,0,0
ecgclass__app6,7.6238,252.292,225.080,0,0
ecgclass__app7,7.6235,252.825,225.108,0,0
ecgclass__app3,7.6225,253.972,225.891,0,1
ecgclass__app1,7.6252,251.617,226.220,0,1
ecgclass__app9,7.6223,255.921,228.006,0,0
ecgclass,7.6597,252.715,49.922,0,1
ecgclass__app6,7.8761,251.742,224.894,0,0
ecgclass__app9,7.8782,249.997,225.250,0,0
ecgclass__app7,7.8763,253.178,226.817,0,0
ecgclass__app8,7.8760,254.493,227.109,0,0
ecgclass__app1,7.8769,253.743,227.298,0,1
ecgclass__app5,7.8757,255.128,227.336,0,1
ecgclass__app2,7.8743,256.776,227.737,0,1
ecgclass__app3,7.8765,254.629,227.780,0,1
ecgclass__app4,7.8744,257.784,229.550,0,1
ecgclass,7.9124,254.260,50.111,0,1
ecgclass__app7,8.1295,251.681,224.070,0,0
ecgclass__app4,8.1322,249.768,224.539,0,1
ecgclass__app9,8.1282,253.905,224.618,0,0
ecgclass__app5,8.1308,251.339,224.645,0,1
ecgclass__app6,8.1278,254.649,224.706,0,0
ecgclass__app1,8.1306,252.172,224.861,0,1
ecgclass__app3,8.1312,251.735,225.474,0,1
ecgclass__app2,8.1311,252.273,226.472,0,1
ecgclass__app8,8.1305,254.017,227.544,0,0
ecgclass,8.1667,252.077,51.003,0,1
ecgclass__app6,8.3825,249.235,221.067,0,0
ecgclass__app3,8.3829,248.999,221.601,0,1
ecgclass__app1,8.3828,249.386,221.796,0,1
ecgclass__app5,8.3822,250.156,221.942,0,1
ecgclass__app2,8.3834,249.045,222.172,0,1
ecgclass__app7,8.3812,251.560,223.328,0,0
ecgclass__app9,8.3821,250.712,223.389,0,0
ecgclass__app8,8.3845,249.860,225.231,0,0
ecgclass__app4,8.3820,252.645,225.662,0,1
ecgclass,8.4188,250.381,49.335,0,1
ecgclass__app4,8.6347,251.302,226.151,0,1
ecgclass__app5,8.6324,254.160,226.595,0,1
ecgclass__app6,8.6317,255.059,226.797,0,0
ecgclass__app8,8.6344,252.852,227.386,0,0
ecgclass__app3,8.6319,256.133,228.321,0,1
ecgclass__app1,8.6322,256.857,229.191,0,1
ecgclass__app7,8.6328,257.641,230.739,0,0
ecgclass__app2,8.6324,258.088,230.791,0,1
ecgclass__app9,8.6329,258.008,231.025,0,0
ecgclass,8.6692,256.157,51.358,0,1
ecgclass__app8,8.8872,254.502,226.037,0,0
ecgclass__app9,8.8909,251.881,226.314,0,0
ecgclass__app1,8.8891,253.836,226.337,0,1
ecgclass__app4,8.8860,257.203,226.654,0,1
ecgclass__app7,8.8904,253.171,226.972,0,0
ecgclass__app5,8.8865,257.160,227.113,0,1
ecgclass__app2,8.8905,253.236,227.547,0,1
ecgclass__app6,8.8868,258.111,229.189,0,0
ecgclass__app3,8.8880,257.190,229.456,0,1
ecgclass,8.9254,254.513,50.562,0,1
ecgclass__app8,9.1418,253.428,224.097,0,0
ecgclass__app4,9.1432,252.112,224.353,0,1
ecgclass__app9,9.1428,252.942,224.575,0,0
ecgclass__app2,9.1438,252.863,225.656,0,1
ecgclass__app6,9.1449,251.777,225.751,0,0
ecgclass__app3,9.1453,251.753,225.968,0,1
ecgclass__app7,9.1436,253.619,226.284,0,0
ecgclass__app1,9.1429,254.374,226.382,0,1
ecgclass__app5,9.1437,253.858,226.820,0,1
ecgclass,9.1799,252.547,50.463,0,1
ecgclass__app9,9.3957,248.054,220.647,0,0
ecgclass__app3,9.3970,246.933,220.694,0,1
ecgclass__app1,9.3973,247.621,221.507,0,1
ecgclass__app8,9.3952,250.004,221.863,0,0
ecgclass__app7,9.3972,248.041,221.909,0,0
ecgclass__app5,9.3976,247.972,222.101,0,1
ecgclass__app6,9.3967,248.890,222.201,0,0
ecgclass__app2,9.3966,249.918,223.771,0,1
ecgclass__app4,9.3953,251.529,224.019,0,1
ecgclass,9.4325,248.929,50.594,0,1
ecgclass__app7,9.6453,252.458,225.670,0,0
ecgclass__app6,9.6456,253.122,226.023,0,0
ecgclass__app5,9.6456,253.519,226.393,0,1
ecgclass__app9,9.6438,255.512,226.468,0,0
ecgclass__app4,9.6469,252.740,227.200,0,1
ecgclass__app3,9.6440,255.930,227.590,0,1
ecgclass__app1,9.6449,255.147,227.653,0,1
ecgclass__app8,9.6452,255.064,227.753,0,0
ecgclass__app2,9.6466,254.321,228.941,0,1
ecgclass,9.6814,253.482,48.919,0,1
ecgclass__app9,9.8993,247.886,221.378,0,0
ecgclass__app3,9.8999,248.816,222.563,0,1
ecgclass__app6,9.8988,250.606,223.562,0,0
ecgclass__app5,9.8991,251.179,224.154,0,1
ecgclass__app4,9.8996,251.022,224.325,0,1
ecgclass__app8,9.9003,250.419,224.544,0,0
ecgclass__app2,9.9009,250.189,224.599,0,1
ecgclass__app1,9.9001,251.069,224.700,0,1
ecgclass__app7,9.8978,253.438,225.067,0,0
ecgclass,9.9349,250.477,49.953,0,1
ecgclass__app1,10.1512,249.481,223.825,0,1
ecgclass__app2,10.1511,249.688,224.043,0,1
ecgclass__app3,10.1487,252.141,224.250,0,1
ecgclass__app7,10.1512,249.986,224.365,0,0
ecgclass__app5,10.1503,251.369,225.367,0,1
ecgclass__app8,10.1507,251.038,225.396,0,0
ecgclass__app6,10.1494,252.473,225.467,0,0
ecgclass__app9,10.1472,255.259,226.263,0,0
ecgclass__app4,10.1506,252.649,227.218,0,1
ecgclass,10.1854,252.257,51.049,0,1
ecgclass__app9,10.4025,250.736,223.547,0,0
ecgclass__app2,10.4008,252.621,223.968,0,1
ecgclass__app6,10.4018,251.939,224.217,0,0
ecgclass__app8,10.4018,252.159,224.407,0,0
ecgclass__app3,10.4009,253.349,224.470,0,1
ecgclass__app4,10.4033,251.318,224.673,0,1
ecgclass__app5,10.4017,253.210,224.801,0,1
ecgclass__app1,10.4007,254.302,225.499,0,1
ecgclass__app7,10.4012,254.036,225.968,0,0
ecgclass,10.4377,251.546,48.759,0,1
ecgclass__app9,10.6533,249.814,222.941,0,0
ecgclass__app1,10.6550,249.914,223.732,0,1
ecgclass__app4,10.6546,250.377,223.864,0,1
ecgclass__app2,10.6534,252.031,224.252,0,1
ecgclass__app3,10.6542,251.314,224.502,0,1
ecgclass__app8,10.6539,251.666,224.651,0,0
ecgclass__app5,10.6549,250.756,224.867,0,1
ecgclass__app6,10.6538,251.870,224.908,0,0
ecgclass__app7,10.6553,251.629,226.885,0,0
ecgclass,10.6893,252.704,50.415,0,1
ecgclass__app7,10.9069,249.341,223.185,0,0
ecgclass__app6,10.9057,250.711,223.474,0,0
ecgclass__app9,10.9031,254.177,224.513,0,0
ecgclass__app8,10.9056,251.911,224.560,0,0
ecgclass__app4,10.9050,252.585,224.655,0,1
ecgclass__app1,10.9049,253.523,225.494,0,1
ecgclass__app2,10.9055,253.166,225.616,0,1
ecgclass__app3,10.9056,253.161,225.712,0,1
ecgclass__app5,10.9056,254.002,227.135,0,1
ecgclass,10.9420,252.382,50.619,0,1
ecgclass__app5,11.1597,245.985,220.736,0,1
ecgclass__app2,11.1587,247.721,221.420,0,1
ecgclass__app3,11.1587,248.063,221.667,0,1
ecgclass__app7,11.1563,250.927,222.006,0,0
ecgclass__app8,11.1575,249.935,222.441,0,0
ecgclass__app1,11.1584,249.097,222.531,0,1
ecgclass__app9,11.1573,251.085,223.440,0,0
ecgclass__app6,11.1564,252.830,224.544,0,0
ecgclass__app4,11.1576,252.248,225.109,0,1
ecgclass,11.1944,250.107,49.386,0,1
ecgclass__app8,11.4075,252.614,224.865,0,0
ecgclass__app6,11.4092,252.567,226.309,0,0
ecgclass__app5,11.4057,256.297,226.563,0,1
ecgclass__app7,11.4072,255.433,227.035,0,0
ecgclass__app2,11.4064,256.367,227.178,0,1
ecgclass__app4,11.4099,253.315,227.430,0,1
ecgclass__app1,11.4075,255.747,227.628,0,1
ecgclass__app9,11.4084,255.319,228.262,0,0
ecgclass__app3,11.4068,256.998,228.348,0,1
ecgclass,11.4445,254.221,50.668,0,1
ecgclass__app4,11.6632,248.170,222.019,0,1
ecgclass__app1,11.6633,249.088,222.399,0,1
ecgclass__app9,11.6637,248.795,222.774,0,0
ecgclass__app7,11.6626,250.797,223.679,0,0
ecgclass__app8,11.6601,253.418,223.767,0,0
ecgclass__app6,11.6618,251.927,223.916,0,0
ecgclass__app2,11.6628,251.220,224.235,0,1
ecgclass__app3,11.6638,250.922,225.436,0,1
ecgclass__app5,11.6620,253.656,226.482,0,1
ecgclass,11.6988,250.649,49.365,0,1
ecgclass__app6,11.9138,252.162,225.855,0,0
ecgclass__app8,11.9135,252.781,225.912,0,0
ecgclass__app4,11.9114,255.202,226.551,0,1
ecgclass__app9,11.9125,254.716,227.161,0,0
ecgclass__app1,11.9124,255.074,227.446,0,1
ecgclass__app2,11.9140,254.332,228.292,0,1
ecgclass__app3,11.9147,253.680,228.406,0,1
ecgclass__app5,11.9156,253.751,229.466,0,1
ecgclass__app7,11.9134,256.192,229.591,0,0
ecgclass,11.9494,254.625,49.055,0,1
ecgclass__app8,12.1663,248.043,219.514,0,0
ecgclass__app6,12.1659,249.525,219.979,0,0
ecgclass__app2,12.1683,247.230,220.338,0,1
ecgclass__app9,12.1672,248.574,220.439,0,0
ecgclass__app7,12.1696,246.551,221.394,0,0
ecgclass__app3,12.1684,249.045,222.455,0,1
ecgclass__app4,12.1666,251.162,222.561,0,1
ecgclass__app5,12.1694,248.735,222.783,0,1
ecgclass__app1,12.1675,250.737,222.810,0,1
ecgclass,12.2041,248.872,50.524,0,1
ecgclass__app5,12.4181,247.876,222.393,0,1
ecgclass__app9,12.4158,251.559,222.902,0,0
ecgclass__app6,12.4155,252.318,223.346,0,0
ecgclass__app7,12.4162,251.703,224.034,0,0
ecgclass__app4,12.4178,250.555,224.701,0,1
ecgclass__app1,12.4182,250.306,224.796,0,1
ecgclass__app8,12.4144,254.995,225.900,0,0
ecgclass__app2,12.4156,254.304,226.529,0,1
ecgclass__app3,12.4175,252.819,227.092,0,1
ecgclass,12.4530,251.791,50.939,0,1
ecgclass__app6,12.6678,247.870,219.755,0,0
ecgclass__app3,12.6703,245.527,219.891,0,1
ecgclass__app5,12.6660,250.893,220.457,0,1
ecgclass__app8,12.6694,247.668,220.685,0,0
ecgclass__app4,12.6683,249.103,220.815,0,1
ecgclass__app7,12.6679,249.827,220.843,0,0
ecgclass__app9,12.6674,250.457,220.916,0,0
ecgclass__app1,12.6686,249.633,220.985,0,1
ecgclass__app2,12.6699,248.504,221.025,0,1
ecgclass,12.7048,247.387,47.955,0,1
ecgclass__app8,12.9171,248.392,222.539,0,0
ecgclass__app3,12.9158,250.337,223.044,0,1
ecgclass__app9,12.9179,248.431,223.285,0,0
ecgclass__app5,12.9169,249.930,223.856,0,1
ecgclass__app2,12.9184,248.557,223.955,0,1
ecgclass__app6,12.9157,251.910,224.482,0,0
ecgclass__app1,12.9182,249.734,224.574,0,1
ecgclass__app7,12.9178,250.419,224.724,0,0
ecgclass__app4,12.9175,252.109,226.855,0,1
ecgclass,12.9522,251.220,50.778,0,1
ecgclass__app8,13.1655,249.874,220.258,0,0
ecgclass__app4,13.1696,246.067,220.365,0,1
ecgclass__app7,13.1682,247.864,220.625,0,0
ecgclass__app1,13.1679,248.178,220.874,0,1
ecgclass__app6,13.1676,248.548,220.985,0,0
ecgclass__app9,13.1663,250.148,221.603,0,0
ecgclass__app3,13.1662,250.353,221.630,0,1
ecgclass__app2,13.1670,249.816,222.061,0,1
ecgclass__app5,13.1669,250.966,223.683,0,1
ecgclass,13.2034,248.925,49.768,0,1
ecgclass__app1,13.4161,248.201,221.264,0,1
ecgclass__app6,13.4162,248.685,221.779,0,0
ecgclass__app3,13.4166,249.462,222.411,0,1
ecgclass__app9,13.4165,249.926,222.995,0,0
ecgclass__app7,13.4161,250.450,223.147,0,0
ecgclass__app2,13.4168,249.949,223.188,0,1
ecgclass__app4,13.4157,251.576,223.829,0,1
ecgclass__app5,13.4179,249.722,224.255,0,1
ecgclass__app8,13.4154,252.540,224.381,0,0
ecgclass,13.4524,249.528,49.227,0,1
ecgclass__app7,13.6665,248.985,222.614,0,0
ecgclass__app8,13.6679,248.343,222.945,0,0
ecgclass__app3,13.6660,250.475,223.032,0,1
ecgclass__app9,13.6664,250.276,223.162,0,0
ecgclass__app1,13.6644,252.418,223.284,0,1
ecgclass__app4,13.6672,249.789,223.496,0,1
ecgclass__app5,13.6676,250.015,224.858,0,1
ecgclass__app2,13.6668,251.177,225.019,0,1
ecgclass__app6,13.6649,253.221,225.068,0,0
ecgclass,13.7019,250.325,49.237,0,1
ecgclass__app8,13.9163,249.401,222.783,0,0
ecgclass__app6,13.9181,248.422,223.113,0,0
ecgclass__app9,13.9167,249.938,223.259,0,0
ecgclass__app3,13.9165,250.407,223.443,0,1
ecgclass__app4,13.9170,250.094,223.774,0,1
ecgclass__app1,13.9168,250.551,223.856,0,1
ecgclass__app7,13.9155,252.041,224.275,0,0
ecgclass__app2,13.9179,249.795,224.603,0,1
ecgclass__app5,13.9176,251.490,226.448,0,1
ecgclass,13.9522,251.534,50.465,0,1
ecgclass__app8,14.1657,252.596,223.366,0,0
