task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,165,16.5,190.401,118.386,617.656,673.197,80.865,4.116,0.002,21.159,101.609,109.536
vocseg,sharing,157,15.7,171.355,117.684,445.25,477.966,80.357,4.122,0.002,28.311,83.042,90.998
