task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,fifo,0.0001,379.8935,378.1786,362.5735,0.0028,14.8543,0.9761,0.0,1.715,1777833122814775050,1
ecgclass,fifo,0.3012,122.0531,42.9493,40.3092,0.0021,2.1016,78.6421,0.0,79.1038,1777833123193496935,1
ecgclass,fifo,0.5933,24.6029,23.295,22.3546,0.002,0.3908,0.8757,0.0,1.3079,1777833123407824158,1
ecgclass,fifo,0.8928,24.7495,23.3792,22.4411,0.0017,0.3988,0.8957,0.0,1.3703,1777833123707385118,1
ecgclass,fifo,0.9277,24.1261,23.1339,22.2733,0.0018,0.3829,0.6058,0.0,0.9922,1777833123741986934,1
ecgclass,fifo,0.938,36.3641,22.2715,21.5225,0.0017,0.3324,13.6971,0.0,14.0926,1777833123765400773,1
ecgclass,fifo,1.1187,24.9066,23.5017,22.5333,0.002,0.3967,0.8879,0.0,1.405,1777833123933316595,1
ecgclass,fifo,1.295,24.3177,23.1488,22.276,0.0025,0.3656,0.7722,0.0,1.169,1777833124109502107,1
ecgclass,fifo,1.6852,26.3095,25.2704,24.4325,0.0019,0.3456,0.7069,0.0,1.0391,1777833124499634969,1
ecgclass,fifo,1.6958,38.2316,22.1035,21.3814,0.0015,0.3196,15.7948,0.0,16.1282,1777833124525270230,1
ecgclass,fifo,1.8262,24.0719,23.0639,22.2664,0.0016,0.3441,0.6752,0.0,1.008,1777833124640585945,1
ecgclass,fifo,1.8345,37.7553,21.7508,21.0404,0.0013,0.328,15.7323,0.0,16.0045,1777833124663968386,1
ecgclass,fifo,1.9715,23.102,22.11,21.3448,0.0017,0.355,0.5596,0.0,0.992,1777833124785746122,1
ecgclass,fifo,2.1874,24.2558,23.0417,22.1255,0.0019,0.3744,0.7994,0.0,1.2141,1777833125001926518,1
ecgclass,fifo,2.2362,39.9976,38.969,38.0828,0.0028,0.3874,0.6404,0.0,1.0286,1777833125050508139,1
ecgclass,fifo,2.3894,28.3909,27.0882,26.1334,0.0022,0.3917,0.829,0.0,1.3027,1777833125203885651,1
ecgclass,fifo,2.4088,32.4559,23.0816,22.1941,0.0019,0.4051,8.8727,0.0,9.3744,1777833125231336756,1
ecgclass,fifo,2.4209,43.3815,22.8173,21.9482,0.002,0.3605,20.1688,0.0,20.5642,1777833125254751157,1
ecgclass,fifo,2.4605,26.5834,22.3171,21.4105,0.0024,0.411,3.7367,0.0,4.2663,1777833125277905888,1
ecgclass,fifo,2.5728,26.3093,24.9131,23.8723,0.0023,0.5129,0.9389,0.0,1.3962,1777833125387391541,1
ecgclass,fifo,2.624,24.2171,23.0634,22.1721,0.0022,0.3864,0.7007,0.0,1.1537,1777833125438426604,1
ecgclass,fifo,2.7804,33.6113,31.9603,29.3008,0.0022,2.0445,0.8512,0.0,1.651,1777833125594913691,1
ecgclass,fifo,2.8082,44.4918,38.6598,36.0726,0.0019,2.1384,5.4047,0.0,5.832,1777833125627278911,1
ecgclass,fifo,3.0392,24.7409,23.4384,22.4578,0.002,0.4174,0.8438,0.0,1.3025,1777833125853785149,1
ecgclass,fifo,3.1908,32.9051,31.5026,30.5467,0.0021,0.3955,0.9425,0.0,1.4025,1777833126005406770,1
ecgclass,fifo,3.2732,44.2641,42.8368,40.1516,0.002,2.1664,0.8593,0.0,1.4273,1777833126087731463,1
ecgclass,fifo,3.325,35.2502,34.2016,31.5769,0.0018,2.1838,0.6478,0.0,1.0485,1777833126139320236,1
ecgclass,fifo,3.3818,39.8445,38.8296,36.249,0.0027,2.1408,0.6185,0.0,1.0149,1777833126196121241,1
ecgclass,fifo,3.3914,77.3506,46.6823,37.6969,0.0015,4.2651,30.2093,0.0,30.6684,1777833126235299885,1
ecgclass,fifo,3.4141,54.6539,46.6823,37.6969,0.0015,4.2651,7.4663,0.0,7.9716,1777833126235299885,1
ecgclass,fifo,3.4995,36.715,35.7944,33.2176,0.0015,2.1558,0.5491,0.0,0.9207,1777833126313772138,1
ecgclass,fifo,3.5481,41.769,40.8326,39.9571,0.0023,0.4228,0.5598,0.0,0.9364,1777833126362305903,1
ecgclass,fifo,3.7061,24.3812,23.1129,22.174,0.0023,0.3845,0.7794,0.0,1.2683,1777833126520540314,1
ecgclass,fifo,3.7957,24.0805,22.9916,22.102,0.0021,0.3914,0.6697,0.0,1.0889,1777833126610111613,1
ecgclass,fifo,3.825,23.3321,22.3481,21.5183,0.0017,0.3543,0.5834,0.0,0.9841,1777833126639235083,1
ecgclass,fifo,3.882,43.6313,42.5999,40.9009,0.0017,1.2337,0.6273,0.0,1.0314,1777833126696358930,1
ecgclass,fifo,3.9632,23.7401,22.7145,21.9099,0.0017,0.3769,0.6585,0.0,1.0256,1777833126777504832,1
ecgclass,fifo,4.006,22.8629,21.9477,21.175,0.0013,0.3542,0.5579,0.0,0.9152,1777833126820275283,1
ecgclass,fifo,4.046,22.7656,21.8826,21.1383,0.0012,0.3584,0.5159,0.0,0.883,1777833126860223806,1
ecgclass,fifo,4.157,23.9646,22.7455,21.8615,0.0017,0.3806,0.782,0.0,1.2191,1777833126971493961,1
ecgclass,fifo,4.1931,34.2555,33.1536,30.5932,0.002,2.0986,0.648,0.0,1.1019,1777833127007474164,1
ecgclass,fifo,4.3605,23.7315,22.6588,21.8138,0.002,0.3521,0.6559,0.0,1.0727,1777833127174800160,1
ecgclass,fifo,4.5337,24.626,23.3497,22.09,0.0019,0.3665,0.8228,0.0,1.2763,1777833127348207901,1
ecgclass,fifo,4.6686,30.9331,29.6546,27.0262,0.002,2.1423,0.8059,0.0,1.2785,1777833127483083466,1
ecgclass,fifo,4.679,52.2363,31.4226,30.72,0.0013,0.3207,20.4604,0.0,20.8137,1777833127513139140,1
ecgclass,fifo,4.8195,23.941,22.6289,21.7464,0.0024,0.3594,0.7958,0.0,1.3121,1777833127633938814,1
ecgclass,fifo,4.9887,24.302,22.9146,22.0036,0.0021,0.3931,0.8755,0.0,1.3874,1777833127803274148,1
ecgclass,fifo,5.1288,23.8669,22.6305,21.7859,0.0019,0.3651,0.761,0.0,1.2364,1777833127943272772,1
ecgclass,fifo,5.1638,23.2017,22.1715,21.3887,0.0015,0.3705,0.6273,0.0,1.0302,1777833127978141279,1
ecgclass,fifo,5.2042,23.5775,22.5899,21.7828,0.0021,0.3704,0.6127,0.0,0.9876,1777833128018474313,1
ecgclass,fifo,5.2245,25.6655,22.09,21.3571,0.0014,0.3269,3.1788,0.0,3.5755,1777833128041400156,1
ecgclass,fifo,5.2697,26.6011,25.6662,24.9119,0.0016,0.3269,0.5751,0.0,0.9349,1777833128083941255,1
ecgclass,fifo,5.272,51.1332,26.541,25.7475,0.0014,0.1487,24.1916,0.0,24.5921,1777833128109867634,1
ecgclass,fifo,5.2928,30.3247,26.541,25.7475,0.0014,0.1487,3.371,0.0,3.7837,1777833128109867634,1
ecgclass,fifo,5.4584,32.7947,31.4635,28.8195,0.0023,2.0778,0.8051,0.0,1.3313,1777833128272923925,1
ecgclass,fifo,5.9564,24.035,22.8123,21.8795,0.002,0.3761,0.7756,0.0,1.2227,1777833128770835188,1
ecgclass,fifo,6.0279,31.8449,30.7691,29.9509,0.0018,0.3698,0.7012,0.0,1.0758,1777833128842291961,1
ecgclass,fifo,6.0621,43.3459,42.4193,41.5671,0.0018,0.4147,0.5302,0.0,0.9267,1777833128876278628,1
ecgclass,fifo,6.1125,23.3817,22.39,21.5952,0.0017,0.3676,0.6115,0.0,0.9917,1777833128926851701,1
ecgclass,fifo,6.1574,35.6002,34.5768,33.6998,0.002,0.4131,0.5996,0.0,1.0234,1777833128971689051,1
ecgclass,fifo,6.1737,42.1164,22.5216,21.6822,0.0015,0.3849,19.1972,0.0,19.5948,1777833129006594746,1
ecgclass,fifo,6.3092,25.2206,24.0933,23.2792,0.0024,0.343,0.7334,0.0,1.1273,1777833129123660891,1
ecgclass,fifo,6.4812,23.7219,22.6905,21.8202,0.0018,0.3711,0.6623,0.0,1.0315,1777833129295509587,1
ecgclass,fifo,6.6695,24.5626,23.3844,22.0577,0.0022,0.3887,0.7796,0.0,1.1782,1777833129483960869,1
ecgclass,fifo,7.3334,26.9344,25.7526,24.8566,0.0021,0.3597,0.7458,0.0,1.1817,1777833130147875413,1
ecgclass,fifo,7.5968,24.498,23.1144,22.2038,0.0023,0.3676,0.8824,0.0,1.3836,1777833130411355294,1
ecgclass,fifo,7.8026,23.9875,22.8194,21.9792,0.002,0.3596,0.747,0.0,1.1681,1777833130617050271,1
ecgclass,fifo,7.9328,24.0092,22.7513,21.88,0.0021,0.3808,0.7877,0.0,1.2579,1777833130747315791,1
ecgclass,fifo,8.007,30.7138,29.5061,26.885,0.0023,2.1359,0.7327,0.0,1.2077,1777833130821432065,1
ecgclass,fifo,8.0124,57.1787,31.5534,30.7791,0.0016,0.3404,25.2287,0.0,25.6253,1777833130851318886,1
ecgclass,fifo,8.1318,36.705,35.36,32.6962,0.0027,2.1022,0.8371,0.0,1.345,1777833130946302633,1
ecgclass,fifo,8.2094,24.056,22.8633,21.9172,0.0024,0.3858,0.7374,0.0,1.1927,1777833131023859575,1
ecgclass,fifo,8.3989,23.7012,22.5895,21.768,0.0021,0.3439,0.7074,0.0,1.1116,1777833131213338420,1
ecgclass,fifo,8.6519,40.715,39.3165,36.6171,0.0028,1.9707,0.839,0.0,1.3985,1777833131466390876,1
ecgclass,fifo,8.6926,45.3453,44.298,41.7275,0.0018,2.0606,0.6039,0.0,1.0473,1777833131506882990,1
ecgclass,fifo,8.6993,61.0757,22.1797,21.4425,0.0015,0.3212,38.5244,0.0,38.896,1777833131551489955,1
ecgclass,fifo,8.8145,23.5679,22.4069,21.5564,0.0016,0.383,0.706,0.0,1.161,1777833131628925210,1
ecgclass,fifo,9.1354,23.7985,22.7273,21.8702,0.002,0.3659,0.6926,0.0,1.0711,1777833131949824253,1
ecgclass,fifo,9.237,43.9789,42.909,40.2665,0.0024,2.1347,0.6826,0.0,1.0699,1777833132051347095,1
ecgclass,fifo,9.5036,24.152,22.8873,21.9927,0.002,0.3916,0.838,0.0,1.2647,1777833132318081875,1
ecgclass,fifo,9.5969,24.0674,22.9482,22.0872,0.0017,0.3814,0.7105,0.0,1.1192,1777833132411318507,1
ecgclass,fifo,9.7616,40.4887,39.1811,36.5442,0.002,2.0817,0.9029,0.0,1.3076,1777833132576228424,1
ecgclass,fifo,9.7972,31.1968,25.959,25.1802,0.0019,0.3512,4.8594,0.0,5.2378,1777833132615730902,1
ecgclass,fifo,9.8145,37.8931,23.6642,22.2849,0.0014,0.3342,13.89,0.0,14.2289,1777833132642067640,1
ecgclass,fifo,9.8325,47.2829,27.0492,26.3449,0.0014,0.1636,19.8944,0.0,20.2338,1777833132666079942,1
ecgclass,fifo,9.8467,33.0589,27.0492,26.3449,0.0014,0.1636,5.6391,0.0,6.0097,1777833132666079942,1
ecgclass,fifo,9.8535,48.7306,22.0952,21.4228,0.0011,0.3096,26.3369,0.0,26.6354,1777833132693521393,1
ecgclass,fifo,10.0685,23.9122,22.8722,22.0541,0.0017,0.3647,0.6485,0.0,1.0399,1777833132882835467,2
ecgclass,fifo,10.1245,23.6676,22.6557,21.8235,0.0024,0.3695,0.5715,0.0,1.0119,1777833132938809362,2
ecgclass,fifo,10.1724,24.0669,22.9043,22.0432,0.0019,0.3771,0.675,0.0,1.1626,1777833132986741442,2
ecgclass,fifo,10.2896,24.3812,23.2836,22.2179,0.002,0.5701,0.7396,0.0,1.0976,1777833133104071236,2
ecgclass,fifo,10.313,24.08,22.774,21.9067,0.0017,0.4761,0.9377,0.0,1.306,1777833133127612701,2
ecgclass,fifo,10.553,47.0438,45.959,44.8208,0.0021,0.641,0.7017,0.0,1.0848,1777833133367431108,2
ecgclass,fifo,10.7137,48.4946,47.3132,44.5521,0.0018,2.2423,0.7913,0.0,1.1814,1777833133528231727,2
ecgclass,fifo,10.7549,58.4674,50.7718,49.178,0.0018,1.1025,7.2894,0.0,7.6956,1777833133575879957,2
ecgclass,fifo,10.7814,79.2234,46.8529,44.1653,0.0022,2.231,31.9691,0.0,32.3705,1777833133627030673,2
ecgclass,fifo,10.8473,59.3758,45.76,43.0237,0.0019,2.2545,13.2363,0.0,13.6158,1777833133674223802,2
ecgclass,fifo,10.8848,88.5649,66.1936,63.4382,0.0021,1.1086,21.8711,0.0,22.3713,1777833133720340003,2
ecgclass,fifo,10.8939,79.4618,66.1936,63.4382,0.0021,1.1086,12.7544,0.0,13.2682,1777833133720340003,2
ecgclass,fifo,10.9575,64.2898,48.0736,45.3484,0.0017,2.2505,15.8195,0.0,16.2162,1777833133787008743,2
ecgclass,fifo,11.2391,53.7131,52.6159,49.9308,0.0024,2.166,0.6738,0.0,1.0972,1777833134053434094,2
ecgclass,fifo,11.365,55.2769,54.2724,51.5712,0.0017,2.246,0.6349,0.0,1.0045,1777833134179278195,2
ecgclass,fifo,11.7505,53.9269,52.6233,49.9031,0.0024,2.2094,0.88,0.0,1.3037,1777833134565116401,2
ecgclass,fifo,12.0062,50.6968,49.5703,48.3746,0.0022,0.6472,0.7231,0.0,1.1265,1777833134820638927,2
ecgclass,fifo,12.1464,54.0287,52.898,50.1338,0.0028,2.2209,0.6793,0.0,1.1308,1777833134960726361,2
ecgclass,fifo,12.3773,57.1427,56.0219,53.2923,0.002,1.7988,0.6804,0.0,1.1208,1777833135191664709,2
ecgclass,fifo,12.4677,49.6597,48.6628,45.9313,0.0026,2.2384,0.6011,0.0,0.9969,1777833135281948645,2
ecgclass,fifo,12.6015,53.689,52.6128,49.8828,0.0021,2.2199,0.6661,0.0,1.0762,1777833135415840392,2
ecgclass,fifo,12.6488,51.1532,44.3458,41.7141,0.0016,2.1773,6.4118,0.0,6.8073,1777833135468857563,2
ecgclass,fifo,12.6764,74.1799,50.3682,49.1434,0.0019,0.6889,23.4201,0.0,23.8117,1777833135513484916,2
ecgclass,fifo,12.9455,49.6504,48.5482,45.764,0.0025,2.1972,0.6981,0.0,1.1022,1777833135759921612,2
ecgclass,fifo,12.9618,101.7175,67.9016,66.6222,0.0026,0.3851,33.3402,0.0,33.8159,1777833135808877525,2
